,dates,nzd0379-0000,nzd0379-0001,nzd0379-0002,nzd0379-0003,nzd0379-0004,nzd0379-0005,nzd0379-0006,nzd0379-0007,nzd0379-0008,nzd0379-0009,nzd0379-0010,nzd0379-0011,nzd0379-0012,nzd0379-0013,nzd0379-0014,nzd0379-0015,nzd0379-0016,nzd0379-0017,nzd0379-0018,nzd0379-0019,nzd0379-0020,nzd0379-0021,nzd0379-0022,nzd0379-0023,nzd0379-0024,nzd0379-0025,nzd0379-0026,nzd0379-0027,nzd0379-0028,nzd0379-0029,nzd0379-0030,nzd0379-0031,nzd0379-0032,nzd0379-0033,nzd0379-0034,nzd0379-0035,nzd0379-0036,nzd0379-0037,nzd0379-0038,nzd0379-0039,nzd0379-0040
0,1999-08-17 22:12:26+00:00,253.55812692632884,,,181.32857422984915,168.89255739826365,161.6260849473333,175.38062275800633,181.24633178827082,180.87545287362315,184.27150563075188,180.34113251252313,178.45739069401017,178.1939942315518,181.18215977596464,182.74063074721363,184.773883815954,187.90698465435509,,,185.626537357855,,,175.91707934739748,,,185.60002467517475,183.78031576278178,179.05732466399223,186.50717064213032,196.16541910252315,184.4833105579885,173.58232145088905,185.01390552329516,202.35487231370576,200.41384853291245,198.2571808428477,204.9533279064009,182.957405469991,183.51812049046012,190.86800795914579,188.13120493452382
1,1999-08-26 22:06:20+00:00,257.15915041716585,148.0832994531968,147.92927080735774,150.55739141314194,149.0058725980977,143.20891130453393,153.27528639302082,156.4487971139219,150.6036007059949,147.34724916486155,146.93266263906517,143.9761603723025,143.03394644707106,151.25740232848173,150.41898697643518,156.81913556387866,155.51486804480953,158.04935349943986,152.75540793164964,162.5333327479235,154.3265076160419,147.2272804528833,146.0679303869628,150.68829154051687,160.54644174317883,160.94792017346842,152.15222718037546,161.53439078965073,161.75849983205956,168.0248657231861,146.06137515812048,159.16067913894847,157.15710573599165,172.2099324503322,179.54851044620008,166.37232517449473,174.2640600412561,147.79401125722197,157.9969005274443,164.33659139059012,159.96611757293795
2,1999-09-18 22:12:27+00:00,233.28137226815244,174.92223733826125,171.68329587096554,162.23479675249507,161.9948029119202,164.2294370989885,174.7223221618275,177.65587391360197,181.53207608495939,183.2332288054764,177.9083991183764,168.75377312450001,167.97928272533497,175.57901953916087,168.11659152741717,171.97905159502946,174.60114296348718,178.3533002999508,184.19535302702323,181.22753903785002,172.8051659307915,166.39700066962365,170.95302040817774,175.64998422121755,180.04327306954957,178.43589977882152,163.4001377525434,167.696384451578,180.19165748506686,185.5911725311117,165.58612130388076,171.3801356495878,175.58969845384684,187.7488362833047,186.48827697016657,189.22360406544772,197.31286683662992,169.9580892750637,171.18547070398867,181.9362581526858,185.21632274450585
3,1999-10-13 22:06:24+00:00,230.25424475930762,162.33182083517335,162.29172085370732,156.7041464471933,156.62361578213427,155.0484150584928,166.25730503397847,168.9494246069408,172.53158814199256,166.00369157878885,171.01650197468643,163.66509730143403,165.67849410897261,169.7092546662764,171.26873844279493,173.64473743104907,176.46940810155965,169.46028351301823,170.02955923165862,181.1161836293959,175.47368113866378,161.17736898421703,164.34415981103157,167.7752119613288,176.11529734601172,176.44505187233239,171.33946764468703,177.2546496676826,170.92848371512275,171.95580233352072,154.87820466878713,158.42627564671477,166.22881879286075,182.3295156843096,181.47630136180976,187.97695804449242,189.9149518882689,171.70432565873696,170.6617510706101,180.65863427291825,186.83775318769034
4,1999-11-05 22:12:28+00:00,,142.43319471701545,137.3843776043753,130.09033113776186,129.04870684261175,140.29825795425478,148.70268888329878,156.3047798781922,151.57160016098206,150.46642266128364,155.02022587730912,149.67524281053443,152.25144596739375,157.53466391978003,156.52294687912615,156.88096642058696,157.66386297331883,162.09820667767906,163.70466968235036,164.6349216013652,155.52166511402027,141.73898231106872,144.09262000047192,154.21900368563,160.22050395972002,169.5005949607587,163.91179412086663,166.47488731028628,170.41508368918932,170.39168718722945,155.43594397680147,152.37361588596934,156.286102215819,168.83950546473676,172.47518116434208,172.805499866047,176.9972409538338,166.15682760122573,172.60858841540937,179.6167202841508,171.02730793707158
5,1999-11-21 22:12:24+00:00,,128.54203664427666,129.8773333792097,132.0522014853898,131.44924662774406,135.22019851849143,148.78668643696503,154.96353799889147,152.899958628014,147.88484983573602,149.1556764285487,149.83895324785342,143.7678680279147,145.7639736670858,148.3132608759828,155.0946396178723,155.63939526655201,159.80237778412783,165.2340491128215,170.87143685471938,165.05895796945617,151.24723546021323,152.45855696011253,151.3243121797953,161.01820366147481,162.95355669202195,157.8862307120939,161.67798975970442,162.31833314147298,165.6801851426544,153.84299599805627,158.047210514759,161.2008317025856,168.08042082134028,166.81445215526605,166.24430809255645,177.2119504160072,153.25426777166987,165.18695036115656,166.5960263612385,156.19888074685392
6,1999-12-07 22:12:29+00:00,,133.73596186354325,134.74405269971226,135.0732739162887,127.65314839412872,134.65381675182374,146.71156830037216,153.8323497854393,156.5172088257362,148.16332780688637,150.10046326128577,147.08507813906436,146.3877814392517,146.30616102242607,148.3736228089206,141.50663046806585,143.9071092419888,152.43089728045794,166.66274951398847,170.26056652418305,163.1136954257698,155.53672106572714,153.37888911973135,151.7839698694401,157.6949351463952,158.95868165524004,152.75040925854563,154.31523450700598,155.59456262157562,159.12611737330465,140.4226255337016,149.18088185317265,148.99052605445124,162.78022138289322,164.8368538655265,168.18925235610962,183.8193660349831,159.05574897589875,168.88922834180363,168.95880281050358,169.4090237316365
7,2000-02-18 22:06:05+00:00,270.2409554081587,,,,,,,,,,144.41991923147089,140.7288197181391,133.2002990223663,142.58536392684442,140.0347556883293,144.51893491235018,144.06299448455331,151.84140218616514,153.49765070837628,154.6717490878563,143.8207525583456,144.02111390343867,142.47026011768324,153.22081215928773,151.9763487635448,151.78221831486758,146.81828223714433,151.35494224275095,160.61124960182028,167.94720675753072,150.45319737339437,151.6780080107706,153.55773074460672,161.11118162184408,159.14735178343705,166.64801825583854,164.00811977530572,143.9486063697453,159.64530324819026,164.80646302023544,160.74319045067784
8,2000-03-12 22:12:09+00:00,256.92534481068435,,,,161.2703291612099,162.81802794227127,173.85970304700206,183.8860464344495,184.70775706808848,185.56799465481035,,180.05876845260633,,179.27386842826184,179.20351233497692,,,186.7741127124462,186.4947782614169,179.4708432202674,176.0937008800828,172.12985200432934,175.14271466618376,172.2432301049836,175.72728150051427,172.08482286052595,175.11091551551132,177.8739023707878,184.9956254047591,195.5848073287159,176.95200123506407,179.802935484842,185.5193788316752,193.8130145044862,191.91319570964387,190.36928940692195,200.18921153876832,183.92086030652763,193.72740436847124,201.90658495637322,201.96331475408272
9,2000-03-21 22:06:01+00:00,,143.44433130348037,140.06907144055933,142.47543620854702,135.26092651970777,132.76669246918158,142.69642654718913,154.37981840029397,154.20218387976155,145.8115129927578,143.73468040653094,138.0387399653286,133.12000093622885,134.57011845141463,138.86378330579186,141.03574834809896,143.7154755987544,142.33897729096162,140.09566357503394,143.411095846909,138.68158931479138,136.8810051724767,138.85060340311622,145.58513289408842,153.957022449276,150.30162238700493,145.05394055609443,141.8882389330758,151.5978079938452,158.52317977521972,139.56848124104965,146.7153964390272,153.09455699584285,161.8014508834568,157.34177192919145,161.65775426787178,166.1389260915879,150.70743814372864,158.48635328765357,164.57844408612817,164.53958480255022
