,dates,nzd0379-0000,nzd0379-0001,nzd0379-0002,nzd0379-0003,nzd0379-0004,nzd0379-0005,nzd0379-0006,nzd0379-0007,nzd0379-0008,nzd0379-0009,nzd0379-0010,nzd0379-0011,nzd0379-0012,nzd0379-0013,nzd0379-0014,nzd0379-0015,nzd0379-0016,nzd0379-0017,nzd0379-0018,nzd0379-0019,nzd0379-0020,nzd0379-0021,nzd0379-0022,nzd0379-0023,nzd0379-0024,nzd0379-0025,nzd0379-0026,nzd0379-0027,nzd0379-0028,nzd0379-0029,nzd0379-0030,nzd0379-0031,nzd0379-0032,nzd0379-0033,nzd0379-0034,nzd0379-0035,nzd0379-0036,nzd0379-0037,nzd0379-0038,nzd0379-0039,nzd0379-0040
0,1999-08-17 22:12:26+00:00,240.36960130118118,,,168.1400486047015,157.5881068624228,151.73469072847257,164.8298022578882,171.9367842881666,170.9840586547624,173.72068513063374,169.790312012405,167.90657019389204,166.88954369571096,169.87770924012378,172.1898102470955,173.46943328011315,176.60253411851423,,,173.45251370387254,,,164.61262881155662,,,175.04920417505662,173.22949526266365,168.5065041638741,175.20272010628946,183.9913954485407,173.17886002214763,163.03150095077092,174.46308502317703,191.0504217778649,190.5224543140517,188.94763334274347,194.40250740628275,176.0764355786096,173.62672627159938,181.55846045904156,181.25023504314242
1,1999-08-26 22:06:20+00:00,276.4156870210812,171.1911433778953,176.81407571323084,169.81392801705735,165.51147540145377,157.6513137574705,168.68051567615314,170.04164648139158,165.04600315893146,162.75247844799387,162.33789192219749,159.38138965543482,159.53954925042711,167.7630051318378,165.8242162595675,173.32473836723472,172.0204708481656,174.55495630279592,168.16063721478196,180.3085973053839,172.1017721735023,165.00254501034368,162.57353319031884,167.19389434387293,177.0520445465349,176.35314945660073,167.55745646350778,176.93962007278304,178.2641026354156,185.8001302806465,162.56697796147654,174.56590842208078,172.56233501912396,188.71553525368824,193.99091289913665,179.96517454196442,189.66928932438842,157.84089992013435,172.43930298038086,177.9294407580598,170.01300623585033
2,1999-09-18 22:12:27+00:00,225.22736957213573,165.2574341030412,159.60229182694044,154.18079405647836,155.09137202962015,158.18893507697598,168.2791200050141,171.9706955399431,175.49157406294685,176.790026648663,171.465196961563,162.31057096768663,161.0758518430349,168.6755886568608,161.6733893706038,165.0756207127294,167.69771208118712,171.44986941765075,177.75215087020985,173.79307501075766,165.37070190369914,158.9625366425313,164.04958952587768,168.7465533389175,173.1398421872495,171.99269762200814,156.95693559573002,161.25318229476463,173.2882266027668,178.15670850401935,158.6826904215807,164.93693349277441,169.14649629703345,180.84540540100465,180.44777494815403,183.53842569178886,190.86966467981654,165.75600091192456,165.14496868197614,176.25107977902695,181.0142343813667
3,1999-10-13 22:06:24+00:00,227.80371743478273,159.3911880457435,158.61592986691997,154.2536191226684,154.52316378968436,153.21051956509913,164.29688317435856,167.21964061315853,170.6936926485989,164.04326971916893,169.05608011506652,161.70467544181412,163.5780421165227,167.6088026738265,169.308316583175,171.54428543859916,174.36895610910975,167.35983152056832,168.0691373720387,178.85415840675753,173.21165591602542,158.91534376157867,162.24370781858167,165.6747599688789,174.0148453535618,174.48463001271247,169.37904578506712,175.2942278080627,168.82803172267285,169.69377711088237,152.77775267633723,156.46585378709486,164.26839693324084,180.2290636918597,179.6384058684161,186.24717405071016,187.95453002864897,170.42578966333267,168.82385557721645,178.928850279136,185.55921719228604
4,1999-11-05 22:12:28+00:00,,163.6616432274643,163.91993824243633,147.78070489646925,144.2118843500752,153.5660382732853,162.85498789026468,168.7921025313974,164.83938048001258,164.61872166824955,169.17252488427502,163.82754181750033,167.4146234748572,172.69784142724347,170.67524588609206,172.0441439280504,172.82704048078227,177.2613841851425,177.85696868931626,180.96449737863352,171.8512408912886,158.06855808833706,159.25579750793537,169.38218119309346,175.38368146718346,183.6528939677246,178.06409312783254,180.62718631725218,185.57826119665276,186.72126296449778,170.5991214842649,166.52591489293525,170.4384012227849,184.0026829722002,185.7429614833726,185.2928225192522,191.1495399607997,175.38658782316,185.8763687344399,192.104042937356,180.25706815900585
5,1999-11-21 22:12:24+00:00,,154.6792415077107,162.54883945850227,153.8332055382515,150.1186786730541,151.5559515581377,166.2114896792544,170.3383643891468,169.23571166766027,165.3096530780254,166.5804796708381,167.2637564901428,162.43730007322472,164.43340571239582,165.73806411827218,173.76407166318234,174.30882731186205,178.47180982943786,182.6588523551109,190.97697905736095,185.16450017209775,171.3527776628548,171.12798900542256,169.99374422510533,179.68763570678485,180.37835993431133,175.31103395438328,179.1027930019938,180.987765186783,185.78572734529598,172.5124280433663,175.4720137570484,178.62563494487497,186.74985286665031,183.15020519491233,181.61913448281177,194.63675365829658,164.61826988620643,181.52270340080284,181.97085275149382,167.56288286139048
6,1999-12-07 22:12:29+00:00,,155.4900576400592,161.9366724203572,153.20168706338535,143.19178823449727,148.25012661214623,161.21429881804949,166.62887671280163,170.11351868605868,162.6660583245637,164.6031937789631,161.5878086567417,161.92642127962026,161.8448008627946,162.87635332659792,157.0452703084344,159.44574908235734,167.9695371208265,181.1654800316658,186.99448635227225,179.847615253859,172.27064089381633,168.9175289600999,167.32260970980866,173.23357498676376,173.46141217291736,167.25313977622295,168.8179650246833,171.13320246194417,175.86003720139385,155.96126537407014,163.68361237084997,163.49325657212856,178.31886122326176,178.433163725849,180.98577928347194,198.3220965526604,168.51405148742742,182.48553820212612,181.7553297378659,178.86732624316517
7,2000-02-18 22:06:05+00:00,294.93833705589327,,,,,,,,,,164.17782454965857,160.4867250363268,154.36948329185307,163.7545481963312,159.792661006517,165.68811918183695,165.2321787540401,173.01058645565192,173.25555602656397,177.46933214730362,166.6183356177929,166.81869696288598,163.63944438717002,174.3899964287745,173.14553303303157,171.54012363305526,166.576187555332,171.11284756093863,181.78043387130705,190.74478981697803,171.62238164288115,171.4359133289583,173.3156360627944,182.28036589133086,177.67038801923798,184.08146412482765,183.7660250934934,156.8341967946503,178.1683394839912,182.23990888922455,173.62878087558283
8,2000-03-12 22:12:09+00:00,240.34769645148958,,,,147.0609162819001,150.3847916728752,160.59758435964625,172.18417700442967,172.2745207986924,172.30587596745454,,166.79664976525052,,165.06445554895203,165.9413936476211,,,172.5646998331364,173.2326595740611,164.1683985810107,160.7912562408261,156.82740736507265,160.93330178687395,158.0338172256738,161.51786862120446,158.82270417317014,161.8487968281555,164.61178368343198,170.7862125254493,180.2823626894592,162.74258835575426,166.5408167974862,172.2572601443194,179.6036016251764,179.4799594402478,178.66741997690212,186.9270928514125,175.27165246694776,181.29416809907516,190.2047155263534,193.31410691450284
9,2000-03-21 22:06:01+00:00,,156.97210742483188,156.9787915922487,153.74858297633995,144.92362374924457,141.22155254502627,151.71494396142347,162.33733376579485,162.65704395560624,154.83003040699214,152.75319782076528,147.05725737956294,142.78269816576565,144.23281568095143,147.8823007200262,150.69844557763577,153.3781728282912,152.00167452049843,149.11418098926828,153.81707747871786,149.08757094660024,147.28698680428556,148.51330063265303,155.24783012362522,163.6197196788128,159.32013980123926,154.07245797032877,150.90675634731014,161.260505223382,168.92916140702857,149.23117847058646,155.73391385326153,162.1130744100772,171.4641481129936,165.79663200503614,169.61526963337266,175.15744350582224,156.5890799356206,166.94121336349826,172.53595945162905,170.42122659444217
