,dates,jap0247-0000,jap0247-0001,jap0247-0002,jap0247-0003,jap0247-0004,jap0247-0005,jap0247-0006,jap0247-0007,jap0247-0008,jap0247-0009,jap0247-0010,jap0247-0011,jap0247-0012,jap0247-0013,jap0247-0014
0,1984-08-07 00:51:54+00:00,,,,,144.30556143513041,159.40168716819272,173.0553904737886,178.19203330854083,183.65490491776353,178.9098568908146,177.71720624932954,175.09092752131522,162.1552939484003,157.47381564946323,159.347680351361
1,1984-10-01 00:58:42+00:00,143.88881949587068,131.54432803732985,125.53811197110282,117.61486148871232,125.50936268421306,141.10056249177148,151.54386393163682,156.75371540569645,158.90371865688599,154.78982261793715,155.2066833738119,153.0520968910302,140.72584012459646,142.28338884241037,145.2673980578919
2,1984-11-02 00:58:33+00:00,152.89031947564393,142.11647598667045,131.2549788771739,125.85488864006102,134.97407779148395,155.4480172610751,159.20707753847688,166.82842529445554,164.37938985237668,164.9866470023206,163.33343009992353,165.83879654201866,166.34934200937255,159.14306122972062,154.8959146601636
3,1985-08-01 00:58:23+00:00,148.714697022432,145.5031344044394,136.51206133086708,131.5937277956316,138.68480763067714,153.44102820334882,160.96011470208168,169.48353064530608,168.87939854060565,170.35849359610313,172.98532984487014,170.48181899579805,160.89903747743034,161.17302598195676,163.84585475113875
4,1985-11-21 00:57:00+00:00,161.61561593868294,147.8599977500715,143.3166695360464,137.05456086888242,148.73508206481785,158.60141610486704,169.4351282756955,175.45521261566512,181.43296609945034,183.89442032721234,184.2072071938216,181.1665435498948,174.29225448713913,169.2162130019898,167.79547632292577
5,1986-01-08 00:56:06+00:00,161.76934102102135,142.53877437253956,132.93780943404727,126.73478991690322,137.13768703404506,148.9060767782488,,,,,174.2227957318038,168.1121531204926,163.13600465500411,150.9091001085293,151.3973952755319
6,1986-02-25 00:55:02+00:00,164.80741369478451,141.17712281821966,116.330911690362,126.67490743205633,143.37933539639658,151.55036356604242,147.35403840907532,136.13457672129823,,,,,,,
7,1986-04-14 00:54:02+00:00,147.58441105802288,145.3538282621609,133.5208359640005,127.0751426012399,133.02616779523993,140.33421866152412,149.26676015101066,152.7414939645016,157.98172617649885,161.94563198896586,161.73650060047532,160.2684515154045,150.75902624894965,142.7530273550805,143.70302177137856
8,1986-04-23 00:47:39+00:00,159.9472454428141,143.62960756608754,134.57782707264937,133.88292977027913,137.13864270994634,151.15162897220162,155.43427190206148,162.48874839672337,165.96065559294715,171.5583702969489,168.41332325324686,170.74449045484195,162.62136623574736,161.19333183766676,161.73951779107009
9,1986-06-01 00:52:46+00:00,141.75612983538184,140.06723796393717,131.75631166132132,121.09050617807672,121.51722883791066,140.03875596283422,145.77423727827698,140.50936199661206,152.64999220757835,159.44623113098277,157.7568745666981,155.40313671252562,153.9898293143248,145.78702195085253,153.36747278689197
10,1986-06-10 00:46:19+00:00,140.20504403964995,136.76145800405976,132.96787615146647,130.71200678924563,131.17101070511052,144.62198528569365,152.50661939315785,162.03917232543103,167.02705881717634,167.82475322705554,169.1194949145672,166.97725986848886,159.6855667652231,156.3933342630873,159.612204225379
11,1986-06-26 00:45:48+00:00,150.1168643250118,147.44904943519794,140.5020230155036,139.91197648084443,137.1260714966081,140.64909391404805,155.9275041458068,165.05146143403147,175.43865640707912,179.38896432769295,181.60013758646352,177.64952382633336,169.3147308747434,164.8245426983188,168.79609672034934
12,1986-07-19 00:51:12+00:00,160.89383875595252,150.56772071261278,137.5114845870322,135.00599885425046,137.68470626142158,149.43265812578915,159.47819482893982,172.84216186532004,177.2635282974858,182.96884063339246,180.4997008883376,182.90571467381164,171.22508209348297,170.01899289784382,170.6193452708056
13,1986-07-28 00:44:43+00:00,131.9876757970018,134.42297779722952,129.5405486660576,128.39264026035193,130.49997338906437,135.7397507499088,147.88987484021243,157.10575961424414,162.63140396473983,167.7358674634434,169.8851507201272,167.54666447400552,164.61932965415423,165.59714121015804,163.2423170722499
14,1986-08-20 00:50:03+00:00,98.34882453678054,131.43682805247064,131.08681116784408,109.2907723925145,119.27406582127067,143.77792273252118,140.34081128713,156.17632757575703,166.62740951393312,163.48456245780878,166.40736403465004,160.74327088013075,157.8836602854583,157.24267631319742,157.54496836764503
15,1986-09-30 00:42:29+00:00,,,,,,,,,,,,,,,
16,1986-10-16 00:41:58+00:00,152.82302773746028,147.96559406140057,141.5670125647112,143.7820509296796,145.00611444023767,161.2685413613922,171.32537341622316,178.01852290069525,187.23425607253023,181.66421557926344,175.5334851689401,175.8033144436436,168.86839639412779,163.34693614427636,162.14602794394386
17,1986-10-23 00:47:54+00:00,147.85052525468828,143.06503347316252,143.0687135816834,137.63792471074373,145.84969901529078,144.10418038547692,151.70240210217932,164.0128830586084,170.22649465661704,174.9954551833877,168.67087173488986,161.9653100631066,163.37160635237524,156.13825078140232,159.03985243227953
18,1986-12-03 00:40:49+00:00,,,,,,,,,,,,,,,
19,1986-12-10 00:47:12+00:00,144.126047571438,142.9749759111047,135.36748025284535,132.63900022397456,142.36199942627266,152.3170848695624,156.65777265629407,154.33010121900057,163.9295939887747,167.5892972776177,169.9911463449656,163.96293463862642,156.92580441009088,150.77465186356017,154.65456230978637
20,1987-03-16 00:50:28+00:00,165.19481258104918,152.80047828342686,146.66529659006915,141.55105780213248,146.61856957056682,157.15337577083497,161.00097940293813,167.54613474412463,177.1796865070647,174.8146628293239,173.83543879044637,166.19267008896432,162.4808690106476,150.1226990520999,153.96429242999125
