,dates,jap0305-0000,jap0305-0001,jap0305-0002
0,1984-05-24 01:09:12+00:00,146.7850993749248,129.3301043638756,145.890880201649
1,1984-07-27 01:10:28+00:00,155.48084856252035,142.48476386274314,142.11396955208428
2,1984-10-31 01:11:19+00:00,151.6616367250597,140.11386242067425,150.03975506384123
3,1985-04-25 01:11:34+00:00,137.22525078730376,128.55707166384076,133.73292302979402
4,1985-07-30 01:11:09+00:00,148.05410788800884,132.67682743125928,143.8033942551744
5,1985-12-05 01:09:30+00:00,147.24458848938934,141.59457043241974,149.3686463657938
6,1986-01-22 01:08:35+00:00,138.09612354265545,138.147894726391,
7,1986-02-07 01:08:13+00:00,143.71626967688658,145.88484727784638,161.0020808761375
8,1986-04-12 01:06:50+00:00,143.77112175270554,134.71321468487798,148.35604391035065
9,1986-05-30 01:05:35+00:00,130.8219082211433,118.5377596766163,132.76473885606583
10,1986-07-01 01:04:35+00:00,142.48382401890805,130.75703909163127,132.9912241056034
11,1986-07-17 01:04:02+00:00,126.497929413826,104.19172325333096,116.53263455104356
12,1986-08-02 01:03:28+00:00,132.66392476423704,131.32495222598288,136.54395792033986
13,1986-09-03 01:02:16+00:00,137.03442798932952,128.13442104883836,131.75205114331393
14,1986-11-06 01:00:09+00:00,146.6180998623109,140.22714307347073,148.84396955801338
15,1986-11-22 00:59:28+00:00,141.8205869812225,139.95141808899913,150.48163797985882
16,1986-12-08 00:59:53+00:00,136.5080335409584,139.3553977328677,
17,1986-12-24 01:00:24+00:00,133.68452142145588,122.65384349249597,150.8244056464854
18,1987-02-10 01:01:56+00:00,134.39695538043912,138.54763745492622,148.62725018262338
19,1987-06-18 01:05:58+00:00,137.47627345724788,122.69111580307799,140.87967548820143
20,1987-11-09 01:09:17+00:00,140.50249156025356,144.39204835180183,147.3696836693257
21,1987-11-25 01:09:36+00:00,147.34862589678448,141.85233084298517,148.58871507002962
22,1988-09-08 01:12:07+00:00,149.32528329646212,144.94197958414537,152.33715619075832
23,1988-10-26 01:11:54+00:00,143.3482503001699,136.60534708117387,149.21933045452928
24,1988-12-13 01:11:44+00:00,150.66285032530027,151.34033383659545,150.376073797542
25,1989-01-30 01:11:21+00:00,143.68897291968975,142.71690985781152,156.28846547698254
26,1989-02-15 01:11:20+00:00,,,
27,1989-10-13 01:06:36+00:00,141.36280899732432,136.4926617266757,148.2896084101745
28,1989-12-16 01:04:47+00:00,137.94750915723262,145.37769911589518,160.89219222868238
29,1990-01-17 01:03:46+00:00,141.23565640980217,137.92867645594987,150.42705901852602
30,1990-02-02 01:03:15+00:00,136.07807102281123,140.84356940747415,159.45900093291831
31,1990-03-06 01:02:12+00:00,143.04880786975886,138.38595498423376,147.72145790322043
32,1990-04-23 01:01:35+00:00,146.69931464470923,136.89682140431773,144.17624085414377
33,1990-05-09 01:01:33+00:00,144.85671353070686,136.82644243713608,142.7296288744023
34,1990-10-16 01:00:55+00:00,151.4965581319359,149.0813306550797,148.08810113622323
35,1990-12-03 01:00:31+00:00,144.01416402954453,143.40763977319463,151.03676495379648
36,1990-12-19 01:00:51+00:00,146.34131380749238,147.0029829606783,
37,1991-01-04 01:01:16+00:00,,,
38,1991-02-05 01:01:51+00:00,139.06848006293183,144.932863823105,159.5103052043373
39,1991-11-20 01:05:32+00:00,153.05260877520368,149.5986473436302,155.43574636766135
40,1992-09-03 01:03:37+00:00,126.61234540006475,110.00117178790757,115.88905325211626
41,1992-10-21 01:02:47+00:00,150.7736149846241,150.85648372960839,147.69099547229683
42,1992-11-22 01:02:20+00:00,138.34096425593552,146.73373770375065,152.1858316562645
43,1993-02-10 01:03:15+00:00,139.65503482899183,137.58700782458646,148.97006828326096
44,1993-10-24 01:03:28+00:00,144.34163786091932,144.07354594983667,149.71702885871508
45,1993-11-25 01:03:15+00:00,139.50537332429883,145.26601992503626,151.99688128763455
46,1994-02-13 01:02:24+00:00,143.61387033801077,145.16195265277787,161.42284955262457
