,dates,per0113-0000,per0113-0001,per0113-0002,per0113-0003,per0113-0004,per0113-0005,per0113-0006,per0113-0007,per0113-0008,per0113-0009,per0113-0010,per0113-0011,per0113-0012,per0113-0013,per0113-0014,per0113-0015,per0113-0016,per0113-0017,per0113-0018,per0113-0019,per0113-0020,per0113-0021,per0113-0022,per0113-0023,per0113-0024,per0113-0025,per0113-0026,per0113-0027,per0113-0028,per0113-0029,per0113-0030,per0113-0031,per0113-0032,per0113-0033,per0113-0034,per0113-0035,per0113-0036,per0113-0037,per0113-0038,per0113-0039,per0113-0040,per0113-0041,per0113-0042,per0113-0043,per0113-0044,per0113-0045,per0113-0046,per0113-0047,per0113-0048,per0113-0049,per0113-0050,per0113-0051,per0113-0052,per0113-0053,per0113-0054,per0113-0055,per0113-0056,per0113-0057,per0113-0058,per0113-0059,per0113-0060,per0113-0061,per0113-0062,per0113-0063,per0113-0064,per0113-0065,per0113-0066,per0113-0067,per0113-0068,per0113-0069
0,1986-04-10 14:42:40+00:00,181.5234859978915,197.3615370966523,192.78475580029445,177.18022359983243,185.70745722790835,193.09350971620577,193.16634615969423,184.59691483397236,185.42217968265822,155.2214050691257,156.5842555003837,172.47876481667387,162.32974018911372,,186.13909104321138,206.10115291608614,230.1057988540951,236.3080985349118,248.55878803482165,242.05905925250755,237.01389372135208,230.84818585469154,230.18688249126282,221.80811823406788,214.76252333283387,192.3980415185708,177.01198035428268,165.90058633702125,157.3646756936693,163.0586028918772,172.57451470118178,173.36687347220328,165.60493447315207,165.3717630516994,178.8390984487182,175.7833279368286,172.87736860248145,160.87226376971032,174.69754342891488,171.40132365990837,157.70641005738958,165.02571068381047,156.3709264256587,150.55594906109462,,175.12489775594284,170.53364368963378,162.12674680293753,147.36681407613924,149.53512985776888,160.05292382084383,154.53778865438113,155.73824056060133,157.48312014713966,159.29346768510038,165.70968862156985,176.94597902259005,182.46712745061103,183.50921692527942,187.4658955474129,192.9994718456438,198.6894595986909,208.24948035304564,211.74278783391375,217.06197414785038,216.3544434868222,222.5581836734253,224.6094437653363,224.92686666394192,234.1828239048432
1,1988-05-01 14:47:21+00:00,186.0425327266584,191.91356020935208,191.59380814329356,176.63764037048347,184.4277837028946,187.11325793087033,190.12123855188742,184.12892051712032,181.50320068366713,155.47125092320775,167.2181010337828,192.5583196037726,188.7928223391214,188.22138323356737,184.99366158304667,198.80113047200928,229.39318664297346,231.61572420182625,245.3266529317907,237.90395878018006,239.96479633340795,231.4111350265103,227.83270930663437,225.73871095202537,215.85422057649018,195.18968728065602,167.86444649582737,163.15267450667315,170.48908766361427,175.4115278058849,166.58125340330614,175.14641926252668,179.2197174791349,177.540825278421,172.09535412415732,176.30382127107674,184.9951759968809,176.29121110816018,176.26278288105578,171.8238112818205,165.8095206952578,170.1463546373216,161.97109977096986,166.2396981109625,182.90160772562447,182.160187358787,179.37584443023187,172.34596563197138,168.39520915167427,169.44153849114238,151.60853956842277,147.97158223365622,152.15341541082188,163.10837755051594,158.73513268450307,157.49699056154452,170.01403136689828,175.51871727404531,179.4996865980233,180.94677554633225,181.5457136231897,189.93839803685714,188.33427878231785,194.55196452267563,197.4342183502329,198.4701325033751,208.73649696011802,209.05530609375379,213.08087663322772,229.15580250640662
2,1988-11-25 14:47:44+00:00,,,208.25183484234972,219.63483598058284,232.0592231327486,203.9359002240765,193.0230523889272,188.0833152665405,189.9596451425606,190.0994856668343,182.62516486768948,189.57250009045603,163.5479731950209,,164.29902583852768,178.9037237948625,203.7269930062253,206.36023981209365,220.97511343744628,215.58979462468008,214.35982302162517,204.5214624279974,214.6686804592084,206.30314642892688,201.72467057934844,184.38762166938295,172.56723906440703,164.64609196114566,154.60788721129634,166.35744055428864,164.51376784341306,172.2659095594968,162.35215857042598,164.67039183045034,161.008353339747,166.23102798514464,175.09490640585167,170.8342888707793,164.42349404518203,163.1589994237466,163.05596349192732,155.35865938172833,159.67147493057024,167.02563966328233,168.95285481041125,166.01436401703998,167.17536269466615,170.57725999280248,163.61940808636115,163.91668663097795,141.83170844750506,154.76213964894984,151.8953395691295,163.43070966633218,170.15337675861784,175.01195493257273,175.66465041899718,178.08372254299044,179.6020034621494,180.7295521551598,181.62290598171245,183.28208233501863,184.59755825891386,185.9712280457102,190.0724753385564,193.16620624566966,194.55976786862547,208.15715802652028,208.01499486511355,218.11973466939907
3,1989-03-01 14:46:53+00:00,194.57810914981582,199.41886830377663,200.9121059908515,198.85236364168873,219.29717191239916,206.21001493191696,203.74603027537768,191.73768567308156,192.1887761127207,197.47911988556487,217.2806054193594,211.76919167163322,221.35689642066308,178.38431281261165,170.1946357898307,171.04619017048242,205.08333578216693,206.38879356921197,223.16808196267405,222.33728188897288,214.06529717517583,210.91365431608128,217.42672199255404,213.85764407918407,206.0107528024791,191.17540642365128,174.2859202703376,158.30923281158667,161.45604748167995,169.56479697715085,149.11750864673968,168.5099075451584,161.4097490232737,160.004065098735,167.828572109549,179.73353306199303,180.45845290856602,169.88018222376684,174.53045647578068,172.60182730242036,152.0106176221326,165.01559207860979,175.3307793516056,165.19208336656203,174.52585525481499,176.87626061631397,177.78412567315533,179.24800929001103,176.75398774480016,171.4242160262965,149.82885270513796,165.86685006529407,144.9763021037335,170.90956870816171,171.11826385609174,168.42649642533388,177.4974791226179,169.62522296109324,181.02151969645507,188.15670117002506,186.8857556150271,191.07643158322892,193.0058245726423,194.78967150087485,201.44522462423183,201.4154250239367,209.67574098856286,211.00426445144612,210.08657271900276,224.5605981948496
4,1991-05-26 14:39:45+00:00,,,,,,194.91791942249392,228.70984813364237,184.3480893697446,184.00139820427376,154.5590452708138,,,231.22012622324257,,,,,,208.3929808269378,212.46831134788448,214.57238076519468,,,,,,148.85507605530495,,,,,116.32127947897732,147.81834857927254,149.85271969241091,138.22605440362082,156.9754796544502,162.979334399333,165.10327820976136,,,,,,,,168.77453493391806,162.389370963039,153.71794736436752,,,138.33886721999014,,131.40561352924186,135.1248897537162,119.86978483596633,,,,147.11558377828578,153.29244364877846,161.26129596484736,166.9325666612646,168.74903319931576,174.96398789369786,172.62926695042222,177.8593957083996,174.005630902272,161.31130963097843,180.13113535341472,207.56352532837502
5,1991-11-18 14:41:20+00:00,227.99703875610365,223.874091416604,203.49654449169952,211.17516810692263,224.186873611848,200.78773159474702,195.9120267433279,183.77270928134547,179.72465538611917,191.38504731540013,226.47011185450995,246.81916604373777,241.2084016952376,,214.72939444851403,196.093452854592,198.8372747988773,220.81954291816905,232.6745414657274,226.66979881940523,227.81923020169617,224.1007195304209,226.11324395043843,217.44452466529722,209.34884271580745,200.40246136513065,169.35099656778235,162.2431855576058,161.81751640786064,161.80952827760018,167.18249676137356,153.2576472434863,167.2650877185424,155.20646931292316,155.16624286284525,163.54394164403874,162.37524324023647,158.02009589946783,161.95746166520598,164.37368372745058,161.29808503647266,162.9746360159888,164.88813814580766,165.2190781890759,,169.82780441456143,179.35933935066396,176.3309843806729,170.4604928359069,174.75776877863515,178.65990040915162,167.0660482919583,141.26917182621938,146.57259432154308,152.51950206689594,160.48830786207043,166.11460726158234,166.44510034201932,169.76742162011735,171.12262659177193,167.6145150002561,175.15827815774443,181.01887696411376,183.99938064581593,187.80720679120822,186.941740632017,191.2483539540197,195.53967501875806,,210.99966731729168
6,1993-03-12 14:39:18+00:00,198.40980121182045,206.95908957921156,203.9958905957837,199.7175873967153,220.47355949912642,220.564824089118,212.15346913437327,195.41241004881329,190.38232228324927,200.0217509115317,240.09549698384586,281.7025905359114,,177.34262500181146,189.63348478882986,200.0518780868289,213.15091368687564,237.4197701126483,247.81476310886794,244.58056366761187,251.8020265156527,249.15712883005966,239.8573465187298,227.22045307638885,235.5579385990081,193.19759363257361,198.30315852606205,198.3284576726122,198.92124539299786,194.78466618341045,198.89675582664825,158.98941639297414,186.7124483821282,188.66518894543262,189.75973516507182,196.773376224668,196.45319421509222,187.5122460225232,199.14891935204918,194.26385094488214,195.7319009260282,191.46108417308915,199.6687030628499,180.34704429532547,204.87519106644214,208.2994151623594,191.08005873484308,198.61402617442948,200.03600004970187,197.17878214717524,204.6767330747102,165.85027854043972,180.82910282196903,195.98600819222787,195.05988893020958,190.7421389374763,192.51302330375967,193.78149400085593,197.62819034643127,203.20679409961315,195.5516358871337,198.37650424674433,202.67243058126695,199.8441104139484,197.60106552640408,206.03498821912046,209.37386100759164,222.00046738809328,227.2050783964895,233.04157007205887
7,1993-04-29 14:39:33+00:00,186.84974053540043,195.9256635863869,198.8148813613322,190.30252953805217,203.64194539194915,204.99608280893187,205.4591644994656,194.4756006176656,193.98310020201458,189.49894003937342,206.490515726942,249.71861251539661,255.6869284837409,,,202.3544819646074,251.71405852544288,,283.87850323938363,279.85504150624536,282.9905155866661,281.0859467978829,284.81526435819296,271.7668734897664,272.52385955525443,252.19876460634976,229.1737034503346,222.11226618304977,214.50805100864534,211.88653043948528,206.4047390501418,204.62997705485446,205.43574452403698,202.59980707256136,195.73716086843453,197.70730384624278,201.82064374894904,191.41747056256162,179.12842388118094,196.20046244881527,186.94077323990277,192.39577007217935,204.90872557002618,188.7214108592178,196.52093051253766,203.9543616790145,204.14456425070745,201.77480579289286,182.0339373431028,190.0557318413289,197.99363982243253,196.3150014743516,170.91100108885675,194.79242015253575,190.1796725773242,194.1358635363605,200.54635894662454,201.63901393539587,199.15509673536184,200.73447718590666,205.12104536338867,199.9969080443044,197.69000802415755,202.7761897005786,201.47545539298278,204.20304009149538,218.9036251858674,213.9837005180906,220.32759069669115,224.0430429108681
8,1993-09-20 14:39:26+00:00,209.63063205084805,205.16185782472013,202.0205464375609,201.22032439835516,214.69087734149434,201.29379650657083,196.76415003482984,193.8642734155501,189.01874361240814,175.9740959938025,176.98300646908186,193.05755671347075,186.59497791387622,164.22977198683205,180.96911728236196,188.62508299498086,226.82575791496174,240.80358572514632,264.92168261929197,263.2740337509189,262.3015338531629,260.13131329792583,264.9933293515921,256.759671978649,250.91093379208547,237.92983997569547,217.44215156073057,209.19189620703938,206.55567932728817,210.81114259671108,204.61470735219373,172.57485901279864,205.54471221709056,197.38509623943187,196.23396903662993,209.1373008566836,214.02803528619776,204.35451994832863,196.76798963468187,196.845672221677,197.82900128601744,188.94721674411508,194.35919215272614,189.42564205576153,194.4647644901309,193.41820433413628,191.31716446363055,194.23866350090253,196.52543333194177,196.50251991389464,185.5763623448959,195.67290644213665,202.64098264802251,203.00550764332175,183.82277504057362,203.02265989076616,180.7413360009188,177.40132976318975,186.3369400302621,208.73782602076852,195.38447389772128,188.51770834739838,202.20416630285828,200.39541050598328,200.57017822806543,203.25027736736823,205.35636081546457,210.64955625239378,213.7714958423866,220.27048427470524
9,1993-10-06 14:39:23+00:00,206.68706217835825,207.44984437147775,200.34604566227856,200.98897411275988,217.9289721346617,210.22071962494132,207.96775711352194,192.33139879776652,194.4403708344076,199.54830396806668,197.4561000115838,210.0986731858858,190.62786029442023,175.22255357191673,195.54832452631945,210.26287521322246,237.0870833540781,251.91476351659873,269.1675693039762,271.68717181138044,273.7254688304403,268.1028688971028,275.73206249473543,264.6198229081024,262.6640270770146,246.1693185178669,230.83916762764068,220.93800651925739,214.23475980763916,217.16697869691663,211.46589180675463,,210.61833809226445,211.23006637034172,205.19744132160415,206.00150549369167,215.89495599083077,213.99817200281365,197.54789841889436,199.97124916820098,199.03736322468438,196.70117608346212,194.28167559782582,183.80490088346292,197.9000114722755,199.81762584779702,205.85642033287093,199.59909311104252,196.42791441512682,201.70028203000868,194.9064522806969,190.93166240662234,201.4433355112495,205.56417150437494,192.4834546326734,200.26954051490685,190.57889380102463,179.82148828690308,184.45337341295405,197.4548799768373,208.64181514037787,209.03054810873937,204.48928473799336,203.42713147474657,202.5992493991171,201.94294292600605,204.87829711215633,210.49700655055776,209.37897592545718,222.42993900953675
