,dates,chi0375-0000,chi0375-0001,chi0375-0002,chi0375-0003,chi0375-0004,chi0375-0005,chi0375-0006,chi0375-0007,chi0375-0008,chi0375-0009,chi0375-0010
0,1986-02-04 14:07:35+00:00,220.43484243040538,212.05493289336752,218.72749773894873,200.51092679663486,195.64994919775495,171.12150409325974,183.96392993478227,179.75689418503464,,,
1,1986-08-15 14:01:53+00:00,210.5397868010868,201.4505322468476,203.79354738688886,200.37535033021896,193.71035031726717,182.03837344268945,169.78067845753915,165.69371773791974,172.86303661277145,,166.94082866934025
2,1986-09-16 14:01:09+00:00,207.2015041392606,196.74416963904483,196.12331830375382,197.63737590776122,179.10936791807808,153.4647251492247,158.53239720352758,154.55771875530206,164.3252618133039,169.8128395509484,162.53144120474212
3,1986-11-03 13:59:34+00:00,212.75443559270198,206.45793592542566,202.47183921494258,200.94135173360954,189.84631007352016,177.77792749618666,175.78401414851544,174.8223458306928,181.83994266155565,184.3650861275851,187.00835388603116
4,1986-12-14 13:53:13+00:00,196.0788021900602,189.91737091278287,201.93450737172589,200.40986983357516,199.07144283096707,177.4352179748479,170.6623906303655,178.93616310035083,178.85504034483293,193.02363249043557,195.5884846302316
5,1986-12-21 13:59:37+00:00,199.13152705813633,200.90213411277458,215.3919894513142,227.22242135249226,207.23232927691797,178.44151094567496,190.8254292726661,181.12247955129067,200.4276212978163,196.68490500160414,195.82142293228893
6,1986-12-30 13:53:43+00:00,218.2953611911342,210.02651401506733,210.15647561723216,209.4328228780643,206.46871752848062,193.56687273713624,194.29091698732768,194.33655902992928,191.4640711388731,207.21606320333998,197.40405199372924
7,1987-01-06 14:00:06+00:00,213.2876349242354,206.23957925022285,222.92849497276887,217.45646038307189,187.91464228477415,174.8439040410293,181.4621407445478,176.425576506546,193.74910235546912,196.04021690930477,174.46153750306036
8,1987-01-15 13:54:11+00:00,217.97397929249945,212.2258928069534,214.96760205548424,207.51118590403422,182.83914566793234,171.3225602214553,162.30726744048332,162.13708523630785,174.70512448328745,172.37457377674377,174.3123763097066
9,1987-02-07 14:00:45+00:00,225.79303810028367,230.92861346401088,230.7152766731462,225.77354724137825,209.96179788023358,200.2118007132145,195.07797582680985,196.3792958758271,206.25158158684138,192.91659288587118,192.16647033788178
10,1987-12-08 14:08:41+00:00,212.995105500262,202.2524290908678,209.82481331117108,198.86263335316798,175.37996056954606,173.9209070369905,179.41870905426293,172.77278974707372,184.6728766534215,188.69523260152752,199.37172539455295
11,1988-06-01 14:10:45+00:00,227.21619411695295,218.29459475458586,221.36517069627482,206.05191997946028,177.36170571029805,168.3118876996342,170.8744296360445,172.18318845714919,,,163.27492033361344
12,1988-07-03 14:10:55+00:00,223.18171120109662,213.4726856034243,218.6887778585406,216.54789288311557,,,183.79088053571635,,,,165.76643248349203
13,1988-08-04 14:10:58+00:00,224.53807702458934,243.01013439654287,240.60256570335014,229.42271273894025,218.9116757253864,,195.3563622250627,186.23555877778153,201.8750877856388,,190.71648965258677
14,1988-11-08 14:10:51+00:00,207.22521304149257,202.56784719231572,206.11097176651714,199.90558728133573,192.16406905415232,174.83666025919578,178.67066702086717,179.2051488053274,188.29183070614042,201.82175836161707,206.45606772950114
15,1989-01-11 14:10:28+00:00,205.31092545508932,199.89601814417946,205.4682239410679,200.46563335722172,187.19948669093486,174.09381847628103,182.42363258293705,173.903670866601,176.85628084166822,186.56736249888573,187.41196206313674
16,1990-06-07 14:00:26+00:00,220.20065034430266,206.1928725154103,217.62232873317623,208.38332451919598,191.22041139701062,186.99812798209115,178.0356681826208,180.72420255596774,,,168.71655636899735
17,1990-06-23 14:00:25+00:00,209.93415881433637,212.07742883011193,214.66147093405797,209.23300823957078,193.46688522925973,174.10666400965076,178.26377425166072,,,,
18,1990-09-27 13:59:57+00:00,203.10230891223628,210.1934956539662,214.74679529554746,199.117152209675,178.35820050457707,178.70848509829494,182.56416103515275,170.13318150193902,182.1532539253879,179.35894012381652,173.17124600482182
