,dates,chi0181-0000,chi0181-0001,chi0181-0002,chi0181-0003,chi0181-0004,chi0181-0005,chi0181-0006,chi0181-0007,chi0181-0008,chi0181-0009,chi0181-0010,chi0181-0011,chi0181-0012,chi0181-0013
0,1985-07-27 14:07:41+00:00,178.5998249186387,175.6751811825628,187.98200602793497,202.25390332793813,202.57168199476257,209.72783624977436,217.12287880564608,216.8674749657775,212.89402280308238,215.31819020718913,222.75911235803838,243.1620728502531,237.82097235831728,231.89311514950066
1,1986-02-04 14:04:48+00:00,180.84482913164845,174.2483537793288,189.61554267269472,199.02301891807724,196.2120015253957,203.85805819597624,212.38985379398954,214.84419542007987,213.6564881630856,224.5844308002544,231.0706184622388,239.6698286225745,238.8470684002245,239.66259853082363
2,1986-07-30 14:00:05+00:00,192.22449833343677,179.72016085969108,188.48682764255466,200.6472985143116,197.6698821870467,214.43712010039297,212.8576955904076,214.75288052558594,215.86040819774965,220.86425453556745,226.23656181950733,240.4019558720047,244.51707274555704,239.19546455094957
3,1986-08-15 13:59:29+00:00,187.0912008094145,183.16726248598545,195.22648230566267,205.20623946120546,202.19018624799995,209.87491689327555,217.28721032529123,215.67035689078884,221.39492989671814,232.2311685884029,231.38586912450452,245.82007552816992,243.90837977369216,244.28866299604505
4,1986-08-31 13:58:53+00:00,178.3341047283535,171.8846213495169,181.7678667126512,193.24782054789648,200.84071083812682,206.45595455938064,212.7574155676135,210.21472592000512,213.18357068226436,220.44627952148917,221.64568680791524,238.89973742953677,240.0160108034298,222.09688140624442
5,1986-09-16 13:58:22+00:00,195.8661246141792,182.2428308081355,193.93142964361925,204.45288309748724,202.3650381631636,212.25585673271553,216.96316033268505,217.57618404916104,223.17031467347442,222.90332341777454,230.28971333201707,248.30270780362247,246.3765145189349,240.18983330468265
6,1986-10-18 13:57:20+00:00,187.12833020489927,179.38758185401593,181.09959250075462,193.44760342964733,192.57859268015267,203.82083224918293,209.14164072889082,206.17080091409665,210.6577873945972,210.68894264335256,218.87558520511226,232.9303942592157,238.58343078224564,230.89434228414603
7,1986-11-03 13:56:46+00:00,179.86203249796992,178.4117187531205,188.738416302006,198.7609185261099,198.21031267028928,207.46308284475333,212.77422530252326,213.10291061630926,218.92242860521554,214.003364287714,220.85325880223547,236.0187466819095,239.58745512248422,228.48447290268004
8,1986-12-21 13:56:50+00:00,177.17977002136286,169.7078936274371,182.54671844711063,191.64392115695114,185.77362517440713,192.5014152239674,195.29402193072437,193.52670345254742,199.0786582643409,201.14057144018207,216.87492013713575,228.61128872332247,226.1702031296995,219.63194999243697
9,1987-10-21 14:05:25+00:00,182.2146850247238,175.9754088821194,186.7181136970593,193.44364510570378,194.9636061613572,203.4387674607634,210.22606500923882,206.51985683652754,212.79138915389734,214.0127608096644,219.57512609803234,230.7998921554413,239.04845252971802,229.41656828951525
