dates,nzd0135-0000,nzd0135-0001,nzd0135-0002,nzd0135-0003,nzd0135-0004,nzd0135-0005,nzd0135-0006,satname
1999-07-18 21:58:49+00:00,,,338.12,347.56,,,,L7
1999-08-26 22:04:44+00:00,366.37,378.37,355.86,366.35,376.38,380.91,386.09,L7
1999-09-20 21:58:32+00:00,377.46,379.63,361.73,371.13,380.11,382.53,388.04,L7
1999-09-27 22:04:48+00:00,376.26,380.58,366.39,374.50,382.67,384.37,388.73,L7
1999-10-22 21:58:28+00:00,380.05,380.11,367.93,375.35,383.17,383.92,388.12,L7
1999-12-25 21:58:52+00:00,378.28,379.27,366.65,374.65,380.42,382.52,384.99,L7
2000-02-11 21:58:22+00:00,377.07,377.75,372.89,379.77,380.18,382.40,385.13,L7
2000-03-30 21:58:09+00:00,376.93,374.61,370.53,376.06,377.35,380.44,381.54,L7
2000-05-17 21:58:07+00:00,369.19,374.19,370.48,376.31,375.90,380.04,382.77,L7
2000-05-24 22:03:46+00:00,366.59,373.87,371.36,376.76,376.61,379.97,385.29,L7
2000-07-11 22:03:17+00:00,361.87,372.53,373.13,376.90,379.18,380.98,389.57,L7
2000-10-15 22:01:56+00:00,354.76,372.94,372.62,376.73,380.18,379.32,387.84,L7
2001-01-03 22:02:12+00:00,357.10,370.88,368.72,373.15,376.66,377.26,378.71,L7
2001-01-12 21:56:30+00:00,366.55,372.56,368.36,374.44,371.08,377.26,378.76,L7
2001-01-28 21:56:32+00:00,369.76,377.12,367.19,379.55,379.11,380.83,383.25,L7
2001-02-13 21:56:03+00:00,370.43,375.99,367.44,379.29,379.27,378.98,382.46,L7
2001-03-17 21:56:16+00:00,372.16,375.31,367.88,378.13,378.92,378.98,382.46,L7
2001-03-24 22:01:59+00:00,371.13,374.41,367.83,378.15,378.51,377.60,382.81,L7
2001-06-05 21:55:40+00:00,370.36,375.50,369.41,379.84,379.97,378.64,383.24,L7
2001-06-21 21:55:05+00:00,370.85,375.50,369.41,380.15,379.90,379.76,383.24,L7
2001-06-28 22:01:09+00:00,368.80,375.20,370.04,380.51,379.55,380.38,384.27,L7
2001-08-08 21:54:37+00:00,368.81,376.17,372.00,380.89,380.27,379.47,387.76,L7
2001-08-24 21:54:48+00:00,364.83,373.05,369.16,378.92,377.22,377.25,390.60,L7
2001-09-09 21:54:12+00:00,365.64,374.48,369.98,379.08,377.77,378.08,390.57,L7
2001-09-25 21:54:28+00:00,366.41,376.32,372.01,380.35,377.72,379.80,392.94,L7
2001-10-11 21:54:09+00:00,368.67,376.41,371.72,379.97,377.78,379.64,391.87,L7
2001-10-18 22:00:06+00:00,367.89,376.04,370.46,379.61,378.06,378.98,389.41,L7
2001-11-03 22:00:10+00:00,368.18,376.22,369.79,379.47,377.94,378.84,387.88,L7
2002-01-22 22:00:40+00:00,369.80,375.89,368.90,378.24,376.48,377.21,387.82,L7
2002-01-31 21:54:50+00:00,370.62,376.51,369.03,378.72,377.18,377.56,387.61,L7
2002-02-16 21:54:54+00:00,369.06,374.12,366.35,376.53,374.41,376.16,384.05,L7
2002-04-12 22:00:37+00:00,366.93,373.64,366.23,376.90,375.38,376.07,378.69,L7
2002-04-28 22:00:38+00:00,368.46,374.22,366.79,377.29,375.09,375.79,378.84,L7
2002-05-23 21:54:42+00:00,364.62,376.19,369.38,377.90,378.48,377.53,378.86,L7
2002-05-30 22:00:25+00:00,360.74,375.90,369.03,378.60,378.48,378.40,380.85,L7
2002-07-01 22:00:15+00:00,360.47,376.37,369.91,379.89,379.12,379.06,382.50,L7
2002-07-17 22:00:08+00:00,360.24,376.64,370.56,380.68,379.65,379.06,382.50,L7
2002-08-18 21:59:57+00:00,356.14,380.38,374.23,382.94,385.26,381.56,386.17,L7
2002-08-27 21:54:00+00:00,355.66,378.63,371.79,381.70,382.07,379.49,383.90,L7
2002-09-19 21:59:35+00:00,356.66,377.86,371.34,381.01,380.61,379.03,383.86,L7
2002-10-05 21:59:31+00:00,358.32,377.29,370.79,380.23,379.27,378.18,383.86,L7
2002-10-14 21:53:43+00:00,360.71,378.39,370.73,380.62,379.94,378.64,385.52,L7
2002-11-06 21:59:41+00:00,360.77,378.01,370.09,380.32,378.89,378.02,384.97,L7
2002-12-01 21:53:52+00:00,370.23,377.07,369.94,380.05,378.07,375.80,384.14,L7
2002-12-08 22:00:03+00:00,370.39,376.74,368.66,379.46,376.97,374.87,382.25,L7
2002-12-24 22:00:09+00:00,369.77,376.35,367.88,379.03,376.55,374.73,381.26,L7
2003-01-18 21:54:06+00:00,373.38,376.45,367.15,377.18,375.69,374.23,379.78,L7
2003-01-25 22:00:18+00:00,372.91,376.42,367.81,377.10,375.91,374.64,380.23,L7
2003-02-26 22:00:28+00:00,373.24,374.99,367.83,376.89,375.56,374.25,378.99,L7
2003-03-23 21:54:16+00:00,374.00,376.20,368.80,377.63,376.84,374.62,378.72,L7
2003-04-15 22:00:34+00:00,371.40,373.93,366.68,375.86,375.37,372.73,376.11,L7
2003-05-10 21:54:22+00:00,369.38,374.72,368.53,377.07,377.68,375.23,379.15,L7
2003-05-26 21:54:43+00:00,369.38,373.22,367.88,376.34,377.87,375.35,379.54,L7
2003-07-21 21:42:09+00:00,359.06,371.79,369.97,376.97,379.62,377.64,384.85,L5
2003-08-05 22:00:11+00:00,357.12,370.56,369.38,377.11,379.91,377.51,384.97,L7
2003-08-06 21:42:27+00:00,355.71,371.75,370.98,378.15,382.04,379.65,387.01,L5
2003-08-13 21:48:45+00:00,355.75,371.39,370.36,377.82,380.26,378.42,385.88,L5
2003-09-07 21:43:00+00:00,353.21,369.34,369.46,377.51,380.59,378.99,387.37,L5
2003-09-30 21:49:30+00:00,353.60,369.61,369.97,378.30,380.85,379.18,388.21,L5
2003-10-25 21:43:40+00:00,354.46,371.58,371.98,379.85,382.32,380.32,388.70,L5
2003-11-17 21:50:09+00:00,357.84,371.67,372.51,377.37,379.71,378.91,386.16,L5
2003-11-18 21:54:15+00:00,360.24,371.67,372.51,377.37,379.71,380.16,386.79,L7
2003-12-04 21:54:19+00:00,360.24,373.16,373.53,378.56,380.82,380.57,387.60,L7
2003-12-12 21:44:10+00:00,361.97,374.44,374.13,379.48,381.33,380.96,387.09,L5
2004-01-21 21:55:02+00:00,364.72,373.76,373.33,378.11,379.63,380.60,386.30,L7
2004-01-28 22:00:52+00:00,364.72,373.76,372.92,377.81,378.88,379.25,385.13,L7
2004-02-13 22:00:55+00:00,369.55,374.62,373.07,377.37,378.03,378.98,384.42,L7
2004-02-14 21:44:33+00:00,369.90,373.83,372.85,376.92,377.62,378.74,384.57,L5
2004-03-09 21:55:15+00:00,372.97,375.88,374.18,377.12,377.04,378.26,382.34,L7
2004-04-01 22:01:04+00:00,372.77,374.45,372.70,375.69,376.13,377.83,381.99,L7
2004-04-02 21:44:54+00:00,369.46,372.57,372.02,372.16,375.15,378.46,384.03,L5
