dates,nzd0135-0000,nzd0135-0001,nzd0135-0002,nzd0135-0003,nzd0135-0004,nzd0135-0005,nzd0135-0006,satname
1999-07-18 21:58:49+00:00,,,338.12,347.56,,,,L7
1999-08-26 22:04:44+00:00,366.37,378.37,373.60,385.14,376.38,380.91,386.09,L7
1999-09-20 21:58:32+00:00,388.55,380.89,373.47,380.68,383.84,384.15,389.99,L7
1999-09-27 22:04:48+00:00,373.86,382.49,380.37,384.61,387.78,388.05,390.10,L7
1999-10-22 21:58:28+00:00,391.40,378.67,374.11,378.75,384.69,382.56,386.32,L7
1999-12-25 21:58:52+00:00,371.24,375.93,360.24,371.19,369.40,376.94,372.47,L7
2000-02-11 21:58:22+00:00,371.02,370.16,375.55,378.26,379.00,381.82,385.84,L7
2000-03-30 21:58:09+00:00,374.05,373.66,372.22,376.02,376.33,,,L7
2000-05-17 21:58:07+00:00,360.46,377.01,373.91,379.77,378.88,381.35,389.99,L7
2000-05-24 22:03:46+00:00,356.18,372.59,374.89,378.56,379.43,379.78,392.87,L7
2000-07-11 22:03:17+00:00,347.64,369.21,369.07,371.87,382.24,,,L7
2000-10-15 22:01:56+00:00,,,,,,376.82,380.66,L7
2001-01-03 22:02:12+00:00,366.55,372.56,368.36,374.44,371.08,377.70,376.76,L7
2001-01-12 21:56:30+00:00,,,,,,,378.85,L7
2001-01-28 21:56:32+00:00,372.97,381.69,366.03,384.66,387.13,387.97,396.75,L7
2001-02-13 21:56:03+00:00,371.78,373.72,367.94,378.76,379.61,373.44,379.27,L7
2001-03-17 21:56:16+00:00,377.33,373.26,369.19,374.66,377.86,,,L7
2001-03-24 22:01:59+00:00,367.00,370.82,367.63,378.22,376.89,372.07,384.59,L7
2001-06-05 21:55:40+00:00,366.53,380.92,377.31,388.30,387.26,382.04,,L7
2001-06-21 21:55:05+00:00,373.78,,,382.00,379.48,385.33,,L7
2001-06-28 22:01:09+00:00,354.49,373.41,373.81,383.03,377.09,384.12,389.40,L7
2001-08-08 21:54:37+00:00,370.77,384.86,376.11,381.26,383.68,379.85,397.80,L7
2001-08-24 21:54:48+00:00,343.89,355.05,350.90,364.99,358.29,360.11,,L7
2001-09-09 21:54:12+00:00,371.36,383.02,374.89,380.19,381.65,383.05,390.51,L7
2001-09-25 21:54:28+00:00,384.07,380.66,379.04,382.65,376.58,384.08,394.06,L7
2001-10-11 21:54:09+00:00,384.50,376.94,369.98,377.38,378.20,378.57,387.57,L7
2001-10-18 22:00:06+00:00,361.64,373.49,361.67,376.67,380.34,373.65,377.09,L7
2001-11-03 22:00:10+00:00,370.76,377.65,364.43,378.27,376.84,377.57,378.71,L7
2002-01-22 22:00:40+00:00,371.40,375.43,374.18,384.47,376.26,380.81,388.98,L7
2002-01-31 21:54:50+00:00,377.20,381.46,370.04,382.64,382.77,380.34,386.17,L7
2002-02-16 21:54:54+00:00,356.69,363.42,351.99,361.48,358.74,367.24,369.35,L7
2002-04-12 22:00:37+00:00,363.92,370.41,375.07,377.85,377.31,376.79,371.81,L7
2002-04-28 22:00:38+00:00,370.80,376.96,365.05,379.00,378.62,372.01,378.01,L7
2002-05-23 21:54:42+00:00,347.74,389.47,379.97,381.94,397.16,388.01,,L7
2002-05-30 22:00:25+00:00,337.40,374.14,366.93,382.80,,383.61,390.75,L7
2002-07-01 22:00:15+00:00,358.60,379.68,376.08,388.92,382.98,383.65,392.41,L7
2002-07-17 22:00:08+00:00,358.39,378.81,375.71,387.06,383.40,,,L7
2002-08-18 21:59:57+00:00,,393.22,380.80,382.99,392.09,385.28,397.88,L7
2002-08-27 21:54:00+00:00,352.79,366.38,354.70,373.07,362.93,367.06,372.53,L7
2002-09-19 21:59:35+00:00,363.61,371.63,367.71,375.49,370.41,375.87,383.62,L7
