,dates,chi0042-0000,chi0042-0001,chi0042-0002
0,1985-03-28 14:12:49+00:00,249.22603641468137,203.14238300117995,202.17432380200032
1,1985-08-03 14:12:13+00:00,250.99076723353699,206.47934035289268,191.88543549866677
2,1986-07-21 14:04:59+00:00,260.92466515780905,204.43203404655455,192.24535864373283
3,1986-09-07 14:03:13+00:00,,,
4,1986-11-26 14:00:41+00:00,258.1930152429437,205.52983267021096,200.71805098109934
5,1986-12-28 14:01:38+00:00,248.7460583451184,203.22202486244035,204.10604842160885
6,1987-01-13 14:02:06+00:00,231.1676845828392,203.85454246880275,198.61280897402887
7,1987-01-29 14:02:34+00:00,247.45451705904938,208.86062771646417,203.76976788391858
8,1987-03-18 14:04:25+00:00,249.2059014930938,206.92682483998578,209.45228460212044
9,1987-11-29 14:10:45+00:00,254.52956050321288,203.4833944937181,199.28487188982726
10,1987-12-15 14:10:59+00:00,246.19353047217004,208.31827656229592,200.5166192377274
11,1988-02-01 14:11:50+00:00,251.74249083216944,215.60534050903806,214.045723858457
12,1988-02-17 14:12:05+00:00,224.8884790581978,207.16348620133803,209.34303980400458
13,1988-03-04 14:12:15+00:00,,,216.64195004297312
14,1988-04-21 14:12:35+00:00,235.5582236726983,200.58117019023837,187.6459668400673
15,1988-06-08 14:12:58+00:00,255.2754043826118,207.53586436672498,207.78822278489955
16,1988-08-11 14:13:08+00:00,,,
17,1988-10-14 14:13:00+00:00,247.21771121295004,206.00322127510267,194.3286137459231
18,1988-12-17 14:12:47+00:00,256.27693823331265,212.99182458802684,204.50223634617612
19,1989-03-23 14:11:21+00:00,238.38795229318913,207.63582954088676,200.2887635251518
20,1989-04-24 14:11:18+00:00,259.1343940571368,206.63048666515195,194.1669138802397
21,1989-05-10 14:11:05+00:00,262.2056385924523,215.14072531708993,198.16521096032216
22,1989-05-26 14:10:48+00:00,245.44441444036394,201.90398577355649,198.8394720631631
23,1989-09-15 14:08:15+00:00,275.0743497999307,213.0897332990691,205.51350179643208
24,1989-12-04 14:06:13+00:00,254.73789383730414,202.18948287201576,201.11881619729897
25,1989-12-20 14:05:45+00:00,236.34247921361046,208.33131171894954,203.96944445149177
26,1990-01-21 14:04:45+00:00,254.4511475662075,211.8901261036395,205.51253981742383
27,1990-02-22 14:03:42+00:00,258.798807689258,210.79766748760557,211.6254108109146
28,1990-03-10 14:03:08+00:00,,,
29,1990-04-27 14:02:36+00:00,260.9635619038826,211.68706764752608,212.16156874088216
30,1990-05-13 14:02:42+00:00,,,
31,1990-06-30 14:02:35+00:00,241.8613296017787,185.82447070180342,181.6362689988297
32,1990-09-02 14:02:17+00:00,251.91785394534224,208.03743270546954,198.24312206801056
33,1990-09-18 14:02:14+00:00,259.4214369207085,207.81058321101227,204.01667365595196
34,1990-12-07 14:01:42+00:00,226.04480104855332,221.09698525977706,220.8321817393532
35,1991-01-08 14:02:28+00:00,236.32765850439512,205.05270244879853,198.95992049423646
36,1991-01-24 14:02:56+00:00,244.28467969530877,203.65787334243527,209.88716582518447
37,1991-02-09 14:03:06+00:00,237.23271047840848,216.2382188586597,207.31946755274612
38,1991-03-29 14:04:00+00:00,251.710684866056,210.16968358794188,212.26927611686958
39,1991-04-14 14:04:22+00:00,251.5829023003778,213.66772398672444,215.707949192034
40,1991-04-30 14:04:37+00:00,245.9014944766672,212.90628368283433,206.89403111984032
41,1991-07-03 14:05:38+00:00,236.25796920008483,196.92013871178656,200.92789004592026
42,1991-10-23 14:06:34+00:00,,,186.5960561698791
43,1991-11-08 14:06:37+00:00,245.81294427930266,189.73237777242608,183.57676665049198
44,1991-12-10 14:06:55+00:00,242.4359741723838,207.13896019213414,205.71217689983405
45,1991-12-26 14:06:46+00:00,226.38838207776374,211.44934609040777,210.60673047460446
46,1992-01-27 14:06:46+00:00,250.3653674540179,211.26285654493606,210.19004410389607
47,1992-02-28 14:06:37+00:00,255.3026532158869,217.03858748449758,217.215250287467
48,1992-03-15 14:06:38+00:00,254.94599014116096,207.500597299064,210.56279895915537
49,1992-05-18 14:06:05+00:00,245.83608117366046,204.41324392892204,198.06607653571905
50,1992-06-19 14:05:44+00:00,240.2283737459268,183.73489539953445,
51,1992-10-25 14:03:51+00:00,257.7481264555933,206.499016271044,197.92866514567046
52,1992-11-10 14:03:31+00:00,243.4039265143557,208.43652595786116,200.07115278706203
53,1992-11-26 14:03:29+00:00,257.1918918507925,210.66383729777476,203.54730041851985
54,1992-12-12 14:03:43+00:00,245.80061705673597,209.52930063534447,202.21497895059818
