,dates,mex0172-0000,mex0172-0001,mex0172-0002,mex0172-0003,mex0172-0004,mex0172-0005,mex0172-0006,mex0172-0007,mex0172-0008,mex0172-0009,mex0172-0010,mex0172-0011,mex0172-0012,mex0172-0013,mex0172-0014,mex0172-0015,mex0172-0016,mex0172-0017,mex0172-0018,mex0172-0019,mex0172-0020,mex0172-0021,mex0172-0022,mex0172-0023,mex0172-0024
0,1985-09-26 16:41:55+00:00,210.9637795312665,212.44749050004273,207.94501822711254,216.72110709966097,215.00842674063364,212.94739214080317,215.64830759779048,217.8775212793991,210.8153848697714,194.68291199663184,184.89144647356233,213.1618368120414,219.3312915656235,211.49464780828654,218.9053548717187,214.7140069781521,213.24890365334085,212.18578404376763,203.1372036375172,212.7462551325414,210.2637258967378,208.87133880534978,211.1684042113624,212.7414303419108,201.86278876794177
1,1986-01-25 16:33:44+00:00,222.60743905139785,213.90480737858255,227.1156020104693,236.7762703070287,228.07061338239882,236.15008232443816,245.31840981553825,246.22346801594878,237.51192188949298,220.0585459265362,213.5674386818683,229.07390679645286,223.08615800392934,217.81475712997167,215.84211051587567,210.72443897314088,218.20358901829866,216.44977638533,213.47469799609428,212.0378647749709,212.92682053713807,215.15452639139318,217.06304736554634,220.31518026028547,219.48519357880585
2,1986-03-14 16:32:40+00:00,245.99801431063264,230.47425473523873,228.3257736733998,235.72978458935376,229.23732246605903,233.73411048714956,245.01312566640271,257.0929097671589,254.42674764558666,236.89459337601397,236.9528633309131,244.93234225596245,246.90042032253194,226.99041144481848,229.67936740848606,227.00426445990388,230.96033944770812,230.4235105921941,223.62235897878506,230.400367069658,222.66812758683784,229.79430469745466,225.93965903049894,228.56669565114137,222.1189606225938
3,1986-04-06 16:38:23+00:00,248.49923038474435,227.27589673166088,226.02348916679918,224.78368987479942,222.55369650749967,228.49781929223815,229.99377204856026,238.32815433858755,239.12213357253088,223.24436229255895,224.01815726182892,222.53241752235255,217.82827453086057,219.99563131612703,221.709851646635,218.208007981089,218.64334370866737,220.79924734695499,213.59194470838386,219.659464983863,220.5407410017943,217.48911100000177,221.70024114835095,226.65716178546026,222.37015205801885
4,1986-04-15 16:32:00+00:00,251.69462471679685,230.22981158756193,229.84435862322198,236.2426601124549,222.2976223232865,222.52233081351116,226.56983876712286,240.05163120397245,228.79545023247223,223.3885397846973,223.09515764188583,216.31956436763454,213.33923417134054,207.5788202974875,216.81610972858834,214.7632444704701,216.76709548866708,218.7181257582886,215.18154937933403,219.25608091768092,216.69915442183066,218.24516688045543,222.92028566881524,218.64472520566218,209.80391327925986
5,1986-04-22 16:38:01+00:00,239.55040131552272,231.9924707814966,226.94603579267496,237.86685938899916,228.68257251091035,221.62979589524497,218.95395306449194,233.32278176337178,237.35677875141363,235.78242887674622,223.73902556849254,221.96642879298219,219.55249666454222,219.24068988625797,222.31336138394403,217.31634252630812,218.99584252154682,219.7606462792008,212.8649933116137,222.31205913951732,217.05549595440203,217.4179768099536,220.6833256261389,226.54364813288234,218.8661852257798
6,1986-05-01 16:31:37+00:00,235.6551483052057,223.92860950086933,222.18761208615646,228.07877128714347,230.46228580182338,225.4109221355448,220.28167904142566,234.28329166002766,232.15333885659413,233.52915357222403,228.09829455546574,228.03341589457196,220.34729030854936,220.8063600408773,219.28108040079346,217.71300260987377,213.62204816423227,221.07513844291873,217.15537701467892,220.80727861152235,218.1324055167016,215.98687551406684,217.89173634714845,227.65136454045773,224.9369384119131
7,1986-10-08 16:26:23+00:00,202.38802660064283,200.43115281304856,205.58975896887551,213.29832627150088,203.95030083167765,199.82871977603216,209.8724508168014,221.81193107557044,214.73243115585916,202.7223264669099,,217.07611684610808,218.32016089453973,211.22564280808345,214.50813989229297,212.87597834607493,207.98466932665607,219.99999632604022,206.13123962811378,210.70044942788448,211.49310086331604,211.8568676871581,215.64375400157198,216.50973255844636,214.27065949290397
8,1987-09-16 16:39:39+00:00,205.19436023241792,209.00507788154053,197.16851078090323,209.5727018460767,206.86710403739116,205.41932765198902,203.98421238503704,225.00456983710333,,,,208.8374740290112,211.5950643232954,210.5418418250517,213.0921145091792,210.37346580606052,207.86882267558897,215.15373323897444,208.72644415303594,215.10185847166326,216.4429291287993,219.35342198114645,215.92385780066294,216.92577616786144,212.71507679213326
9,1990-01-27 16:34:51+00:00,236.2316516477271,230.81687155185168,239.42344060679883,248.59297464116239,248.22934311755245,251.42427661047589,259.0313348242554,271.5027570243831,262.33201492297246,255.5051502855231,253.66229598547807,256.47618059748453,252.81014341215035,242.2635221233369,241.4312672455122,237.74156897478423,239.01915596373962,234.76497898872984,228.5660574823999,223.80435590846434,221.88760519175582,220.41187224400224,221.45130735178702,226.45605059193275,226.12732827476128
10,1990-02-12 16:34:21+00:00,251.7979901004128,246.41129128286005,243.65322978627907,257.2141869537593,251.6377625152474,250.2110172820817,256.32534683038796,266.15850081139774,259.8501287847311,254.12175524499986,250.46952377600854,249.48193939650105,251.0761949077331,240.35322454331086,236.89297632945176,231.86635359465447,239.84855374798664,239.5116397227382,232.4541105965073,228.98793197292952,224.18458128561622,219.5701727143604,223.19044475980093,225.74742309008997,224.18214879265312
11,1990-03-16 16:33:16+00:00,244.81710823432746,246.14310007836883,239.6237319311207,255.28795131689066,243.35576831101034,236.75510758898486,245.77506328841758,258.0296553280346,259.85184408255526,253.40644523246561,248.96855954779264,250.01077660029085,247.70172690524225,241.8401434504348,241.71440555123326,229.81474827229925,233.00564719535228,229.6956463655753,224.5873057159553,232.18909972445437,230.48092956394444,229.3270684662637,231.59154333712706,234.1593424968151,229.4707574513123
12,1990-03-25 16:26:48+00:00,241.17966565403916,241.78655019010904,246.98358851142459,260.7935185430208,250.30055912112783,242.02526614668918,253.7263919247808,262.2189250791873,258.16137257451555,257.22388705391006,249.63731203466605,255.1006079561748,250.26262984965967,239.84269409425693,241.2452171869052,235.4145296918693,233.94540296929733,234.43291769335153,224.24963197025005,230.84672278032934,227.88887206671302,231.91792304208553,225.11933727878508,233.94652810467255,230.54024971109135
13,1990-04-01 16:32:48+00:00,238.10241576632396,233.17363768002141,237.47600920589696,252.14017570730277,233.84026236708968,232.00227757536197,241.92811528366292,247.08705161840498,234.2100876550123,239.80597431282143,240.52004284416728,242.60383112341447,239.9947801397766,236.32664322671675,233.82293705788,235.22132770876112,226.52840327276186,231.08194795362311,220.28387960369696,224.83268753784293,221.37955184861053,222.4049111241754,224.8671184894532,225.85919434237644,226.94117791843442
14,1992-08-28 16:35:07+00:00,216.8740178540846,212.88209590939454,205.18380064593532,217.39191036727993,207.63214980932514,227.3329240335888,236.47953890641335,242.9068998006082,,,219.30680766271334,230.2594553589957,229.509540555141,218.96147871687992,220.48472568547197,219.58684381578456,216.86437984891293,223.77026061265488,215.499898963263,219.33870642068865,215.67469674384225,218.08022878822212,216.07194899686297,216.97352876972187,212.1146477814856
