,dates,usa_CA_0136-0000,usa_CA_0136-0001,usa_CA_0136-0002,usa_CA_0136-0003,usa_CA_0136-0004,usa_CA_0136-0005,usa_CA_0136-0006,usa_CA_0136-0007,usa_CA_0136-0008,usa_CA_0136-0009,usa_CA_0136-0010,usa_CA_0136-0011,usa_CA_0136-0012,usa_CA_0136-0013,usa_CA_0136-0014,usa_CA_0136-0015,usa_CA_0136-0016,usa_CA_0136-0017,usa_CA_0136-0018,usa_CA_0136-0019,usa_CA_0136-0020,usa_CA_0136-0021,usa_CA_0136-0022,usa_CA_0136-0023,usa_CA_0136-0024,usa_CA_0136-0025,usa_CA_0136-0026,usa_CA_0136-0027,usa_CA_0136-0028,usa_CA_0136-0029,usa_CA_0136-0030,usa_CA_0136-0031,usa_CA_0136-0032,usa_CA_0136-0033,usa_CA_0136-0034,usa_CA_0136-0035,usa_CA_0136-0036,usa_CA_0136-0037,usa_CA_0136-0038,usa_CA_0136-0039,usa_CA_0136-0040,usa_CA_0136-0041,usa_CA_0136-0042,usa_CA_0136-0043,usa_CA_0136-0044,usa_CA_0136-0045,usa_CA_0136-0046,usa_CA_0136-0047,usa_CA_0136-0048,usa_CA_0136-0049,usa_CA_0136-0050,usa_CA_0136-0051,usa_CA_0136-0052,usa_CA_0136-0053,usa_CA_0136-0054,usa_CA_0136-0055,usa_CA_0136-0056,usa_CA_0136-0057,usa_CA_0136-0058,usa_CA_0136-0059,usa_CA_0136-0060,usa_CA_0136-0061,usa_CA_0136-0062,usa_CA_0136-0063,usa_CA_0136-0064,usa_CA_0136-0065,usa_CA_0136-0066,usa_CA_0136-0067,usa_CA_0136-0068,usa_CA_0136-0069,usa_CA_0136-0070,usa_CA_0136-0071,usa_CA_0136-0072,usa_CA_0136-0073,usa_CA_0136-0074,usa_CA_0136-0075,usa_CA_0136-0076,usa_CA_0136-0077,usa_CA_0136-0078,usa_CA_0136-0079,usa_CA_0136-0080,usa_CA_0136-0081,usa_CA_0136-0082,usa_CA_0136-0083,usa_CA_0136-0084,usa_CA_0136-0085,usa_CA_0136-0086,usa_CA_0136-0087,usa_CA_0136-0088,usa_CA_0136-0089,usa_CA_0136-0090,usa_CA_0136-0091,usa_CA_0136-0092,usa_CA_0136-0093,usa_CA_0136-0094,usa_CA_0136-0095,usa_CA_0136-0096,usa_CA_0136-0097,usa_CA_0136-0098,usa_CA_0136-0099
0,1984-05-11 18:07:47+00:00,62.75071747534935,414.8317201045403,,152.9277601785568,159.1790078446861,141.7604252777027,139.97750917176114,140.4030697145178,139.99194480763796,130.38325383946972,129.63094074222724,149.23168405216637,129.09834267389763,115.98942606607707,110.25358654076771,101.405688070707,101.07324982478109,104.36675741423524,108.64179278643505,104.71834924993402,104.05013083163736,106.72461637376693,100.48335744768684,99.53198679203574,100.71733744303617,112.86682842843919,123.70017058098162,121.62989119872377,117.61584329309179,123.69863974055995,123.62802228853263,122.29795592642944,125.42444440608914,129.03240928735917,110.86271881756616,105.62559606659153,105.39369260055452,106.14978354965406,103.10032370414423,108.73053415972913,127.69404901861299,157.96232545615067,,232.88422948979985,208.89187171131988,194.86126515872155,189.9688612766998,184.30326340082166,186.64631450610779,183.734233796413,189.17290560763246,185.93124313303065,181.48810640396653,172.8737787263145,181.94204451968443,180.52314975140985,172.59071326640932,176.06187927923406,180.88204081982173,178.44800527382534,180.31929486445392,174.168161289511,174.17309342619933,178.4826673939829,174.4603269414945,176.46354563963604,176.70700550493729,178.8709980930942,171.93149291905715,167.54499923789496,160.5754810764184,157.33854183572072,155.40491482128925,170.18685322218084,163.94629052487272,163.3207274712938,144.86738365385673,149.2639288587955,153.64685109927458,159.2892403356696,192.54183205553642,185.4445732653171,185.1540938345802,181.02169915678724,173.4105044451353,161.57829957093648,154.6870198291092,144.82405084687846,140.26984011224488,136.08653080289628,163.24990646177093,148.57790775455936,156.9383305179396,184.01351847902674,191.45710417461655,190.2100047481825,189.07469210552364,189.36015906799636,190.23079529868204,184.81359851861953
1,1984-05-27 18:08:14+00:00,62.79389950266072,412.37793407466984,216.2900247187602,147.15828236708234,140.68426576752017,136.5293432020395,127.65746109207653,134.59755018108723,134.05137284416648,128.80463711376555,132.49759538797014,125.62121049603337,115.30973933583867,99.24394440187753,90.30059241605699,85.7955126148874,90.45666598633939,90.79703504648047,98.28282192713942,97.26791161114981,97.86087152532967,101.45052954624747,95.02043741500647,89.318200565275,92.63160784221493,98.91702800691725,106.26986019269792,107.52564752725429,113.24470381485379,115.02652807351396,113.68158437917356,112.47739611952898,113.57956155161546,111.5167731827154,96.73660482498403,93.63036815611868,94.95582160552715,88.5399186869945,84.33004078496906,104.07866039012853,112.17770343717852,146.7734556085933,,216.81147510222175,200.96930762822805,184.3044094984994,177.35733917252207,174.65373909195995,175.35768130170882,172.0298104115726,172.0276092081623,172.83209425145915,166.160424084582,168.10884192911726,173.97292992075882,168.31162667551473,163.03422359470486,162.0152697446067,169.81598131049867,163.62751152956665,169.13250324880346,156.2729323196386,160.14652604514103,164.12339835418754,172.67268132588103,165.960409117176,169.25678492095884,163.7240481168459,163.19327251149085,155.05405463239896,150.41894175807715,142.69658736442818,143.98990505895193,155.23252700746318,155.73628889621756,145.53996946546323,142.09148065767934,143.26281273990168,145.64354773729795,153.47031702947476,179.56392767572436,180.96676841801644,176.17031212530267,167.89521379233867,161.26483899088026,153.67086039419513,144.05660513268958,136.54392990505653,127.19274362209977,130.45448955089202,152.5301408039139,140.76535403732314,145.72419386571082,180.64603098958065,182.54434901438037,186.38195014505123,187.85076143479645,181.61799757211512,183.80711194046344,171.77190924367858
2,1984-06-12 18:08:33+00:00,64.06522205457064,414.7718657263664,,147.413095408345,138.96765016641163,127.20838958393456,134.55510011132895,137.65590417085468,139.07359229611427,130.08657090773644,123.12069764514588,129.97971038490462,119.55028600365893,104.27365174827689,94.45283054785845,86.02965788809216,84.56979286585302,89.44971284164635,95.72021625035556,94.631445503379,93.80771540356334,94.42668270665048,90.45193062929741,91.21765464935618,95.49474234724542,93.16285575521627,99.3243287183478,103.23477394063961,105.20138885478389,112.69009121123486,110.2576976959469,107.81024736458232,106.2147650728193,106.85704758728473,98.46084658732607,91.5876793870451,89.8227441188525,88.52464954452378,86.77811230290482,99.661293867333,113.33382805487996,147.43594995259483,,220.87582326241323,205.7149050104445,187.82433629707174,173.87140061265558,173.17431757732476,172.65510428560614,170.65178970672585,171.02692388447173,173.7478357502763,165.71980671628452,163.60603152750804,171.31684877080951,170.185857843689,165.04487067271882,159.17482591820152,165.9283589491854,163.6506826794181,166.55675414938082,150.0207036826701,149.84119658888469,161.10457565105247,160.90461561512862,157.23809930095803,159.59687470233374,154.434026542176,156.72122045702577,150.364319506966,143.6743598179174,138.8309165142981,142.94814728813265,159.9343104018639,150.90749705789503,144.76397081724568,137.07266764058883,137.6036302642209,141.49601232924078,151.28785811197605,177.74845279410664,176.62669740986462,173.1315754861517,168.59082442718193,162.86621523674927,155.1049450195572,146.2663894967024,137.091515625386,134.6287886741815,133.08579213287567,154.2138818459844,147.23588862602682,146.45768851765746,178.65778938481043,187.46293420642002,189.80973137871143,188.4224741812649,184.94158691353817,180.5432020970619,175.26143900724975
3,1984-09-16 18:10:24+00:00,65.15113006215128,413.5534580708536,215.74477634359863,156.8897916239049,165.59388734267685,160.13240397593833,155.45590509335594,150.81365853003456,159.2265674008808,151.27689797012616,134.98593136219696,138.13643263307412,131.33111325053756,125.428582838788,116.62963801008104,112.28926006283695,108.86784073544948,114.69090117819928,117.27230031740126,121.24468034939302,120.08546835379836,122.57518672919647,115.96452363602833,120.55870212409573,127.6854032496975,127.26449267951097,132.69320380096894,131.4009980078845,136.73018512741388,137.88693266316923,135.57705937581153,127.6075416191391,128.95025142902085,125.78577454846578,125.54442555074965,123.87378226710241,124.74168179195058,119.5719961542963,118.23148233748684,119.15049370220814,131.06033155760144,155.39300130305222,201.94586896563385,224.36791521421935,207.40063039518964,202.455884488496,197.67228302746435,195.90184630888533,188.94714446212322,187.08965432918876,194.44580161482742,190.94931637665832,181.8151990731895,175.5584602213791,175.8950320617359,170.69200738086099,167.30028048615245,173.87743152266142,174.09123290127772,179.2962301743391,178.06009703574637,165.85272632824558,166.62103286526127,168.33805023598967,171.73474363034384,163.6785289008331,171.18734199902698,169.12899859633512,161.92233708195954,161.16582117017109,167.2886956396385,172.0314755773744,179.30689276377532,178.41822483153524,169.6235826543475,168.60512534326637,164.87346630409633,164.03542555840505,172.17544066349325,177.46990598493613,190.87277878622018,181.53644645854104,177.66111321379861,170.25264543354714,162.62171668200088,159.9519439781631,149.41865147146177,144.5771503541688,144.57446314968342,146.66855542189006,156.68178195816552,149.08955376309473,150.16322272737952,183.64246641371457,184.15831638266303,187.92361816400108,197.33788264905655,198.19311505616622,197.57329979176936,188.8484364016908
4,1984-10-02 18:10:24+00:00,64.2388856297182,413.03505960442646,211.78187745040924,170.22454808949044,164.06107692160396,163.33084742562104,158.92872095039996,156.20000942973692,159.11061124635953,156.624996995709,136.17662815581357,147.16427105858102,141.9172953239764,134.44866820102666,123.0844161248792,119.3366294660494,114.37839039291188,119.07616651620971,121.5771952984476,128.91078795760887,124.1381495736992,125.02283828195182,123.09465128926216,122.96309010860278,125.21888076422184,133.19137958898116,138.84376427541622,137.92908120516157,137.32846456020576,139.67570538616738,142.21836638108817,139.24833831774,137.10938422266403,130.24154659996427,124.79455073000611,119.11552612035382,116.64318143851523,119.88913844603854,118.7333986902568,119.3321726283082,130.837609696964,157.35439640465617,203.26463542602625,225.33264479444117,222.42544365655135,214.63176989265654,206.10796808701747,196.69429434024408,197.43652904153706,194.63748343885453,196.69408873754986,193.36766716692617,185.3011557466486,180.6458616934832,180.0331829083803,183.22568984181572,180.28310837149854,181.46413260184312,182.5001953054222,183.8760254505537,184.0283109619751,180.6329455601686,177.59195121727055,175.21411970851466,176.04118002851646,169.02103444103767,170.4694308414604,172.31160830296278,173.04994456844153,167.73730380296246,164.22553135869924,172.27316797000987,175.87734798375803,183.55547232640572,176.97980489456808,172.29369110702754,170.95608419831242,168.77013671864708,174.43331768699355,178.74019224654606,187.95416524811202,186.1627672117545,181.66426228702926,175.68334506899413,166.4227061254727,159.8417031005451,154.3330268745418,145.32534396264302,150.5379981562092,151.39013127010702,159.9366367216142,153.43614611886585,159.20292111897348,185.5064342275425,186.4227770066522,187.98134934299236,195.4800566646099,193.71751343784973,195.52520034325426,199.07530013073625
5,1984-10-18 18:10:21+00:00,62.965106193918345,414.5718233112033,216.0063811815429,159.85792269412417,162.03434126110932,168.76570090671444,164.1176153418874,165.09477469971452,164.22942293020458,157.21179493125672,142.20268780055477,144.17467946986466,135.54648318989726,127.76509509302453,124.89691998166936,118.01475345278071,117.1168939779246,116.32126469538943,121.88962487116798,126.49858699892319,123.68726772421878,121.1211374264002,125.04359636566082,121.67298302141948,125.83508863278648,123.65393509349842,129.08373041961116,136.95431324457724,143.9340523649842,145.6072944588975,142.60322271974488,136.14687169319566,125.3219638796747,122.95789474354963,115.42799153985288,119.06129771128673,116.06911547360012,115.78474413050944,113.15759841435755,114.385309309982,133.40288283022437,161.15001309639115,206.1607928094995,234.41942245069225,211.03625520799267,200.04879685120306,195.08066030950314,194.48613655599587,190.91261342323958,192.22216962327818,195.4227781073049,188.82896823778253,189.47442774188173,186.49075760567615,182.27826036276286,179.17328212038194,172.14093470650738,175.14402054761962,176.85610377959736,182.28261257476066,179.64958345865634,181.35961550177086,179.20047545439155,171.01945081962532,173.72661427388894,173.1308501444371,173.91097361676026,170.37508512047083,170.22033518088318,171.27806964990285,170.69807746446213,165.76209128601522,174.0311982046508,175.93055387004048,167.15754726140847,165.45177353554755,164.99197162221918,165.2681655052942,171.51743061154906,174.24262130770506,192.94849443831694,186.9097751448229,184.89959840215397,175.65878839532132,167.65424553738686,160.37203347007983,155.52211272264293,150.0438139437265,143.17325192726616,148.32321356065978,161.20911467762375,155.10098887714503,157.7756641440737,186.30182439064782,189.77819397760106,189.80260107171875,191.46775076257555,194.0228169297498,195.20689819374445,188.78665206875138
6,1984-11-19 18:10:10+00:00,353.4502390582921,,214.09978188372548,134.9787192939735,146.25682917582344,143.4719057706144,133.4698353107486,139.279633123544,144.20655376521935,128.31010427732292,128.0251820668211,123.17786204278758,119.88799080215348,107.44944359424363,93.95283017152626,82.58963385898338,,,86.21521481151319,,,,,,,,95.21454956840185,104.1891445850205,115.51816818875079,110.73838861462245,108.20263257974422,101.78375505049964,97.59295020231073,101.54147687326252,87.63156575442967,85.64837761660763,83.34996764715349,87.1248623106263,83.6591896090087,104.10550514237696,118.36224142734034,145.4059213531769,195.7179479374782,216.77534850486427,193.66490044536158,175.00028049304163,170.9648130244681,173.49588458365508,178.78327521941884,172.1964134912595,175.79782424915453,176.88549628895265,177.8402206969772,173.16847696955878,169.73019500804696,168.17535188955202,168.34247249889427,167.9810588294727,167.5981261497103,157.9602177551229,159.84168967079182,155.17546442347253,159.5336426986147,157.77274597878625,151.8792349195738,155.55377140680253,161.5060302243312,155.8425433156109,161.52072432986714,149.8985297747468,152.36028156690384,143.23369521029127,147.33232254833018,147.47222123579866,145.1290572074878,131.8049808232698,132.21490431721475,131.13035848337398,135.85487892985935,149.76033950081575,172.3189998917739,167.99484792031348,172.2041658856844,162.91173030821557,154.57573349774302,150.91139749803693,139.28753194565516,137.8342198169609,127.49068256797155,133.1497388562997,152.46985675939362,139.56432158282323,145.57934245240142,180.50482990942436,177.32764989319503,178.82286654891516,181.4973870486839,174.61629781041563,176.42974303987762,165.85343859467116
7,1985-01-22 18:10:40+00:00,356.667999274517,,207.79044121611133,201.43460106250959,178.06816409107796,145.68454617402995,134.38811767053,118.35133864779357,109.37632559662744,98.18632280142485,,84.77441721818961,81.36519331522284,72.0871234300972,66.27013252889843,59.738285816047934,,,47.00437821082092,,,,,,,,,,,,,63.693717260106524,,,51.431849363720275,59.49029971130369,62.660731387948914,69.24907663589477,61.60829749215577,65.36617773669428,87.28623824308059,122.58445179297502,174.32318000075873,193.7129114975202,178.85077878662753,169.47982208586956,163.47376195688634,159.21931699521616,155.94029931168893,162.48334242747143,164.28045360930395,163.15169322621944,158.66293175551652,157.22974070376563,156.80186542458517,152.58578728077777,148.86128993010527,155.7868485150014,148.63106107058866,137.00475551339045,137.0506088872278,132.11348405304432,137.4514492164816,136.86676382485496,138.12987563719128,132.5812791365184,142.99340349953565,141.39366632553413,140.49214680435128,131.29456382495476,124.3744066960038,119.78618189345201,117.31754760304031,136.06234322871688,135.0167076543329,118.56345489018099,106.32858569814482,95.30714356975983,114.95837169471417,122.89624660237996,160.62441917693312,153.21663617739193,157.99351437822463,143.94045860841263,139.2317112716666,142.54253573961563,125.30148615744872,125.10701237591772,119.28151069843521,126.00071557426108,138.23883229057725,132.7930381003672,135.34420018805997,165.53432754303498,159.79982491241898,165.1989746167892,156.31086476116815,146.54927871316795,146.40114375534898,147.13074261845168
8,1985-06-15 18:10:23+00:00,,395.3336366708807,219.93841407862448,227.81238378849827,230.74693893817323,232.44844872410525,217.93304329873888,211.84058984907148,204.1939029113641,184.47190025911308,179.99257272027938,176.08626324192747,145.80174041464505,139.7815295138852,130.222613887733,123.76516416984826,128.64340174803516,125.29359317300562,120.83861299764558,126.9464951109683,124.0275996193096,120.30568654186382,117.38294515220262,116.37201341548594,119.39054620247852,125.47259040567914,124.13615977177301,136.78455293219758,142.0682603221726,141.55428003658915,141.33724525206745,133.17136298144544,132.9680474579214,128.56250732979618,128.2808916218117,123.92179232278957,110.62852523390701,114.34612568593582,121.10565549373437,120.10083831599898,124.96531854138152,151.18712785056087,,223.41432123992337,205.7620613062257,202.66537438973168,195.83578253808128,195.90968787030204,193.5967064145309,195.11254835251933,201.67220049441033,200.285194352163,195.73679068651546,190.08636753098756,184.2578190371184,184.7736819221889,178.6629599409597,182.71039632905612,170.83354819581518,173.18078149482568,177.77973563608444,171.92097937028717,174.8771718486596,174.5203767798016,176.3568399731513,169.4210519080959,171.41437050189185,172.54850169528862,166.68497675188996,167.6191015219393,164.8831139693043,153.52096596739577,169.91778592603822,172.7719791249527,163.54081243501196,170.82499433338916,160.6868590502694,163.94693091115275,170.02581373104996,172.59602344992598,186.0906503449179,182.42237637908147,180.85946742263502,169.65257520193407,165.238295419741,159.89272999190405,145.39387505683575,142.93942843252313,142.4422062795509,141.24625787961622,158.16682101641527,159.2402785617815,159.16606916182263,185.29663121240583,188.76428595919842,187.16464716807226,194.9493298608122,195.15433574672198,191.9470814750967,178.74521180265106
9,1985-08-18 18:09:54+00:00,,414.83515787291196,228.9220972398433,246.5954054437112,242.21303947415004,236.83743376598045,230.57614139501473,230.80034979061003,227.0129777190811,211.00076454447634,188.48621470439662,189.8011488861541,185.4083362265791,168.76373207548207,147.8030604000613,146.270835708625,138.52360412888046,145.23583640931778,148.6295980482391,148.28497396826802,148.0455486199935,146.04298269648007,147.8947077594529,148.67867970671006,152.31150909502063,156.92489805929227,157.93674407567434,165.78460524414234,169.08473448128902,171.36854055782726,168.3051106401274,164.83451166210816,164.3222147301052,153.9139416542019,148.89071023437953,142.99431452712398,138.98196455838308,141.44178379170853,145.4638854070315,139.31314305454825,135.82112439258145,162.86745917082897,203.94373363958553,234.09525073905772,222.909320383346,214.6058461134205,213.36910124746794,209.93118106656186,209.67761417140082,211.51150537692362,217.7256914559699,211.65055592318518,202.50703540913673,198.91097303434955,195.46283518971012,193.56622685763875,188.03894008533138,192.42675383997624,189.08199872541195,189.55255322899384,189.93230600286836,185.65723418422016,188.84548962273496,188.7588772573462,190.85839260757302,187.88654682071905,186.11741331104935,188.1269167928944,183.5201032057945,182.7300887421201,179.27120739508004,179.18653737190465,184.20302840394461,187.16139054748942,177.47354069025047,181.63625779717484,180.7758853765298,180.50721264949385,184.32988968451397,190.5154213810334,195.255466994669,192.57204434052076,186.77536029026277,180.780711014623,170.97486496272072,169.44001622507403,162.18983753730242,156.57151953210985,160.8828862193618,158.26806289372573,169.23782071450458,170.51038313455894,164.7436091861576,182.27547722650496,185.90447198338921,192.59282078380795,198.05028844242577,198.69256498118096,199.76921946340363,193.39775620651096
