,dates,aus0118-0000,aus0118-0001,aus0118-0002,aus0118-0003,aus0118-0004,aus0118-0005,aus0118-0006,aus0118-0007,aus0118-0008,aus0118-0009,aus0118-0010,aus0118-0011,aus0118-0012,aus0118-0013,aus0118-0014,aus0118-0015,aus0118-0016,aus0118-0017,aus0118-0018,aus0118-0019,aus0118-0020,aus0118-0021,aus0118-0022,aus0118-0023,aus0118-0024,aus0118-0025,aus0118-0026,aus0118-0027,aus0118-0028,aus0118-0029,aus0118-0030,aus0118-0031,aus0118-0032,aus0118-0033,aus0118-0034,aus0118-0035,aus0118-0036,aus0118-0037,aus0118-0038,aus0118-0039,aus0118-0040,aus0118-0041,aus0118-0042,aus0118-0043,aus0118-0044,aus0118-0045,aus0118-0046,aus0118-0047,aus0118-0048,aus0118-0049,aus0118-0050,aus0118-0051,aus0118-0052,aus0118-0053,aus0118-0054,aus0118-0055,aus0118-0056,aus0118-0057,aus0118-0058,aus0118-0059,aus0118-0060,aus0118-0061,aus0118-0062,aus0118-0063,aus0118-0064,aus0118-0065,aus0118-0066,aus0118-0067,aus0118-0068,aus0118-0069,aus0118-0070,aus0118-0071,aus0118-0072,aus0118-0073,aus0118-0074,aus0118-0075,aus0118-0076,aus0118-0077,aus0118-0078,aus0118-0079,aus0118-0080,aus0118-0081,aus0118-0082,aus0118-0083,aus0118-0084,aus0118-0085,aus0118-0086
0,1987-05-22 23:06:56+00:00,209.44591588787853,214.14566847091737,206.02878360746809,222.7424364291457,209.7499200621341,222.2063849953303,236.12981410459042,232.36795959983448,230.8419670435693,209.24410457810944,216.4460792570821,200.01165299556084,211.671025746998,206.2235056738307,198.49995459780405,206.73288590644458,219.2617124565847,220.79706089521594,209.1891138425046,213.51823601251562,219.720759999285,211.2781171279778,210.27659269668393,212.49262607730964,213.03820051538494,207.02748238453103,210.39010292582117,208.23391666829517,220.82107263647032,223.89256656565317,199.77323422627347,205.88536672409796,197.13069742628352,201.24816519630951,211.52252582662123,207.02143314642416,203.5950666743022,204.81743971813424,209.20618205609912,212.81064957119145,201.85219062998863,200.94663610522025,196.4515434613681,206.25955033071273,202.16760457910243,197.25807221344243,189.1438861689909,210.1670159514279,216.18745799112259,205.94891710857345,197.94388819478834,197.32586070620565,,,210.15578592343144,213.81837004869337,,,201.26228400504056,199.3310161440302,208.0374489551856,205.74266034100353,208.99684499325429,210.10669340219582,229.40705939078043,231.1407858754643,215.3896607680055,204.76816045406719,190.73575572968818,190.02562921176667,193.07488245804717,,,,,,,,,,,,,,,,
1,1987-09-11 23:09:41+00:00,202.76166360164555,223.96027111587188,227.38374520171266,240.01672610942884,227.1623365434595,223.3272164010126,224.79906978892404,225.32537165994052,220.00039904105535,217.6663643028034,206.12477236549535,206.8340756157782,218.3040364315212,215.6495349133088,214.658930505188,214.69949687845389,222.28848973276223,215.106949478621,216.7854996156399,210.75344957550558,204.95668446416576,210.24736738134555,210.8572157730072,204.9687044780277,196.14926404970385,189.86663039611813,199.39312165722413,201.16570976371838,202.9709407526899,203.79394317913014,207.072562697274,208.7771075414045,200.13143838756017,206.00669382569038,209.2491540251482,210.43505375695668,202.4615850136738,206.41295970030768,212.0491571139915,208.2098687123388,196.83588397431288,196.06302447731656,193.75728383450337,199.8081809714191,200.57301563726435,200.16454492467014,198.8507744391485,196.1636352759017,196.11501943417363,191.67824082875865,199.62752994768402,193.7779354600094,201.95366787319972,208.47882539813065,207.10578966277222,201.98857550523587,203.32743821838892,204.41427564643425,209.39718454047272,214.04708505265972,218.07615606422678,208.91073262136382,208.64492250273435,208.58103572820357,215.58492480098204,218.28393888510683,212.65314978389785,204.92938031144985,203.63884697915373,197.6990626056351,200.06197770956928,213.42543977119198,226.13849772386294,215.30309866690519,216.77301367672533,219.5508191754877,226.80035260256562,237.83540849821452,235.1509079408665,238.48638733398874,247.25098528161854,267.08233378784814,264.11032794952246,258.8000777031423,250.23959859083712,233.4216540529879,239.50002087542836
2,1987-09-27 23:10:03+00:00,219.33662804758103,249.13851328677623,262.4222861727295,265.90919426765356,255.74344259052816,251.73772447201117,245.99942752453364,240.8826664123495,244.0990668867978,244.50228920323394,242.19407201092326,234.06547874657286,238.60009140475006,233.84194390773573,229.01511297893794,234.32911226114948,243.75377837773215,239.3499588028531,238.90508892756336,230.52553590364565,227.86507419527425,226.40416098517107,219.2497536194099,217.53350485984856,211.8485338225374,208.271821491188,212.18765526266736,223.62487824004901,225.68151266694758,219.85325674150425,222.59618983018612,225.75145433734966,227.72140040624106,229.7387610457875,236.76690567252183,234.78113535982456,222.14179414616552,228.83537399716693,235.33766023968002,226.44391010556865,211.3551423177695,218.97947675412695,225.98390243156754,227.43109501574008,225.69270715995378,227.64033448233175,221.3245269937628,219.4812555713657,223.95310714510296,222.85831331011332,217.4421388484466,216.88611392101242,224.82017984615985,231.86271544866565,228.30744148224596,217.4875225447272,218.01073138532436,216.29821679940727,221.20396715542213,227.55536484622075,229.13373800312863,223.1483887058447,223.0664058093094,225.4556180681446,234.38437379466262,234.09275555190055,226.22208228831505,222.70313516205044,218.44726510817014,220.91381904198602,213.68951072418517,238.35806404856888,243.0782935064056,240.0550685021072,226.2910762725135,234.44004216716488,240.26733194074203,248.13609477903816,256.5460477556915,265.3327616691486,272.11791801334454,276.3309282956077,287.0188475888512,282.11963991161343,265.44041091170516,241.8332344530124,244.9446541635511
3,1987-10-06 23:04:03+00:00,205.92910415955888,238.97263513362464,249.89844881467963,251.36319712952957,242.51540269639997,240.11622124622934,237.14116135792614,244.25193048410807,235.22375803642606,227.14772084309925,223.5481337486822,225.09330464863964,219.9135534676392,217.58833181885703,220.50930149115942,221.23664104178005,221.74177289234075,223.54146367172973,222.5180060494959,217.77946601754348,210.736381722898,207.91348539599653,208.2725424161452,205.75908465933549,199.41718372713393,197.74912836100197,196.7368594425505,201.6225757378015,203.99589239191738,206.74248557062876,212.6011777434864,219.75857045309232,216.65013110481033,216.78325099569378,220.64568461815483,220.55778384498018,210.4108135089237,209.40997580019703,211.91948077133222,214.0857301726981,209.93238000983717,205.37605717366066,206.05871918427638,215.12305832990558,208.41598188007012,211.41846836620567,209.42192399164952,206.43021024228386,205.2959495616667,202.4524987279313,207.41660666110877,204.8686826300608,210.67143136296804,213.77202936026816,213.30092639733056,208.77053750303213,207.37311673837866,208.62865446336656,208.98948234187944,212.82248345301554,212.69020524676932,212.59781038721218,208.64221288709032,213.67106497408076,220.9468867382861,221.49159965678112,217.2894865880903,209.4423272967359,195.1002499432733,202.6698584490142,209.26203336080556,222.5296762465946,224.99628241936267,215.79651882076004,215.49076345020455,222.3814616735758,226.84430466450314,236.5727385571355,241.20436688406502,248.31060264820943,256.7889995786655,261.239302060778,266.72597710644754,260.80008814323224,254.78331745044707,231.7622318165371,237.60860668995684
4,1987-12-16 23:11:29+00:00,240.8427292971332,268.0272201595517,270.4203495248101,273.21095271263744,266.99765085828085,264.96235172824726,270.7046393152813,273.6092453148548,259.89731936513954,255.29852993778135,257.5933193457959,251.76432163408828,245.08677428516518,239.65187451973156,234.9852584383578,236.18847767296518,242.2698530644127,249.220873795028,243.68853191215175,232.08892233302748,220.76246644314975,236.60359636279347,226.83137572846485,221.91827712781463,218.70778677801303,219.14677959967514,221.355400810326,225.29553588210862,225.74163278213558,230.49663668468128,226.4438232007355,236.34547055857217,232.37309210477707,234.63540646040883,240.60150704901622,243.18989846321026,229.05370737483878,233.00403421295266,241.99741476550898,245.40096632241338,232.66060308925267,232.3132595825277,234.07462423262024,238.7705130775093,231.98649483242872,230.3149273325339,230.11973657301272,230.95960435027888,234.61181209053365,233.5947534296144,234.6026341931279,229.06547915691255,236.74088901567552,242.05063446277504,241.39495625605713,227.72835318471698,229.24642171856578,227.11086764938904,224.5397625375376,229.41339975055956,231.11796045328524,225.62995739480215,228.44265446613758,229.50576521136932,241.05434169476376,239.7539836796241,239.25585403399907,233.57807238528562,231.758833159037,234.2519591404018,242.05393494466188,248.0424271370134,253.92762648686391,245.58912645849907,244.43974963181586,241.6323625243948,242.09140024234074,247.00589545373873,251.16398623974516,257.55400435601666,272.34266622910263,278.79039200813224,282.627320718511,276.3419766810262,269.690375483323,252.4930028058987,210.24897591706858
5,1988-01-17 23:12:02+00:00,167.9959370553307,210.73220987899987,211.99264318368944,216.85507013454387,218.02502109326264,208.63424445320499,208.6428236275804,219.37902579043157,213.70771015443776,209.10728556613424,208.88442235485843,208.84263327078244,197.14046598814076,192.65111335187146,197.80964381101808,199.51628458911617,205.14117265366087,190.83338018871487,185.5296811498955,176.52670027073475,168.31773948424006,179.95093924031974,189.31091806474024,186.49830245089976,179.9297239395035,178.93099801468304,182.57250557839492,184.0442251376997,187.1424849241364,178.58215824934476,171.65524737541324,183.14200084742254,187.53060783928368,190.54109698782133,192.54858762399607,184.89040375776437,181.01580592461107,183.01309496557167,192.10935825646646,191.49575851396096,187.1980773227707,170.51228413219513,172.79221945046334,180.67876193318682,187.36086821355693,184.7599890203702,183.61266582899478,171.79404390713893,175.1705227727314,173.11985634836466,173.16614636823468,168.0069368730961,184.61353678161902,193.82772537440167,201.08053373554446,198.63336036315098,183.42645883837315,179.62582645596837,186.53230040166227,185.94391319078997,177.70796382501229,180.7986529517516,184.85577094007613,196.33164019888753,203.88095119206105,206.3485533578883,198.7287755730609,183.403300167702,170.42325174323926,176.29657527873,186.71460088287847,199.31947451693603,205.3172598637735,195.75372739994611,191.54707304011566,192.96022271859408,198.97441984592237,208.660284716884,224.33803298370793,234.25654490397204,236.9415628855146,236.17573033950225,233.18819000625467,242.81997081735398,245.12553652395076,218.04318134747257,179.01161385473998
6,1988-02-18 23:12:35+00:00,182.2728087310857,208.2326194651758,213.12338645922733,220.9708663525534,217.24853795938344,210.5195465570752,212.26060204008604,217.9964013383231,210.38876036253788,200.2281344723896,198.52844095197938,202.2512277629448,198.65969793990212,191.87240166334945,190.9522692286061,197.92923381493011,195.89953323319685,197.25958456789402,192.21043196309225,176.1143370427821,162.9844820397946,169.62444531209871,176.06277489461985,171.61366260341265,177.09462789794057,184.03471806960562,188.08908281072132,186.00626910386055,187.1053454559866,188.32432425210092,184.83194494617896,190.65240948518596,183.61274193541448,183.7462659641069,192.7090416167078,194.90932391115967,187.44098156092363,184.16100304804561,193.7238463520265,194.65158517582725,189.23863072833475,175.39294750532923,179.368796656122,181.03699072393619,182.67650715430585,179.83521577899916,178.91235667731496,179.14120957399024,179.62695159065456,178.60210800253566,179.28655567697564,179.29364564287113,181.4846470358766,190.70753017602067,194.6027477280918,192.56166561924863,188.53709903357856,184.35707123862346,186.4300018729934,189.32633363255087,189.50485557241615,186.16286034093218,183.14547348152684,193.1537331380594,192.36073169276818,196.81288105019024,196.19115467153125,192.44347844692223,182.30487432914362,183.21984589552528,189.2106252105128,196.0604209858933,196.3685653878747,192.29204066589767,182.3860704071219,190.70737644392187,196.25081816511087,214.67136899683427,217.55960677288482,228.27477915653063,242.04919998562195,245.40294274264733,244.3820456607176,244.28611210049544,229.65904281367483,197.14338574413014,181.6610805967843
7,1988-04-22 23:13:04+00:00,214.11525565316714,225.63693513077257,207.63102552547718,209.5130812781651,222.28026034895484,224.0050301553785,226.83661241057106,228.25820683320566,223.31123522906307,214.93657077045953,218.15279399079253,219.12356102392673,220.98820994083644,195.58083900684605,196.02328744741226,193.48030930549987,200.49537111735788,204.32789291495487,207.9130489358738,201.04455967756954,192.10671938281007,196.29886065590136,194.6709164962509,199.49379121960413,200.6420338910396,208.21382378811714,208.738226840323,202.41978563422754,202.81709282311044,200.00223561275598,195.7195266989131,208.66134888349717,202.92066397372503,204.655161185311,206.83883475842515,200.3039656497068,184.94413512286343,192.98608058557016,197.14916027648894,207.06459705149643,196.75049757308446,193.58838900944835,188.9463746661392,182.83943587631848,188.16350751717977,191.659578216858,194.45429321539228,195.64226117479112,182.89241999055363,176.82097754833984,178.2936291279683,193.30663355908555,202.09438711649523,,216.5481703300972,215.70234870466194,,,208.9845241838417,207.16555448622393,206.96203215712086,201.5701416424933,200.54155033188366,205.6711369655066,212.39242354381858,225.09870989375634,212.77308683740333,210.62817629956476,211.19735367957833,202.2871822514817,206.07619190033463,213.61261807911097,213.04175278826966,204.51445024840737,202.71202762475332,219.6166909109385,216.37773630845277,225.1045355987201,215.44400923408875,220.2469350566584,247.8633439342175,259.5441330501993,259.2039175287307,236.85861521483693,219.76536825519625,218.11981374353007,228.21679192541222
8,1988-05-08 23:13:14+00:00,219.0887848730274,231.84333490912036,213.21350772235962,220.12226425199208,230.36597634048655,231.26067182302438,236.13492302009786,248.80128453286238,242.68229942738517,215.68894477159273,216.6880010334769,215.3316844440352,210.50995751238617,209.15008271129284,199.78887071511753,199.98230321328168,201.52682334143978,212.3273389731708,218.29797039208734,215.50614772385313,201.6094206289137,211.82844883530353,209.39230270354255,217.75718699637855,221.9626661811463,218.9217838788991,224.3801952533102,224.69076423239608,219.76951299274245,222.45251519903718,208.11451695843817,216.24460572488223,207.86666749915952,215.6015775295765,233.37729667582693,224.4807539319914,204.5281302661578,195.634445767565,202.7007983735171,208.1916806536247,197.85307223712454,196.27437327412252,196.11567957493392,195.16116337903566,196.61806542379307,196.9252115650998,199.0304607830491,199.4849675098549,198.5258068047177,187.73419994387592,186.49798319827448,196.26728254098552,194.15487448010498,208.7372164747066,209.84810149476849,208.94538343150805,212.29809963926692,212.26031504796688,221.2564483665712,215.31509676912577,209.71036916677335,202.93522503856056,214.5428380561984,225.91489539846154,221.05959951219864,223.95946292806192,218.7535992114706,220.21004478481873,212.98134620265552,213.4243266881757,214.3988935675878,229.94306467766035,235.05236490153362,221.46278533832054,218.08750925188,224.29966699431768,233.32897745588906,241.88800801723028,242.64398862771222,242.79080640799265,259.18994722164496,262.04850186779635,260.9796029415687,242.94364809365126,226.71112445247275,237.49448376721193,257.6827214763762
9,1988-06-09 23:13:27+00:00,214.15395920426556,228.36726052861633,221.78936629794885,217.77271963094893,212.90031533465725,218.85020589894583,235.71803590698966,236.3662769097573,221.408850557768,216.3740787148049,210.23193099998747,215.48712558625613,216.25554224593304,202.96310265925507,199.8535629369049,196.29503771957198,204.48613902536573,217.2227265372049,216.43133033766154,208.64393287294996,203.53658890394763,203.19510265600624,196.8945696331851,203.02059244458462,214.82808746405377,199.9926701345164,197.59874160718334,206.1478628864935,223.36931172958657,222.03718871834465,206.65579613525367,213.27796134312845,205.96047300616027,213.60917230401566,215.93887705727155,213.5541783747213,211.76082240516246,211.2297514180881,208.1493242930818,212.99326862601242,202.90898462555631,194.3966305876529,191.73230148428792,193.3015686402377,194.3699674425737,195.6383833056408,194.34349028809459,203.38878491512796,205.26669684645682,197.9382545102242,204.01208232083744,210.85267050655904,212.9333711841192,211.69218283631966,199.28231636028423,201.05677628319185,197.472211565416,204.57414810421147,209.1607269462544,204.45027463138157,209.58354245950665,197.3808288549767,214.09907768566705,219.40314349885026,220.58474523660516,211.97539571443218,213.62650215539472,208.2524958976826,205.91780675319052,200.29271749960063,203.9468156843499,238.0017472063697,243.4987733815948,232.21857271415325,217.6003427121177,220.55480047021558,227.61433330679705,236.55737783742342,240.29876630479416,249.89972013570497,250.88481995828977,257.70238371104307,262.9841269636292,256.84603886627707,229.8698386308283,240.8533966533683,247.0982620884554
