,dates,chi0065-0000,chi0065-0001,chi0065-0002,chi0065-0003,chi0065-0004,chi0065-0005,chi0065-0006,chi0065-0007,chi0065-0008,chi0065-0009,chi0065-0010,chi0065-0011
0,1985-03-05 14:07:05+00:00,193.40063021210034,165.92126983462637,177.58055916822823,177.07350349201033,188.56478615137044,198.10885253341792,185.2009045822718,191.517051357567,201.25368276606878,186.74494171949087,177.4831589162386,174.52754196999078
1,1985-03-28 14:13:13+00:00,190.26848110812864,177.07660603481904,189.31963147442303,186.73409435618802,188.91547572790293,195.76185699816205,183.2747933785656,190.8849228490796,191.15620866385532,183.2175304648748,184.0543745645192,184.15047302551372
2,1985-08-03 14:12:36+00:00,214.10541403995492,,,,,,163.75097279278287,183.75387461023237,194.52143561681686,181.87084897553936,169.28491947623257,180.40280159173255
3,1986-02-04 14:03:35+00:00,226.44044049926316,173.57450614535858,200.69445973821257,201.87606310193723,203.74690911125674,204.71469212490047,190.1335147313892,203.71207050316372,205.19489137569042,190.00177026854388,184.3314061262249,189.1297827419414
4,1986-07-21 14:05:23+00:00,217.37426402621475,193.80318986549267,199.985372752865,196.70889006726674,195.74963795838653,204.8527535805681,191.997774865229,193.10591243238287,198.84773708833305,188.17352286102383,183.38276372953612,190.51609642852338
5,1986-07-30 13:58:52+00:00,212.4935804196019,,,,,,168.5231686461289,161.52069217817703,173.2151789894901,177.6928842378915,154.07992821104642,171.28086525454987
6,1986-08-31 13:57:41+00:00,212.31469355540167,190.97073293679205,194.16946910884366,177.56174596188146,179.2138299122188,185.0934598124429,186.12720768526566,190.28863007725786,,,,
7,1986-09-07 14:03:37+00:00,201.1033843377171,179.01086762435676,184.45559019000132,185.92472309947,180.82937136067403,177.6776938574376,177.4320632207296,176.2272110559426,184.78291801932585,168.78208711060702,165.648135109469,172.1195713782125
8,1986-09-23 14:03:08+00:00,221.55068247568752,170.18933183516447,182.03974868607165,186.40305480583794,191.88961945628643,190.99732152238798,179.93358864430675,183.93099345163662,192.6986456207812,169.85801403936694,165.59777474485773,176.05418721944034
9,1986-10-09 14:02:37+00:00,229.3641455013288,180.42075154566442,183.41398213673784,180.15143411859952,193.0067972158592,184.45136697368213,174.826536542141,,201.85776361204316,190.5048618565608,181.5266411390738,186.8003622304161
10,1986-10-18 13:56:08+00:00,,158.4751430213314,168.2011626596836,170.94032975041517,172.46412830823402,177.19899436418174,169.41373708992478,166.31726696112207,178.0514526699806,157.70672585026878,148.2888138947986,144.40545862974344
11,1986-10-25 14:02:04+00:00,,,,185.03521605090663,192.0520027807056,193.92647688296236,182.56681978684028,179.96972375883416,,,,179.11613415303077
12,1986-11-03 13:55:34+00:00,219.53390048576614,178.9694387349077,193.1450888300446,193.6773380874536,185.8659978848635,190.031506846599,184.28021845281896,189.29292795139452,196.86100446342112,188.99359477393048,,
13,1986-11-26 14:01:05+00:00,225.79008011468517,175.96796628487542,183.0585398298324,185.4420643684984,191.67112996166543,191.6464210567335,181.57514202087523,189.14865944852752,206.46021358225275,190.05559884444892,192.47989929941986,191.3990811701485
14,1986-12-28 14:02:01+00:00,221.90356031540185,183.6616432601774,190.5956820256142,185.72187211170478,184.21806345955258,185.46581075034982,174.1869931331673,188.60537965966984,207.675355237816,195.19873179160336,184.30789399024437,177.09600666111422
15,1987-01-06 13:56:06+00:00,194.0269012034352,178.32104986470705,182.28743959305757,179.74244588688458,176.63920641080483,170.4351647921337,164.91708548783825,172.94341211559205,189.78351768699756,173.84939767695803,162.7279007189767,164.72737128004752
16,1987-01-13 14:02:29+00:00,233.6754258480555,195.87037767035937,191.77140412883537,193.17334980320823,185.03428795824803,197.82090094381368,182.41865272099028,195.18424476290267,219.20896267012552,202.8332431438781,179.4448336097086,173.09817691352234
17,1987-01-22 13:56:34+00:00,206.67517259062993,181.08580029486313,188.9044472505633,183.79062400695045,180.05863084783965,185.93179253058545,183.5499365172347,189.23679549118424,200.97064785331395,192.3895355672896,186.63304065947426,177.97195616199116
18,1987-01-29 14:02:58+00:00,241.73687941311934,197.06732553459145,193.57040810461686,191.15868286380797,190.38465486411457,196.38154987772958,179.66192674065778,188.36124006606178,210.09769870660375,196.99167049610583,185.9324993230913,178.1434628208393
19,1987-02-07 13:57:09+00:00,220.9921805192242,184.08942859249927,189.3417491495689,186.1858351910978,181.234398442824,188.78390774297011,173.8605721672004,185.11450396540292,193.17597386976922,187.41007440827568,171.1613491189736,178.950037467003
20,1987-03-18 14:04:49+00:00,245.19118015660496,197.3440142671062,193.30127937605803,191.42315946544474,189.70919147752514,190.2014333698483,184.99668750818734,200.52814017606298,217.46353815511912,194.1955581181498,192.13508040954426,192.67776891311297
21,1987-10-21 14:04:13+00:00,196.1440968181361,145.09851519429068,170.96543020776346,186.64843170296265,,,,,,,,
22,1987-12-08 14:05:05+00:00,211.2639285374751,175.41988127230226,188.72234859404935,184.86223293897982,182.3942897370996,190.40955086777478,175.7324002821408,181.04407061161726,198.5656252492448,193.13060914356225,188.18256349645958,185.85201163501702
23,1987-12-15 14:11:23+00:00,195.91057323348562,179.52535359517816,183.56857693920486,182.9173813819737,180.45552452136965,187.24325397369935,173.10946335544696,185.29995635904922,207.28861134835455,187.57343391603203,179.84402631569344,154.50074786570337
24,1987-12-31 14:11:39+00:00,228.9349015739758,186.24906737515485,194.14462015847022,189.61739976217356,186.9196433129205,195.98560945648126,182.6686741518489,187.0254867618747,197.47155145548794,185.45379860564418,175.0547649672568,164.526870984969
25,1988-01-09 14:05:37+00:00,237.0017034345791,193.475220216251,195.41792003202957,190.38123309024425,195.19314150179582,199.13804660291152,186.75863993039363,194.91932421512652,208.3701505023371,199.8394216461974,180.60036619732435,185.30557516379173
