,dates,mex0559-0000,mex0559-0001,mex0559-0002,mex0559-0003,mex0559-0004,mex0559-0005,mex0559-0006,mex0559-0007,mex0559-0008,mex0559-0009,mex0559-0010,mex0559-0011,mex0559-0012,mex0559-0013,mex0559-0014,mex0559-0015,mex0559-0016,mex0559-0017,mex0559-0018,mex0559-0019,mex0559-0020
0,1984-05-08 17:38:22+00:00,,156.14080622331835,,181.89376071264823,192.9226551394924,193.91619862266975,200.35880801166815,173.04726402674092,161.55312952012153,169.68062910415674,193.57264856508723,182.40285726573873,151.70803732984837,146.43974113749744,179.52474545801812,202.6028651985916,189.9408185520038,172.55965852554746,168.92056745809927,149.15809295399794,130.40578839511787
1,1984-10-22 17:47:12+00:00,,155.98149002893902,142.63921007381742,178.07979469828464,182.23731856533422,181.9823597247635,178.86184023000757,179.5424438209631,185.9305424847034,188.67365221552998,183.08454709460733,182.12307949360329,182.18222279685554,185.89206315367355,189.4385318004672,185.77524852095792,186.2609148630844,180.68802646683892,182.15923339394993,173.98858062173406,170.30965803778275
2,1984-11-23 17:47:03+00:00,,,,,,,,156.0806745880935,,,,149.14083599440778,143.1054473654679,,,,,,,,
3,1984-12-18 17:41:06+00:00,58.41912374603995,122.02208056723828,,171.1424337403492,175.96887992364245,177.56504952996065,180.7711489239192,185.01841180179457,179.2584503030573,174.00031265875123,178.96039993099635,166.3531924356229,164.63542553765427,165.2023548910874,161.87325949812526,180.39805850197104,183.702771485865,170.38836259288186,159.9351644070728,147.68242630009667,146.92712446796338
4,1985-01-03 17:41:15+00:00,76.01109135455987,127.5660910729866,115.08394986742326,178.74886850136812,189.08506847787004,192.2164532234754,179.8992342348769,191.36459959364194,194.28781899921916,182.15397740727622,191.22840849238565,180.30331399211815,184.79667375657843,180.07497579799616,174.29335005118546,178.41075432813955,173.0667352978106,164.6530746066462,161.36107734263086,151.01389882028909,156.56893303058467
5,1985-08-15 17:40:38+00:00,,198.78135409806387,206.39489985862383,198.9161468877638,205.90944986929495,207.0316565260319,187.58781857260578,178.37396051605424,198.30249319167677,199.06931979387772,195.7126603296666,192.08018184276244,209.5105887592447,208.12198564561115,214.3251522791426,217.3192384366588,193.57226046156308,179.90090130579006,188.13902786615017,200.4628092142225,202.21181459164671
6,1985-08-31 17:40:27+00:00,165.15782681013633,181.4227272828324,188.2725593244047,182.47320724114917,188.53979717284034,185.54512734697573,183.55061698167523,164.99529340474743,192.2462084257435,196.7912738318874,193.18198614542942,188.0058066256586,189.19537337234394,202.9466196927207,197.13198020019018,195.2701322012813,190.26978064396891,184.61193975557472,193.16101201218095,204.95335728891348,206.0163649604349
7,1985-10-02 17:40:05+00:00,136.28486140732224,186.61185629235123,178.87199457679787,184.30248619928602,190.97234986656548,193.08812638588984,186.724935816301,197.30359877334078,205.46870863758858,206.83499913891552,204.97821153267228,206.50299485953786,209.82955178321586,208.25274456781926,212.6954701078675,210.60196181156095,194.60915051473143,209.20453805427547,214.87943910859198,218.62757509972948,219.66056988146474
8,1985-10-18 17:39:54+00:00,134.22058375528698,158.3722700655027,152.4804032700651,183.35109809938183,186.29637952169,191.1443815153407,192.3292021142659,172.40081489554765,198.35957643080803,208.50411777355933,202.58504377020543,201.4827732056834,203.55427598037178,204.93587598931742,213.7560693899788,217.4490246247083,207.73634875968008,210.55176635502542,214.41331122728246,227.0947493348866,211.6623905497657
9,1985-11-03 17:39:41+00:00,112.98861215934589,154.4724702808492,141.57144497037152,175.05081463581155,187.31374807299483,184.53734447460226,198.92259520294257,175.12512286624306,190.35781526623504,197.86000019147863,196.09539492349927,195.17103306340118,200.29973812734926,193.75689953375525,204.73507320355617,208.95117278061025,217.1604837485612,211.11360080919175,216.5839071414453,220.29862896731515,216.38595081312044
10,1985-11-19 17:39:26+00:00,78.3529360034373,132.47849424666737,111.29486927773273,165.90997206597476,183.85097737995815,178.8990697545337,179.28779429637717,176.5479818744579,188.50431429917404,175.22165541521176,176.68209339575543,180.76308008197185,189.04290376479875,203.26765832652356,207.87136771624094,210.75431650226741,214.22536103768059,211.7721595844979,205.55461408465797,207.3238958472784,190.7239596324009
11,1986-01-22 17:38:12+00:00,66.36680535783701,126.08615640057656,,157.7279695393899,157.7051832464927,157.56589383419447,172.2638483017817,172.07254527862034,162.13663496412343,171.67279655491603,185.97203475067062,171.53737444371546,155.13303147261547,160.91533228386027,173.4663912114104,181.23058065776618,185.13937492676308,173.97188299224217,158.0951150758042,147.9732405857708,140.69464023809772
12,1986-02-23 17:37:28+00:00,117.56192120535448,159.0304719116792,146.0945984028151,156.87019560064414,170.70936609488024,157.7003660246626,151.99746091668302,168.36880628917964,158.1007835950006,157.62126355732602,173.66546660785696,173.9339136673534,168.17234505934607,172.9098798158122,186.2045093279182,191.35974041286084,181.76016390158952,174.17883027476336,161.43874630363885,139.51821186732457,157.5580625983839
13,1986-04-03 17:42:51+00:00,114.70661213389974,127.02866254851943,119.10713024434929,152.3919997398859,168.20992031350235,164.04474030063972,168.19433489546242,173.10216132100257,170.32554191766386,177.83432392365225,181.4542658322091,163.2425682404021,165.28199903295786,185.42886110786623,194.81036171773226,192.48833985085525,181.0374324022829,169.90370072330927,170.0489190874591,152.82296588832622,143.43725341291128
14,1986-04-19 17:42:29+00:00,,129.97315214995012,131.0927930457001,176.25002151406397,173.81486008168437,154.73406260929124,164.62995799604928,169.99268510819996,186.23300666333955,199.70415054191434,178.9501180633726,168.4658882820141,181.32541815064567,195.31631173818764,199.7364973003425,198.48011887765188,191.19637405588838,179.788831891683,176.76395360366467,158.02357962390732,146.479111700649
15,1986-04-28 17:36:05+00:00,,141.82608761369391,152.00714163334783,178.94615702473416,184.8753908743327,167.62610151758346,161.34979482236855,167.55041649178725,185.010734496952,187.3303101720698,169.91751215698477,169.98660416979098,183.54106319812848,191.3262823260571,214.31857620393015,206.7638886839589,185.67768258371493,176.42987582310252,174.83628181492605,155.8240119355954,143.30412156431942
16,1986-05-05 17:42:06+00:00,130.43587832562602,132.552650308192,138.68207752393462,160.1190101840356,175.07468517773927,156.81560167951565,160.22068898006572,174.45150828907651,183.99877852994211,182.819894525979,163.96568780056566,158.41594593814804,166.31784204052798,179.24096464528563,194.02666574430967,191.38809587556537,184.2491967663594,175.06811298041893,172.44500533802196,155.0656256248617,142.164196855606
17,1986-09-10 17:37:51+00:00,136.67421256335808,150.57300175428,156.1474279256132,185.0332699352821,190.6532311915706,190.65675685395834,192.94720248919424,194.29129502982536,201.573199017314,206.37393940995503,202.7122570998031,200.61479446674824,201.721054253901,211.08602527493366,217.85959216478764,221.0949323664117,209.9099989054875,204.35335501439124,212.7930874860963,,
18,1986-11-29 17:35:30+00:00,,133.13778692192724,,163.98243030217904,175.9104071491295,170.76986475703046,167.14695896248222,183.32123245584253,177.38226667177082,161.6169380482917,176.39876343651835,172.3678616298305,172.41263375048578,166.93575445133106,176.4002794797301,182.29728710680246,181.2773826551354,177.1755966129403,170.2717035267119,159.2818497954463,156.08921265404
19,1987-02-17 17:38:03+00:00,,145.27024634810476,139.97443676064447,141.82737069280472,173.1223120856682,182.6118343141579,166.83087054975078,168.4404683426389,161.81393867439405,152.24191090737742,147.75014581832488,161.12596190502887,172.24423429195022,172.28765711628387,166.6607938135224,182.66493893373038,183.30085582426062,180.60883601473387,162.9709084106612,136.84341010074567,146.87869883686
20,1987-04-22 17:40:20+00:00,250.1876191757662,131.03459001076746,133.35269905140075,167.02379319179045,184.5887789141131,182.16947300259162,192.52535599854048,187.82401200146,173.4309564125296,156.12067891039092,162.85060962843886,180.3824384587871,183.08472590477044,172.8611512833072,180.04552164746144,190.2241959001633,184.5137518723341,178.32159953892176,170.73047555358892,151.157587694749,146.47643925438115
21,1987-05-01 17:34:25+00:00,230.33383923924256,150.0012254203647,164.28316367699682,175.35602645034865,180.2769096475814,185.25379781006575,198.69267154184257,198.50483487703258,183.38962823032955,165.61744068216257,179.12569458983955,192.54878092710567,194.74944543103308,186.88544829988956,172.1901264301856,188.97587268411976,185.86140220416016,178.90770238780135,169.1075707921756,161.37284647858385,162.66187207677126
22,1987-07-20 17:36:15+00:00,244.72929893607673,151.33801703305974,159.2676038119918,184.00289714218513,184.75733243587604,194.70280154610165,191.0297953963082,195.39223034799227,188.90338465555487,178.67327002075533,178.01138501394212,179.09812331995155,192.09894833999314,193.28675099837633,189.7579790101253,193.2743511357075,193.62175630094836,185.74175463277942,187.02512309357797,184.45881352263262,169.56019497170476
23,1987-08-05 17:36:44+00:00,214.09967342138157,142.8675796432645,153.4632790246686,173.5100500994352,184.2438952810702,188.09904516033768,178.36150892373786,187.32440715297315,192.69053498870318,173.51100111422048,162.6291593757743,174.1874576043516,178.95681775615574,196.7875592898795,199.95301784443734,184.97767082942272,182.70784442526508,176.81721857554686,172.82210723591808,174.80677082607917,165.37069353501838
24,1987-08-28 17:43:35+00:00,155.1686536642726,155.98631930224565,170.20520071244474,192.45405584884378,196.08343030174314,190.17446283602857,196.12785500460586,197.76435329948953,197.34923750955988,183.70146490557332,191.42472738659774,182.1156068872875,201.2592817054426,215.32161388093294,210.77410362520055,206.0148321692691,188.54166579394612,194.26086412742308,190.69855158371175,196.87191677213633,188.74996346393394
25,1987-09-13 17:43:59+00:00,150.04002281586915,150.47968596891366,165.62833723553916,193.583389262746,195.96818107935104,192.15056377218605,196.24010269815673,197.04494806355632,190.36666910945786,186.30674602012922,197.71975115958136,204.33722780269352,198.6373403159043,210.55632193443103,217.16856624497245,200.97787648148974,197.1911319950397,201.41678272331015,205.0047585067801,202.60678847703693,192.2505877643452
26,1987-09-22 17:38:00+00:00,123.25487145142196,155.5832551743385,146.29215868808745,172.71797021725345,181.26517140355855,182.70153494762923,179.79621590912504,183.5799586086772,183.34244363923477,180.86325765063302,189.16224129272072,196.31154871000982,193.3289935657237,188.20339679850687,202.24276912913328,193.90744038879768,183.20372922593504,189.24015567476434,194.28552439156238,192.160760865288,181.37689125682883
27,1988-04-01 17:41:02+00:00,143.71839146424344,150.87178673335293,148.2035314526349,166.59608709303137,182.52886749131432,172.42217093350337,175.20820530949982,184.37761360892077,160.2735250129134,162.95317347791908,161.49152634414432,146.24771822467122,170.3706452802292,177.48192306832578,173.3518798094836,182.2647184546637,183.65750635758715,173.2950886593933,169.22542010848304,152.19561473023924,156.33802398798719
28,1988-05-03 17:41:14+00:00,157.18307868447388,152.98477923628033,156.90984682023318,184.2050884786421,175.54758809282748,160.43258132197386,179.09258868479282,188.15725705064304,162.21710304255498,150.85878510031492,157.5380377821741,146.13224483099722,159.73472740299394,171.70344589996546,175.79617895440455,183.95939020458798,189.41461854617847,178.81634689013103,171.22079061152596,156.84810417164027,158.26456183539096
29,1988-05-19 17:41:24+00:00,148.4225258323912,144.36571571304674,159.51613295588902,169.71069170881296,175.4462225902224,168.94232935183976,173.51828581422268,178.2272966211816,171.8232246920543,141.97801801157084,157.43310710594625,140.9952414213363,147.28212042936255,168.29521669173218,170.90235232957076,185.69819952755026,177.58661745392732,177.3455870212963,165.63547438267727,149.8576446966773,152.9993679141847
30,1988-06-20 17:41:35+00:00,,170.47983521477911,185.82442034173928,178.92863298270657,195.11095538353655,192.39456023816743,186.9918537110241,188.33892181202273,189.7589786011119,174.69772572927488,169.49368795550077,180.67424233361024,160.82083516287474,174.9029625695661,191.34585134142876,201.77573743271827,187.83236905517373,182.92325680823657,183.76091857254144,176.60660921523217,171.177197235452
31,1988-08-07 17:41:42+00:00,,192.02918758544087,192.30252339569066,193.03444313342695,193.99639415168548,196.1578233411152,188.144699843737,191.6764396690926,183.5446862593919,182.92807552430116,183.12261797259782,176.40473973664115,171.1534664195739,188.5618242466222,203.93295386714382,199.88419226786095,192.41005315864794,190.6763048190103,195.35760001720817,193.90602886327736,195.5525827364916
32,1988-09-24 17:41:39+00:00,,159.52300939495169,176.83712298670414,189.32569448325808,188.84693207007777,187.19424086837546,184.52762944805582,189.5527896020724,187.5186244250048,188.3547989728203,185.46562699567562,180.07788496635058,177.80716145751407,185.7219590548401,201.17040884855976,201.302513385061,186.79617429902964,186.22293287459934,189.42627413641338,195.66269706126099,194.0781101202332
