,dates,chi0494-0000,chi0494-0001,chi0494-0002,chi0494-0003,chi0494-0004,chi0494-0005,chi0494-0006,chi0494-0007,chi0494-0008,chi0494-0009,chi0494-0010,chi0494-0011,chi0494-0012,chi0494-0013,chi0494-0014,chi0494-0015,chi0494-0016,chi0494-0017,chi0494-0018,chi0494-0019,chi0494-0020,chi0494-0021,chi0494-0022,chi0494-0023,chi0494-0024,chi0494-0025,chi0494-0026,chi0494-0027,chi0494-0028,chi0494-0029,chi0494-0030,chi0494-0031,chi0494-0032,chi0494-0033,chi0494-0034,chi0494-0035,chi0494-0036,chi0494-0037,chi0494-0038,chi0494-0039,chi0494-0040,chi0494-0041,chi0494-0042,chi0494-0043,chi0494-0044,chi0494-0045,chi0494-0046,chi0494-0047,chi0494-0048,chi0494-0049,chi0494-0050,chi0494-0051,chi0494-0052,chi0494-0053,chi0494-0054,chi0494-0055,chi0494-0056,chi0494-0057,chi0494-0058,chi0494-0059,chi0494-0060,chi0494-0061,chi0494-0062,chi0494-0063,chi0494-0064,chi0494-0065,chi0494-0066,chi0494-0067,chi0494-0068,chi0494-0069,chi0494-0070,chi0494-0071,chi0494-0072,chi0494-0073,chi0494-0074,chi0494-0075,chi0494-0076,chi0494-0077,chi0494-0078,chi0494-0079,chi0494-0080,chi0494-0081,chi0494-0082
10,1998-10-28 14:14:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.38054747778966,,210.34007644598006,200.1627830251944,,,,,,234.02656892243274,173.76060565065703,170.21550280617683,193.13974971769028,,,,,,,,,265.99586582648146,,,,,,,,,,,,,,,,228.1314423031756,226.3112817288345,222.12263385919584,235.02969363260576,238.50843585206715,,,,,252.7238145683631,,,,,,236.99392724340916,
11,1998-11-29 14:14:40+00:00,191.7284122636012,184.93566730963613,195.87327813278944,242.597058292463,,,281.3647093308784,249.61587980929238,220.7512569703439,201.2004008360087,199.14942492242656,203.31773937267454,206.32014602689185,188.18479365029998,187.18950936932518,198.01330192171324,204.7559146575453,193.95950349165852,183.1752235731617,196.83965044582405,216.12814542380337,218.2378358572044,213.8112696541491,205.2102282729244,202.15484206849715,203.6978463073298,205.42130204054206,215.54695352381023,220.79021874697568,205.33543443384582,188.15635528710342,193.7021987219905,212.73793685713193,204.80179937586587,200.55800869838907,182.87195157363206,192.1764390336436,210.76559619972124,215.9004728712219,212.99154245839486,190.98345609690367,177.0966687008402,183.4111947417037,191.60597061958998,,224.05570391891055,230.37944298730736,226.6974011281186,224.1878621857985,220.38170656945792,219.38711067358497,223.4432093452418,222.0775848995262,210.03829304261487,194.48960369320662,194.5727888810737,193.75337363783407,201.35965190412213,206.7316240957156,196.55859834977673,197.3240430404681,204.9991513014303,216.8885172087553,226.06991144031792,219.9698939077028,200.04996644199218,168.92003249756078,166.30870659927865,173.92504406933367,199.6241782164131,193.7040474916569,158.67621346267404,155.51896634465467,182.16441550878764,204.26747895732376,227.94558275138377,206.97866932316825,193.28069708423672,192.9661663153013,207.42388565196788,195.04957942829773,194.98824083614807,187.50518745034347
12,1998-12-31 14:14:46+00:00,210.55093245172154,206.61926235853494,215.30649163049895,226.0585057605137,234.67485471806503,261.38975255769736,279.5233495857531,273.33485125060173,264.4219418284573,247.23244214213616,228.81275541572603,204.17684820910955,198.64555285287258,187.38004394775763,174.28469855561355,189.26859167151937,211.41858582393206,223.7507827077372,211.7060249174302,213.83984359273154,200.24039359750353,194.10127456137576,207.61340463850252,227.8655102353704,235.84156901228818,212.56193286253782,217.95173784457268,209.43480466159212,223.58972349876956,220.06579610470817,204.88116967948258,223.41253483232444,223.78464944242364,211.589581569315,203.82658537451323,205.15504533381593,205.80323988459085,216.37231245107944,214.85365565713846,181.03873657299752,201.8556983592839,214.69819487097237,216.9470800071262,206.9616773163553,,199.07285441079398,202.4193227191424,206.91711367021003,213.8083086133067,223.73187441652573,234.77298284684008,230.5959100436876,226.48356201244982,217.39014724664514,198.73828723156663,205.89942665091223,221.87001229715924,207.61821191274814,194.90814111583302,195.56719517219034,215.1147251187539,213.3452960775915,220.26577750894995,216.51227617316846,209.28829788640155,198.3015469973347,192.26763623676442,184.5493692530253,186.604808935342,187.00451965705216,182.79244906075712,174.45847038446317,163.2506162984282,181.12641651070584,222.5000435371565,237.65162351017017,238.3158804216906,226.26287364417396,214.3184374293818,208.90881104169267,208.88607933080618,209.31739537802,195.83943053356566
13,1999-02-08 14:21:01+00:00,233.735793470353,237.30756322737642,228.40990290506082,224.17128845417622,233.15446849912297,243.70589550318041,235.1316728260984,221.89990482750736,229.7220655107003,250.58763819105027,246.9755023097726,238.27889988211484,227.26404391098654,229.96193191819773,225.95927080637185,203.94403162867093,194.80595417273733,197.9123380276444,202.41182474706662,202.60015861000502,215.67332389336147,,226.01880571811557,220.59558992476937,211.56673711048418,229.7710326170696,245.09135537340833,237.36038532048372,206.67430149602296,213.32430126297285,199.53645375660912,212.45686081641446,238.8402805887021,244.21001287325564,242.22973638364812,230.31768135927646,228.22869241811978,216.8719685488728,210.33385459141385,206.40405501699692,205.02643134647815,211.0033073190299,222.70936632082092,234.1831378605329,238.89928615387043,237.10575976391905,245.97720238823308,218.86186732843723,198.9618131656092,193.57635942181736,205.00556889740352,236.03846605643065,244.02697254628765,228.34162958731486,216.10585865756642,227.7955108932622,226.52488251521314,225.35372003102367,215.8862969159823,190.87011669712538,179.63993546489004,188.60114981844552,219.09969250191725,231.92759206147215,221.3721322553878,217.92288730790952,195.75751859652985,192.657538013196,209.8301209787214,222.0868061148747,189.52592629721167,174.9131598206023,188.50960078300716,209.52292259020257,209.0844641304413,222.68152821341297,231.55018511743307,237.08193528637855,232.79412175817447,223.69782509384058,198.20973599814457,211.35822351395288,234.82927957262868
14,1999-03-12 14:20:54+00:00,240.56503459464102,237.80510616874662,234.5625109746186,229.9384272941209,240.5621181748723,256.93359504325764,277.59459042727775,,246.668277004359,236.2782919266368,222.11741028977312,220.53382109615137,235.65823799777363,233.2283875045595,236.25279808862905,225.98476964329498,235.47855786666912,226.86561232645383,199.2511565521615,199.12804607049293,230.28421930562627,,248.93534760334958,227.36833976297288,227.39659216624437,240.51562657754428,241.32587292986952,227.88611221506252,232.18106439295175,225.03534183906783,214.63105633892752,225.76703617731758,228.01658223663085,236.0754985849629,249.24504039425997,257.43179156296395,244.22681757730544,242.8448644499184,230.60474908750365,222.14081411820405,229.93758648895317,220.31303009183014,230.7546522698213,220.5423076333072,223.43236193131216,239.20225842395223,262.1730610836514,280.14058773263815,,223.42760637359177,214.28139021979945,217.73262111604345,221.2650526149875,230.02116337668915,245.05071191752097,227.51891213006851,222.54689927315525,222.33586985882485,223.55043538962727,228.1119647364184,,220.44476026957318,229.95532989468913,242.75345349287514,245.54232443895606,236.90059661864765,221.37448183772784,217.81195559307366,210.22785254498422,212.6127760475545,217.56814101918636,218.17912215599372,216.15363672619262,214.03006414154248,226.87399566321028,234.32398480848127,246.48283542178976,273.47505176080045,271.3481878993746,242.24805708088917,220.09493300995015,230.80041625343145,247.01177560781696
15,1999-05-24 14:13:53+00:00,218.83937794509896,222.128330784505,214.62284508863695,229.76938885509668,256.2451575639657,267.49978343296743,239.73936290953,220.75755136377353,,218.5845666109852,237.82594181830387,232.07260592294014,200.82462137225428,,201.18385521881711,225.47442038954563,238.460561287611,,,,,,,,,,,,,196.1527951397529,189.44165192445232,,,,221.8490775289754,242.81421887124893,236.52263465444278,221.68939254059484,,,209.08105099198025,211.7319514158554,,197.14436567059758,,227.0706181194478,238.18567797418459,257.1712713035114,,212.1328316469097,209.35894212614673,,256.2774308347951,225.1394165689053,195.7462191333033,177.17235227441597,199.05214819432948,222.9832726839762,222.61071639137123,201.917939796547,186.81816759678745,191.84974143308895,226.01102030835222,249.95562751031173,237.9468864879421,230.01545559053264,231.13443966838753,229.27838530967034,218.43336730246114,207.80072006567332,200.5531144324189,196.62474368812852,197.48623108015084,206.27450229975727,191.86211119130067,220.9062611707885,248.94066211965017,254.32605851192224,257.5767379540036,244.09690108134157,211.13214674304288,207.68181950004214,212.55971356058618
16,1999-09-29 14:12:10+00:00,182.82250684617733,205.00017806048626,193.3019510809836,182.59876360600822,201.49378619508218,,237.55176246347085,247.7679391423376,243.89756626926348,205.44235926625169,203.40831040557788,202.92792099592728,201.1932316015004,208.49963069948132,208.27314392705173,221.09240994312765,218.26917756470135,216.35936588554046,210.73530686091053,211.17421699332127,211.83839925516077,220.8482921535998,231.86724819095977,237.409683653645,232.7084471013224,235.98992289022536,241.9016483024812,236.7616020147335,229.04866470017134,215.42702981489415,215.69923740622374,225.10372992771806,231.43030810534466,208.918118167571,186.20626530329147,183.38890646541503,225.32116750099144,232.78589078162784,223.7048411518151,203.7046738558353,193.00560257317943,183.44416329266596,195.81714196594416,226.68701455349031,235.58109510073527,234.03263398485498,251.34635498335922,274.06381145760076,237.64458917881666,224.07556677235166,207.00927655564342,211.20251581652965,216.03120533428785,201.32439700362295,192.78425221094568,206.6958619408226,228.53006515090414,231.5657077185476,223.85865224069798,207.76832673376643,206.44023175391405,,248.89745881679406,242.79665526456998,237.04489310279996,232.05969157691504,238.21879002611547,249.8137599850058,229.61206818796538,202.88513787875294,196.00012452912028,192.672212355897,209.3772583494915,231.8518175374031,,,255.88795409066003,232.48052495313877,230.49569951672575,228.16639783307184,209.56922374560233,215.82859550242037,223.85663605710013
17,1999-10-07 14:28:42+00:00,165.8476283926281,182.3384408719005,179.9388270741926,176.08117049510722,187.16841836447603,,220.53735143716978,211.50506069242368,214.85593363476505,204.27064919041803,192.68533769318844,186.36131601981168,182.9862727445335,186.4176250035474,188.4120951751492,,,182.20796354667576,191.3018500586585,191.17371187970787,186.54489021442942,,,201.38185294680693,,,,199.39715129612955,,,,187.13249784253455,,,175.0640203683361,174.2590163360427,186.23778720588103,182.20486285711428,177.86891539652387,,,146.19516232425067,182.55530728355333,197.19332425015523,207.39275741753,,,,,,,,182.46073270259242,177.3378591272921,,,,,,184.2227895545396,187.54767111541048,198.06620336003377,197.84009331305376,,,,191.20289716938422,183.5840394457676,171.59428001965813,,,,,,182.63167733123424,185.3624177545371,,,,,,,
18,1999-10-23 14:28:31+00:00,167.92170687865436,179.74505986823007,189.59044320526976,207.27238758280782,210.2460008021823,,212.45886798079954,213.65144484862114,221.13299670805654,219.42284230341608,210.6295232633909,199.67361867266473,192.97431891132354,198.05330777811147,197.6838159647258,202.58244784326095,,203.14901563261535,203.95591721032346,205.1964794222246,211.25214955901,212.39819862471793,224.23597914127163,215.62375840814357,214.66157028566064,222.4286591463948,,206.29756837922017,214.17108278523742,213.5976416566095,,205.83907063660686,,201.63928941627526,197.03661699824357,195.05694184113432,208.48691347957134,208.8819628117557,211.309436810893,192.60189944942798,174.65793777212238,183.072129672368,206.15791046615377,200.1651359423023,206.68125599713204,225.7005626888251,221.72227035232467,,227.81709180492152,202.50366972898107,195.65754751416867,183.6627401585841,197.52196943750292,197.0277994269358,175.01321468551316,193.77518447466278,,,204.27812270047693,204.31338860468875,216.42312341048552,218.67174319146375,210.45089442701104,,217.14237325689092,,208.23094201610957,198.67470006231892,203.85082000356658,189.67946164440156,174.6192945366408,179.12839039812255,187.53752514324745,208.9359566746436,225.5485458460219,221.63550591389355,226.3202659678833,214.61318923526852,220.48019983974305,212.2373179338363,194.93670385455354,,
19,1999-10-30 14:34:44+00:00,189.21841131749025,199.77653423702174,224.366644231711,236.36341322189992,245.5500066863556,237.13807550323645,208.60073229422636,206.44612503750534,219.7259609756253,,,207.84593767590545,201.70387953074754,214.1850675988479,221.10013278061814,227.07344576625283,220.34338271901927,211.05544759172952,211.1610001623731,212.55002331968728,236.95509953544166,249.97093442179826,239.7680884572258,228.7972511540265,251.94151946814097,244.07809254671307,233.79530107499008,223.24262478852836,232.93924473823796,244.8579723644452,238.25466157587834,226.65695837397402,228.2833167047643,228.995870490494,228.71475543925243,228.59613386773006,219.2064518161525,216.2900101712786,231.91878146076814,223.16024775875684,204.04870997217913,194.4442683876834,217.0052396656746,218.72739379016633,224.1357013717263,256.53409180819773,252.81174833727178,261.9224775683741,258.4321366004449,236.5508047094731,223.5154477160686,218.0186187334472,216.97708586688577,225.8575242771765,231.97437406913443,231.67329514359477,235.09837014152063,222.36743287953587,235.3542127119148,252.854616839554,250.68830050575409,229.6711849694746,215.48610296412556,233.2752009848163,253.55115286932596,261.881401322849,233.81094955217497,217.27663105265287,222.3575427525899,244.0426928885517,227.69458221680833,209.0099971426151,215.3859484067537,252.2926451366962,255.30119874506036,234.7367912491055,227.48046197838036,237.7787285309426,246.6423672817672,255.79608874217504,251.97793710247342,232.2972768321535,221.72071812809614
