,dates,jap0120-0000,jap0120-0001,jap0120-0002,jap0120-0003,jap0120-0004,jap0120-0005,jap0120-0006,jap0120-0007,jap0120-0008,jap0120-0009,jap0120-0010,jap0120-0011,jap0120-0012,jap0120-0013,jap0120-0014,jap0120-0015,jap0120-0016,jap0120-0017,jap0120-0018,jap0120-0019,jap0120-0020,jap0120-0021,jap0120-0022,jap0120-0023,jap0120-0024,jap0120-0025,jap0120-0026,jap0120-0027,jap0120-0028,jap0120-0029,jap0120-0030,jap0120-0031,jap0120-0032,jap0120-0033,jap0120-0034,jap0120-0035,jap0120-0036,jap0120-0037,jap0120-0038,jap0120-0039,jap0120-0040,jap0120-0041,jap0120-0042,jap0120-0043,jap0120-0044,jap0120-0045,jap0120-0046,jap0120-0047,jap0120-0048,jap0120-0049,jap0120-0050,jap0120-0051,jap0120-0052,jap0120-0053,jap0120-0054,jap0120-0055,jap0120-0056,jap0120-0057,jap0120-0058,jap0120-0059
0,1984-08-16 00:45:13+00:00,137.08681853915846,128.8013067552699,128.7852217542554,127.57421354614368,138.7305832928604,144.72248099687894,151.72123456091342,163.99381853861965,160.3403380972681,166.22337378794782,171.26381682596093,189.52942653376,194.88117038649546,194.81891367766036,195.86990518624827,205.3808170546326,205.9942056172672,201.38967872352876,202.07396036054237,206.07840033206546,217.52177670573636,216.19696700181672,227.4837713352879,226.58994676102944,228.44133304632217,230.80569155748194,227.0853660710521,,246.05082732308313,238.457691431902,245.27432526510242,247.12318915264,255.34219029625316,259.27678864606895,264.5464466174897,264.054463844527,270.6183509000735,286.5043118829299,281.9196286777104,287.9291320965017,297.7674642908005,291.7529578987295,290.9410446184235,278.8041516990962,286.164457260308,283.0658677917359,286.86020355496544,277.4225995841076,277.41704413902175,292.8537459915572,296.8859722021857,294.0016260044935,286.47871694957837,279.8888682489771,278.0416927187248,286.18757255530545,286.20989462024204,284.1131173580218,272.1197484305181,270.01857654579106
1,1984-09-17 00:45:08+00:00,129.56163930259476,125.80787457615553,129.5629131212596,128.66697528155572,138.2431864877524,136.1682795420727,129.5752233831595,145.91343901614636,157.81026998127635,159.6809303709961,156.59224556735617,177.25770688482356,174.71408260523046,189.67706866568167,192.4688901042835,198.73885052585905,197.21923102362774,192.40048147074484,204.79010467499697,203.9105528558696,205.09853085658048,206.12333242979386,198.42480907349776,200.85451707186255,206.45763854826313,225.88606519657964,,,233.28615844273827,,232.5203360541836,242.32776804237977,233.73198516443134,241.60836613138272,243.2743888063402,247.58298931230692,258.32374829693737,266.39156709563434,269.90830363810886,274.345154954344,276.74047553220754,279.8546427604969,286.32467495316433,280.88347447938366,279.70263608906714,273.17924961020697,278.0620515292622,277.6893455661283,265.0397672972208,275.5922916868337,276.9580274863419,279.83998022234044,278.33183997066624,265.5689065304383,266.9124648211628,281.3612791446286,273.67733002036516,270.86264216763385,249.43521987967281,
2,1984-11-04 00:45:22+00:00,121.27853581675726,,181.6895676664763,177.90925373254615,189.816090849486,190.9216306019129,,206.90043236326528,165.23638404658655,174.7112637197542,177.67295667490555,193.61291912148783,194.17415883906827,199.2206872538608,205.27931237314124,214.91251098299827,220.17866723750487,214.62674620412204,209.3504419029638,205.8704969040087,225.40319708911474,234.25047007757303,228.3193937057993,219.43825597719243,223.26390693124844,237.84389457819668,243.2213392068471,247.99807551195175,245.76190615818152,245.2556858632024,249.61033302414913,260.9668989557286,264.8951772058919,258.86887775134613,267.2473196978338,259.53125418767155,287.3808746446647,284.5805644890216,292.3575657342454,293.90204441023707,298.56591036548576,295.8858691013063,291.0224042258909,288.11837506652984,279.22872725093526,292.0864868437543,299.345574478754,294.9655650640922,282.10186665606113,279.0096089576689,281.55823080419896,286.7049331130007,290.296673165589,287.967893523915,280.6639493126069,290.65148385032757,293.0780746534651,286.84664654321296,277.8153491245852,272.9525495625225
3,1985-01-07 00:45:19+00:00,160.11945262593807,152.34310712811015,151.2856330503705,151.27685464076401,159.45047914097867,162.47998459870303,162.71445351325008,175.16242674848363,176.2287280925542,,,198.02108084982868,207.03643006470153,207.7246823280713,224.85393748164293,219.4645949656572,228.13838436926014,222.82484613089926,224.6774153361275,227.64669032224262,236.0432472583423,228.60369006899063,237.9963594646089,236.3017911114714,245.3151473460971,247.94103406901266,248.84833022924707,265.7309447489439,253.93604432044495,262.55469112026367,260.3891356341229,268.31366753095494,273.3990813915627,267.22252089070565,280.4076206909945,277.17483184198665,292.1774862275558,291.07360581054576,299.53598905435473,310.62937553449365,318.49049926287717,315.4575105785382,313.1276611949941,310.0899463531629,305.4809021785905,305.91730525816183,305.82932827188915,307.2576784990215,304.3184953547974,305.239016524307,301.62274887975065,291.66467458833085,290.9739604169536,294.78330650621143,294.45000900680986,298.3720126590432,301.49328113336344,298.9071684485105,282.6132987523163,272.2677481548648
4,1985-03-28 00:45:48+00:00,,,,,,,,,,,,,,,,,,,194.0126480888544,188.69364825520265,190.26584260351535,189.40316068913,195.3812674189452,188.21246024063547,209.51196742078395,212.21916447932418,,,217.75678727857766,,224.53671588566135,226.58229200291822,225.63864217289844,227.71719843043815,239.82047825466455,251.9287995648493,256.8347002581353,250.6847645539299,256.6434122800718,,277.8313969642806,271.40771104427114,258.8702967087365,,274.19016536237547,271.89553690071943,261.35270459578965,268.7606682031528,268.94325287330656,259.0342208961253,,266.853964879094,260.0577508733449,,257.94874437498765,270.26647957778766,272.5113830455637,278.96354546296214,257.00816390635424,262.0092337280094
5,1985-05-31 00:45:32+00:00,144.22220364861724,143.91065854295852,125.72387941697488,141.37037211210443,150.97477628911648,134.1133109507995,134.57899515268562,149.12428686693332,155.51665426802353,177.7675806464862,175.82408681546283,196.02565567054216,196.44409513449943,193.77483010201607,,207.73276072223229,210.26072681355149,217.31653114961688,218.11095148120663,219.81261872906302,,218.9151927250154,214.68869352127106,217.82302570074364,225.42828026839527,230.21181900258102,221.77058257267402,235.95379614306356,256.17602606442045,239.63677512712977,248.12670858298674,245.6175131966584,250.65601237739162,251.13241924304447,277.481534382895,278.99950886691704,270.7250275737672,269.66215570490914,279.7747036845039,308.8280918812399,308.6000686195396,293.14680001706756,280.24795323240653,310.46454151975644,319.9118595705885,293.1748554794562,286.4767121242192,296.543817607037,298.237807305058,294.38653614512566,299.9089551465719,297.2260794954354,302.57352164572046,299.91486999139494,277.55230193519685,283.6038796423462,291.0179737094996,284.52622359643163,289.8982578674545,292.53382949214557
6,1985-06-16 00:45:07+00:00,135.7948505387228,127.18211525974634,119.32286636986909,125.03541718875589,127.64731513312537,149.77487211228598,146.4357760368684,152.40862179346138,160.0119971682683,168.44470144695032,173.22361830522448,189.81470444794758,197.0533775927979,201.41499892827923,200.5668062285462,210.21374722209993,212.48095870063344,215.78937519413466,206.99000873645826,214.14114215486424,220.40254590618818,218.5270602319262,216.81115441287588,234.00825270773387,231.3329813979374,238.75579450321186,230.54777185764783,233.26705978358498,248.68468051345243,249.30588299486416,244.48184264513057,255.62069515191092,255.50460908003834,260.1646305638723,267.42683393976006,279.31147088666074,283.61971914753656,285.68844735685104,283.71071566864777,299.8026358128057,302.791168617808,302.3762629437426,286.82783119344055,296.1408219000895,298.66232188438937,297.9280634745659,285.01030201643414,286.04718437343183,287.41517462690916,285.64668385938336,288.7715686288242,301.6525824493285,296.31472941484935,291.97423172998947,291.6312716873231,286.66656879035816,294.27420372093104,288.00899666827786,295.7787717920928,297.8334103917345
7,1985-08-19 00:45:02+00:00,145.27851632699603,132.67855983833022,144.9607748231564,148.355662883442,149.44764288264193,151.68649173833126,157.75314970237082,151.62867935659494,164.47762509678375,165.75917136720628,182.5772381841848,,,,210.09854982397482,219.31983040111558,,217.28553423338698,225.05339413677595,218.10172452301157,215.63872329657397,222.04653509914826,219.38715991170744,212.54795944493242,217.84146262206676,233.5785153526731,246.46884124163003,252.21525985534936,253.402624375715,,267.9723235302241,263.9870620610538,265.5646210026528,266.8346792479032,275.717357743753,281.6014459068391,,,,,,324.16023192384904,291.63084071723233,302.8728003224343,290.8406394291389,303.3207450985355,316.99716464563306,317.00272653056356,307.66570259004493,302.34222116277874,295.06340209824293,289.21228486092235,289.5061958294238,276.6010235893127,270.09639885613416,283.91681193839196,296.2981913212782,294.1716873515351,285.16555340903517,281.51209681626364
8,1985-09-04 00:44:51+00:00,161.36078368181313,164.54277038370168,158.21445604241305,154.66402950049834,152.19952189240146,151.21406707903586,153.78521176188704,161.93904429614688,162.47073506619202,174.69546448430353,179.9071185061273,186.5643523541584,191.45436694243827,200.99449635028324,204.58826907505855,202.40516018455787,209.914995501693,215.77008388566767,205.25671745276233,208.5231905089192,215.1292508945619,208.97791486456333,216.03944829771478,219.96250468266885,227.39209105674166,227.97625660654634,232.41783186225098,237.3443349679679,246.424633524352,249.2970345019664,256.04174650984584,253.52303242823132,251.9110185290631,270.61646862508104,275.3792932744369,278.0855307782008,271.1361511747349,285.67805075787663,295.1612069953638,309.45591227698657,311.0863508746811,306.9669276538731,298.4196171309258,300.35772085741183,298.42873057696505,308.7221604315292,317.58969772779193,311.66202252032093,311.8716541974796,304.5135154367337,295.36803030547827,301.2281859309967,294.8695923254905,293.79849937746525,290.2880441556809,301.2238449708946,303.18408319300477,296.6562119346278,286.8348890108981,285.7281167196534
9,1985-11-23 00:43:25+00:00,,,,198.83937082015703,169.87058190417162,172.20763360459262,181.34659971031314,179.4952271512093,184.8846615765957,179.41637074303273,161.43452691363976,195.1691842578782,214.0162795732753,212.56256475457832,214.8743004602257,202.709645115848,218.04496395493229,224.73733386357523,234.7383164939707,235.1716858021547,235.93962497317574,237.0265151689206,239.29673033099434,228.48922084552134,233.69106273795703,202.63575001816068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.15134605520353,,
