dates,sar1182-0000,sar1182-0001,sar1182-0002,sar1182-0003,sar1182-0004,sar1182-0005,sar1182-0006,sar1182-0007,satname
1984-04-13 09:27:07+00:00,168.43,161.34,157.81,168.91,181.05,166.46,152.33,148.38,L5
1984-07-18 09:28:46+00:00,171.86,161.89,158.66,171.34,184.86,166.46,152.42,150.38,L5
1984-08-03 09:29:20+00:00,176.19,165.84,160.67,172.21,187.35,166.11,152.38,153.46,L5
1984-08-19 09:29:51+00:00,176.50,166.16,161.35,172.28,188.45,166.11,151.49,153.02,L5
1984-09-20 09:30:04+00:00,177.57,166.85,161.95,172.72,188.97,166.19,150.49,153.22,L5
1984-10-22 09:30:00+00:00,181.21,170.81,163.99,175.88,191.39,167.93,150.71,154.73,L5
1984-12-09 09:29:58+00:00,180.02,170.08,165.19,176.45,190.56,169.48,152.13,153.87,L5
1985-03-31 09:30:19+00:00,176.14,172.03,166.83,178.23,188.75,174.96,157.99,154.32,L5
1985-05-18 09:30:04+00:00,172.29,164.81,167.81,178.32,187.68,180.73,159.20,151.22,L5
1985-06-03 09:30:04+00:00,172.68,163.71,167.18,177.39,187.52,182.59,159.74,151.56,L5
1985-06-19 09:30:02+00:00,171.30,161.04,163.82,175.49,186.01,185.42,156.25,148.41,L5
1985-08-22 09:29:32+00:00,172.71,162.13,163.85,176.36,187.39,185.42,155.76,149.27,L5
1985-10-09 09:28:59+00:00,175.13,160.99,164.43,176.99,188.01,187.66,154.63,147.12,L5
1985-11-10 09:28:33+00:00,175.63,162.76,164.70,177.52,187.72,185.21,154.98,147.11,L5
1986-01-13 09:27:22+00:00,179.14,166.25,164.41,177.25,188.88,183.41,155.69,148.43,L5
1986-03-18 09:25:58+00:00,181.51,170.55,168.41,178.94,191.82,184.91,159.23,148.52,L5
1986-04-19 09:25:17+00:00,183.26,173.87,170.23,180.30,194.34,184.60,160.44,148.41,L5
1986-05-05 09:24:53+00:00,184.09,173.20,171.54,180.42,195.75,181.81,160.80,148.21,L5
1986-05-21 09:24:27+00:00,185.27,172.71,173.65,181.41,198.80,183.58,162.18,149.56,L5
1986-07-08 09:22:57+00:00,185.68,172.92,174.08,181.83,198.93,181.34,162.32,150.84,L5
1986-07-24 09:22:23+00:00,185.30,173.01,174.28,181.92,200.35,178.66,162.48,150.41,L5
1986-10-12 09:19:38+00:00,184.55,172.47,174.88,181.55,199.30,177.80,162.30,149.48,L5
1986-12-31 09:19:14+00:00,181.25,171.16,174.30,181.33,194.78,174.42,163.38,151.19,L5
1987-02-17 09:20:59+00:00,177.13,169.46,174.47,181.44,190.10,175.26,168.67,155.56,L5
1987-03-21 09:22:02+00:00,177.59,168.71,173.74,182.01,189.88,174.70,165.79,153.43,L5
1987-04-06 09:22:36+00:00,177.81,168.80,172.88,180.79,189.23,174.13,165.25,152.13,L5
1987-05-08 09:23:35+00:00,175.89,166.29,170.71,178.15,186.31,169.73,162.02,151.60,L5
1987-05-24 09:24:00+00:00,174.77,165.02,169.70,176.87,185.67,168.93,161.05,150.43,L5
1987-06-25 09:24:44+00:00,174.96,165.33,169.29,178.03,186.66,169.00,161.03,150.33,L5
1987-07-11 09:25:03+00:00,174.51,165.04,168.26,178.48,187.31,170.08,160.28,149.30,L5
1987-07-27 09:25:25+00:00,175.70,165.27,168.47,178.74,187.20,169.51,160.42,149.75,L5
1987-08-12 09:25:55+00:00,175.36,165.14,168.67,177.98,187.43,169.21,159.57,149.16,L5
1987-08-28 09:26:22+00:00,175.20,164.86,169.26,177.79,187.53,167.98,157.65,147.02,L5
1987-09-13 09:26:45+00:00,175.31,165.33,169.61,178.40,187.71,168.00,157.91,147.02,L5
1987-10-31 09:27:40+00:00,176.06,165.42,169.38,177.60,187.56,166.36,157.29,147.06,L5
1987-11-16 09:28:03+00:00,176.59,166.11,169.38,178.90,187.82,166.80,157.47,147.58,L5
1987-12-02 09:28:18+00:00,177.56,167.82,170.01,180.45,188.64,166.35,157.62,147.67,L5
1988-01-19 09:29:05+00:00,178.44,168.50,170.36,178.17,186.90,161.86,155.17,145.11,L5
1988-02-20 09:29:38+00:00,177.31,171.40,170.81,179.31,186.72,161.45,154.09,144.52,L5
1988-03-07 09:29:48+00:00,178.18,174.54,172.04,180.74,187.34,163.04,154.36,145.45,L5
1988-04-24 09:30:07+00:00,178.88,175.75,172.74,180.85,187.74,162.17,154.51,146.39,L5
1988-06-11 09:30:29+00:00,175.94,173.79,172.69,179.58,186.18,157.57,152.73,143.22,L5
1988-06-27 09:30:35+00:00,176.52,172.81,172.69,179.65,186.08,160.00,153.97,144.33,L5
1988-07-13 09:30:39+00:00,176.55,171.97,172.28,178.62,185.61,160.66,153.87,144.47,L5
1988-07-29 09:30:42+00:00,176.35,172.00,173.99,180.12,186.41,163.07,155.30,146.67,L5
1988-08-14 09:30:40+00:00,179.01,174.71,176.57,182.26,189.10,166.63,158.55,149.26,L5
1988-09-15 09:30:41+00:00,182.28,175.08,178.04,182.77,190.79,165.83,160.92,149.95,L5
1988-10-17 09:30:31+00:00,181.57,174.63,177.49,182.35,191.06,165.58,160.07,149.63,L5
1988-11-18 09:30:32+00:00,182.30,175.78,179.19,183.19,191.42,166.08,160.58,149.85,L5
1988-12-04 09:30:29+00:00,181.27,175.44,179.18,183.14,190.18,165.52,159.72,149.55,L5
1988-12-20 09:30:18+00:00,180.88,176.05,180.29,183.88,190.68,167.90,160.12,151.23,L5
1989-02-06 09:29:59+00:00,180.47,177.35,182.26,184.66,191.55,168.89,161.00,152.51,L5
1989-03-26 09:28:53+00:00,174.41,171.67,178.80,180.79,185.32,165.64,155.97,149.17,L5
1989-06-14 09:27:46+00:00,171.84,169.00,177.10,177.93,181.57,170.14,157.64,150.45,L5
1989-06-30 09:27:39+00:00,173.82,170.36,177.00,178.62,181.87,170.12,160.12,149.97,L5
1989-07-16 09:27:19+00:00,176.51,172.49,178.31,180.23,183.32,171.69,160.92,150.10,L5
1989-08-01 09:26:59+00:00,176.86,171.98,177.37,180.26,182.93,170.61,160.55,150.37,L5
1989-09-02 09:26:17+00:00,176.03,169.50,174.86,179.28,180.33,168.25,160.81,148.33,L5
1989-09-18 09:25:44+00:00,175.98,170.05,175.69,179.68,181.15,168.99,160.48,148.86,L5
1989-10-20 09:24:51+00:00,175.54,170.83,175.57,179.95,182.39,170.59,161.45,150.34,L5
1989-12-23 09:23:10+00:00,176.36,169.85,175.58,179.08,182.22,169.31,160.33,149.59,L5
1990-02-09 09:21:38+00:00,174.82,168.35,175.53,177.74,181.63,169.59,160.65,150.08,L5
1990-02-25 09:21:09+00:00,175.07,168.72,175.43,178.19,181.83,170.44,160.93,149.85,L5
1990-04-14 09:20:11+00:00,177.61,171.46,176.21,180.07,184.25,174.02,162.91,152.01,L5
1990-05-16 09:20:13+00:00,180.78,170.71,178.02,181.22,183.69,175.37,162.21,149.19,L5
1990-06-01 09:20:08+00:00,181.76,172.78,179.56,183.81,184.89,175.14,162.94,149.91,L5
1990-07-03 09:20:06+00:00,180.47,172.37,178.05,183.87,184.12,173.77,160.62,148.44,L5
1990-07-19 09:20:01+00:00,179.59,170.85,177.29,182.18,182.41,172.26,158.59,146.47,L5
1990-08-04 09:19:56+00:00,179.37,170.34,177.00,182.38,182.24,171.19,157.76,145.99,L5
1990-08-20 09:19:54+00:00,177.65,168.49,175.29,181.09,180.08,170.48,156.95,145.10,L5
1990-09-05 09:19:46+00:00,177.94,168.50,175.62,181.69,180.50,169.79,156.57,145.22,L5
1990-10-07 09:19:31+00:00,176.20,167.03,174.44,179.78,179.57,168.13,155.26,145.69,L5
1990-12-10 09:19:16+00:00,174.91,165.35,172.72,178.93,177.30,164.95,151.57,143.90,L5
1991-01-11 09:20:03+00:00,175.83,167.24,174.35,181.21,178.31,168.05,154.73,146.30,L5
1991-02-12 09:20:42+00:00,175.02,169.02,174.15,180.94,177.52,167.36,157.69,146.47,L5
1991-04-01 09:21:34+00:00,171.54,167.55,170.57,179.79,177.10,166.53,153.01,137.82,L5
