,dates,nzd0252-0000,nzd0252-0001,nzd0252-0002,nzd0252-0003,nzd0252-0004,nzd0252-0005,nzd0252-0006,nzd0252-0007,nzd0252-0008,nzd0252-0009,nzd0252-0010,nzd0252-0011,nzd0252-0012,nzd0252-0013,nzd0252-0014,nzd0252-0015,nzd0252-0016,nzd0252-0017,nzd0252-0018,nzd0252-0019,nzd0252-0020,nzd0252-0021,nzd0252-0022,nzd0252-0023,nzd0252-0024,nzd0252-0025,nzd0252-0026,nzd0252-0027,nzd0252-0028,nzd0252-0029,nzd0252-0030,nzd0252-0031,nzd0252-0032
0,1999-12-25 21:59:16+00:00,118.6959134464814,116.04750690786939,124.12060007311042,141.08280033342766,129.65320939448196,116.90192066020663,113.47159070788342,105.52215212311242,111.3518120318221,112.80623482062228,99.43078052675554,99.04174194579961,110.66873756561782,87.97981806545175,99.52639337139908,92.48156856657036,92.01463995752545,92.36714381995847,88.23898358988603,76.71604489270175,52.48255344698598,,75.52075618994243,79.42127327803559,96.24504099132741,122.39115047660282,121.46320427369244,123.82572435063013,120.99141610985794,,,122.04035092804472,116.15721938196245
1,2000-01-10 21:59:16+00:00,124.22210556323788,124.95916269973833,130.2964716183296,143.12849395460645,149.81004822425734,128.79932752790495,121.37934162184416,110.69903917454981,116.0636213244735,121.29890460970772,107.57639154720243,107.39097515744125,111.28309970527937,109.43540738742817,115.08957419411807,105.76145485577298,106.53473583935961,104.23956079406697,102.1983729777243,104.86365643607495,95.74592222935219,93.84444732673438,90.78481726150991,107.32423490710362,126.98939290662106,121.46324200833274,124.68468298769022,137.39219155504765,133.53191309264827,,,124.98876804627957,131.1164271940025
2,2000-03-14 21:58:59+00:00,127.65735656030049,125.77132240204932,137.8629573575598,170.75743239296247,181.20337326917152,171.3244004913081,156.61935122216266,131.54247348360562,139.6280789180353,152.54828635076018,125.53477480436564,133.2195918360496,145.05012581146116,,158.80436948391625,138.85669366612996,127.62926683241349,116.34829911430025,112.15876733700955,138.9577680948102,,132.45885559179817,,168.17311280484108,174.01260363819966,142.72433581363612,,161.9984727855282,,,,,
3,2000-03-30 21:58:57+00:00,127.85636998394713,123.22485479254844,127.07541638667075,119.77826506478263,,,122.91570811913364,,,120.72621932362078,102.16500714276013,,109.94274377038506,111.13803539487913,,,,100.1702367549771,100.63658239849343,107.47431637447771,111.80671351943586,,,,141.7347290463541,141.64384238572063,123.6667800004184,,,,,,
4,2000-04-15 21:58:43+00:00,110.42588779801292,108.26335583824363,114.16925985449582,111.52869316725584,125.13834769265401,114.64006372664534,130.52525583250826,105.1805792926576,103.50071522079175,100.24199804449607,98.80550730444293,63.762330790053866,96.54104235140646,108.31633987248709,,,,,,134.09256450763144,117.38900515215258,143.90281858657818,119.49246928142102,141.75735528682725,159.29166849802414,149.38557023893154,136.07767689820562,114.83796781444934,109.58310850245446,,,120.09970564150684,
5,2000-08-05 21:57:32+00:00,121.23325323300207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2000-09-22 21:56:53+00:00,121.73485026393791,116.60988919856734,126.08099842805746,114.06761979262393,,,116.0945293251604,118.45247649262927,113.04545501022974,116.40703614972355,107.03362696779729,,110.03119658272882,,,,,,117.67048492641268,,,,,,,133.14128846616674,125.71865316493702,,,,,,
7,2000-11-09 21:56:45+00:00,125.87395169205902,123.09121486789047,133.0823975860577,142.37433852702267,141.76197935732594,124.79262102744238,120.70399991245264,117.14251941399496,115.6290443370307,118.22453483330129,105.8606581733562,93.96115670082307,109.75964974533497,96.44161846202209,,94.4791068660606,83.84393306096128,93.18089161437646,99.31160174780888,104.68632708452157,101.22972827670576,,92.31101283824168,101.27209904642298,118.12506414451379,118.80047168228754,125.23626588159249,128.4114082878441,119.70473318877646,108.05349389460142,120.18015034705527,120.45952372686008,130.4573677656556
8,2001-03-17 21:56:40+00:00,130.26577007152883,129.74954697959126,141.93965039962063,171.1299746217137,180.10443397200163,158.29789577039276,157.8065252717048,127.46382784381635,148.89276829569377,143.85002846334214,123.88857498682532,109.05810661341683,126.8540203491165,128.54367172843084,145.8247249942645,148.51678395037973,143.39679269245764,145.70924380260251,155.00181967082443,144.58083750904171,,139.97538589728376,148.89234874719676,164.06361217241096,165.3907932552775,169.3251396308855,148.51464104141564,,,,,,
9,2001-09-09 21:55:00+00:00,132.22478425818926,135.58793100355177,152.3499893790258,189.61183770298172,204.1165208889437,182.56352199383576,175.91894573051619,,,157.38990318409756,134.89828401780562,128.46353592756836,150.54767638720685,162.1977143506849,150.75822107037033,,,113.76050404306558,129.8975903429174,171.1886450991563,,152.06628601823482,176.96227481651425,188.71108191635736,189.20107575077202,181.07965564110867,182.4209269355515,,,,,,
10,2001-10-11 21:54:33+00:00,135.52060450483918,132.17272233259197,157.1188154957448,179.12574757766305,198.01672666532178,168.92354381447137,162.20646457746562,130.8555414564056,152.65675606653383,151.0915619450918,123.10515693077335,108.6694039025852,125.22824255771832,132.56051081703436,144.94765092855891,125.28117755925912,112.70471957330878,117.6814894516208,134.3845362257332,152.34855041099746,,,151.9127504796899,160.0473475123325,180.25512453622568,171.36117314150346,164.11488185752813,170.53837207986408,147.49665026377465,137.84868418075934,138.04106452651462,146.7539463462374,152.60908152480994
11,2002-02-16 21:55:18+00:00,125.90266697885536,128.6216616017761,134.72483271893475,155.57209788111462,157.77639767437736,140.28813466143976,125.89090457262948,109.7487771690365,128.51742527026147,134.45097404994485,107.49707113862007,105.46397718802527,117.59596786327651,116.91103532040614,118.63236452741594,113.71497144922667,122.89864253463567,135.0680092592662,134.89086017017206,129.1658156389575,114.46620104388847,123.0829137599279,121.91145111009035,141.08147470429233,145.8151966628056,140.1044021389115,141.40612347562015,146.2574483459141,,,,,
12,2002-08-27 21:54:24+00:00,120.11180841329433,,,,,,,,,,,,,81.73154824251672,,,,,,86.49184712531118,,,91.2995552199719,97.27564230170974,,118.85692512636264,,,,,,,
13,2002-10-14 21:54:07+00:00,122.9726553777984,130.6323961271794,154.74097053385134,182.6114110772118,186.77769504014165,159.76036964312487,154.56484922209745,135.74592441703558,149.1132505497155,155.15749273105703,126.05526485489878,137.82070529011128,144.70529006987857,138.62997724709277,127.10791397214933,102.9397588420529,100.30418206598623,111.06289300683328,112.41597330271381,124.40148005911962,,146.69244921913176,,,161.4259122229498,145.29901677407565,156.30319678242807,173.81934264058114,,,130.25054215655507,118.30230341503679,140.02744374825684
