,dates,chi0232-0000,chi0232-0001,chi0232-0002,chi0232-0003,chi0232-0004,chi0232-0005
0,1985-07-27 14:08:05+00:00,218.67447997205733,219.83106160372364,209.25260798411028,211.38599754427838,204.58586324160513,244.28883912090026
1,1986-02-04 14:05:11+00:00,206.39044391983202,218.81264674713714,,,,
2,1986-07-30 14:00:28+00:00,210.34781848065637,226.563083865779,214.40391975295012,222.87237868075044,213.8959447107888,243.36681195253647
3,1986-08-15 13:59:53+00:00,207.6513248423306,224.8511752424491,215.51842783431493,215.5756804928989,205.71729374103623,243.3799930305119
4,1986-08-31 13:59:17+00:00,209.32701703827786,223.49441101366,219.72142165845588,216.68970802419273,205.88421363993263,247.59080180286333
5,1986-09-16 13:58:46+00:00,,226.89059072455905,224.08135924258386,223.9002700694971,218.91278265086046,261.57947361857623
6,1986-10-18 13:57:44+00:00,213.7880732860699,211.41913048762984,201.97214033564728,207.89071700785686,205.9254134356032,250.12619141148008
7,1986-11-03 13:57:10+00:00,,224.8028990651073,223.5301042498536,222.86303286943684,214.7264886136497,261.2751136047794
8,1986-12-21 13:57:14+00:00,208.96126804586712,224.03366503669278,223.44828020329084,219.76397136145778,209.3074572330301,242.90853696427945
9,1987-11-06 14:06:08+00:00,,219.84067126144313,211.67738516303163,211.6635125267053,214.48066421127282,218.46728117283044
10,1988-06-01 14:08:45+00:00,212.4831119739151,217.53925660759745,212.38145427894435,234.30617676974384,212.22063450967485,214.6530196486663
11,1988-08-20 14:09:00+00:00,209.72520168593528,225.04163508814824,222.36366762726217,217.63481915929455,210.07978932119218,251.59509906987873
12,1988-09-05 14:09:03+00:00,206.3964634971094,219.134787581004,218.96088790234737,210.5745304048353,203.1690359569231,243.92381815002514
13,1988-09-21 14:08:58+00:00,218.66316481188989,223.32687903318998,221.8651888161809,216.84791746066298,210.04891909787705,221.7290904442566
14,1989-05-03 14:07:01+00:00,209.88068044584477,221.91994617077228,220.74745708621634,226.92790440978598,218.82610601105034,247.86264220924426
15,1989-08-07 14:05:09+00:00,205.9478201289559,219.45146973115672,215.06040833449697,211.57843937173658,204.7993757475732,229.3666053424603
16,1989-08-23 14:04:47+00:00,226.20740072327777,231.6672526296146,221.22203007027025,222.29039629414274,212.1507264146508,255.62154971093386
17,1989-09-24 14:03:59+00:00,218.44917057523412,224.90405169854623,224.21941154180357,221.66358070554725,214.71806078730242,256.5736903129847
18,1990-11-14 13:57:45+00:00,210.78874904934398,223.1431522420021,218.65192008623438,215.60209982886676,205.02817782210457,230.9242877415984
19,1991-01-01 13:58:07+00:00,212.7316563285806,220.8196164901225,219.8178490364951,225.00983663259282,218.1190462629767,223.00073424933584
20,1991-02-02 13:58:48+00:00,,224.11062084613496,212.4710568433263,221.28835961861026,214.47278591679722,245.26250760207753
21,1991-08-29 14:01:55+00:00,201.31109123593566,219.01166494157897,208.99569882670355,224.88657403364502,218.52600944577927,
22,1991-09-30 14:02:13+00:00,230.32500977021192,245.60139391756908,242.42995337479653,246.496301478108,239.82479510602718,238.22471804633793
23,1992-02-05 14:02:28+00:00,212.16299150079405,232.3536829821663,231.9507055240654,228.3870560409717,221.5031375462117,215.76716602302608
24,1992-07-14 14:01:16+00:00,206.4294918027165,229.7478241066539,231.95788595330603,232.55834366207657,225.4241047707294,216.0595873490616
25,1992-11-03 13:59:30+00:00,220.26745167514096,238.58080701179952,227.22316178196277,228.93026992570557,226.02288981938295,215.4422126121271
26,1993-01-22 13:59:58+00:00,210.53754871798574,235.5235904766381,,,,
27,1993-02-07 14:00:09+00:00,209.1707335842995,,,,,
28,1993-04-12 14:00:33+00:00,209.34277652137382,229.38527514811403,226.3060730380195,230.9252307115789,225.95754330969407,222.0919996526683
29,1993-05-30 14:00:48+00:00,218.60477655333005,234.5933828811204,230.38778418714327,234.53362970254815,226.03843623043466,219.3454962076656
30,1993-07-17 14:00:39+00:00,212.01536040381131,214.0543150282014,219.0976065864468,228.7723307405076,221.91424049680492,215.4830219030185
31,1994-02-26 13:59:07+00:00,209.27020174012887,231.42805801736867,232.74743646323518,242.20128978113567,236.3831532543263,236.3085265097154
32,1994-07-04 13:56:41+00:00,,,,239.38300342321293,,
33,1995-05-04 13:46:22+00:00,222.15412983198064,236.62422585356092,232.06684602122255,240.18767606405896,232.1201323268696,257.59888938144644
34,1995-07-23 13:42:43+00:00,209.6446520591506,228.60124916813487,228.50649198998005,229.04142338436097,224.21064288365892,222.18134664823947
35,1996-04-20 13:47:53+00:00,208.93956607942164,231.24873729580634,225.6325433722258,231.7375412687991,227.4400064943902,223.52699940886637
36,1996-10-13 13:57:28+00:00,217.31173197274595,239.06117035246052,229.67327702879987,236.47686325463133,231.8850127127501,260.8506436050517
37,1997-01-01 14:01:18+00:00,228.7183717595295,244.2800359778769,236.106229709074,240.70619593855542,233.72759784500536,260.4220013165357
38,1997-02-02 14:02:46+00:00,222.87824423473174,239.11511210014157,241.3839560200009,251.2154291200228,236.92275578068126,254.02461458398295
39,1997-05-25 14:06:59+00:00,212.55915536962974,230.7512344894408,229.26487170050362,233.13074735499433,222.62019913602444,222.2234259255287
40,1997-06-10 14:07:32+00:00,214.49825107089276,235.12151592983042,234.9088618463717,236.0028048540852,228.00790674632879,234.64592568401167
41,1997-06-26 14:08:05+00:00,206.45588521602,227.14450550622203,222.86519836669655,222.87427791748092,223.52849514344564,220.66503647772205
42,1997-07-12 14:08:38+00:00,221.95934635586437,238.935413277129,230.02074768594676,230.54573461009957,225.11905220961606,252.4123013452681
43,1997-11-17 14:12:20+00:00,217.28791552483037,236.87422989367582,230.93556317260033,225.42412517613133,229.30858443855985,224.81974247308418
44,1998-02-21 14:14:30+00:00,218.52535854624387,233.49464062516236,228.03013968234112,229.42190917607476,221.37904876877465,218.7141109027686
45,1998-07-15 14:16:30+00:00,,,208.02677200829385,216.92174019366678,210.39323271436996,216.26836024056232
46,1998-07-31 14:16:36+00:00,205.8279036997,226.1442512649943,222.4645303477475,220.0233924795512,208.70093354019286,218.51209413699607
47,1998-09-17 14:17:02+00:00,224.27219998649645,240.46475854699733,233.23018243369998,238.59158384366359,232.4447344446015,233.75105994429288
48,1999-03-28 14:17:01+00:00,208.3246952073994,228.96673308797415,225.50553034139034,220.6299794117964,224.37670397143853,244.54165490447605
49,1999-11-15 14:31:08+00:00,213.12340511544144,232.86655075614988,227.32821516736365,227.3976180503105,223.49082646020034,217.98969655522407
50,1999-12-01 14:31:02+00:00,217.34586498433586,231.3840190404675,227.79903381895954,232.74102227902523,223.44084614439802,231.7203440522213
51,2000-01-18 14:31:01+00:00,220.13555734092725,233.7803005963718,238.76271555275923,246.13323857778448,244.0829566163467,235.35726652758615
52,2000-03-30 14:12:38+00:00,209.85600649104757,227.8253323664282,,,,
53,2000-04-15 14:12:49+00:00,216.14697267830965,236.89198822866894,233.91553904678423,228.7735451393162,221.76213890078995,245.52351363313412
54,2000-05-25 14:30:13+00:00,218.20314731211153,236.12592361455128,233.31796573222357,233.99663144403272,225.6738864868022,251.7613881805476
55,2000-06-02 14:14:20+00:00,214.6428167901101,228.93688427020848,226.54391938185032,234.49862627990174,226.5152496528181,252.3128261845698
56,2000-06-26 14:29:57+00:00,213.50053321115936,232.20624626304286,225.3173753418636,223.68473462586385,224.4850390246415,223.40818284960972
57,2000-07-12 14:29:44+00:00,213.1311972367971,233.0993507957916,225.52271113892343,230.6531321264296,226.79614705106914,253.19265580234418
58,2000-09-14 14:28:51+00:00,211.75148688872355,234.54901136938275,228.69759939552736,225.21456654789765,217.23341407442433,243.7704617092316
59,2000-10-24 14:16:58+00:00,228.8610563854765,235.36613690580157,231.80457847122318,235.76063180320904,227.63861026549887,245.8739002239245
60,2001-02-13 14:18:16+00:00,217.04914983223642,233.32094158863347,233.03805502843122,233.58466645168934,231.8997589945019,254.5734607897429
61,2001-03-17 14:18:24+00:00,209.7609526626577,228.10087565988087,,,,
62,2001-06-05 14:18:37+00:00,213.61375767687628,227.62241608833128,225.76569844678403,231.20509648075318,220.37161158008817,252.09886428101336
63,2001-07-31 14:27:24+00:00,213.29776178832307,237.55526011575247,233.11932948395796,235.90914839422513,228.84095211436374,253.03221346013493
64,2001-09-17 14:26:43+00:00,224.45845675552897,228.2197140009189,230.3511017915076,232.257728367481,223.51148804261098,245.4026297514144
65,2002-01-23 14:27:07+00:00,221.12696996927528,238.55311075271544,234.09656476092402,236.8319221531349,235.24253682580212,251.94196105306756
66,2002-01-31 14:17:07+00:00,224.69997481091383,230.85306556716887,231.03398232493842,232.69533517976868,226.8587612460749,217.53476112057345
