,dates,mex0410-0000,mex0410-0001,mex0410-0002,mex0410-0003,mex0410-0004,mex0410-0005,mex0410-0006,mex0410-0007,mex0410-0008,mex0410-0009,mex0410-0010,mex0410-0011,mex0410-0012,mex0410-0013,mex0410-0014,mex0410-0015,mex0410-0016,mex0410-0017,mex0410-0018,mex0410-0019,mex0410-0020,mex0410-0021,mex0410-0022,mex0410-0023,mex0410-0024,mex0410-0025,mex0410-0026,mex0410-0027,mex0410-0028,mex0410-0029,mex0410-0030,mex0410-0031,mex0410-0032,mex0410-0033,mex0410-0034,mex0410-0035,mex0410-0036
0,1986-03-10 16:55:52+00:00,229.1395574828005,227.68271836904884,229.1466732391517,236.9691480133213,238.84735032833143,237.32108637200184,233.4359306775053,227.64793895111663,226.1560628418174,225.25081164966744,236.9974099666686,236.8286350677381,234.86421081144235,238.43322467147593,239.26521618179092,237.99644018229205,238.79803668177348,240.42796426314064,229.78199007091197,209.24294838026148,209.55550024360716,223.0360252131782,218.53526057491794,218.63913164255285,220.3512340318288,221.63821811094732,229.6543586689542,235.21306368799455,238.87790513955574,239.78911910709533,245.10555007233023,244.02824662122518,235.1743572158294,230.48887824932868,221.16028230330522,209.19526997373586,205.18378643328276
1,1986-03-26 16:55:34+00:00,220.75480679735682,215.48185225882838,222.7042209946874,233.54906468011006,232.08806716670136,239.10416147650403,235.40096981326096,231.20897003362995,224.2864742115757,228.2772973804491,229.98353354918407,230.1917641194821,226.0023932552036,229.11408475042563,232.90258955181088,231.36520929670542,234.93202330376278,232.47194824270608,222.94593068646162,209.30860265009318,218.70808903911754,229.07726456371827,221.8755149055984,221.99369246439144,220.5823650145735,228.18480086117597,232.46176931838764,231.3010927753706,231.28544977730422,229.5355585448377,235.96212866782918,234.18458041717332,229.94207408411134,219.15560708147774,213.48842627843513,206.65084031549213,205.85764234719196
2,1987-09-21 16:56:42+00:00,206.12044934544264,213.34237403832523,217.50308899422885,227.40025646592693,223.3076611784399,225.63795568559715,226.0787832784705,221.25018412577725,211.85705548556916,216.0956433260131,221.95353768717524,219.0869775109886,214.4310968689632,217.14577836775416,220.82878250770415,220.95793688565945,226.381829098401,217.38415404373967,220.87558204938006,206.87731015802404,213.2776942380346,220.8424239643982,217.4178091788545,211.88295315117816,210.79355725056763,218.7732271973178,218.3239291089838,222.43366634360132,225.72504452946723,216.74761169075464,226.7148309556547,225.5943123387812,214.63162662437878,211.30765707536625,210.14364641119244,210.38519461360846,208.093366442465
3,1990-02-01 16:51:38+00:00,224.53094358937943,220.91492798187036,231.31106792678486,231.51449112969092,233.7463389164739,238.35329807621488,234.4961302545081,230.54605577045263,224.82028956298595,229.11647668584607,228.81263766516085,229.54687899834826,228.858093996544,234.56584847201873,238.38947200401674,239.70283648548607,233.9245151297722,232.62715666555826,228.06336212818218,216.46472359242216,214.15554281556805,227.67916217626257,223.06450574680073,212.40380262879378,217.07822490418803,221.8397806769499,231.33648034412968,235.1775178964144,227.39208650568767,229.46611575706177,238.62695773123704,244.54050355004375,242.43330763832594,242.0300548580239,239.60703517660025,229.88667586613207,219.59894582633845
4,1990-03-05 16:50:35+00:00,221.98994781639234,232.1253072943079,234.06548930970882,235.97295922548466,234.09283830630926,240.58333505189142,228.01287704570802,228.12410403554168,223.2621420374845,229.82527876514183,230.55909034652834,231.27919711503242,229.31498675581923,235.44966186406768,233.66229518049386,241.0841590584209,237.859258392889,237.06952185001262,230.27460633583124,221.99967923025207,219.85642723164884,220.970238210012,218.91324614916823,214.61865209656779,212.53762923430597,224.2578928591426,232.17775645539714,230.7855545137782,232.30467874256283,230.40291220926974,238.09975289410926,238.50967347054652,239.76149059023498,235.5999933694402,228.86788126970836,224.72162519056252,214.15472411073247
5,1990-03-12 16:56:32+00:00,222.58385989564428,222.8707407327126,235.3854999423542,235.4611868111196,235.25763275775228,231.9684164645556,226.8987388988027,228.49903102413492,227.48559262707127,228.76884189840374,233.0949417843297,234.9391233574928,232.61611902251406,233.84590722730644,236.93597477191324,243.0216567339507,237.4142401049899,239.26456621874502,228.27631846722494,218.62923021212916,219.75654479379074,222.45166596327485,214.7071020890744,219.37663427337782,218.58756710866604,227.89746159521468,233.89960971313218,230.91903867631078,238.24523323556267,233.11603792707703,236.81925638459103,244.79087141644132,243.4144072894747,237.27801324838518,230.26937340197227,221.40018918845632,217.81995902160446
6,1990-03-21 16:50:01+00:00,221.86112308840964,223.64287067901574,226.22398550856542,234.075970811606,231.2131938224843,235.81958964898033,230.30972824946107,231.46542670640935,228.11797543217781,227.79051033536987,224.7919270490721,230.22970737972184,224.1107284687715,234.04878598747888,238.1663087145927,241.87789871959683,237.11717942830356,230.76163141926014,226.49279741468786,216.64866941821214,218.57052854778627,219.6480379879792,222.55685222519696,218.40981455023334,221.11080790944533,220.24997482614896,232.51180563468392,225.91775897686273,229.70859145091669,231.2238283291503,237.49310622812015,244.72699377892235,243.32401385492273,235.53267964926152,221.98660567775943,219.5398604063191,210.53009181097715
7,1990-04-06 16:49:47+00:00,222.35082831569358,228.05560377870356,230.63695991094676,234.32186539878933,234.0719215002508,242.26601306710984,233.77248438639572,226.5596182754775,228.84502416330173,233.15051229377164,234.83835055175638,232.25222357753933,231.9816531241976,233.92726483218087,234.09251705422116,239.63900224510365,238.71784797667684,240.29230497437848,238.61908191408025,223.5254587829216,223.60567615955227,224.79514130955192,222.0790233430578,220.38960870334995,216.32624868860665,224.47816020860677,236.39433888297094,235.90389750954162,238.88692906218307,231.39886676105812,242.17210665447308,239.73561465484337,241.770220564105,232.59670577333375,229.85186153455209,223.74842512270115,216.56587220402307
8,1990-04-22 16:49:57+00:00,232.65211037863594,229.04868696520828,235.38685744626827,239.0540220770959,241.94239172778995,247.55581735841486,242.4834090873351,232.089832489231,235.6404039313732,242.19901593390506,239.4256999676514,234.5183931867148,236.53464464079528,244.32667027152388,247.2899718892111,247.96148239623568,249.24022084725695,250.27312808182998,239.79885500643258,223.96228613920184,223.86935629724624,230.84367113761954,230.78848778664963,227.98100414450008,225.43390877409533,233.80057194265362,240.33679395269542,244.308442935973,242.45054099331935,235.99775380725293,253.77214693838386,261.20483178158383,251.31189798335657,234.76325138558016,229.87876474153398,226.15183415183057,219.2490447962477
9,1991-02-27 16:56:55+00:00,228.88743426031934,227.52653694213745,235.5110569177643,238.85452615222044,236.45103299813115,240.5977609528276,239.69701432848282,230.83696179131965,232.21735550371463,231.7004908592369,237.3116616801991,233.59802482949982,234.8544960554714,234.92457327451422,237.2565306653885,236.49555100171187,248.42293866376912,244.37040127292877,235.0210389839981,221.95090972666483,224.14181561440708,234.26761699123242,230.8837618008004,226.73363143987686,234.7609232302285,236.3553980397292,239.70146733050692,240.03549053744672,238.26557368899813,235.78127532057817,241.79246210129116,246.70457843899962,248.45582451033067,249.98620055413707,240.8550055291102,232.6117362788497,223.15390994756004
