dates,nzd0144-0000,nzd0144-0001,nzd0144-0002,nzd0144-0003,nzd0144-0004,nzd0144-0005,nzd0144-0006,nzd0144-0007,nzd0144-0008,satname
1999-08-26 22:04:44+00:00,369.54,367.09,371.69,367.67,370.37,370.62,373.10,365.77,358.44,L7
1999-09-20 21:58:32+00:00,371.76,367.99,371.19,365.50,368.30,367.86,369.05,361.06,356.50,L7
1999-09-27 22:04:48+00:00,372.74,366.43,368.62,365.76,368.88,366.93,370.38,364.12,359.59,L7
1999-11-14 22:04:42+00:00,373.00,366.06,368.72,366.24,368.79,367.70,371.54,365.83,360.37,L7
2000-02-18 22:04:29+00:00,371.74,366.01,368.40,366.20,368.40,367.93,371.10,365.76,359.75,L7
2000-03-30 21:58:09+00:00,371.01,367.70,369.37,366.82,366.87,370.13,372.13,365.80,361.83,L7
2000-05-24 22:03:46+00:00,373.61,369.91,372.30,368.14,367.74,370.52,370.73,365.33,363.66,L7
2000-07-11 22:03:17+00:00,373.61,370.49,371.56,367.96,367.26,370.18,369.52,364.51,362.76,L7
2000-08-12 22:02:54+00:00,372.02,369.42,370.48,366.29,365.80,369.15,369.39,363.26,360.95,L7
2000-09-06 21:56:46+00:00,371.41,369.47,370.03,365.48,364.92,367.87,368.57,362.44,360.99,L7
2000-09-13 22:02:26+00:00,370.14,369.47,370.03,365.48,364.92,364.63,362.99,362.44,360.99,L7
2000-12-11 21:56:00+00:00,364.92,364.18,364.85,361.67,362.00,360.91,359.22,360.21,356.01,L7
2001-01-28 21:56:32+00:00,362.74,364.40,366.90,362.20,363.92,360.56,360.55,361.58,356.88,L7
2001-03-17 21:56:16+00:00,364.98,365.69,367.98,363.81,366.65,364.27,367.92,363.92,359.67,L7
2001-06-12 22:01:24+00:00,370.40,369.93,372.69,368.16,371.38,370.73,372.85,367.91,363.92,L7
2001-06-28 22:01:09+00:00,370.56,370.20,371.86,369.24,370.52,370.19,372.83,366.02,362.48,L7
2001-08-08 21:55:01+00:00,371.61,368.66,370.09,369.07,370.54,370.32,374.00,365.54,361.43,L7
2001-08-15 22:00:38+00:00,371.79,368.97,370.23,368.22,369.45,370.39,372.78,366.33,365.47,L7
2001-08-24 21:54:48+00:00,373.30,369.44,371.87,370.65,371.64,372.79,375.32,368.61,366.33,L7
2001-09-09 21:54:12+00:00,372.82,368.73,371.63,370.75,371.88,372.50,375.36,368.47,365.28,L7
2001-09-25 21:54:28+00:00,372.18,367.96,371.61,370.55,371.80,372.89,374.55,368.00,365.03,L7
2001-10-11 21:53:46+00:00,371.77,367.68,371.48,370.04,371.32,372.41,373.60,367.33,364.75,L7
2001-10-18 22:00:06+00:00,371.83,366.78,370.90,369.47,370.95,371.46,372.98,366.62,364.35,L7
2001-12-05 22:00:18+00:00,371.25,366.00,370.04,368.85,370.59,370.47,372.13,365.76,363.85,L7
2002-01-06 22:00:31+00:00,370.80,365.32,369.56,367.97,370.28,369.65,371.74,365.72,364.73,L7
2002-02-16 21:54:54+00:00,370.47,364.43,369.62,369.01,371.82,370.76,372.87,366.94,364.26,L7
2002-04-28 22:00:38+00:00,368.69,362.59,366.13,367.02,371.05,367.90,370.78,365.24,363.07,L7
2002-05-23 21:54:18+00:00,367.78,363.44,365.73,366.15,370.04,367.10,368.48,362.60,360.99,L7
2002-06-24 21:54:28+00:00,369.32,365.57,367.29,367.50,371.10,368.35,369.62,364.10,361.42,L7
2002-07-01 22:00:15+00:00,370.76,365.75,368.10,367.53,370.84,368.14,368.50,363.54,359.01,L7
2002-07-17 22:00:08+00:00,373.23,367.69,368.83,368.72,372.16,368.90,368.85,364.43,359.02,L7
2002-08-18 21:59:57+00:00,373.30,368.99,367.60,366.73,369.56,367.84,366.06,361.99,358.59,L7
2002-08-27 21:53:36+00:00,373.36,368.39,367.71,367.32,370.02,368.36,367.06,362.62,358.15,L7
2002-10-05 21:59:31+00:00,372.81,367.80,366.81,367.00,369.66,368.70,367.45,362.84,359.09,L7
2002-10-14 21:53:19+00:00,372.98,368.39,366.67,366.63,369.54,369.46,368.21,363.38,360.41,L7
2002-12-24 22:00:09+00:00,373.63,368.47,366.63,366.97,370.17,371.35,370.68,366.26,362.92,L7
2003-01-25 22:00:18+00:00,370.74,365.76,364.13,365.55,368.95,371.42,371.45,366.49,365.69,L7
2003-03-23 21:54:40+00:00,368.89,363.99,363.83,366.27,370.62,371.87,373.45,367.25,367.01,L7
2003-04-15 22:00:34+00:00,363.78,358.38,362.60,364.79,368.75,367.93,371.33,365.05,360.65,L7
2003-05-10 21:54:46+00:00,365.18,360.46,363.65,364.46,369.00,368.48,372.02,364.94,361.20,L7
2003-07-21 21:42:09+00:00,367.30,362.69,365.93,365.91,369.75,370.11,373.40,364.95,359.80,L5
2003-08-05 22:00:11+00:00,367.62,363.74,366.61,365.95,370.07,363.99,373.78,364.57,357.64,L7
2003-08-06 21:42:27+00:00,369.37,364.35,366.76,366.16,369.06,364.65,374.76,365.77,360.56,L5
2003-08-13 21:48:45+00:00,368.93,363.90,365.92,365.93,368.94,363.76,373.54,365.34,358.49,L5
2003-08-22 21:42:44+00:00,368.93,363.90,368.87,365.93,368.94,363.76,373.54,365.34,358.49,L5
2003-08-30 21:53:59+00:00,368.93,363.90,368.87,365.93,368.94,364.18,373.81,365.75,358.56,L7
2003-09-30 21:49:30+00:00,368.84,364.11,368.88,365.05,366.53,362.64,371.61,364.37,356.72,L5
2003-10-25 21:44:04+00:00,370.46,365.71,370.03,366.58,368.15,364.31,373.31,366.51,359.80,L5
2003-11-09 22:00:18+00:00,369.16,363.99,368.79,366.45,368.04,363.40,373.07,366.85,359.21,L7
2003-11-17 21:50:09+00:00,370.64,365.22,369.94,367.72,370.26,367.04,372.64,366.49,359.74,L5
2003-12-11 22:00:34+00:00,369.22,364.34,369.94,367.72,370.26,367.04,372.64,366.49,359.66,L7
2003-12-12 21:44:34+00:00,369.71,363.98,370.14,368.75,372.34,372.19,374.31,368.01,360.11,L5
2003-12-19 21:50:27+00:00,370.42,365.26,370.59,369.65,371.99,372.37,373.88,368.23,362.30,L5
2004-01-21 21:55:02+00:00,368.49,363.59,369.64,368.74,371.26,371.83,373.16,367.84,364.59,L7
2004-01-28 22:00:52+00:00,367.60,362.72,368.98,368.30,370.90,371.65,373.16,367.84,364.59,L7
2004-02-13 22:00:55+00:00,365.98,361.93,369.41,368.90,371.95,377.75,373.19,368.12,365.66,L7
2004-02-14 21:44:57+00:00,366.20,362.35,369.15,368.50,371.33,377.06,373.21,368.56,365.92,L5
2004-02-21 21:50:47+00:00,366.22,362.26,367.03,368.22,371.04,376.03,372.32,368.04,365.66,L5
2004-03-09 21:55:15+00:00,366.22,362.26,367.03,368.22,372.10,376.78,373.04,369.34,367.63,L7
2004-03-17 21:45:08+00:00,366.74,362.50,366.86,368.01,371.92,376.61,372.94,369.39,367.98,L5
2004-03-25 21:55:18+00:00,367.04,362.48,367.00,368.34,371.94,376.09,373.12,369.35,367.57,L7
2004-04-02 21:44:54+00:00,367.64,363.03,367.31,368.41,372.72,377.41,374.67,370.75,368.77,L5
2004-04-18 21:45:49+00:00,367.41,362.85,367.23,368.39,372.67,377.12,374.73,370.20,368.04,L5
2004-05-04 21:45:52+00:00,367.64,363.17,367.28,368.92,373.02,377.35,374.79,369.79,368.15,L5
2004-05-12 21:54:49+00:00,368.27,364.07,368.03,369.24,373.30,377.35,374.79,369.79,368.15,L7
2004-05-19 22:00:59+00:00,367.19,362.94,366.64,368.10,371.70,375.09,374.27,369.35,366.60,L7
2004-05-20 21:46:20+00:00,367.62,363.71,366.84,368.27,371.71,374.58,374.13,369.43,366.23,L5
2004-06-05 21:46:48+00:00,368.36,364.42,367.13,367.46,371.71,374.58,374.13,369.43,365.51,L5
2004-06-12 21:53:11+00:00,369.15,365.71,366.93,366.90,370.84,372.17,373.67,369.02,366.08,L5
2004-07-06 22:00:48+00:00,369.03,364.95,366.67,366.31,371.18,372.10,373.37,368.94,364.94,L7
2004-07-07 21:48:09+00:00,369.55,365.00,367.06,366.63,371.17,372.17,373.37,369.06,364.84,L5
2004-07-23 21:48:09+00:00,370.46,365.97,367.75,367.23,372.04,372.94,373.87,370.07,364.43,L5
2004-07-30 21:54:28+00:00,371.45,367.06,368.41,367.72,372.43,373.57,374.24,370.42,364.91,L5
2004-07-31 21:54:51+00:00,371.54,367.17,368.77,367.94,372.54,373.93,374.39,370.58,365.28,L7
2004-09-25 21:49:43+00:00,372.89,368.82,369.62,368.21,372.29,374.67,374.48,370.03,364.14,L5
2004-10-19 21:54:19+00:00,373.38,369.28,369.34,368.29,372.17,374.00,373.53,369.89,363.89,L7
2004-11-03 21:56:42+00:00,373.80,369.28,368.78,367.70,371.80,373.48,373.00,369.63,363.43,L5
2004-11-04 21:54:55+00:00,373.31,368.51,368.46,367.51,371.23,373.27,372.88,369.63,363.43,L7
2004-11-11 22:00:45+00:00,372.51,367.31,368.37,367.58,371.23,373.27,372.88,369.63,363.43,L7
2005-01-15 21:51:45+00:00,370.33,365.34,367.86,368.91,372.00,374.49,374.63,371.07,367.97,L5
2005-02-07 21:58:15+00:00,366.84,360.74,362.64,366.47,369.23,371.16,372.26,368.07,366.78,L5
2005-02-24 21:55:41+00:00,366.84,360.74,362.10,365.64,368.80,370.65,371.55,368.34,366.78,L7
2005-03-11 21:58:44+00:00,366.92,361.25,362.23,365.76,369.65,371.45,372.12,369.48,366.56,L5
2005-03-20 21:53:02+00:00,365.96,361.25,362.23,365.76,369.65,371.45,372.12,369.48,366.56,L5
2005-03-27 21:58:51+00:00,365.52,360.56,362.08,365.51,370.78,371.84,372.57,370.42,365.41,L5
2005-03-28 21:55:42+00:00,365.52,360.56,362.08,365.51,370.78,371.63,373.11,370.13,365.44,L7
2005-04-12 21:58:55+00:00,366.06,360.90,361.92,365.40,370.77,372.38,373.66,371.13,366.10,L5
2005-04-13 21:55:36+00:00,366.06,360.90,361.92,365.40,371.23,372.07,373.87,371.11,366.09,L7
2005-04-29 21:55:12+00:00,366.06,360.97,362.26,365.61,371.97,372.92,374.67,372.23,367.21,L7
2005-05-06 22:01:25+00:00,365.00,360.65,362.47,365.84,373.31,372.73,374.93,371.92,367.39,L7
2005-05-07 21:52:53+00:00,364.87,360.58,362.73,366.36,372.83,372.91,374.71,371.68,366.95,L5
2005-05-22 22:01:24+00:00,366.41,361.81,362.93,366.10,370.56,371.83,374.71,371.68,367.30,L7
2005-05-23 21:53:24+00:00,366.85,362.53,363.64,366.76,370.30,371.57,374.16,371.01,366.66,L5
2005-05-31 21:55:11+00:00,366.85,363.17,363.41,365.79,369.57,370.16,372.33,371.02,369.14,L7
2005-06-08 21:53:09+00:00,367.13,363.39,363.59,366.53,370.36,370.64,372.95,371.71,369.32,L5
2005-06-15 21:59:22+00:00,366.68,362.97,363.94,367.07,370.42,370.53,372.41,370.86,367.01,L5
2005-07-26 21:53:30+00:00,366.92,363.35,364.37,367.56,370.75,371.00,372.63,371.33,367.72,L5
2005-08-03 21:55:25+00:00,366.92,363.35,364.37,367.37,370.46,371.04,372.66,371.06,367.53,L7
2005-08-19 21:54:56+00:00,369.15,364.00,364.95,367.47,370.56,370.94,372.60,370.96,366.41,L7
2005-09-11 22:00:53+00:00,369.33,363.97,365.74,368.17,370.45,370.83,372.37,370.54,366.20,L7
2005-09-20 21:54:42+00:00,370.37,364.00,366.10,367.72,370.27,370.52,371.98,370.54,366.20,L7
2005-10-05 21:59:53+00:00,369.75,363.32,366.06,367.08,369.47,369.72,370.65,369.52,365.16,L5
2005-10-06 21:54:37+00:00,370.05,363.55,365.28,365.99,368.26,368.50,369.24,366.86,365.16,L7
2005-10-30 21:53:39+00:00,370.37,364.24,364.73,365.05,366.13,366.82,367.20,364.15,363.65,L5
2005-11-30 22:01:24+00:00,369.12,362.41,364.03,364.35,367.84,368.63,368.62,363.77,360.94,L7
2006-01-10 21:55:52+00:00,370.83,363.90,363.34,362.22,365.92,367.50,367.54,362.26,362.85,L7
2006-01-26 21:55:36+00:00,372.52,366.60,362.27,360.64,363.59,365.95,366.32,360.31,361.41,L7
2006-02-03 21:55:55+00:00,372.47,367.81,363.42,361.24,364.89,366.41,366.68,361.51,361.80,L5
2006-02-11 21:55:41+00:00,371.44,366.62,363.23,361.45,365.34,366.86,367.76,362.58,362.42,L7
2006-04-08 21:57:36+00:00,370.66,368.84,363.75,363.42,367.61,371.61,373.21,368.39,366.80,L5
2006-04-24 21:57:52+00:00,370.66,368.84,363.75,363.42,367.61,375.07,374.06,368.39,366.80,L5
2006-05-02 21:56:05+00:00,369.19,367.65,364.58,364.81,369.04,376.60,375.13,370.27,368.00,L7
2006-05-17 22:03:57+00:00,370.48,367.63,365.10,365.58,371.29,377.42,375.83,371.69,365.57,L5
2006-06-02 22:04:12+00:00,372.88,369.45,367.89,367.55,372.58,378.41,377.47,372.85,365.92,L5
2006-06-19 21:56:00+00:00,372.88,369.45,367.89,367.55,372.58,376.96,376.85,371.35,364.46,L7
2006-06-26 22:01:44+00:00,373.20,369.31,368.16,368.27,372.58,376.96,376.85,371.35,364.46,L7
