dates,nzd0144-0000,nzd0144-0001,nzd0144-0002,nzd0144-0003,nzd0144-0004,nzd0144-0005,nzd0144-0006,nzd0144-0007,nzd0144-0008,satname
1999-08-26 22:04:44+00:00,369.54,367.09,371.69,367.67,370.37,370.62,373.10,365.77,358.44,L7
1999-09-20 21:58:32+00:00,373.98,368.88,370.69,363.32,366.22,365.09,365.00,356.36,354.57,L7
1999-09-27 22:04:48+00:00,374.70,363.32,363.49,366.29,370.06,365.07,373.05,370.22,365.77,L7
1999-11-14 22:04:42+00:00,373.80,364.95,369.02,367.66,368.52,370.04,375.00,370.97,362.69,L7
2000-02-18 22:04:29+00:00,366.70,365.79,367.09,366.04,366.82,368.82,369.34,365.47,357.28,L7
2000-03-30 21:58:09+00:00,372.53,372.36,372.01,366.77,365.26,371.53,372.06,360.96,365.51,L7
2000-05-24 22:03:46+00:00,381.59,371.59,377.81,371.61,371.15,371.22,370.80,369.56,368.19,L7
2000-07-11 22:03:17+00:00,373.63,372.23,369.35,367.42,365.81,369.13,365.88,362.05,360.06,L7
2000-08-12 22:02:54+00:00,365.66,365.12,366.13,359.60,359.95,365.07,368.88,358.26,353.70,L7
2000-09-06 21:56:46+00:00,363.64,366.04,364.83,361.98,362.45,362.42,365.25,361.39,357.48,L7
2000-09-13 22:02:26+00:00,363.80,,,,,348.40,335.08,,,L7
2000-12-11 21:56:00+00:00,357.86,353.34,359.08,357.67,359.78,359.51,361.02,359.13,352.80,L7
2001-01-28 21:56:32+00:00,,373.12,377.56,369.54,373.51,367.41,372.53,367.54,363.55,L7
2001-03-17 21:56:16+00:00,372.10,370.60,367.30,364.22,366.67,365.89,370.21,365.09,362.65,L7
2001-06-12 22:01:24+00:00,368.71,366.07,373.21,370.72,373.97,378.89,375.82,371.09,365.56,L7
2001-06-28 22:01:09+00:00,370.87,370.99,369.35,372.48,367.93,368.56,372.77,360.37,358.17,L7
2001-08-08 21:55:01+00:00,374.76,366.97,370.51,368.86,373.57,367.94,377.20,365.59,359.34,L7
2001-08-15 22:00:38+00:00,372.53,370.24,370.77,364.82,365.10,370.69,367.88,369.49,381.63,L7
2001-08-24 21:54:48+00:00,380.81,371.78,380.06,382.82,382.63,384.77,388.06,380.01,370.61,L7
2001-09-09 21:54:12+00:00,369.93,364.48,370.23,371.32,373.28,370.75,375.56,367.63,358.99,L7
2001-09-25 21:54:28+00:00,367.66,365.22,367.12,362.81,366.10,368.66,364.57,361.79,360.91,L7
2001-10-11 21:53:46+00:00,368.90,365.71,370.61,366.49,368.02,369.03,366.92,362.64,362.82,L7
2001-10-18 22:00:06+00:00,372.28,359.57,366.27,364.91,367.96,363.88,368.01,361.01,361.12,L7
2001-12-05 22:00:18+00:00,366.05,359.00,362.25,363.29,367.38,361.48,364.54,358.00,359.36,L7
2002-01-06 22:00:31+00:00,364.25,364.95,368.26,366.45,368.46,369.63,372.91,365.29,367.75,L7
2002-02-16 21:54:54+00:00,373.85,364.73,372.18,374.00,380.73,377.88,382.36,379.17,372.54,L7
2002-04-28 22:00:38+00:00,370.59,361.68,361.82,364.33,367.62,362.62,363.30,358.50,352.65,L7
2002-05-23 21:54:18+00:00,364.17,366.84,364.16,362.66,366.01,363.90,359.31,352.06,352.67,L7
2002-06-24 21:54:28+00:00,373.76,369.66,370.01,370.08,372.68,367.71,370.24,365.48,361.50,L7
2002-07-01 22:00:15+00:00,377.96,366.66,372.14,367.68,369.56,367.11,362.87,360.72,346.92,L7
2002-07-17 22:00:08+00:00,379.04,376.57,372.68,373.59,376.36,374.18,375.02,370.66,367.85,L7
2002-08-18 21:59:57+00:00,374.30,372.51,364.78,362.05,365.13,371.52,365.63,364.53,369.94,L7
2002-08-27 21:53:36+00:00,373.68,364.78,368.41,370.82,372.75,371.49,373.05,366.37,355.50,L7
2002-10-05 21:59:31+00:00,368.96,363.67,360.47,364.75,367.19,371.05,370.18,364.42,365.69,L7
2002-10-14 21:53:19+00:00,374.35,373.15,365.54,363.69,368.57,375.56,374.33,367.67,370.96,L7
2002-12-24 22:00:09+00:00,367.14,361.95,362.39,366.23,371.60,368.53,373.67,369.48,363.61,L7
2003-01-25 22:00:18+00:00,366.03,358.50,363.20,365.76,368.49,370.38,371.86,366.46,368.44,L7
2003-03-23 21:54:40+00:00,367.99,362.70,367.56,370.91,377.26,373.81,377.21,368.22,366.33,L7
2003-04-15 22:00:34+00:00,353.97,350.38,357.25,356.25,357.63,359.01,362.58,356.04,344.23,L7
2003-05-10 21:54:46+00:00,370.76,368.79,367.83,363.15,370.03,370.67,374.76,364.51,363.39,L7
2003-07-21 21:42:09+00:00,377.77,373.09,373.80,373.48,375.36,376.67,380.57,369.52,356.62,L5
2003-08-05 22:00:11+00:00,,,,,,339.80,,,,L7
2003-08-06 21:42:27+00:00,376.34,366.80,367.37,366.99,365.02,367.94,378.66,370.57,372.23,L5
2003-08-13 21:48:45+00:00,366.78,361.63,361.68,364.82,368.35,358.41,367.43,363.16,348.11,L5
2003-08-22 21:42:44+00:00,,,386.63,,,,,,,L5
2003-08-30 21:53:59+00:00,,,,,,367.14,375.44,368.25,358.99,L7
