,dates,nzd0007-0000,nzd0007-0001,nzd0007-0002,nzd0007-0003,nzd0007-0004,nzd0007-0005,nzd0007-0006,nzd0007-0007,nzd0007-0008,nzd0007-0009,nzd0007-0010,nzd0007-0011,nzd0007-0012,nzd0007-0013,nzd0007-0014,nzd0007-0015,nzd0007-0016,nzd0007-0017,nzd0007-0018,nzd0007-0019,nzd0007-0020,nzd0007-0021,nzd0007-0022,nzd0007-0023,nzd0007-0024,nzd0007-0025,nzd0007-0026,nzd0007-0027,nzd0007-0028,nzd0007-0029,nzd0007-0030,nzd0007-0031,nzd0007-0032,nzd0007-0033,nzd0007-0034,nzd0007-0035
0,1999-08-17 22:10:26+00:00,,,,,,,,,,,147.3482130883029,150.88418791913202,177.51992483610036,138.29699816757866,118.63120393484269,,,,,,,,,,,90.67339322756858,76.30375186616467,90.64430545754742,89.23164869124265,97.31666442102346,94.29761914756234,102.20672333144266,107.37428202696745,116.80530961871605,136.02885693248248,140.8828971671386
1,1999-12-07 22:10:30+00:00,,,,,,,,,,,,162.49074760707873,149.8526345800755,156.60039140719766,148.4570948854571,140.74713723906376,150.12783910650336,148.93159469365307,152.77620209491343,146.14351066071907,137.54303144817433,116.45062239133021,113.01970812839241,101.46462733115936,107.86743546112612,102.22335103826575,106.72530950875326,97.15290011222552,115.89254212713641,111.52402632188176,113.71053038882015,117.22617395413856,140.51581113293608,142.17228928364602,162.9543554434544,157.97922040937203
2,2000-02-09 22:10:19+00:00,,,,,,,159.4780031988088,172.0715250385233,168.51018265627212,163.82993388664286,176.47857825367473,166.330546603628,159.77344389970128,167.01990339884733,162.657766746703,167.06357552322666,168.10438648613214,159.11484771912674,152.40077302539976,156.90007443046255,149.60871131011723,135.05834120128299,128.47611212339052,123.91786295768625,128.8434788336237,117.6592853876474,131.26040866036234,113.67575863684267,126.57822229003501,118.09893716652023,131.65165599041595,144.39315530998593,153.2862191025434,157.61725934825813,172.0251182434899,173.63980992839802
3,2000-03-28 22:10:07+00:00,111.63040684491138,,99.3384190732909,96.0589759174126,124.05791730101461,147.14910678466794,140.71016569473926,145.13916873063405,159.6693814815363,155.09522105098662,154.46515362696627,157.13591062659913,155.4103287443382,,,,,,,,,,,,,,105.54454552178062,85.72146675032921,94.83965683762246,97.94247214177726,99.76720276498938,111.91858231331746,127.15340427996503,132.20378960322222,146.22174714342094,150.1949197601495
4,2000-04-29 22:09:53+00:00,139.6625937481557,,120.72330400246047,103.69625848448445,,159.8014662621401,148.92861483701304,155.26862746149834,164.09039087389723,170.74149809887797,184.17735591126126,181.05972017257238,166.2967436185387,171.7403906423762,161.78182897002193,160.87530312645816,169.07029411497524,165.2315199530269,161.30127860243033,156.95126848512393,140.5861710926972,133.4652849596114,137.32998962182438,126.30133414652596,111.93176050801422,113.34406387299767,108.68531898662427,104.06067480005649,100.88445794400246,102.3124801892871,109.4701658402162,134.36625041592987,,156.30611505473212,158.0638494122894,155.91852262772508
5,2000-06-16 22:09:26+00:00,122.27591437258816,105.5554895953553,105.26369976691457,97.66405678819424,,153.722351562408,143.2127176252817,146.547472501575,157.7676350999664,164.0630164673374,162.40594207386903,159.75055990795803,161.484915113969,156.74114299959857,154.42702878868,149.3169379661949,157.2424660283908,162.06265502013954,153.691906642937,135.03586895440836,133.30676434805582,130.4600571634266,119.50626049407263,118.5971301735824,118.56332416194874,,113.7909617518605,96.41278655741415,98.60843925366835,101.95160886881922,104.53980423905824,123.93022248708023,138.7088129902711,148.33119236210476,151.75249094695073,145.65918532692146
6,2000-08-03 22:08:44+00:00,,,,,,,,,,,,,131.479781754923,136.39063414408554,129.84795571154038,135.4760386207346,138.26548264848583,130.00255951617348,,,,,,,,,,58.424900928859806,66.70724648195367,73.76436079011387,73.28695962153438,91.78798259422447,118.20717621533691,129.903951162419,139.7224699353193,117.50186612788225
7,2000-09-20 22:08:03+00:00,109.32937846005318,99.6045905673615,,96.84970399018313,112.45324792036001,129.14683855809108,126.63252755138821,144.469407965732,162.3367322742505,163.82587194268478,154.1496042120672,142.80237447103204,154.05381873479033,134.87443028934644,140.85145005693738,143.35419792236718,150.8489134033502,149.72498443523295,146.40002846576968,142.8689971138791,134.2324456580535,123.1790815405455,108.85419093002865,102.07709351790729,77.50127826933907,104.20771025268773,85.52667545134646,73.52767565794676,72.41541543559252,67.97942961301048,82.00432351639185,100.33261231088497,138.79040321936415,155.98681442162194,153.09426133844175,126.80671186880228
8,2001-05-18 22:07:26+00:00,,,,,,,,,,123.44767354525297,,,154.8322321267208,143.31858875247912,130.08005073058334,120.52930544795458,138.90383313722387,104.70565147301113,99.22368996411518,106.73934321266509,95.58469738246075,104.66422755740251,,,,,,74.33325463185435,69.61838039990033,84.16727137542654,,,104.53351347187649,109.09589545577927,116.88212882633985,116.87325408222276
9,2001-06-19 22:07:05+00:00,96.54322534474085,86.96337228671598,101.94842370604977,118.6963990383748,139.25285769871317,146.92714586891015,130.46683466481426,129.16001878267053,137.91341027736664,155.47347746643075,149.8556774968287,141.76863371896562,136.15687182374828,139.39202346795187,131.38862784159855,139.12156830764508,134.44624997921446,117.51617047490969,100.4492045844629,105.15056296351972,101.28131535879385,93.66250081662024,93.80196441936323,85.55990592191148,74.17016700720336,69.81057207858697,57.79832579239628,71.11475251882521,80.59557557220809,79.63087875293901,71.87688573527367,85.54399162003817,106.31059281756224,106.11801381828369,118.74603941907533,119.31505011550985
