,dates,mex0129-0000,mex0129-0001,mex0129-0002,mex0129-0003,mex0129-0004,mex0129-0005,mex0129-0006,mex0129-0007,mex0129-0008,mex0129-0009,mex0129-0010,mex0129-0011,mex0129-0012,mex0129-0013,mex0129-0014,mex0129-0015,mex0129-0016,mex0129-0017,mex0129-0018,mex0129-0019,mex0129-0020,mex0129-0021,mex0129-0022,mex0129-0023,mex0129-0024,mex0129-0025,mex0129-0026,mex0129-0027,mex0129-0028,mex0129-0029,mex0129-0030,mex0129-0031,mex0129-0032,mex0129-0033
0,1984-12-23 16:24:48+00:00,218.350998669006,200.33569962532303,191.0807960352793,192.6718515150571,193.50565364574013,190.32416682286393,189.82972042051054,194.32409120388687,194.00883512794942,212.96974087515636,213.8115602319473,207.18881881676043,209.55808839900087,211.82358692812124,211.07776179233622,207.77201611654547,206.29411493111482,203.94960901813496,200.79322399299846,201.37461207561552,198.36320311013455,196.8822284316471,196.0777486001945,194.4599568554667,191.86419893819033,184.00337715003087,184.29730960768396,179.59005929552697,184.1326425236222,196.85949752638706,209.71942319906483,225.2094113961028,214.87233836256837,216.6220893208621
1,1984-12-30 16:30:38+00:00,229.4221323059808,207.60562467969228,199.86908698807255,203.99209921448016,204.41945940921048,193.82418379595015,191.8141831993766,200.0196421830646,200.76384569767117,215.4886152533777,217.16361890732483,210.38626031774788,214.61598897644126,214.63329587233147,219.2568539922631,214.02565287827986,216.13833050156944,210.64296955341675,209.65301932556105,210.31113230140335,204.29640979942303,204.46004683668502,200.6580133297843,204.47882708058694,201.4259638392272,201.16845708012175,200.0854406480711,195.0364800550477,194.52690724436977,201.64220588730177,220.14910217338965,234.7042814774157,225.38167546746416,225.45713354852452
2,1985-01-31 16:30:48+00:00,230.62066991745465,217.69728263530462,212.63556951427248,220.92858470832152,225.4364952376952,219.86862747659526,220.7322017977904,227.903259730599,231.4191311440727,236.8461907157047,236.04399382919829,227.1624234264377,232.58516061677577,231.48104218529545,233.50893468422328,228.77494270845128,222.43782452553344,217.36011717819335,215.98842379054935,213.80156955179106,216.15604169189928,210.60501911330638,207.92052270031775,210.8824149229788,206.9143630362636,201.80563817496056,203.0181326736846,205.2282224795492,208.9825756455719,224.1214150261704,241.35627183853845,252.4181406793226,237.04879229013213,235.2555761662162
3,1985-10-30 16:29:10+00:00,185.88035182000203,171.57659531870377,176.49727861687782,179.45851913073915,193.9580139461238,191.34302626485066,174.65307820676773,185.13947773491807,188.98326644006414,195.359631780464,194.37107271738665,205.18030888702378,198.87947428209378,190.11641460711792,193.38334411740905,197.1896446713586,191.43547101658305,185.26491332226854,188.1602707019161,184.02455716073496,186.2858460763172,182.66558824073,182.75838732853205,181.74905911471328,180.75998698957554,179.92965020475106,179.910326675527,183.19378502647982,178.12604697218282,191.40362351679786,200.45018458408092,207.2136136447927,201.02029304551021,193.1481930298839
4,1986-01-27 16:21:44+00:00,195.723005430803,199.46380702089687,188.91390284487733,190.02700923169763,194.08141434679376,195.6977726714079,192.91904665205783,199.68528142537832,198.5713756587934,218.17191507836503,222.2830084009565,224.82770340405577,225.61588571687898,223.15031857167634,221.65417731249812,214.20454325278223,213.33099974621922,207.66753958271354,208.99723988196254,204.02630623225338,204.51935979585738,203.08631951565224,193.2859991293394,189.27088021270967,188.78632944699046,188.1413503814877,187.32590132747154,189.42954223575896,189.44160647943372,195.2883467133858,215.05895384099733,231.03251221060566,221.83642151449214,220.6540258016556
5,1986-03-16 16:20:40+00:00,208.89122789263303,188.4041011716107,184.05871964584662,192.8770995828624,201.2534750585363,193.60356723189093,197.08604716877701,204.0356747518781,213.29547249135638,218.4838564099468,225.8727920561395,230.59819667368168,233.2196326997629,236.36279512744508,231.14216695510405,225.0680056909682,215.52655496934418,207.3249492783693,202.1248139713266,200.40162165413093,198.92069354515823,192.73686761539543,195.36483457567903,191.98649278252543,189.61075325899517,188.56873764631953,193.25557629603185,188.2201948806127,190.6874612695013,201.40985757643767,213.49594353936646,224.01024526134955,220.4699334067953,219.34907030838838
6,1986-03-23 16:26:19+00:00,215.89027859708912,198.3806191972948,196.569701827714,205.46161813638022,204.58520608942897,201.45681379196682,205.47216526616987,213.5019450669308,221.5500665856026,228.07059719783183,234.33612806132626,243.9846161841705,243.53316150263285,246.27772499854916,237.2728514041846,229.03898238296122,225.67803368683434,222.15569919666265,216.98345844992352,214.9003110483057,213.7238943683867,211.50852802702187,212.37479162669695,207.20319310112325,206.12336435431467,206.77337403033874,204.80017539324996,199.5074923377237,198.30969762849605,206.93857271992957,221.86070485048586,233.1991047135026,227.77201184138835,228.95152047854583
7,1986-04-17 16:20:00+00:00,193.4337220741343,172.26235410020917,169.04977656083625,173.83824133651385,177.79628093106996,176.44552629875687,180.6706670881016,191.26163312054268,196.3626086286964,208.0077899072,210.84073779689285,215.49724844409627,218.3361857606504,215.85259187470794,213.40165824094726,201.6503434832636,197.0565014581525,196.6178134290377,191.0555601683078,190.74225260808146,189.18647477950276,189.54720197398888,185.28877449547164,185.59312052608084,183.47567528332564,184.46108034473582,182.26358059343775,174.89560868322724,174.6030935690874,184.2844002650547,196.73070727017966,215.5013369159417,210.98076884707567,212.57126536845087
8,1986-04-24 16:25:36+00:00,,,,,,,,,,,,216.31595804175774,218.58485807815725,216.97215403133842,216.67183941827804,212.440297028038,207.58174672744306,203.2222059205961,198.6723076485178,199.27246021985314,195.39931302123426,195.51925569265973,192.93676264639637,189.86092046012092,186.71567124134293,188.09867227757962,188.6002368453929,185.16678144795299,184.06857152748935,194.60367902058422,211.65505497216438,222.3655593013966,210.76714906586085,211.23213297234724
9,1986-05-03 16:19:36+00:00,189.88431484978292,168.49492917901074,164.07433088052218,167.31370407032102,170.13202054323594,171.04870461386875,176.26666454341463,179.1784083741499,192.15861324567692,198.50791874401042,202.5275337817086,201.72874450125437,211.20102027276457,208.44876552470478,198.6917764411932,196.7666958451353,191.17114752042576,191.3236461420109,187.48227503454015,184.81346177453702,182.92026808159522,182.62235183965876,178.522085483315,178.04806548658232,177.19494340396466,173.32921318704896,170.10590932587104,165.53428988583406,168.52817535567962,173.8641721306929,189.07355017912107,200.92845487731122,200.73839603271588,199.22271096071213
10,1986-05-10 16:25:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,176.78697289185826,171.49796343986498,173.5243266921118,175.73409818470174,176.30524243204124,186.77631016581907,201.52181178714335,198.22681694418642,192.7015373769074
11,1987-07-16 16:25:35+00:00,173.04066314568212,151.5008085360976,158.11840153750322,158.0768008412488,172.19097401304276,165.9019355372588,175.02068544541294,183.00307249633184,197.74652133820416,205.92493112257267,204.62052231306714,193.9680670154567,193.66422947818765,190.15704281955135,189.07840671683664,196.47687988626436,189.88093609666345,187.56428216363315,186.14468667261175,182.91727641064497,184.3424008881809,186.13788997050642,183.85999119712721,174.39055003886656,182.03808622991664,175.55662424036186,172.51527891836787,176.00978970598518,175.6060231808443,190.18704696021578,203.64671703831928,224.9876529006546,213.6622333937291,206.5962603687368
12,1987-08-17 16:26:31+00:00,167.92813179879602,151.25231746422278,152.77337324004512,164.73379351461054,173.16882696707734,169.1950603786821,154.98428938572397,179.64638406458133,178.06023696357641,194.30129254359957,191.39730091229512,193.7855980334281,194.16794650312113,192.91402400491117,194.97159754590868,188.89774570336095,185.1712316201357,175.08952577469316,175.3455407955748,171.23506896338625,178.38606472831702,172.63660761678193,177.6638932588194,167.2917654172351,174.98073462835708,175.1910747251281,164.4346047208455,170.4922195936624,176.72112618398472,172.31897424127166,191.83370951098945,210.04628775010332,204.74977004685724,196.15506789998673
13,1987-09-27 16:21:45+00:00,168.14631634286025,146.1578903432328,144.01297282433532,155.70749609519336,164.029388708476,157.08644606736857,168.35366702848344,171.78587440083783,178.77018869104003,189.64845829153327,196.90545905918546,188.910420280827,194.827224204573,188.12024083208289,189.93167841558684,189.4512046210724,173.5850989649007,176.71193359751987,178.60731622302384,170.9428643597098,173.8927464669365,172.31554209179728,169.47094831193598,170.02272961847706,167.37940701673904,171.34230354458458,166.83739307733518,163.7484017904649,165.9958501988651,168.28179037765892,191.1766392583167,208.22859135211138,198.97431755262295,199.51583547610164
14,1990-03-11 16:15:17+00:00,187.69877401432967,164.76529630667412,167.19028764919685,160.96696239830055,183.1141534813056,173.62005309473307,177.3997637903002,165.06358755794102,187.87640574093442,196.53250121374919,194.56373404330665,193.78245379983528,192.3518612857958,196.42206724604424,191.90759450993014,191.48561121886684,188.87242104377023,184.77413474640974,182.2866515806202,183.90620945162019,182.63865688407705,182.7212597792175,179.60674627795854,180.70796175870944,180.85567964733912,176.539739354794,178.60922859343162,175.39961926245363,183.06460782216115,188.61172112187188,199.0099150611004,216.0660023406967,208.0497327786383,205.5436093175482
15,1991-02-17 16:21:17+00:00,214.05263038879826,193.7474046887825,191.12288067951735,194.40076114780226,206.53772403395322,196.56787124722348,197.90149198185225,193.314086583123,202.20127335212672,210.87297381748104,216.79788598507216,222.36329007974396,224.7062621122437,229.69044205715838,222.74965631330954,220.71399213267355,213.97742101426715,214.4837258469146,205.1810765324966,203.2634322247349,205.5228549741626,199.66049100858646,196.51337582602022,194.87842594573655,192.64005840982924,192.32308620123064,194.68107439428232,199.44043379610264,202.24399576302355,205.36644736764535,217.69074511971093,229.19339069106923,220.52855132665738,219.80095200531196
16,1991-04-06 16:22:08+00:00,,,,,192.25835452474334,186.50788166036796,187.13800552166904,188.38582833405817,200.77033005638637,209.53700812026008,218.44897080340914,224.66000463752525,218.30734950774206,214.7748584209913,212.99950585940888,211.9000788589813,201.49320037568583,199.01917381992567,191.49656521447778,188.09630446573016,185.3377602830076,184.25980589471092,183.6976463667175,182.11130231212994,178.7801774309112,172.65378788756485,179.22726845242832,183.86046428650886,188.51601436150648,199.23554737691606,216.58127960687983,229.11458920909047,218.0070314969137,210.14596211026534
17,1991-05-24 16:23:00+00:00,170.01888758527957,154.6368923672817,154.11809994634,163.87597585090288,161.79924430083247,161.88332312880993,162.04204306760334,159.64374296904302,168.40500053320955,183.0614259735508,183.5223451867895,190.65054209057874,190.14345899899678,189.98880767096432,186.26415200621517,184.6481069405363,183.64923933980577,178.78459229305545,179.33392516142214,174.889757143733,171.98805052753627,169.73968735467645,166.86684474948783,165.31587663433885,165.81847603908074,162.5306769567992,167.18617924714707,166.32486357262223,163.60900528815057,176.6625653639191,,,193.4884543446507,187.00978215382273
18,1991-12-02 16:24:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1993-01-05 16:21:55+00:00,200.0478831838352,181.02536475241408,174.07715324123663,188.49882559177692,193.49704687449176,197.37372645983993,196.31703712368954,198.61589646499883,209.7420882793617,217.165151175279,218.4575617019062,226.6583993724247,219.8037939664543,225.64898723020437,221.34713234687493,219.32275143211578,218.36738969595734,204.38288770770137,202.25063482581567,198.8733533694926,197.2944427784815,195.29896317365476,193.819244889838,190.92082175042336,189.99674774925623,189.35978816465465,190.31743971173492,193.54065248223608,199.8313858770826,206.66158603158235,220.65268724342926,234.82197363286016,229.2384460420852,227.67612931518167
20,1993-01-14 16:16:15+00:00,195.00300916277106,186.05267263550255,171.57084226008706,181.44207896034993,188.07738031855962,187.01604812654548,195.44232026053174,196.5221806802592,204.3675374880428,211.44018926472057,214.16385190855993,216.03108606013922,208.70556383831226,210.60858790219197,208.87857440440948,206.6594717577625,208.56853528879165,204.2745679435883,205.01948727540835,202.08493179988818,198.9952716905834,193.5281127542744,193.3718946586029,191.35768130319417,183.33503729424822,185.07261205015777,185.21184138730857,189.3643899411577,194.2277704888887,207.46687006185925,216.63090280605536,226.41297734956396,217.99550877568478,218.6321654032017
21,1993-01-21 16:22:06+00:00,208.60566909405983,197.7689027362542,195.45999151771744,201.6642475293551,211.65716085895264,207.3552227040117,204.59866167990234,209.85533399653644,216.99789940550508,219.82293292940906,224.53604747151562,225.1565862553323,221.59284585894525,222.75981869204014,223.32003072573778,223.00480264348644,221.72981559525076,219.22090324793012,214.1792546014442,216.50282496329268,208.10917665999764,209.49315227200813,205.40906405637796,203.67753147705315,203.80335016591263,202.60881352623574,206.097992748964,207.72112654214052,206.88594732565315,210.73142170172542,224.112623193268,238.7729422628598,229.8185388852318,231.64049214645428
22,1993-01-30 16:16:25+00:00,193.7024006342746,180.74370564258442,176.58027112847216,190.42556286275766,192.97215010555237,184.34248023673558,189.1559463527181,186.34939834021415,197.2090747811767,210.01586257253925,211.38012604292447,215.35348720928124,210.62783431683994,214.0961814248049,212.3907802390171,210.0544383012797,200.76134366500608,194.89349411744433,195.36318616006432,191.14712919516418,185.46417182031863,181.3357437735659,183.62059265517254,181.71443291765416,179.44779162422162,182.07790410252846,181.41682073164273,183.37485100504054,181.0459833646382,193.0727502517027,207.62906134281974,223.38739002344278,212.0506190965971,213.59638022795735
23,1993-02-15 16:16:34+00:00,189.03582912207418,174.70719385915592,175.76102366420938,182.59061477654822,195.68049029699992,190.79058620287833,193.06184009966762,193.78461469030617,203.32060004383462,208.8523307725255,209.97196275899174,215.86211674077262,214.0774864736711,214.6268832557841,212.23901910511378,211.8888698810625,207.2448119060954,207.73950266174387,203.4993668840329,197.28218253521138,192.29363355810054,187.07934954631912,183.88413053556576,182.7430424152326,179.25320367490767,180.51220870766193,181.20832937912564,182.52494241018493,186.87541135762515,194.94249017996884,215.03798823398645,222.45044074619602,216.00583845375522,217.11866642155414
24,1993-02-22 16:22:22+00:00,191.61469220939878,172.5085274851126,171.48047843908097,177.0323378360442,196.48744011187952,196.01772205739937,204.73100197694728,209.4686466418408,218.99150079384282,226.36199021945347,227.354841919716,231.07729261945963,219.06185826064504,219.1115758818885,220.52761632612376,222.4120779754986,216.82589723850825,212.90600574263553,208.1142625959765,206.03532376564885,199.19612399876263,193.8476957757799,197.7126888820397,195.6385581787297,192.9736515250718,197.04565048341095,199.82116126155543,200.0247719552714,204.2167891238999,213.75252117571057,224.35270702985724,242.1626514108119,228.57252344408272,221.25177349144317
25,1993-03-03 16:16:42+00:00,187.77431515270416,168.30917730847668,165.084413585654,173.18631450996966,176.26876970016463,179.48853550350748,182.03956632428557,189.54080049426864,197.89264533270145,205.36616839120708,207.6386980396929,209.90110202645394,205.95255154157823,210.69892446703656,208.17411083636804,201.17167965021852,197.17356446846415,191.2891572249673,188.39368108918416,185.89474220916995,181.92145064421067,184.76192103826517,180.14927029733735,181.01999407629228,173.1463530009323,175.79500950078912,176.67599141528518,173.4001987404465,180.19122042432707,188.73361267637648,198.48104011879704,212.86729832403165,202.8445152192927,204.4223202031849
26,1993-03-10 16:22:34+00:00,192.75204941366277,173.14285462192726,176.69332909543695,182.66992139764946,197.41715584571605,183.98242463649035,190.5804471227067,193.8649400887708,203.83141882629528,212.81994179935168,215.0114588401819,216.87923454702255,215.30015512720792,217.679920404232,213.75947216215255,215.37482367221727,209.79849998968237,208.56686409969598,206.94791334495454,203.39639825700135,202.4826639362428,194.99954280942399,194.306080223821,192.71546470945975,192.81951071368258,190.50966117605137,193.18666172859855,189.8528002453454,187.40136378298513,198.176438731732,209.7208054549418,225.2863990174946,211.9929275947379,219.09678922961973
27,1993-03-19 16:16:47+00:00,190.75934310449864,175.04629702470285,165.157089496965,176.5873081062532,177.99738429943173,180.02384304474577,180.40073411639835,185.4271602175183,194.191416772352,205.1308161004534,210.12018742497253,211.5072821117074,214.19303132954016,210.3195236674644,213.55122127255706,211.37467006641089,201.79153460896637,198.8424735891906,201.37155997523334,193.85880439988125,196.00948349915674,191.8452618186581,191.60598059823357,188.35712963301827,188.82759446463731,186.76928766596083,187.96622367078737,188.4631119502958,183.07428047796384,197.10864478111517,212.24611233212363,220.84409864331718,215.79942442032015,214.6343134125078
28,1993-03-26 16:22:34+00:00,177.4825764300761,158.49968643250844,159.89418265330315,172.48899902402695,175.87578467243102,181.7780985674069,175.65307498340283,184.70389116635846,190.61199061758006,200.67576328892054,201.24964188288985,198.91021788942908,203.4589229612489,205.12392377221786,207.93394618300286,205.1295423310818,201.88482839390736,197.93404986787186,194.5744145477206,194.99309753123578,186.85513293300718,185.50668697437683,172.62980509689243,170.8327488796795,168.1363572832329,168.18592416096007,171.357153090089,167.02295144970256,173.75995885210904,181.3911618568468,192.86667510892653,209.4237929169534,206.60065235404878,212.57602940373744
29,1993-04-04 16:16:52+00:00,177.0097826219115,154.19590321287197,161.71197563053593,169.56661610908333,173.45152732165272,171.49608476942066,172.5846034511786,173.85842603848974,188.4777200769808,198.97351477053934,195.41317555163386,194.87914668083516,189.7817434657071,197.02313084561402,197.78072339951623,193.82473267907858,194.90373838719225,191.33733523620788,177.711518003349,179.14661608339193,175.91940355641708,176.35896215977172,169.11574820510023,170.69538452754784,171.9609485322438,171.36735513762105,169.85096012544474,172.6560157298255,174.0671857633137,179.65864940870918,189.38199347719083,203.85666193587357,205.37033972782356,198.81961401021223
30,1993-04-11 16:22:42+00:00,168.60139723046075,153.5075290343778,152.2283696963426,162.64160850631976,165.97663600966763,172.43578676563362,172.5124328248882,177.36705911390467,190.56498157739958,204.00607726133342,205.78890787227294,199.6265906303496,205.57943083587048,199.71520730875238,204.20312453339707,199.26674395002368,200.35254200886374,195.60675075672762,190.18540772546854,185.74598910933227,185.71876215420127,172.48280297016257,170.69229737471957,169.47390584056976,168.41303705330154,166.1468190830649,169.746115230841,172.04165010389198,174.5074989782493,184.15985517696657,194.39720046518755,218.0417750003749,210.26125102091717,209.00135347995268
31,1993-04-20 16:17:00+00:00,159.39768215121802,146.16205200970492,149.16522201960737,148.33401968435868,166.44493922874912,170.4248961534729,172.41459850924866,173.16568858281033,190.6288200153901,206.94269955456295,206.8858150940921,192.27354216975627,190.9446757738934,190.87993283523485,192.75474014589463,188.90459816686203,193.73330988762677,183.48622681674874,184.03478071274006,177.30384991614326,181.5282131820309,175.4838262592773,179.60870294801177,179.829993856976,165.6482851741608,167.91553560747346,169.60342864631568,164.82646277114475,177.98469157170058,181.74769700594618,186.94095854752166,217.19359162688934,203.04132582387865,199.9147280330602
32,1993-05-13 16:22:52+00:00,158.97535316406587,147.9453799574741,141.84233451139443,149.5491776278721,166.10807372333872,167.223859868905,167.49682066311715,172.55760850404914,187.26250018345974,195.9150716367273,194.7062899883389,193.66837681455513,193.14610170791883,190.46040422410016,179.21281032768832,183.45363486061484,182.5008733842517,181.46940115472654,177.4104153179032,177.82792842852538,173.72274273089374,170.28770964318392,170.72016404704343,168.75950754291762,166.6006240857085,167.06530217789793,169.89632610696918,169.41873688533371,172.3867363115017,184.3897755159126,195.8406936116374,216.3228380143068,209.22145922731966,214.1910876180227
