,dates,aus0052-0000,aus0052-0001,aus0052-0002,aus0052-0003,aus0052-0004,aus0052-0005,aus0052-0006,aus0052-0007,aus0052-0008,aus0052-0009,aus0052-0010,aus0052-0011,aus0052-0012,aus0052-0013,aus0052-0014,aus0052-0015,aus0052-0016,aus0052-0017,aus0052-0018,aus0052-0019,aus0052-0020,aus0052-0021,aus0052-0022,aus0052-0023,aus0052-0024,aus0052-0025,aus0052-0026,aus0052-0027,aus0052-0028,aus0052-0029,aus0052-0030,aus0052-0031,aus0052-0032,aus0052-0033,aus0052-0034,aus0052-0035,aus0052-0036,aus0052-0037,aus0052-0038,aus0052-0039,aus0052-0040,aus0052-0041,aus0052-0042,aus0052-0043,aus0052-0044,aus0052-0045,aus0052-0046,aus0052-0047,aus0052-0048,aus0052-0049,aus0052-0050,aus0052-0051,aus0052-0052,aus0052-0053,aus0052-0054,aus0052-0055,aus0052-0056,aus0052-0057,aus0052-0058,aus0052-0059,aus0052-0060,aus0052-0061,aus0052-0062,aus0052-0063,aus0052-0064,aus0052-0065,aus0052-0066,aus0052-0067,aus0052-0068,aus0052-0069,aus0052-0070,aus0052-0071,aus0052-0072,aus0052-0073,aus0052-0074,aus0052-0075,aus0052-0076,aus0052-0077,aus0052-0078,aus0052-0079,aus0052-0080,aus0052-0081,aus0052-0082,aus0052-0083,aus0052-0084,aus0052-0085,aus0052-0086,aus0052-0087,aus0052-0088,aus0052-0089,aus0052-0090,aus0052-0091,aus0052-0092,aus0052-0093,aus0052-0094,aus0052-0095,aus0052-0096,aus0052-0097,aus0052-0098,aus0052-0099,aus0052-0100,aus0052-0101,aus0052-0102,aus0052-0103,aus0052-0104,aus0052-0105,aus0052-0106,aus0052-0107,aus0052-0108,aus0052-0109,aus0052-0110,aus0052-0111,aus0052-0112,aus0052-0113,aus0052-0114,aus0052-0115,aus0052-0116,aus0052-0117,aus0052-0118,aus0052-0119,aus0052-0120,aus0052-0121,aus0052-0122,aus0052-0123,aus0052-0124,aus0052-0125,aus0052-0126,aus0052-0127,aus0052-0128,aus0052-0129,aus0052-0130,aus0052-0131
0,1987-09-11 23:09:17+00:00,174.21403247399226,190.4828015308089,193.5142467966984,197.0677650188417,206.4377834063829,204.97016425638074,207.69570877247762,223.2199604756585,226.62010856315965,220.93229271100847,221.1559887151355,219.87483108071362,219.96449100297704,218.058992121939,215.54227773304095,215.76669075207457,227.93726061488547,227.53859268634116,221.69556585368767,218.76762375735495,221.98235784015873,224.44453621085444,218.73926709588574,218.01822684742066,224.04533842665234,221.92730571246085,229.2982991525498,222.64333893742443,215.62750145499518,209.6376689278635,211.78830131880665,217.19285556220868,226.77371209655468,214.13998726763975,211.6034270091713,204.1215157107029,207.45682055756998,211.33797851692282,214.16059706061193,223.9559955328853,228.54977424478494,218.95900758365127,219.21288132685837,222.68481648098322,221.13205010633294,218.634100305645,209.4735881934668,212.72187169808655,223.77828780593865,218.94536019994513,217.5913174654833,219.9940597024763,216.4307071218368,213.2412761840417,209.71460194678724,211.1583114950647,219.48066029411126,223.0701262340567,227.7145074522201,230.26170586341283,229.01077478370098,228.5799991936191,221.6446361105547,222.661164841056,214.39404868373657,212.59411225917322,211.80013116666507,215.5459180524869,222.80638795726833,225.40643837172914,227.7279370237677,232.23819652175095,238.10132168584244,234.06015613917742,225.03376191545067,225.71504091590984,224.5304226241559,224.82392039702185,226.075410669268,217.59140889416295,224.45596116188742,226.5171640712233,223.4572609430941,216.45924795075172,219.8232991165927,220.4184248266436,221.50687283356484,218.9703891265276,225.8373792870336,220.83412294595743,216.66069846189083,213.5435852325814,212.9734907298306,216.15576760628863,212.15252156428966,211.04014314562158,210.74760588673144,220.0278867324895,218.3913962759446,214.8870144018549,215.09332800697368,223.9149451594014,222.50232202175746,,244.20771270275964,261.2961225524983,248.18982621458986,243.47577301413222,221.70802918434774,210.36318922282194,208.80407051063065,203.33186908976083,207.26913054715095,200.99200211407464,200.781397699306,201.97487598292184,202.738327143971,204.15701541275706,206.01990115493624,207.3369493707738,221.21696477389276,236.51999106497797,245.915993633403,230.5653874098591,209.59675902303803,227.82439193846676,234.07366433560907,236.27681629675004,229.13599773627095,203.1038387791687,196.69774954968395,181.0909578375741
1,1987-09-27 23:09:39+00:00,196.02138334494663,204.69757123947377,212.75388719634572,213.77289579724348,217.78420560368795,218.6530170129194,217.9895654456481,231.38839740665003,238.04907741984744,235.12210462769212,224.79674314607726,228.9830144996193,228.08819777422016,229.0238775012679,223.12838505029924,227.6929800195698,235.925999126439,233.7348272384652,233.24671151673647,234.13830688407506,231.89169720436578,231.2114352289641,229.58143080976623,232.2014910045899,226.15141195768697,233.24811557018685,235.87281600940673,227.45369111806252,217.9787873450049,216.65173848642888,219.1677122074556,227.37716829967667,230.5445155596801,220.4417314339181,214.93885241338214,207.34482223896424,212.9826455248882,211.84663858624447,215.99466608094235,228.45887595592907,235.98277683460802,227.43065179012876,229.15454616300025,231.5717121588521,228.6104199361945,220.27523672515207,213.35157453233495,212.2818647241644,230.82027136162435,223.82489335677263,228.86141553129949,232.89883017623717,224.91091249275178,222.8551568081895,214.46270671776998,219.75304258069383,223.9205164703082,234.23759882321033,230.65673670980033,231.52906508385507,229.6903620935975,230.6216651082368,230.32258580535697,230.35236047605983,225.45540580313624,231.64530129624762,229.5854774065071,233.0688663227979,238.1051477374481,237.5483515596766,244.44458750919316,238.9487608035025,236.63050786500023,232.52759918129897,237.83579290949046,243.80090571641176,233.5000764707823,231.33023014390045,224.92409787143023,222.96382254019994,226.0560514752141,227.68693406933426,227.16821760794983,224.7088550562158,222.98965020295373,224.41146151812248,228.69123141500694,231.3632541210656,237.26115620771765,232.53842416228653,230.69769924362288,222.77344839135586,218.66882209408962,222.68661017619561,216.64032387122882,224.5736325739159,222.6307200235068,216.77376786283202,215.1502754733612,216.89572521048132,222.94755883046048,235.99826270181634,223.41189507631475,237.5804825778714,257.5576191443529,269.21600907051055,259.0922046500074,260.6598938976625,237.08608789067225,226.9421405061912,223.50428995823518,213.88023752782652,211.3967834262306,207.7165108974831,210.15561627674944,211.11120054451757,212.45127678605485,209.97112714525832,213.90361973058697,218.9041997465485,237.3747793697027,232.60421152363622,251.8525399779756,230.56448372936228,214.34838328888947,235.48207178311702,238.8428371236767,243.31036296629196,237.286905389442,216.5212477888052,209.31535634574468,195.23592135815528
2,1987-12-16 23:11:05+00:00,235.73773633263767,232.79648142958834,231.370149100611,239.81566585602008,249.21525864305826,251.6939725445044,253.91577911631907,258.90103252035635,260.4795179489498,256.9746168498891,253.2325091657317,250.75822970551266,250.55684080484363,252.89296107862947,239.82372006463387,245.66786924865366,245.7223150400594,251.35116655860722,246.64937289015904,242.30782919752033,238.9925579238573,237.16308405589302,236.34901610688985,238.5765221145154,242.50163872535208,239.04039053932843,241.27094969675545,242.31236499749474,238.19806627234894,235.09319816447208,235.64720794092227,234.2948824262782,233.76666963792175,229.8427468465621,227.89315026891882,226.85467350944214,229.31292265957,234.2878353000758,234.83447960111582,234.42781285978458,236.93856646052365,235.20590543906195,233.69119863275625,227.45556601659302,227.776458538022,229.56866102880997,222.89827770829476,223.7154287582653,229.8012396455021,234.37919219951488,237.55540634601596,232.03764539326403,224.86157874041842,223.79346041727524,222.17648633809677,224.70592571096628,226.53332598819958,234.65440514627105,237.74026539325547,244.0502371814184,245.41230060471264,242.90136662813268,235.09247776749208,231.5461712042587,230.72271482512863,229.5439475171603,226.5577698372369,224.63175431697783,227.76067302333502,230.04150506715638,232.40899775101116,229.3466400740895,233.95050923813488,234.64670094907626,230.65078704865226,228.5617739051719,235.09153101944352,231.30486700065424,230.9003666919935,225.85912774355103,222.04029166761848,222.8393614200769,227.6599011158243,226.00993502912775,228.94875373226841,226.1097015978935,224.445891648517,229.21868470430263,230.5574597192001,227.74901551941008,223.61199162792917,218.75002112446538,215.72878648935188,217.37383768174408,214.57622707493812,221.37479396979498,225.88478527769695,233.74640711119017,233.2429590102247,232.93808913876882,236.3282555764695,244.28197595164582,246.16614486191676,253.0545562895984,260.6234303090001,261.996317360632,242.17865321899376,241.17866964656486,229.83595159730874,219.47076871152092,210.87531847657843,211.05587745212034,208.48300830824905,204.09044761157955,198.2825421251679,204.34054774378598,199.7223711274573,209.76126112977863,214.02539663233364,224.5719663924519,230.0294664296085,233.6648718401753,256.9042324014152,231.64304272253463,214.7067528401039,231.1603314172712,240.3205452526675,233.3508037338308,232.23919592779703,210.29809501398438,213.52740508667426,197.74547805665964
3,1988-01-01 23:11:21+00:00,208.8993766728464,198.30936109268015,206.12759531913886,204.77403104957853,219.45863702702877,204.58178278790322,209.91797301183556,218.01692307446302,215.45241870310963,212.76117932236818,210.42944893971048,213.0201686537218,219.7217165304974,210.31108546478413,209.36778622754093,222.18389892497436,211.85598714214072,208.050496302803,212.89358165499695,214.38936552800527,215.09986334778736,212.76733756556095,211.37411868039771,212.58911797596986,216.27172883073794,215.41554296915686,210.2733937981593,207.26314052135172,200.00831362690928,201.39744872281258,208.52805858375882,202.51598973320426,199.4071675484338,204.20033895688306,199.08527019116488,199.76420060574122,195.79111173204603,204.17866667755777,202.27370234096875,204.61407708803512,203.50189819786024,204.20594225563647,203.67967791842707,209.68229065693316,204.33866932278835,205.5997304136118,198.3655252863765,198.3962564646587,200.83289781347418,200.52001182666308,204.23090236086273,208.376712830463,204.32389959260337,201.01650607683024,200.38909510109562,205.7549891660493,205.54609020622894,206.84536431672788,206.86715925301502,208.84379117391927,208.83401225090938,205.08223162977794,205.6339476696274,206.63639442722,205.39444791663013,201.0487492971147,200.85261507401037,199.3664767300554,205.46246865560843,207.3782124027837,205.85788888420373,206.69465061300974,205.1724716752063,203.31286765763514,203.06092601125354,206.92909243043826,207.89645834467663,207.31852804601743,204.92162545897594,207.77847535960882,205.71609070556275,202.3703378940047,203.93011483538987,204.0551511820288,203.87612532844693,200.34197714403388,198.05439530179075,198.6736816386893,206.8854963376851,203.46074754025545,199.67819193773192,200.47917237348145,197.83999907652748,196.10982161999004,195.48809792803354,197.41252610538552,203.363890474762,207.8425546014072,205.07084956639434,206.80999928365705,208.22088374707428,218.77618043904835,226.35207488170272,216.57292138871873,231.85440600771656,,,223.82509666014593,213.085764402618,203.22860357771435,192.37963257257746,190.1177336427705,185.9375195658735,178.45164481598573,181.5379512926254,179.32714188232575,187.82340583899793,188.39784616005454,197.90016601751276,200.71932731426972,209.01194681042756,207.81202668845327,232.03002496935983,208.36534403332206,186.97813141353203,204.258952343828,215.5953168362916,212.1746298741893,216.14458946673824,194.29320644361093,192.60107792512065,177.1187326815787
4,1988-01-17 23:11:38+00:00,153.5686495170824,164.6912852070486,174.8677334728256,181.0258359457121,187.9184564457305,193.0056883147064,196.45689445294536,201.13925092865185,201.38488663101447,200.40495960563794,197.93916076303094,198.00585416683055,200.91566676677843,199.45533292082004,200.80394017607497,198.64530495561831,200.17276515432275,205.08971864660901,204.71385122449712,201.13835481422524,203.49095249991353,200.89663429108754,201.76618918079188,203.63360209175042,201.78217146693447,200.36541736213388,197.80116829505624,197.19443943106688,194.72075522488376,194.3229975990303,187.32496600003512,188.0330963206521,185.6258912343483,190.1383494691334,188.62431478114922,189.71609562957224,196.02010405810637,192.47948741316785,190.70125777539187,191.7770866479854,190.75339523299766,191.97427343300376,191.87162407310026,189.9522621724139,197.52128556474045,198.3095279742346,197.13037757843563,193.78661869166223,197.57980566778647,196.96806240466668,195.79196636613779,194.4062933014514,186.64624522928568,188.70577732571383,193.2882147677042,198.40033063018953,194.4265102300434,199.82038092605217,204.48894350028286,207.17645150837228,205.63594362442032,202.80315766172887,197.5143011141555,200.00347877603878,196.26561211400642,193.00200863390614,186.23936475363007,190.81036292358468,194.08925091097944,200.3644254827479,199.32054064881467,196.8727560728883,199.86716432063923,193.63667221914,194.80868409220813,193.11689839598003,197.59191343120264,194.43854104146962,193.43649974811916,196.4641724300692,190.40863039344862,192.21958020985585,196.80878844428256,194.45896485597683,191.27931770001393,186.32709423345995,193.6635113720724,194.39890315972463,194.36424714972787,190.5078178672223,190.87283491173181,193.19085560405617,194.4224219782852,189.76096854971237,188.85969914164684,192.0049044117069,200.03004922007068,197.11838625973974,200.46687306331944,200.09478131904632,200.27420263846358,204.6421432009967,204.39635703425782,,,,,199.4389607233599,190.63945193369096,181.83402798392285,172.2926286492614,166.30834197363683,163.68791852406315,166.66280786157432,166.5260812908179,170.56906631464625,174.76701387516152,175.70100079517573,185.06594241001642,189.49660835120497,194.37136602480146,189.778593036582,218.2245491792728,193.34727359040335,175.01575114691104,188.07362711513417,199.1957430601525,200.74111494640917,196.27386571778698,174.33562875076942,177.28790493807384,150.14542603008053
5,1988-02-18 23:12:11+00:00,142.33080860963685,154.76830970217884,165.22863180042054,173.23957276064266,174.86119221196066,184.203972349092,187.96487044795282,188.1436612678716,187.03296270786035,184.74117156325957,189.4930749285374,185.4875996578955,186.1691327699835,184.65772010656747,185.01276854281167,184.08536633762537,190.65282760062695,191.52531331743052,186.12158679301285,187.46733464397215,190.01003152233943,188.4488907334711,187.16895071035248,188.825584378055,190.25919005224648,188.72077602566668,185.32444093548537,187.52838613983124,182.7425815512355,177.0473455123577,180.61808016007046,177.36885515434918,175.27502002075335,177.22799510524345,180.2296021354966,183.39420150837105,181.4894337997331,181.40358151724814,182.19240005501143,181.18127463432222,181.4093680130635,181.59283812162704,184.14109278009187,183.30428584941976,187.04479260651823,185.90374596184523,179.9404687505823,185.57469422526918,186.05436623830562,187.07062818336092,191.3751092086155,186.561555812556,182.34159560597743,182.00201573320442,184.3393872380526,187.38715429297787,186.78952150654214,187.9121338590395,193.69669023155427,197.8873694630468,199.1035484843177,199.1217595073976,196.02888155908215,190.28796446605705,192.09157206059578,187.99053273522415,184.36954547077156,180.00851413002613,192.19634103393923,193.41195962327413,193.8246718732868,192.4849500285269,194.2369408958551,189.036488261653,187.50169910455753,191.08411655774862,195.41420568831722,193.10069618732786,192.79655742060484,190.43405481023993,193.6913472055198,191.3497079107766,190.5960775986148,191.07181733646877,187.26631102894777,190.19750153619938,185.81564723909622,192.30380010622582,190.30904734983565,190.97833661384783,189.3466702364392,191.003080912632,191.9454973831689,188.29699093644462,190.82271962426242,189.9395915754497,195.6562539584166,196.85000122274704,196.44549431537314,193.2563154392834,197.09422575410576,190.27074901401284,197.23316180131053,,,,,202.47925308363142,196.25345003466435,183.096830390302,178.7282919725933,170.33835759758716,169.53213649571546,165.66433335395948,171.92986907263054,171.8651778349538,175.76622022887778,176.9514890696776,183.91152302972358,189.4674815027568,191.3713249087104,192.83770195505576,211.51768862136703,197.1474025149075,174.29638980503123,189.9751494835192,198.4920710490852,203.75812269727567,199.62610900001124,171.6607493610913,171.7823263479391,152.67331030795387
6,1988-04-06 23:12:36+00:00,139.9314836531093,156.35516072785578,166.1523029889031,176.6341024799996,176.57370534711697,187.1592901055459,189.54684722476517,186.3808691537375,196.64935710314265,192.58446258688375,193.8454001901205,196.50294927672093,191.85878633755226,193.53921509213092,200.14234291936125,188.95919556050393,194.7123229808239,199.34846496221502,198.31941801565472,197.291953785287,198.71022749412165,201.2748426444466,203.0588479692554,203.54472167284587,203.48866015826198,201.14662610059162,202.10181555638917,199.9222893527778,194.32668431167573,188.71903946886022,186.09835700586012,182.45048542990807,188.23898067257423,192.99935972841797,189.51981273449644,190.37105877248442,189.44953510337183,185.51004548910066,188.03102816216125,190.6662337136047,184.86964248932827,185.54468125004905,183.8776039835586,183.5744333817811,189.93597384763976,189.60673062770564,191.33984064312813,192.1889211509321,192.6845225215276,186.18531775904376,186.0939209478761,186.86435663291348,181.373580893452,182.46262990362996,185.89596289081533,195.69061574689883,188.5680649677829,192.79570467735067,189.21659261668137,191.54530500606415,195.83306133102838,197.20217926904343,192.08776580482004,193.18674842503293,190.64454248047068,187.65734719990232,183.4566011790668,189.82486496230152,196.58663451796238,198.459300931872,196.63672217496378,196.56265303832822,190.4827756616337,188.99421294513618,191.58223595234296,189.8217121111992,194.60973733324772,193.8546712362099,194.8167989316981,197.1299338063523,188.28405811933118,186.8755855391878,192.27737116136183,191.7457029895233,190.35537659589554,190.93004482915697,194.02475953270996,193.57840085694653,197.7020042972044,195.81213160372917,193.44622660369237,193.43540607563236,189.27600419743501,185.01049879972896,186.85689634425955,187.14992807628727,188.56226390574886,192.49291073846575,190.0048629613646,189.93121800932926,195.39830779094916,202.85660143612893,207.51221803042634,,,,,197.25495926735817,187.78581332338013,185.97462113149862,176.92229878582168,168.87794857924038,164.6143428858655,163.31425246844168,163.33056589467094,164.3863165689079,162.3187365526558,163.85875635755576,174.9015571745695,179.69353801323115,184.885779284838,187.97090016801957,206.55122680137657,178.79830569266755,164.0432046621354,182.4532742739766,195.12008979664998,195.11593309543846,189.96781071952336,169.3838641787727,170.99969990896216,143.37237939209263
7,1988-04-22 23:12:40+00:00,158.37628394651972,168.83309320205876,178.51321867745236,182.73084437127892,192.21730101340307,192.16104346773776,191.66147757493206,198.2321179052252,204.16327078487438,197.8465778406133,201.0262313457859,201.91234355964417,198.90026100398433,191.72955658996386,197.57922692671508,199.305173516273,201.42097936140055,199.7487457630284,204.5442283081763,201.300756267728,206.1930544642088,205.06176786706533,207.67924247183413,205.5679353504578,210.8339690801272,203.51898221066534,202.5689803219162,197.94125284598823,200.25889516927575,199.7068486863107,193.91444630938588,195.77086857164994,194.26502814873731,191.14372514331455,189.83856763754181,191.33359263404964,189.902935937621,192.5922243283478,195.80457410111055,197.91370116533142,190.56658999855898,188.8528955875052,191.58465525353552,190.91664917147216,190.85340835542536,194.8234145356816,194.55145924375472,188.16786169875905,192.77243073532492,195.49498534390023,192.35417965704568,190.10852901318447,184.23209206036677,185.12670466895042,192.04831329937258,193.21390982370826,193.16932978394112,194.29977546820214,199.93841851253444,194.52935800811804,195.50661317025725,199.17148999852628,195.42809862511356,191.84415594313586,191.58102577302196,190.3075479362784,187.4002250835185,189.91631066758367,195.58846895450029,199.33747285142363,202.46352609902226,194.89155556361283,192.11330616984597,196.95577698387336,196.33146088320785,196.93948675035637,199.50160138671208,193.8579599886677,196.43858280165205,202.74772189277513,199.19298904338245,199.7551065639845,200.6843282695953,192.9486766676135,192.91957253130948,201.91264740458308,199.63331163095023,200.74539724416286,204.24522285027513,199.26249893146135,200.70290631192552,199.401099285163,198.75742186160812,203.1033453631627,201.68466309333417,196.9944862174534,201.93955509749304,202.33479705393893,202.8844649329185,204.81796463846672,207.82107911914733,223.30191334089403,216.6695950348962,,,,218.96612490368477,213.97800512950477,207.91302549971778,197.61546808914665,190.38223684544442,182.23908874082767,184.36913045473972,179.51238637655365,178.73289998150142,177.7287362248672,180.3158233706688,183.72717243857625,191.30530950477424,191.8098319239997,193.2516803184364,198.76993304479288,224.40496116880962,208.46173432585698,172.2733441413797,206.84168761430553,218.24182550390196,219.09388629321785,215.34724333174535,181.50203929204656,177.49377453738617,163.28491574338634
8,1988-05-24 23:12:58+00:00,180.3177535601715,182.9624099275046,200.92905467091813,207.6473620137255,203.72075052821617,217.90908579185603,213.6815711278115,221.65451765605792,214.1275054324528,220.31177063637904,216.24199614569966,223.79261794491416,219.14339784362824,218.0316672831891,210.85724956793243,210.58027941581878,219.35359650572704,219.38259638540052,222.51713585900475,226.49949071874047,232.24263277112095,220.83188556272188,230.99570760024707,226.74152464326977,226.18163231084463,233.0256640407867,224.43249906542363,227.04539496888341,222.63234680238014,210.2026914945124,210.28488609703942,218.32315270815508,222.68162651714184,213.85409968855848,215.83398770138007,216.00711573244888,222.76369918812486,221.85602187446818,223.89296905944937,214.02135970403282,222.96776126346242,209.3530782517754,211.66276688292504,212.495247684929,219.35946597496397,210.52645797732328,215.44066757217786,220.99632141889674,220.56871712668448,219.35431260127854,215.15690072325177,220.77952499159406,204.64192776704067,209.15849749601068,211.58336477952528,213.60563952001274,218.61039193733313,219.9168213896665,220.96294378640283,232.42391174647824,234.63520148057097,216.54030289505977,205.6059462076296,208.80608872447786,214.87267928932255,215.2123067136556,215.9949223351162,214.0892873867875,214.057894812539,220.04194660310895,212.86296596439297,214.3991131475037,220.77858185835362,212.10901960523495,212.10932619516007,223.79565390071517,222.28747128377233,219.17318195720452,220.7500102429356,218.50742255705637,220.87801990397128,219.4502654927295,212.09818360541715,217.49181654910657,214.9379315940148,222.29183990706292,210.83540570337672,220.3248363330688,214.94647432235917,211.25577242064065,218.26257557599428,215.92493070066655,215.64899712959647,214.03496682036894,212.322802336355,206.74189025662633,219.43590479500176,217.2380151282529,222.15437338814118,226.407333132529,223.69298442415072,231.32565398714846,238.7689864118165,245.77000862165255,255.55452382344487,256.66427016002854,245.7378017760355,241.5364285120511,227.962342838052,219.45839123476645,211.28025638818218,207.01645948291954,207.0892159837901,212.1266329252316,201.9241785894172,201.18701013311718,199.5599164989992,198.90391352166787,211.47958083609166,213.53408216626298,225.18845968901957,228.45536791198185,236.5544377874238,218.8628926502822,215.6727909073595,226.73681211215302,231.8647861619188,228.87319801539235,253.39114804031993,220.61325527421934,194.3148777218392,168.25410808455922
9,1988-06-09 23:13:03+00:00,167.71399026031747,184.3853244397573,183.96005173634637,190.63837152323595,204.75864320465178,201.68641102480413,206.74682458685146,214.88163882395753,219.4085468690064,217.55881257655184,208.32323351615446,208.63539329231455,205.15298793199258,209.1988386551923,205.37984547464612,215.37966109828244,215.57869607412573,214.02702587273694,217.67298321538672,212.91985795751236,218.69257755613023,226.2140439755686,219.32930479459432,219.9435281959363,219.65637489420286,219.10903626767345,217.34822337786156,207.79915218606266,218.92089426268424,211.80564827481965,213.50087835987057,211.45851173054075,209.82899346540745,211.58697628351572,210.8519965126242,203.30983252626643,214.8664991480464,208.297682212885,203.998232930597,203.93657553358145,206.68507706616072,206.09355019069477,201.50755861152481,196.78695521380212,199.7381315650428,208.72491491980625,205.0352923869955,205.214492575709,206.53492342424929,204.7784387406869,212.8560167503064,207.82124892455244,195.15540292666685,201.04073409856807,203.21215479473187,203.74675207587856,208.30678750871516,211.58346260505192,211.98987920201677,213.60239913631045,212.26050155854222,209.7737268244266,209.70781885015103,206.46842792434472,211.0357255975662,206.81219846687733,208.22485365059703,208.849123903073,206.62917565501957,213.73602864207078,213.18970519302147,209.73017465740492,208.94225786329324,209.25517779310323,210.78678523811854,214.86138188795832,213.54870513194834,215.18843999829807,212.7513183483332,213.28850931706617,210.69206068860143,207.40915560391096,214.39949838071314,209.31777092851524,203.27078249486567,212.15685735445368,214.62211727931418,210.17890963952905,215.85281766812813,210.74769774298818,207.39749645785542,215.02181486226962,211.50704203066988,210.34315251831208,211.7819234987012,215.12403792376975,219.39252292315098,214.87365097727144,214.2528775578394,220.7533256983691,223.01305606853873,225.0120245335857,207.8651857210807,221.64215032398835,227.14201163151668,232.02429578843822,228.0393416441538,219.73534252019124,211.48798232643145,207.00698509853933,196.35538144669323,189.7865836056202,183.3098015218013,191.51709614572673,186.03680197160142,181.85496233583137,180.034816708304,183.5435023461402,198.7360411618486,192.60330665980737,209.29412395503454,199.81579848906674,232.5772999700186,209.74018684245388,183.99206577268853,205.25829785675728,218.64525332916764,222.20619394942824,217.5997735345825,190.17234659442178,186.16171952808583,162.33720615199783
