,dates,nzd0543-0000,nzd0543-0001,nzd0543-0002,nzd0543-0003,nzd0543-0004,nzd0543-0005
0,1999-08-17 22:13:37+00:00,,,,,,
1,1999-11-05 22:13:40+00:00,,,,,,
2,1999-12-07 22:13:41+00:00,,,,,,
3,1999-12-16 22:07:33+00:00,75.71963077786693,,32.37615972898966,,-13.911404556869648,3.3293730417195313
4,2000-04-13 22:13:06+00:00,51.045452758096566,,6.308246783920502,,-35.59398877703703,11.711021343822015
5,2000-05-08 22:06:44+00:00,,,,9.682791315852885,-20.605425694513407,20.645685340377547
6,2000-09-13 22:05:13+00:00,,27.895045424218672,3.2671218015731895,-18.27222275773425,-36.744844376396806,-27.048876036463447
7,2000-09-20 22:11:14+00:00,69.51774830638104,51.12611183022169,34.284580284146315,15.825141781163929,-12.92579461533602,-7.378287048863886
8,2000-12-25 22:11:14+00:00,,-14.69112146162658,-31.398258342644457,,-26.876785332009533,
9,2001-01-03 22:05:00+00:00,92.42404831756558,74.3165468199132,51.057811888653035,27.921635671419338,-0.5824045037249128,-3.750682093048191
10,2001-02-11 22:11:12+00:00,80.7555202300343,63.89841883087142,38.45158374628042,-3.9226785193717006,-25.607081241926284,-41.97803117397903
11,2001-02-20 22:05:00+00:00,113.00470719583923,92.99946052193619,67.78215809683665,47.377250127379355,18.776141454191432,29.6423687942803
12,2001-04-16 22:10:54+00:00,74.01659613630166,,40.60062455571939,22.249486010998307,,26.264346136414225
13,2001-05-11 22:04:33+00:00,,,,14.422127699271774,-0.3750478634165013,15.805823920228871
14,2001-06-19 22:10:17+00:00,,,,,,
15,2001-07-05 22:10:09+00:00,,,,,,
16,2001-08-15 22:03:26+00:00,,,13.60777734703969,-11.067897292625691,,
17,2001-08-31 22:03:17+00:00,,,,,,
18,2001-09-07 22:09:22+00:00,65.21125022932807,37.63766838933313,9.673242309611345,-13.129285576656404,-28.748308368443034,-8.829905787610606
19,2001-11-03 22:02:58+00:00,,44.74463623446264,43.62563105811294,,,
20,2001-11-26 22:09:21+00:00,96.35989181381198,68.50175089531834,49.78345569142476,32.93695213805576,-0.6832748203563614,15.98489346982621
21,2002-02-23 22:03:31+00:00,78.62622179746697,55.84683072440353,37.48873341434296,20.942507829360977,-4.608396833519871,4.918492112491778
22,2002-03-11 22:03:31+00:00,81.36117158139037,64.61471109094074,53.250959689161895,36.29199387801954,,
23,2002-03-18 22:09:33+00:00,70.103848128964,41.61239610758277,24.678362781189247,6.890273715054544,-11.162384889692856,-24.718566723315917
24,2002-04-12 22:03:25+00:00,77.080562227736,51.48326762847525,41.17755778496657,45.83376792721927,,
25,2002-05-05 22:09:37+00:00,,,,,,
26,2002-06-15 22:03:07+00:00,,,,,,
27,2002-07-01 22:03:02+00:00,,,,,,-30.980448678718584
28,2002-07-08 22:09:12+00:00,,,,,,
29,2002-09-10 22:08:43+00:00,91.03376742524046,75.50302536302843,52.76413933871339,33.93829964444829,,
30,2003-02-10 22:03:40+00:00,111.18099564982519,91.37646613289756,70.72237786976433,50.4708513103823,-1.0401598668882244,17.826434443678185
31,2003-02-26 22:03:40+00:00,116.9272630977786,92.93487301134022,68.54906865447315,48.69431598138074,10.181914691014086,12.679981937177752
32,2003-03-21 22:09:27+00:00,107.08019505088804,,,64.9939772163697,50.96376843370719,-38.514370992057174
33,2003-05-01 22:03:46+00:00,,,39.065227943112845,31.051583789606838,34.29123080845128,16.363877564427888
34,2003-08-13 21:51:32+00:00,,,,,31.92748775468759,-22.698389384083136
35,2003-10-07 21:58:35+00:00,93.16311462687533,74.22970610935208,53.33879297205287,38.95565842165663,23.894766828086563,30.129167740766114
36,2003-10-15 22:08:58+00:00,75.22085564513614,57.19604235735772,43.50592825011831,,,7.499708628903017
37,2003-11-17 21:52:57+00:00,70.2069863846032,54.629639335467154,45.850739171363585,,,16.771523016069764
38,2003-11-24 21:59:15+00:00,,,,,,
39,2003-12-11 22:03:21+00:00,,,,,,
40,2003-12-26 21:59:30+00:00,,,,59.49558790952953,,-4.982650551046195
41,2004-03-15 21:59:53+00:00,57.53776638302167,33.55156854152267,11.537092232874453,,,
42,2004-03-31 21:59:59+00:00,73.03548339908963,38.74241525731303,21.623000354091996,,,
43,2004-04-08 22:10:00+00:00,,,38.291217939854434,0.950463880177356,-7.164851363645937,-6.219010413694306
44,2004-04-24 22:09:55+00:00,27.92510860639536,55.3033217308724,39.91965423703574,31.18238674165715,,
45,2004-04-25 21:54:59+00:00,,,37.36724109912471,27.547406165666832,6.756655323320263,0.08373060193855686
46,2004-05-02 22:00:57+00:00,,,20.29825076134003,0.08818391589648611,-24.51374487108366,-9.247790680113125
47,2004-05-18 22:01:26+00:00,,,,,,
48,2004-05-26 22:09:57+00:00,,,,,-36.46168403978026,38.1318180784062
49,2004-06-04 22:03:43+00:00,,,,,,
