dates,nzd0228-0000,nzd0228-0001,nzd0228-0002,nzd0228-0003,nzd0228-0004,nzd0228-0005,nzd0228-0006,nzd0228-0007,nzd0228-0008,nzd0228-0009,nzd0228-0010,nzd0228-0011,nzd0228-0012,nzd0228-0013,nzd0228-0014,nzd0228-0015,nzd0228-0016,nzd0228-0017,nzd0228-0018,nzd0228-0019,nzd0228-0020,nzd0228-0021,nzd0228-0022,nzd0228-0023,nzd0228-0024,nzd0228-0025,nzd0228-0026,nzd0228-0027,nzd0228-0028,nzd0228-0029,nzd0228-0030,satname
2002-12-01 21:54:16+00:00,393.02,381.36,400.31,416.51,416.64,413.64,420.71,419.44,414.91,417.21,429.86,423.93,423.67,430.32,438.18,447.70,444.95,446.38,457.79,451.65,438.48,451.07,436.19,421.97,405.05,383.69,367.36,365.14,351.62,369.37,384.95,L7
2003-01-18 21:54:30+00:00,400.00,385.44,407.40,409.57,418.72,418.37,425.77,436.86,431.21,433.29,440.20,434.51,432.90,438.22,437.72,449.78,452.49,463.47,475.16,470.51,457.34,467.93,437.28,423.59,426.88,400.63,385.93,389.92,374.72,387.94,420.28,L7
2003-03-23 21:54:40+00:00,438.48,423.94,411.76,428.55,433.45,433.50,450.04,,,,,,,,,484.03,,,505.96,508.98,,,,,,,357.66,361.89,387.88,406.48,369.02,L7
2003-04-24 21:54:46+00:00,414.18,410.10,405.93,406.05,399.09,395.58,413.69,421.07,424.14,432.83,448.77,457.20,468.38,453.35,469.19,450.61,446.48,492.79,503.05,488.54,480.30,473.41,475.86,,446.71,424.20,428.51,432.36,426.91,427.67,347.50,L7
2003-05-26 21:54:43+00:00,415.25,420.24,420.13,417.56,413.35,406.47,417.26,426.85,437.83,,,,,,,,,,,,,,,,,,389.71,404.18,395.98,397.77,384.99,L7
2003-07-29 21:54:29+00:00,414.94,397.88,403.22,399.20,394.26,396.52,408.42,416.43,424.05,428.51,,,,432.07,439.25,441.81,455.10,449.77,449.95,440.25,423.59,434.74,426.18,418.87,,,,407.58,406.23,412.58,421.08,L7
2003-08-06 21:42:51+00:00,412.44,408.68,392.00,380.00,373.07,375.76,387.12,388.58,,,,,,,,,,,,,,,,,,,,,,,,L5
2003-10-25 21:44:04+00:00,403.84,396.13,414.79,411.04,415.73,407.03,419.74,,427.69,413.06,422.31,425.36,423.01,432.26,430.44,443.75,437.45,433.99,434.47,436.06,422.96,440.96,423.09,419.70,430.06,424.18,410.96,427.52,425.85,427.23,441.43,L5
2003-11-18 21:54:39+00:00,,,,401.84,393.60,385.40,387.75,384.97,387.93,395.98,416.94,447.34,455.99,446.21,,,396.41,394.92,392.53,401.91,409.98,424.39,440.20,,,,,,,,,L7
2003-12-04 21:54:43+00:00,389.62,385.73,397.43,,,386.78,386.00,388.31,391.18,398.43,417.53,421.36,426.33,428.07,419.90,414.65,,,387.03,389.20,391.37,404.29,411.98,426.27,435.75,430.04,433.68,440.35,437.74,428.57,415.49,L7
2004-03-09 21:55:15+00:00,405.79,393.80,397.26,399.83,400.16,395.79,392.91,391.61,403.73,410.93,423.41,,,423.63,409.74,397.81,393.10,391.49,401.97,406.56,401.30,420.03,427.22,436.87,,,,473.10,,,,L7
2004-03-25 21:55:18+00:00,402.60,392.21,397.23,399.38,396.99,375.41,378.40,376.03,375.54,,,416.28,415.12,396.67,387.42,372.65,363.88,363.49,375.21,396.00,404.87,,,464.72,470.55,464.81,468.09,496.95,,,,L7
2004-04-18 21:45:49+00:00,406.92,400.98,406.73,406.54,395.93,385.13,395.72,404.47,401.78,413.23,427.27,432.97,426.21,410.49,392.79,388.59,377.35,387.52,405.80,413.04,413.15,441.70,439.59,454.07,468.34,464.58,460.15,472.87,471.51,466.63,467.25,L5
2004-05-04 21:46:16+00:00,400.24,,,,,,,,345.88,372.26,394.36,389.09,394.92,,,,,,,,,,,,,,428.85,442.45,437.82,440.99,452.84,L5
2004-07-31 21:54:51+00:00,406.73,396.57,398.24,399.73,404.50,403.86,406.97,400.13,,,391.16,382.46,381.05,378.18,366.72,362.69,367.78,385.13,411.82,424.78,419.77,,,,,,,,,,,L7
2004-08-16 21:54:50+00:00,,,,390.23,394.11,392.81,393.22,391.26,382.57,377.68,374.63,371.10,365.85,,,,359.37,376.57,397.40,404.94,395.88,424.52,421.85,432.01,454.03,463.69,464.46,,,,473.81,L7
2004-09-09 21:49:43+00:00,416.95,410.30,405.35,410.54,420.29,415.86,406.10,384.72,359.78,342.33,344.85,349.58,364.19,364.63,360.61,368.67,385.45,404.39,426.04,440.63,443.77,446.15,462.99,482.20,482.99,491.84,500.95,517.26,538.74,546.53,529.83,L5
2004-09-25 21:50:07+00:00,399.61,386.10,391.51,404.79,402.51,394.46,392.61,380.36,367.54,354.73,351.16,350.84,355.88,362.44,362.91,369.54,376.43,390.58,412.98,419.56,421.27,428.41,433.96,447.34,462.98,460.70,480.58,499.20,508.24,513.97,502.59,L5
2004-12-06 21:55:11+00:00,412.74,416.50,401.57,408.78,409.57,395.96,393.31,,,379.56,359.26,346.36,355.04,363.29,390.40,417.91,418.11,413.91,416.03,,,470.43,455.16,469.48,474.49,481.76,499.77,500.26,512.45,538.68,490.67,L7
2005-01-15 21:52:09+00:00,423.73,413.81,404.09,399.98,387.56,372.65,373.42,359.32,360.09,358.90,345.39,326.17,349.42,354.94,370.08,408.79,420.15,422.65,406.91,412.12,420.81,453.28,482.94,499.93,467.15,448.69,467.86,500.99,525.38,542.73,509.36,L5
2005-02-08 21:55:35+00:00,406.92,396.92,403.25,392.90,392.49,,,,396.04,382.37,382.08,375.10,370.48,377.56,379.01,394.18,401.53,403.07,,,414.22,443.21,439.55,442.74,449.14,459.44,448.34,476.42,500.85,506.84,506.08,L7
2005-02-24 21:55:41+00:00,,,,,,,,,,,,,373.30,382.72,388.89,408.64,,,,419.65,416.62,449.00,459.92,457.59,468.24,461.31,459.70,491.66,506.54,516.19,521.79,L7
2005-03-04 21:52:52+00:00,414.72,401.88,393.14,403.79,412.10,393.60,390.91,384.55,382.32,381.72,388.83,375.79,373.93,372.58,408.97,421.51,425.73,431.49,418.79,398.69,407.99,434.64,494.48,489.47,489.56,449.04,439.57,455.17,480.13,492.30,505.99,L5
2005-04-05 21:53:07+00:00,399.57,387.60,401.37,410.44,403.19,386.58,384.96,381.90,370.73,367.95,370.96,363.94,365.59,371.67,381.92,399.01,403.11,402.27,395.38,392.37,387.36,421.72,435.12,455.25,458.68,439.68,431.87,454.25,473.61,478.25,483.97,L5
2005-04-13 21:55:36+00:00,393.82,396.95,404.03,409.27,401.28,389.59,388.60,386.59,,,375.81,369.59,374.57,383.34,398.83,410.84,415.20,419.77,423.95,389.97,386.37,,,464.16,469.21,446.09,429.16,438.29,464.82,485.82,488.78,L7
2005-05-15 21:55:39+00:00,,,,,,,465.61,472.21,,,,,,319.33,,,,,,,,,,,,,,,,,,L7
2005-05-31 21:55:35+00:00,392.58,402.05,411.83,411.70,415.67,,,,340.89,345.03,364.73,353.56,363.47,357.47,368.27,372.93,,,,,,,,,,,,,,,,L7
2005-08-03 21:55:25+00:00,403.47,394.79,410.05,409.36,409.09,405.83,,,,386.29,386.36,377.46,384.74,395.90,393.81,401.11,399.77,406.40,,,,,,,,,,,,,,L7
2005-08-19 21:55:20+00:00,417.75,402.73,420.76,414.34,421.05,418.46,427.79,433.37,421.90,410.60,,,,406.67,406.35,416.74,416.12,418.01,437.43,445.11,443.82,466.69,465.33,,,,463.97,471.37,468.77,469.09,478.96,L7
2005-08-27 21:54:08+00:00,,,,,,,,,,,430.33,413.36,406.35,400.76,404.08,397.48,390.21,403.00,,463.90,471.01,468.10,474.35,475.34,452.87,438.56,450.80,450.00,441.23,,,L5
2005-10-22 21:55:15+00:00,419.16,423.10,431.19,442.50,446.11,449.63,450.84,439.81,436.50,436.70,,,418.70,412.87,418.16,422.81,442.13,441.85,441.65,438.73,442.73,449.93,468.48,,,477.96,471.99,481.79,,490.53,478.16,L7
2005-10-30 21:54:03+00:00,396.64,399.96,422.42,426.99,429.59,423.58,428.57,425.55,420.98,397.44,398.53,391.31,385.24,385.11,385.50,407.31,420.86,421.70,427.92,427.59,425.83,432.99,422.64,428.82,434.35,445.07,441.54,449.75,448.45,441.24,447.93,L5
2006-01-10 21:55:52+00:00,400.26,397.73,410.26,425.18,423.59,419.58,419.57,416.85,406.24,401.01,403.07,,,403.89,403.42,400.89,407.72,400.55,403.26,411.56,417.11,428.69,428.72,422.34,,,433.81,448.81,458.70,463.27,457.86,L7
2006-01-26 21:56:00+00:00,,400.51,,,,424.44,427.91,420.19,411.58,398.50,403.66,401.37,396.63,400.99,402.61,406.09,,,404.63,407.14,408.41,428.10,430.00,423.24,420.39,422.17,428.91,445.98,460.49,463.61,,L7
2006-02-03 21:56:19+00:00,424.78,428.47,433.46,459.43,451.39,462.30,470.38,468.62,459.24,452.45,447.62,444.45,,440.65,454.95,455.74,445.59,437.34,428.62,430.38,448.36,463.49,,,464.46,451.99,,479.97,499.83,,,L5
2006-03-31 21:56:06+00:00,413.05,,,422.77,430.77,422.36,431.98,428.66,422.59,415.81,417.00,408.07,400.10,407.14,,,,421.17,424.89,421.49,415.70,436.94,432.06,427.63,437.78,436.07,434.96,460.85,469.48,,,L7
2006-04-16 21:56:02+00:00,411.96,406.33,,,,427.71,430.43,425.68,415.71,409.08,419.50,411.19,414.61,412.80,417.13,425.03,,,429.70,432.89,418.97,423.29,419.97,425.87,426.38,425.91,434.64,460.20,476.99,485.60,,L7
2006-05-18 21:56:06+00:00,408.47,425.24,430.60,451.37,445.45,433.75,441.58,443.02,436.32,,,,442.21,420.36,433.44,430.43,,,467.38,464.16,456.76,456.29,,,,408.69,416.77,482.56,,,,L7
2006-10-25 21:55:41+00:00,401.76,399.35,406.21,,,396.87,405.66,410.08,411.77,408.19,416.72,409.93,410.06,410.94,418.08,423.68,,,,415.92,406.29,414.21,408.69,405.18,408.32,402.34,384.39,,,,418.17,L7
2007-01-13 21:56:14+00:00,,,418.61,423.01,409.56,407.17,416.94,433.13,432.40,440.21,427.88,,,,,,,,474.97,,442.06,440.34,463.04,456.67,445.10,444.76,413.28,,,,,L7
2007-02-14 21:56:27+00:00,,,411.83,417.66,416.07,407.93,412.67,417.42,417.52,413.83,421.55,415.37,426.31,,,422.20,423.74,424.36,428.34,431.07,427.17,427.79,428.40,432.80,433.81,429.22,429.91,,,,445.88,L7
2007-03-02 21:56:31+00:00,411.45,401.29,411.17,411.46,415.67,408.69,416.67,,,416.29,421.66,417.30,425.28,425.43,418.57,423.48,430.04,434.73,443.65,440.69,,,435.10,436.35,443.27,428.96,421.62,,440.07,447.82,455.07,L7
2007-04-19 21:56:31+00:00,420.57,413.74,414.70,419.12,419.22,412.70,,,422.80,424.76,434.48,430.98,425.36,418.48,405.70,397.80,394.78,403.82,424.65,,,447.47,440.96,448.52,459.80,458.80,,495.52,,,,L7
2007-07-24 21:56:11+00:00,410.84,426.02,421.89,415.88,408.66,405.71,408.01,400.15,402.83,406.12,,,429.75,420.70,401.19,419.97,408.49,413.31,397.81,391.67,387.52,396.04,386.53,,,416.82,421.50,,,,,L7
2007-09-26 21:55:47+00:00,424.15,410.55,420.00,417.75,,,425.92,425.21,425.83,419.06,422.02,423.97,416.93,424.73,417.19,420.47,411.53,,,427.07,410.01,420.49,411.56,412.20,429.36,426.92,427.98,459.65,492.66,512.28,,L7
2007-10-28 21:55:58+00:00,,,424.25,422.71,427.37,415.11,420.33,423.69,418.89,413.97,405.91,412.71,407.71,,,,,,,,,,,,,,,,,,,L7
2007-12-31 21:56:23+00:00,431.33,432.53,428.02,,468.24,,,,,,,,,,,453.71,450.21,,,,443.45,,,432.64,453.75,434.06,442.34,465.31,471.06,478.56,,L7
2008-05-23 21:55:58+00:00,434.33,424.94,,,435.13,421.86,426.77,421.44,416.74,412.53,414.02,405.96,408.00,408.60,408.99,,,,407.28,402.68,397.92,420.89,426.90,424.92,430.46,420.89,436.93,447.86,452.68,456.65,,L7
2008-08-27 21:55:06+00:00,390.67,403.18,411.09,409.68,,,412.67,408.74,406.88,401.83,410.37,414.83,415.22,417.60,419.68,424.28,424.13,,,438.05,436.79,432.87,435.58,430.47,423.17,408.77,407.49,416.99,433.54,447.43,440.23,L7
2009-03-23 21:56:15+00:00,423.11,417.56,420.92,422.20,422.03,,,433.42,429.73,426.66,431.72,425.06,427.46,432.93,428.90,430.43,433.01,433.47,,,435.24,445.02,448.03,445.30,444.51,427.28,412.53,427.40,434.40,433.85,436.94,L7
2009-04-08 21:56:20+00:00,405.91,399.01,411.79,406.44,405.14,409.02,412.85,414.70,412.10,405.74,410.60,,,401.74,405.10,410.02,412.74,413.87,427.69,425.25,417.64,432.06,431.04,422.97,,,,,433.10,436.63,446.70,L7
2009-09-15 21:56:11+00:00,,,,,,411.75,424.59,429.31,423.63,426.40,429.08,418.17,,,404.57,401.72,405.26,403.57,411.12,411.60,415.23,430.15,438.70,434.76,,,,450.74,462.69,470.94,466.15,L7
2009-11-26 21:56:28+00:00,397.24,407.69,414.78,419.48,412.38,413.25,420.50,425.53,435.22,425.29,421.40,412.10,413.59,396.43,394.81,391.43,397.88,397.25,403.59,407.95,417.59,420.25,420.42,416.48,398.91,380.34,381.43,388.54,425.96,445.35,442.37,L5
2009-12-12 21:56:37+00:00,389.65,391.20,402.87,402.83,402.93,403.43,407.06,410.10,412.64,408.23,412.55,401.14,398.22,396.88,394.45,395.01,395.95,402.21,405.00,406.33,411.61,411.61,407.85,403.99,396.28,378.32,376.45,393.34,425.29,438.49,,L5
2010-01-05 21:57:24+00:00,418.07,,,,427.18,442.54,451.74,457.50,454.37,445.07,441.36,433.85,426.91,425.20,432.40,,,433.48,419.81,419.07,422.72,444.82,459.00,445.73,426.09,407.84,391.32,376.76,391.72,,,L7
2010-01-29 21:56:53+00:00,414.31,402.23,416.75,416.59,421.98,423.90,427.60,432.44,431.63,426.41,432.30,418.41,407.48,407.35,405.74,413.58,418.13,425.73,433.13,431.09,412.40,437.63,431.65,428.69,438.21,423.45,398.93,413.68,429.38,440.67,467.82,L5
2010-04-11 21:58:15+00:00,,,,427.94,430.65,432.63,448.73,454.00,448.91,447.24,450.92,443.69,442.04,441.17,,,425.42,413.12,428.08,436.13,431.47,427.18,404.81,405.86,415.74,397.53,383.02,388.79,407.56,,,L7
2010-05-13 21:58:09+00:00,407.49,397.69,405.68,402.91,406.84,406.41,,,417.51,406.83,409.18,406.68,397.50,403.81,408.70,411.66,413.99,407.78,419.82,,,410.02,408.85,401.53,403.98,390.77,380.06,393.99,408.36,427.08,449.77,L7
2010-05-29 21:58:09+00:00,420.20,416.60,422.11,425.00,432.56,,,,,,,,,,,,,,,,,,421.26,416.09,412.08,,,,,,,L7
2010-09-02 21:58:18+00:00,402.07,406.73,,,,392.78,407.39,425.85,431.73,428.06,428.32,430.30,413.20,402.45,387.54,372.50,,,406.91,428.97,428.82,417.94,,,,432.53,376.29,,,,,L7
2010-10-04 21:58:17+00:00,400.94,403.89,416.82,,,412.95,428.40,428.49,435.89,431.90,444.90,436.63,420.77,413.62,405.58,401.71,,,417.41,424.45,422.89,423.89,433.61,432.34,421.05,404.61,403.75,398.46,394.75,,375.86,L7
2010-10-28 21:55:51+00:00,403.34,410.95,417.89,427.28,424.36,428.04,435.45,452.44,448.20,456.58,462.73,454.69,451.42,432.72,411.26,404.84,405.71,404.24,414.07,417.43,435.85,463.69,465.77,455.81,454.90,,,,,448.17,405.05,L5
2010-11-05 21:58:37+00:00,,,406.17,405.62,408.77,411.00,417.15,426.11,432.87,429.05,428.16,424.53,414.05,,,406.44,404.21,409.96,424.42,425.19,417.85,436.79,427.74,413.01,421.81,409.60,398.41,,,,422.70,L7
2011-01-16 21:55:58+00:00,407.00,410.09,413.92,420.43,422.63,429.64,435.69,439.63,442.34,439.71,444.17,432.28,418.35,411.18,406.43,402.28,401.52,400.35,410.47,416.57,419.05,424.29,413.10,410.60,417.15,412.74,424.90,,,445.65,432.33,L5
2011-02-17 21:56:00+00:00,388.31,391.48,405.70,402.76,418.15,410.43,425.60,434.29,434.27,432.96,433.54,418.98,405.51,402.85,397.52,400.04,397.82,413.12,428.09,433.00,411.08,419.63,401.97,396.22,397.80,388.24,374.87,392.10,407.10,408.64,419.65,L5
2011-03-21 21:55:52+00:00,423.69,412.81,418.74,417.85,421.23,412.76,426.05,437.57,437.74,434.93,435.65,431.89,417.22,407.74,397.40,400.63,400.67,406.52,417.46,422.28,404.41,421.42,416.55,405.63,414.98,406.06,401.70,428.74,436.79,444.86,449.66,L5
2011-03-29 21:59:38+00:00,406.92,403.26,404.13,409.37,407.75,,,,421.91,424.98,429.35,417.87,407.98,402.09,390.44,386.80,387.09,392.11,,,,,,,,,,,,,,L7
2011-08-20 21:59:26+00:00,360.90,,,,,,,,,,,,,,,,,,,,,441.59,445.37,441.20,423.39,395.36,369.31,363.04,398.97,431.47,462.39,L7
2011-09-13 21:54:33+00:00,386.47,381.62,398.76,391.70,379.64,384.41,386.61,388.82,389.22,,,383.40,383.91,387.14,388.72,395.28,390.27,385.72,392.19,383.55,373.15,401.52,,,391.37,378.62,371.03,379.11,374.19,389.92,414.81,L5
2012-03-15 22:00:09+00:00,423.08,423.09,414.57,413.48,396.12,380.67,379.07,,,415.94,436.11,447.28,,,,418.29,406.05,424.73,400.34,,,,458.64,454.82,431.71,402.54,384.76,371.67,376.68,397.01,394.65,L7
2012-05-02 22:00:31+00:00,,,413.46,408.87,397.20,388.84,395.83,393.25,388.97,400.70,409.70,409.90,413.47,414.29,,399.87,392.64,393.72,392.96,395.21,401.42,413.43,,425.34,418.65,406.22,386.22,386.62,,,381.01,L7
2012-06-19 22:00:29+00:00,402.31,390.55,,,372.91,386.87,387.89,377.39,382.60,376.33,386.40,384.24,377.80,377.63,382.05,,,385.16,387.47,396.13,385.66,405.97,,396.84,410.12,399.80,391.72,402.80,402.20,409.43,,L7
2012-07-05 22:00:41+00:00,414.28,390.78,405.39,405.38,398.78,394.20,397.43,405.26,405.77,,,389.84,383.17,387.26,387.29,393.22,393.82,397.71,409.58,421.21,406.09,,,,425.99,418.58,,421.48,421.21,430.34,428.39,L7
2012-08-22 22:01:14+00:00,409.83,412.09,,,,394.97,412.24,415.05,404.92,396.85,383.13,362.19,363.90,373.77,384.98,390.34,,,410.44,422.22,430.92,437.28,448.21,,462.34,457.86,,459.64,473.67,476.60,,L7
2012-11-26 22:02:01+00:00,392.42,383.94,396.22,396.48,390.06,386.00,380.43,375.61,365.97,361.74,368.00,,,389.44,396.22,399.32,399.32,396.17,397.49,406.07,392.99,399.17,390.79,387.61,,,,442.43,459.47,462.66,459.61,L7
2012-12-12 22:02:05+00:00,395.69,383.02,398.96,394.08,,,397.58,391.48,385.31,374.30,380.11,386.22,389.10,392.91,395.50,403.61,400.92,,,415.26,398.79,414.71,402.40,399.37,409.78,411.29,415.56,451.26,455.35,448.34,455.97,L7
2012-12-28 22:02:11+00:00,406.73,,,416.83,415.94,410.23,410.84,404.98,399.40,389.07,393.28,401.16,404.73,413.51,,,410.02,409.49,426.24,425.47,415.69,431.06,414.62,409.35,414.90,419.89,425.59,463.98,,,,L7
2013-06-22 22:01:38+00:00,,402.11,402.70,396.64,383.93,387.18,396.55,399.48,404.33,397.67,396.19,390.26,,,,400.82,408.43,410.02,419.94,435.97,428.47,435.68,424.97,417.67,426.43,427.27,,,,449.93,449.29,L7
2013-07-08 22:01:27+00:00,404.80,394.46,396.89,386.84,372.01,378.12,386.74,382.99,389.22,,,379.34,379.01,381.39,385.37,395.59,400.77,403.87,411.37,426.02,403.66,,,,409.96,405.89,,427.44,445.27,432.31,436.38,L7
2013-07-24 22:01:20+00:00,414.40,399.79,398.25,,,,384.76,385.31,388.67,378.25,378.78,384.68,382.07,378.31,391.13,398.00,,,,421.05,410.95,423.30,414.05,408.19,416.93,408.07,,424.32,432.41,445.68,445.30,L7
2013-09-02 22:08:04+00:00,409.37,406.99,411.82,409.79,393.51,385.85,392.30,395.74,394.65,391.20,394.67,398.48,405.99,409.21,413.96,428.87,436.69,438.67,441.27,437.78,433.17,441.61,430.06,419.13,413.99,398.36,400.05,427.63,448.51,461.08,458.91,L8
2013-11-05 22:07:46+00:00,391.76,380.22,389.44,398.83,391.80,388.16,396.61,398.07,389.99,382.58,391.43,393.80,396.65,397.61,404.56,408.75,413.45,410.91,411.92,420.24,402.78,423.78,416.48,411.99,413.33,404.46,402.48,416.59,431.23,440.74,452.09,L8
2013-11-13 22:02:12+00:00,397.63,384.75,401.28,409.30,400.66,389.39,385.18,381.65,381.58,377.48,384.88,,,427.18,429.52,431.17,440.39,427.69,420.57,422.57,417.59,421.01,417.75,405.78,,,,410.34,414.98,419.10,422.45,L7
2013-11-21 22:07:37+00:00,395.63,383.01,397.23,407.60,402.95,392.44,389.13,389.44,384.62,384.69,388.78,398.49,408.59,413.36,419.28,421.78,429.77,421.96,423.56,419.83,415.79,425.93,416.46,409.80,407.07,401.00,403.98,422.70,427.91,432.60,428.67,L8
2013-12-15 22:02:21+00:00,,,,389.51,389.53,381.83,384.28,383.84,376.60,381.42,387.31,389.35,396.36,,,,416.33,415.49,410.68,412.20,402.35,408.52,400.94,393.64,394.66,387.50,378.66,,,,,L7
2014-01-16 22:02:38+00:00,378.93,376.97,391.56,,,393.63,399.98,404.03,399.11,399.69,406.01,401.99,396.32,401.96,410.65,,,,429.74,430.38,414.39,428.61,415.03,406.96,409.48,397.91,388.50,412.42,421.06,426.96,439.24,L7
2014-01-24 22:07:09+00:00,408.81,400.64,395.87,396.89,390.33,396.17,411.81,419.91,417.21,424.51,435.31,441.78,432.37,429.89,438.68,449.36,462.02,,,,451.96,450.11,445.85,434.53,419.43,430.16,438.15,449.16,,,,L8
2014-02-01 22:02:54+00:00,397.78,389.50,396.38,395.76,389.97,391.38,406.35,404.36,402.18,,,406.33,400.21,401.51,409.14,418.98,427.62,422.55,434.66,433.74,419.57,429.82,,,417.20,406.42,399.70,415.81,427.06,436.18,447.48,L7
