,dates,nzd0228-0000,nzd0228-0001,nzd0228-0002,nzd0228-0003,nzd0228-0004,nzd0228-0005,nzd0228-0006,nzd0228-0007,nzd0228-0008,nzd0228-0009,nzd0228-0010,nzd0228-0011,nzd0228-0012,nzd0228-0013,nzd0228-0014,nzd0228-0015,nzd0228-0016,nzd0228-0017,nzd0228-0018,nzd0228-0019,nzd0228-0020,nzd0228-0021,nzd0228-0022,nzd0228-0023,nzd0228-0024,nzd0228-0025,nzd0228-0026,nzd0228-0027,nzd0228-0028,nzd0228-0029,nzd0228-0030
0,1999-07-18 21:58:49+00:00,,,,,,,,,,,127.57491088423427,,,,,,,111.08981816654907,,,,,,97.1590542647985,,,,,,,141.3905985493341
1,1999-10-06 21:59:04+00:00,168.06242702844668,169.48926102768567,185.7909595338529,190.4341195834107,183.06616268912381,179.494291498006,188.99929555149086,193.22538497309804,188.30101614380905,195.54962269565632,200.8115681696546,193.5347203161874,193.5850897106198,189.5731301279829,186.9584005152058,188.86878323568303,193.617750222424,197.01128414260157,191.23819901042478,194.91702999066052,184.12303741465038,197.81147766741373,206.396333045951,188.60869984472333,168.6481851068295,151.17347729020992,145.74786518233495,147.83251388346613,162.46849513919977,175.32650024133417,186.62958781869662
2,1999-12-25 21:58:52+00:00,187.28885585835545,196.55448133165365,204.47501717430333,211.33116600782995,205.80504637112386,201.97783731149994,202.3908423628542,208.31872574559785,198.63228994981912,196.67632886998425,201.07325618464643,195.22928919228647,196.6948029469863,192.66306866079833,189.98226255474196,194.38687466204152,193.07800525176506,190.0052790629149,185.23820506505396,190.31668455258253,190.6587231302051,196.37685349328925,190.44958966248544,178.18449343684105,157.66384079416585,147.82487931299386,153.54591535018258,164.3578947323528,164.07552864731196,175.38429766091713,172.0906330679141
3,2000-01-10 21:58:52+00:00,203.003387654993,206.7922434524657,215.53862509386116,232.54886080530406,220.74347608143458,216.61607076077027,223.640782313598,220.34619700002153,212.2970695626995,206.56024917515452,213.49525151506435,210.24789358846405,210.15652182271225,211.4472449153373,213.91236461981487,212.10575910387684,210.02628537262257,202.02880254601496,198.47423580164943,199.0304621708902,202.41626165539068,209.00174372243958,198.96569470534354,192.89222440826956,171.79374276872255,149.78904558122642,146.87957667397114,175.5722381475154,205.96372714037017,216.26790968088903,200.21496422816932
4,2000-02-27 21:58:40+00:00,208.38032777161857,209.14755046206312,213.6089794693371,225.14719130133534,224.4398213033834,223.97710820433196,227.69864909576705,221.05836199277277,217.8048854737893,208.70027385476772,218.33306521909333,206.37516198819276,204.22210814837956,203.049978066872,206.228252829884,218.7827715476067,209.68907157174317,210.4012443762303,206.1622271543703,210.79075497243818,220.24659482757698,215.85488832716257,,,111.01233166783261,106.49731387883617,116.38986527799717,128.51084977429346,151.23740827735529,194.31792514908093,215.50252886262032
5,2000-03-14 21:58:35+00:00,198.57401490007496,203.67780362264935,204.2172629566283,217.03429565016586,210.55457436413795,207.9043947720493,213.23955526564555,208.64312878041804,200.70800383176288,200.7918062246315,201.85263353565168,197.14081579241872,193.90183002231757,178.20508260648074,,,,,199.40595433962693,203.79936032701636,,,,,,,,,,,
6,2000-03-30 21:58:33+00:00,204.32601596805964,206.7547792994499,216.49915817823396,232.88488350671045,234.21378261564624,233.76461937412824,236.66704381731793,233.9156994724471,225.8711545863323,227.62029881045135,229.07999390797113,226.80124525556892,220.46451731863317,216.60071976833623,215.35957796552034,218.40112068451012,214.1939183058007,218.3676461847454,222.71932341117883,236.26081569044132,232.18703188740628,228.11267830943632,209.93801899536518,196.27141601978755,189.05525650508696,169.00544284137965,160.4231441413931,165.1855211016503,172.8036299738925,193.97655280291926,201.12567074046973
7,2000-07-04 21:57:38+00:00,,,,,,,,,,,,,,,,,,,,,,190.68106713206157,189.97573564687727,180.8373759598382,170.23981313703922,157.53986757364214,159.83899634453476,168.57262500311643,,,
8,2000-08-21 21:57:02+00:00,,,,,,,,,,208.71305990847347,219.84941158865448,228.8265668156761,220.12447917240598,213.52879575334836,214.69540302331802,223.1289662505825,213.3527332803268,201.98606776081544,202.1302917630698,197.22536197276645,180.75766774206716,161.66851422511968,148.8722158877963,157.85335352279822,164.6111931219604,162.44305249748544,199.28600920170925,,151.39528587869407,126.16089501586067,
9,2001-03-01 21:56:21+00:00,,,,,196.49858976912708,201.09763634077274,210.26027229928974,220.25144257308153,224.51085167388413,198.47081186110466,191.375634938339,181.4335226210113,180.71887915717667,202.52811507890902,216.066285317918,214.2174082618863,201.4709969754951,191.02487267163173,198.0925730699433,203.3511074883558,202.2059089011216,207.17717243582044,197.17873790393924,188.31535365722993,178.22619820308662,154.8630399269933,154.1428113715164,167.09818949737516,181.48720525628002,203.03339535406727,206.86365635906103
10,2001-03-17 21:56:16+00:00,189.4742660744246,187.98234519617108,188.85605561971934,191.98109654265292,186.99350071962405,198.88607718595517,205.53970121488567,218.428686377056,216.93448681022835,212.66128059800477,198.72313125288576,187.03357342532996,194.0480072057732,199.67159581740256,206.452635473231,209.43774828921076,198.34464313339186,194.0083404968787,187.9098055144438,203.54984500261304,212.63599221686064,215.00400541785862,202.1490234676108,199.9160965341144,187.44253040761217,176.91738037023555,164.7427798961798,173.88671920968443,183.60829739719006,198.87468418930771,214.03313756963797
11,2001-04-18 21:56:09+00:00,180.3599837131455,174.5775805822019,182.61031697777355,183.61334537947272,183.8731827916702,189.81642859358448,199.4399858982518,204.5864390375225,201.7107657833272,198.3134190213407,192.91990841172634,181.38711040661116,185.54587516025828,185.83485512842685,191.77892466652037,193.72695489816812,198.73898271726094,200.02335596986268,202.62952605879013,195.0720178996571,182.52532371729166,190.0252431254166,189.31281790017616,185.34204144598317,178.96485882703894,173.63945221039634,173.24678151313185,191.6750819339843,215.15615262643968,225.27168250720038,230.45407874809945
12,2001-05-20 21:55:53+00:00,,,,,,,174.015051448433,174.34071928544947,168.4843908146651,169.64516290786656,170.2427572347459,156.09794355897822,160.46854031418763,163.76270076487936,158.31190556742072,158.36755334575423,163.98608370507054,170.9470634244888,169.74322154086704,165.1073407533183,162.49561121914726,163.43518153601389,164.84334054009597,154.93561333765234,153.46558315752682,141.1757881719604,144.69886627116864,153.97081036312846,168.53664680512435,178.58772244460667,188.04343970309614
13,2001-06-21 21:55:29+00:00,179.56406011966652,166.42988260113324,175.38426099959472,169.76794044261615,164.35435933717568,172.74729398802222,196.84130753617723,189.91383948392357,179.69187460518685,165.93782865886882,170.93880010821232,162.7292031602094,155.16207549987857,162.10106604437323,163.33715502944915,166.11373382040478,164.6766502591818,172.06564499298523,170.05715105000314,170.61653675474986,168.81694533358527,165.71665736833765,166.67503182753694,157.78318420846617,156.45044967729646,146.21486674525016,151.58079420941974,167.93851253875437,179.69394461761036,191.65437051913153,192.84407825301741
14,2001-08-08 21:55:01+00:00,181.59131018604296,168.89889137376915,176.28505415430232,178.913038754052,181.32105659340675,181.34349618971777,195.46294765106168,195.68171711551145,189.26045249373112,182.9724306950114,177.2881098968445,160.11855634222985,160.43528539408834,165.8380785237055,178.66676501969152,188.12914347288535,199.51326334519274,200.53733011238538,199.59294716793798,197.4406627398815,186.33917447809546,181.96444936597655,175.85764925179487,172.20296517850824,172.24173257129763,178.07021207229616,195.22003512783377,222.7496672570544,,,
15,2001-08-24 21:54:48+00:00,209.51219786102502,199.41734989141096,196.34860443390892,190.58811460947229,204.84547157113354,186.8432921856665,199.00308892882856,192.70102525139916,,162.9627256557714,163.24240561170484,150.75653847698646,162.03185997229036,166.46611454539786,183.94400695852374,208.56719469278585,208.56036527553545,200.81433774421708,218.05014685516642,205.32252619875902,,,,,,,,,,,
16,2001-09-09 21:54:36+00:00,,184.2449236335962,182.37866107174165,190.6290914016625,193.5674745993416,180.74241076705428,182.04848231467048,180.3118231898995,180.33862187198417,179.1408598656936,179.52493878604136,160.77951752532329,158.56610224272646,164.6120994767274,181.75205383001028,195.76019022117868,199.69049559673485,200.29344450222806,200.06965365435917,190.99657793141105,172.45486283413496,157.48155338573582,159.5366355377861,171.15355626616224,176.3298728981784,178.5130771815506,192.2453785704882,213.73565310114424,221.15347272528624,243.41273961363171,233.66469831387332
17,2001-09-25 21:54:28+00:00,185.38032123704403,182.92617338758947,190.33612530977422,185.13396882800572,189.80279465569117,181.24573453987722,181.54920420221055,177.1159593545505,168.00936544516358,174.08115005636085,175.3874923903015,162.30449874895143,161.06669185357163,167.8497130786094,173.7653458286719,186.9249059109096,197.87558782274232,196.3275318872333,196.82888182990592,185.80729135070746,159.50760741841813,142.71077391189812,151.20130510016568,162.20710210172362,160.71906312754777,172.91702055528893,199.30053307587735,220.7487207743783,218.0033293628665,223.46195074637595,228.7748113378623
18,2002-02-16 21:54:54+00:00,219.97898123375342,220.85595800778054,226.9252322663929,242.6008121160463,239.07447746112047,224.99624741198173,232.49904620681104,245.9612882392467,237.36761380611378,226.76634714213824,229.13849208833273,233.97875897071395,242.1617359858896,239.1903045019792,227.13926015320186,219.23560884929,212.45568887519244,201.70389126719715,193.53637051174258,169.9296583375379,155.52554354705055,178.87309278568347,178.3298178224316,179.80382165471246,183.2083500118608,163.7604044592563,166.28470864075004,200.37186046138817,,,
19,2002-03-20 21:54:48+00:00,218.51974212758165,206.34099970680222,209.85435598677242,225.9299023250972,216.01561080354824,209.96088052235922,202.85360318423963,212.0812243617057,223.53599534666904,236.33626516317878,241.2294091617497,239.23107864162222,,226.0617733903146,208.07908063332462,211.6989422363007,196.03366240686665,180.91669482731237,173.79321152935316,172.82995213012973,178.52865382018825,178.2139518953169,169.19527220800197,175.59563434796036,165.57083109162096,161.703501973768,159.76102097207234,163.43067478292988,203.09573283085297,235.1918897019316,
20,2002-08-27 21:54:00+00:00,191.7069538555316,182.43200730568205,194.78653266879232,207.8893236905049,209.1957788080004,205.70313287669106,211.17460540900936,214.25500636097738,208.10456954687504,204.77457031389275,212.58625360532977,203.10099991323503,210.72952897900592,219.15918451955636,227.4989739833689,226.37002577260438,232.30583249664554,,,,,234.75089797510148,171.09027818199445,171.86892472795222,175.99798293790502,158.1673795262846,157.15818481693105,148.1767018653441,147.42355812483595,176.15105793527954,194.97291748524248
21,2002-10-14 21:53:43+00:00,178.4067217605045,164.8116166019105,185.02007449206377,212.08281168207773,212.2330423181787,198.11346501133372,197.7564195457137,202.7640257948956,196.67568013888112,188.8166961215548,198.58145028934186,190.37907786907255,194.9536120965382,199.0384651690548,203.37831644661287,218.42332938385636,225.98809066173771,226.95476693783246,219.97953849245698,229.6745713684943,212.37179115726514,204.14452124044124,186.0737377117866,169.46798744585192,155.2452441529534,144.1117419377886,144.47957475559124,145.40942525454628,125.94942033188596,144.1695575362783,170.32627188207562
22,2002-12-01 21:54:16+00:00,179.66190541606267,166.8480067153555,186.08809230594446,203.4332726054555,200.18701104788153,198.98344645973236,204.04122720050597,199.18753199605942,195.90852366299444,197.81838712039794,210.74897449723727,204.47976571555188,207.58858767381648,213.6767604285882,220.6519210062618,227.69719351735623,225.67250841839453,227.3554755526231,234.7678418355249,228.00663958208884,219.0863229260928,227.51030625587288,216.77710901814473,202.46606909459507,182.50921651131577,160.94259051490837,148.21914198331902,143.1295019069419,129.41326726055058,146.9282881234446,157.1053781810627
23,2003-01-18 21:54:30+00:00,162.73277466025905,149.54756023266896,171.46680976367713,177.90758269694263,177.58118960776352,182.78379166909048,185.07087382630513,191.02713518398514,183.67323293840656,186.05112932543042,192.95237924019236,187.01564217334231,192.59359700917742,197.4873377157624,197.63839243109464,202.38301774460484,205.06721062781963,216.34008130070166,218.37374586619174,214.34099001262825,209.86645872820736,211.64381194577595,190.36068696615737,175.650677851017,169.30872003497856,143.97194285461168,138.77210676164546,133.32849264306856,117.99033796529278,131.55746614348323,150.2897848206353
24,2003-03-23 21:54:40+00:00,179.5043149966569,172.80072752721782,172.20230538819985,174.81836257392422,178.52592231760485,178.17015297900295,192.30212826807812,199.93022944506905,194.58531194536658,193.28836439767431,208.0586076806407,203.38909474851607,199.87590238699823,198.24784448895326,203.80951583556413,198.551304444192,210.46427314125856,221.31748705719778,227.51256803761157,221.90131654104522,208.2909202517545,219.4603197066,201.59389968892012,182.30852941023204,170.41964103387343,140.8256379189831,136.97436260681314,143.16406254086962,145.91830616015562,152.7516923550655,147.73200527865774
25,2003-04-24 21:54:46+00:00,199.43286191675645,196.70543985089995,190.93096055903206,192.61841102555434,187.9700912402737,181.46279713263294,196.8705316376203,208.5016019371768,205.03144776829933,202.7025109081186,219.94585802544464,212.56505046584388,217.92487620459445,216.60653904590947,214.68718134192892,220.4028379328351,220.20729530963888,230.26612549707122,230.9989027096017,241.92413064023515,,231.151315184704,219.61867827749467,218.43982442113926,184.55699187186272,168.79681903862542,158.1534387217143,156.4462632969055,156.07987783289903,161.17468204231926,151.9175993789986
26,2003-05-26 21:54:43+00:00,201.19448939774722,209.1491332290242,206.23301788127296,207.34560721987975,201.1968381692045,193.9305795767864,206.8865882022302,215.6874292055989,,,,,,,,,,,,,,,,,,,175.0277591883554,182.38737074822453,172.90757824587936,175.95931470355964,161.76608557245493
27,2003-07-29 21:54:29+00:00,178.93648612857157,163.61743322437707,169.09123911003067,168.35494499009266,155.38487612660631,160.96052650042395,169.33232836951782,171.59571027668335,178.54317819875249,182.92176982350855,189.45204286741586,,,195.3737065128588,199.77313484664305,199.6184850198715,210.5382718119528,204.1283217496448,197.24485131565882,187.2586648485891,179.18822288959228,181.07986808088228,181.92808612464995,174.08392005168028,,,,155.10804684257258,153.55985279611045,159.65935742031462,155.40918012069994
28,2003-08-06 21:42:51+00:00,215.01587436274224,188.45060046039703,188.38425943750377,179.79247236240082,176.050016403567,181.56344007065456,192.93872371818117,185.12649918492804,,,,,,,,,,,,,,,,,,,,,,,
29,2003-10-25 21:44:04+00:00,153.40424912301674,151.55065440308155,170.5420097583908,171.4472125299221,165.05921246449554,162.6550445969927,169.2881532403993,170.3023662691724,168.8004357390753,154.10551713724726,163.30147105719485,166.34237142901924,173.7924789946327,181.59917888643508,179.75731135861497,184.90473645937126,177.4345643771035,174.9534521895164,164.0608648746796,165.42272966150972,163.83663326139776,170.45279271264832,164.14569965738858,160.8262621992252,159.4919211685456,153.80710226809992,152.3660845021842,157.00570410566382,155.34983883296752,156.91949691981506,153.67303242292272
30,2003-11-18 21:54:39+00:00,,,,193.57676604936012,189.3465988662797,180.6813054091699,183.24272342650895,181.36167402588947,178.33567808184455,182.57260783068065,200.2227814972767,202.12052281380923,216.78934139355533,218.88121629760792,,,191.6865625453725,189.26401045682834,180.7793233246348,182.05151966759985,174.29552300218128,177.68004817918862,190.42621772898596,206.65465517294382,203.44850114062683,193.91971975993158,192.72015549065964,202.7435572763259,198.26418156403474,,
31,2003-12-04 21:54:43+00:00,180.39796501882853,178.64065519628593,190.41208104055772,,,179.9946254129247,177.9653456493973,178.97619971058077,181.62784180445524,190.46650771990022,203.0045053211204,212.731188288643,217.26758800876627,219.37360923357397,211.07617880823796,204.64770019677027,,,176.81923218410444,178.43617551216147,181.2838699387687,193.55518322489164,202.05155106850887,214.46566491531868,223.8264956478476,218.24316566899031,223.23273953821464,229.40686818909626,226.726262061793,218.16085807613393,202.8496312569466
32,2004-03-09 21:55:15+00:00,177.43585459963597,168.34086296423396,172.05119100686244,177.3478385129297,171.1636685928892,170.57344239982353,164.18826898335865,158.07344116202006,170.37779553182497,176.97855758355558,189.7679754162622,,,195.0175636367863,180.64249497265448,164.51411482194192,159.51335241301751,158.22338604948874,162.03282882072386,166.2807294875407,167.7241197798297,179.77105664056882,193.51861368303207,203.41920369524848,,,,,,,
33,2004-03-25 21:55:18+00:00,195.37675637676753,185.31148517814597,190.64760128293054,193.02594484605692,188.99963726983287,168.85582296415305,170.91386542610024,166.70084911822556,167.86956734703568,,,208.15994187713179,206.67874761420353,188.91052308702044,179.8671259534829,164.822312226062,156.89691919491216,156.5647277138143,159.63921881100296,184.74741588085698,195.5416638408221,,,,,,,,,,
34,2004-04-18 21:45:49+00:00,167.2370867655006,166.31818021224964,171.99918340171803,175.7581372261761,156.3094514517015,150.4171327880689,156.07979056329071,158.2875295965187,155.52112422778998,167.07211067781307,180.9073545242915,188.39242051684357,186.60843645472664,170.89257869964476,153.20322993573194,142.38342490959693,131.08443082581203,141.3745103540764,150.20839523450772,157.44285464003923,166.84614806314198,186.12139751159214,193.40300829701866,207.78592123875634,212.71803858528068,209.7923472591201,213.85996312375684,217.37841282660622,215.9840477584409,211.20419400078285,197.83809600724527
