dates,nzd0228-0000,nzd0228-0001,nzd0228-0002,nzd0228-0003,nzd0228-0004,nzd0228-0005,nzd0228-0006,nzd0228-0007,nzd0228-0008,nzd0228-0009,nzd0228-0010,nzd0228-0011,nzd0228-0012,nzd0228-0013,nzd0228-0014,nzd0228-0015,nzd0228-0016,nzd0228-0017,nzd0228-0018,nzd0228-0019,nzd0228-0020,nzd0228-0021,nzd0228-0022,nzd0228-0023,nzd0228-0024,nzd0228-0025,nzd0228-0026,nzd0228-0027,nzd0228-0028,nzd0228-0029,nzd0228-0030,satname
2001-04-18 21:56:09+00:00,399.19,394.82,396.27,397.02,403.70,414.46,444.97,454.71,408.66,432.69,415.75,400.10,410.58,422.27,435.34,437.24,430.70,412.32,442.86,412.00,426.81,430.46,428.85,420.70,413.04,393.27,387.48,393.46,419.33,446.19,483.64,L7
2001-05-20 21:55:53+00:00,399.19,394.82,396.27,397.02,403.70,414.46,444.97,454.71,401.48,423.38,410.73,395.52,403.57,413.11,421.62,423.99,420.30,408.29,432.31,406.43,417.04,421.32,419.32,410.50,405.69,387.85,383.27,391.06,414.45,433.95,483.64,L7
2001-06-21 21:55:29+00:00,399.19,399.86,404.09,400.71,405.54,415.36,445.82,451.56,412.34,422.60,413.42,399.69,403.27,412.19,418.84,423.13,419.93,411.82,432.54,413.47,418.04,422.89,419.47,410.59,408.36,392.20,387.55,399.57,421.51,440.17,479.88,L7
2001-08-08 21:55:01+00:00,396.15,394.22,398.91,396.95,402.14,410.06,435.12,451.56,408.76,417.45,408.92,399.69,397.42,405.54,413.58,419.47,417.99,411.36,428.79,412.37,414.36,417.76,413.67,405.70,404.15,391.44,390.32,405.19,426.85,447.64,479.82,L7
2001-08-24 21:54:48+00:00,395.45,392.13,395.04,392.84,399.68,403.94,424.10,451.56,408.76,417.45,408.92,399.69,389.28,397.24,406.27,414.87,413.46,406.54,423.48,406.82,414.36,417.76,413.67,405.70,404.15,396.41,390.32,405.19,426.85,447.64,479.82,L7
2001-09-09 21:54:36+00:00,402.22,395.88,397.09,398.51,402.04,399.39,417.00,439.61,408.76,414.28,402.22,391.65,380.88,388.79,398.62,415.87,406.38,405.01,425.42,403.81,412.00,403.78,405.36,399.07,407.85,404.64,392.61,409.92,427.61,444.62,478.22,L7
2001-09-25 21:54:28+00:00,404.39,396.90,398.16,398.97,403.17,395.63,409.38,427.22,410.85,408.19,401.39,396.51,378.67,383.99,391.18,411.50,406.04,406.92,420.06,403.81,402.86,390.81,396.95,394.51,407.47,408.31,390.40,412.33,431.31,444.62,476.00,L7
2002-02-16 21:54:54+00:00,419.26,411.02,408.16,415.81,419.90,403.32,409.00,431.32,433.95,425.54,414.38,413.84,389.93,394.28,403.03,425.62,412.42,405.87,422.90,379.34,395.87,373.73,389.99,398.21,422.45,420.82,375.53,414.25,462.44,495.47,,L7
2002-03-20 21:54:48+00:00,422.75,416.44,416.69,427.40,424.25,414.68,415.75,427.18,429.04,427.50,428.47,433.33,432.23,427.51,423.12,419.44,412.93,404.14,418.71,370.88,379.24,375.65,381.14,388.88,394.33,385.68,364.12,383.13,427.03,460.49,463.00,L7
2002-08-27 21:54:00+00:00,404.94,394.69,401.39,416.95,412.61,409.12,405.72,412.50,417.21,420.77,426.78,423.66,431.26,431.23,428.08,418.99,387.81,372.39,,362.14,421.65,372.23,363.45,373.58,373.39,359.34,357.11,352.13,371.11,402.67,433.03,L7
2002-10-14 21:53:43+00:00,399.00,388.64,406.78,431.04,426.23,427.20,431.05,433.90,428.89,432.24,436.52,430.24,416.00,444.76,455.12,432.56,,,,,468.15,,,414.03,380.94,368.77,361.46,354.14,343.30,365.63,382.20,L7
2002-12-01 21:54:16+00:00,397.01,386.22,404.62,426.20,423.03,422.68,427.60,429.08,424.23,427.23,434.30,428.14,419.84,439.95,449.47,440.13,444.95,446.38,457.79,451.65,453.31,451.07,436.19,416.68,393.00,373.74,363.43,357.81,346.07,366.88,383.12,L7
2003-01-18 21:54:30+00:00,397.75,386.02,405.32,422.04,421.95,421.60,427.14,431.02,425.98,428.74,435.78,429.73,424.19,439.51,446.54,443.35,448.72,454.93,466.48,461.08,454.66,459.50,436.74,418.41,404.29,380.47,369.05,365.84,353.23,372.14,392.41,L7
2003-03-23 21:54:40+00:00,408.37,395.56,408.63,426.27,427.11,427.28,435.76,435.00,429.56,434.99,442.07,437.04,428.28,442.91,450.89,460.50,448.72,454.93,479.64,477.05,447.91,459.50,436.74,432.23,415.96,385.72,368.09,368.25,362.55,378.81,383.90,L7
2003-04-24 21:54:46+00:00,411.42,400.21,406.35,415.17,416.97,415.27,427.55,425.79,423.42,427.78,439.61,438.55,441.65,440.63,448.36,458.03,447.97,467.55,485.49,479.92,458.71,464.14,449.78,422.78,426.21,402.84,384.87,387.33,385.28,397.87,380.44,L7
2003-05-26 21:54:43+00:00,412.19,404.22,409.11,415.65,416.25,413.51,425.49,426.06,427.02,427.78,439.61,438.55,441.65,440.63,448.36,458.03,447.97,467.55,485.49,479.92,458.71,464.14,449.78,422.78,426.21,402.84,385.83,390.70,387.42,397.85,381.35,L7
2003-07-29 21:54:29+00:00,420.71,413.04,410.26,412.84,410.04,408.02,422.35,421.45,428.67,430.67,448.77,457.20,468.38,442.71,454.22,458.82,450.79,471.28,486.32,479.26,451.94,454.08,451.02,418.87,446.71,424.20,391.96,401.50,404.25,411.12,380.65,L7
2003-08-06 21:42:51+00:00,419.06,412.17,406.61,406.27,402.64,401.57,415.31,413.23,428.67,430.67,448.77,457.20,468.38,442.71,454.22,458.82,450.79,471.28,486.32,479.26,451.94,454.08,451.02,418.87,446.71,424.20,391.96,401.50,404.25,411.12,380.65,L5
2003-10-25 21:44:04+00:00,411.62,405.73,407.53,401.95,399.10,396.44,408.13,410.62,429.86,420.78,422.31,425.36,423.01,432.16,434.85,442.78,446.27,441.88,442.21,438.15,423.27,437.85,424.63,419.28,430.06,424.18,400.33,413.09,409.35,412.53,415.83,L5
2003-11-18 21:54:39+00:00,411.62,405.73,407.53,401.93,398.00,394.24,404.06,404.21,419.38,412.52,419.62,436.35,439.50,436.85,434.85,442.78,429.65,426.23,425.65,426.07,418.84,433.36,429.82,419.28,430.06,424.18,400.33,413.09,409.35,412.53,415.83,L7
2003-12-04 21:54:43+00:00,405.21,397.11,401.86,398.02,394.17,390.30,397.81,394.57,407.71,409.00,418.93,431.35,435.11,434.65,429.86,433.40,429.65,426.23,416.00,416.86,411.98,426.10,425.36,421.61,432.90,427.11,422.32,425.15,423.27,422.79,426.00,L7
2004-03-09 21:55:15+00:00,399.75,391.89,403.16,404.24,403.16,393.75,396.60,388.30,402.63,404.60,420.05,431.35,435.11,432.54,420.03,418.74,408.99,406.80,404.00,408.43,406.40,422.42,425.62,427.61,432.90,427.11,422.32,446.99,431.80,427.90,428.46,L7
2004-03-25 21:55:18+00:00,400.46,391.97,401.68,403.02,401.62,390.08,392.96,385.23,397.21,404.60,420.05,427.58,430.11,425.37,411.88,407.22,397.71,395.97,398.24,405.95,406.10,422.42,425.62,436.89,445.45,439.68,437.58,459.48,431.80,427.90,428.46,L7
2004-04-18 21:45:49+00:00,401.75,393.77,402.69,403.73,400.48,389.26,393.42,389.08,397.97,406.33,421.49,428.66,429.33,422.89,408.06,403.49,393.64,394.28,399.50,407.13,407.27,426.27,428.42,440.33,451.18,445.90,443.22,462.16,445.03,440.81,441.39,L5
2004-05-04 21:46:16+00:00,401.03,393.18,399.66,401.90,396.67,385.70,388.16,389.08,384.34,398.17,415.90,421.41,423.71,421.01,402.46,393.43,382.69,384.36,392.51,401.34,404.13,422.60,429.75,445.48,458.21,453.14,447.69,465.14,449.02,445.40,445.19,L5
2004-07-31 21:54:51+00:00,404.46,395.89,399.87,401.37,399.39,390.05,393.50,393.06,381.73,398.81,409.05,405.20,404.33,402.24,389.17,380.43,375.53,381.91,398.70,410.09,409.77,430.86,433.40,451.89,469.45,464.70,452.36,471.34,454.66,453.81,460.04,L7
2004-08-16 21:54:50+00:00,404.46,395.89,399.87,399.14,398.34,390.60,393.44,392.70,381.90,393.52,402.17,398.38,396.63,402.24,389.17,380.43,372.30,380.84,398.44,409.06,406.99,428.75,429.55,446.92,464.31,464.36,455.39,471.34,454.66,453.81,464.63,L7
2004-09-09 21:49:43+00:00,406.69,400.01,401.89,401.28,402.36,394.61,396.08,391.32,373.11,376.38,386.45,390.25,391.22,387.49,376.89,373.15,370.77,383.42,403.25,415.88,415.49,437.46,441.48,458.25,468.98,471.23,464.50,482.38,482.69,484.72,480.93,L5
2004-09-25 21:50:07+00:00,406.09,398.49,400.46,402.37,403.47,398.42,398.92,392.19,371.51,372.05,380.57,379.34,381.35,378.94,370.76,372.37,373.28,388.84,410.81,420.59,418.77,435.19,439.60,453.90,467.09,470.20,467.00,482.94,489.08,492.03,485.26,L5
2004-12-06 21:55:11+00:00,409.01,402.37,399.17,402.81,406.20,400.59,398.44,389.12,369.96,363.57,364.21,360.07,364.40,367.13,370.16,379.70,381.43,394.12,412.85,422.48,420.17,442.38,443.49,457.76,468.62,474.50,486.44,505.57,519.81,533.06,499.23,L7
2005-01-15 21:52:09+00:00,411.95,404.66,400.15,402.34,403.09,395.93,394.27,383.16,367.50,362.64,361.08,354.42,361.91,364.70,370.14,385.52,387.88,398.87,411.86,420.41,420.30,444.56,451.38,466.19,468.33,469.34,482.72,504.43,521.20,535.48,501.25,L5
2005-02-08 21:55:35+00:00,411.99,404.73,401.15,401.20,401.09,394.35,391.73,378.92,373.20,365.93,359.56,353.19,360.14,364.57,372.60,391.82,393.51,401.86,411.87,419.31,419.19,444.33,449.41,462.28,465.13,467.69,476.99,498.83,517.13,529.75,502.06,L7
2005-02-24 21:55:41+00:00,411.99,404.73,401.15,403.40,402.48,394.73,391.36,374.80,370.86,363.58,356.55,349.61,361.38,367.60,375.32,394.62,400.33,406.92,415.49,422.99,423.34,448.41,455.75,466.55,467.50,467.29,476.20,497.63,515.37,527.49,510.05,L7
2005-03-04 21:52:52+00:00,412.44,404.25,399.82,403.46,404.09,394.51,391.27,377.24,373.15,366.60,361.93,353.97,363.18,368.31,380.12,398.46,404.57,411.01,416.15,418.13,420.78,446.45,461.29,469.82,470.65,464.68,470.97,491.57,510.33,522.46,509.47,L5
2005-04-05 21:53:07+00:00,411.54,403.34,400.68,403.18,400.98,387.20,385.65,375.26,377.30,374.10,369.30,357.47,364.63,370.46,386.55,408.34,413.73,414.68,409.28,405.71,409.40,445.38,461.19,469.08,467.88,456.65,457.85,479.79,499.83,512.50,502.98,L5
2005-04-13 21:55:36+00:00,408.58,402.28,401.24,404.19,401.03,387.68,386.24,378.09,377.30,374.10,370.39,359.49,366.05,372.30,388.30,408.70,413.97,415.53,412.21,402.56,405.56,445.38,461.19,468.37,468.07,455.14,453.75,473.86,494.83,508.69,500.95,L7
2005-05-15 21:55:39+00:00,408.58,402.28,401.24,404.19,401.03,387.68,399.47,396.91,377.30,374.10,370.39,359.49,366.05,365.68,388.30,408.70,413.97,415.53,412.21,402.56,405.56,445.38,461.19,468.37,468.07,455.14,453.75,473.86,494.83,508.69,500.95,L7
2005-05-31 21:55:35+00:00,406.30,402.24,402.75,405.27,403.12,387.68,399.47,396.91,370.01,369.25,369.58,358.64,365.73,364.77,385.80,404.23,413.97,415.53,412.21,402.56,405.56,445.38,461.19,468.37,468.07,455.14,453.75,473.86,494.83,508.69,500.95,L7
2005-08-03 21:55:25+00:00,401.85,396.70,403.94,406.24,405.64,393.90,407.52,406.31,372.50,372.67,378.13,369.24,372.30,370.07,388.53,401.17,409.07,412.60,412.71,400.17,402.51,437.14,457.27,461.84,466.97,451.11,441.73,463.16,485.19,495.88,501.32,L7
2005-08-19 21:55:20+00:00,403.65,397.67,406.86,409.82,410.40,398.81,411.57,411.72,378.96,378.32,377.34,368.07,372.60,373.71,392.43,404.40,411.99,415.59,418.89,409.16,408.43,443.01,463.71,466.62,471.42,449.03,444.85,462.15,478.77,488.33,495.90,L7
2005-08-27 21:54:08+00:00,403.65,397.67,406.86,409.82,410.40,398.81,411.57,411.72,378.96,378.32,386.17,375.62,378.11,375.97,394.60,402.80,408.36,413.49,418.89,418.01,419.31,447.79,467.32,471.05,467.58,443.34,443.07,453.82,465.71,481.37,489.42,L5
2005-10-22 21:55:15+00:00,408.24,405.67,418.46,419.47,422.98,424.64,448.08,448.46,399.76,394.65,393.81,381.46,393.31,382.17,398.13,402.21,412.06,417.31,439.54,449.25,452.52,461.57,469.39,475.34,452.87,458.26,462.25,467.72,455.00,479.81,478.56,L7
2005-10-30 21:54:03+00:00,405.92,404.53,419.25,420.98,424.30,424.38,443.20,442.74,405.07,395.21,394.99,383.92,391.70,382.59,396.03,403.06,413.82,418.19,435.67,443.83,445.85,454.43,457.70,452.08,443.61,453.86,457.08,463.23,452.82,466.95,468.35,L5
2006-01-10 21:55:52+00:00,407.46,403.66,418.94,423.67,425.89,423.42,431.69,428.89,421.41,406.41,404.57,394.04,398.76,400.87,401.89,407.72,412.80,415.25,427.56,437.38,440.10,449.28,451.90,442.17,443.61,453.86,452.42,460.34,454.29,466.03,465.73,L7
2006-01-26 21:56:00+00:00,407.46,403.14,418.94,423.67,425.89,423.59,430.94,427.15,419.44,405.09,404.39,395.88,398.33,400.88,401.99,407.49,412.80,415.25,422.98,432.34,434.82,445.75,448.25,437.44,435.87,445.94,448.50,457.95,455.53,465.55,465.73,L7
2006-02-03 21:56:19+00:00,411.72,408.75,423.62,433.69,434.35,433.00,437.51,434.06,426.07,416.12,416.64,412.62,401.73,407.28,410.72,415.29,420.44,420.41,423.92,432.06,436.75,448.28,448.25,437.44,443.02,447.15,448.50,461.10,462.91,465.55,465.73,L5
2006-03-31 21:56:06+00:00,410.78,409.95,424.33,435.37,436.29,433.65,438.21,433.28,426.19,416.98,413.98,411.30,400.17,408.44,412.93,418.57,429.08,424.52,421.83,422.81,426.36,440.02,436.38,425.51,439.24,446.65,442.24,461.19,467.39,464.66,461.32,L7
2006-04-16 21:56:02+00:00,410.97,409.35,424.33,435.37,436.29,432.80,437.10,432.19,424.69,415.86,414.90,411.28,403.06,409.06,413.63,419.64,429.08,424.52,422.95,424.25,425.30,437.63,433.64,425.58,436.67,443.19,440.97,461.05,468.99,468.85,461.32,L7
2006-05-18 21:56:06+00:00,411.70,411.66,424.77,439.69,437.80,431.69,436.98,433.84,425.28,415.37,418.17,416.27,413.39,414.31,422.31,423.64,426.66,419.69,426.41,427.94,427.55,439.47,427.69,424.77,437.25,428.97,429.82,463.06,473.10,470.83,457.86,L7
2006-10-25 21:55:41+00:00,405.12,412.30,418.40,451.37,445.45,415.31,423.62,426.55,424.04,408.19,416.72,409.93,426.13,415.65,425.76,427.06,,,467.38,440.04,431.52,435.25,408.69,405.18,408.32,405.51,400.58,482.56,,,418.17,L7
2007-01-13 21:56:14+00:00,401.76,399.35,412.41,423.01,409.56,402.02,411.30,421.61,422.08,424.20,422.30,409.93,410.06,410.94,418.08,423.68,,,474.97,415.92,424.18,427.27,435.87,430.93,426.71,423.55,398.83,,,,418.17,L7
2007-02-14 21:56:27+00:00,401.76,399.35,412.22,420.34,412.81,403.99,411.76,420.21,420.56,420.74,422.05,412.65,418.19,410.94,418.08,422.94,423.74,424.36,451.65,423.50,425.17,427.45,433.38,431.55,429.08,425.44,409.19,,,,432.02,L7
2007-03-02 21:56:31+00:00,406.61,400.32,411.95,417.38,413.77,405.17,412.99,420.21,420.56,419.63,421.95,414.20,420.55,418.19,418.32,423.12,426.89,429.55,448.99,429.23,425.17,427.45,433.81,432.75,432.62,426.32,412.30,,440.07,447.82,439.71,L7
2007-04-19 21:56:31+00:00,411.26,404.79,412.50,417.81,415.13,406.67,412.99,420.21,421.12,420.66,424.46,418.39,421.75,418.28,414.12,416.79,416.19,420.97,442.90,429.23,425.17,432.45,435.24,435.90,438.06,432.82,412.30,495.52,440.07,447.82,439.71,L7
2007-07-24 21:56:11+00:00,414.29,413.68,414.90,416.03,414.91,408.76,412.45,408.78,414.38,415.25,425.90,421.22,426.68,421.54,408.49,415.86,414.26,419.06,423.61,421.14,407.35,423.77,422.75,439.22,445.63,433.45,424.34,495.52,440.07,447.82,450.47,L7
2007-09-26 21:55:47+00:00,418.52,416.77,418.86,417.58,413.94,409.20,416.97,412.68,417.15,416.65,428.25,427.48,424.01,421.30,408.03,412.75,404.93,408.56,411.23,409.37,398.76,421.33,413.02,430.36,444.58,434.18,424.74,477.58,492.66,512.28,,L7
2007-10-28 21:55:58+00:00,417.50,418.28,422.05,418.78,418.01,410.41,418.09,416.35,415.85,413.05,413.97,418.34,418.13,422.72,409.19,420.22,410.01,413.31,397.81,409.37,398.76,408.26,399.04,412.20,429.36,421.87,424.74,459.65,492.66,512.28,,L7
2007-12-31 21:56:23+00:00,422.11,423.03,423.54,418.78,434.76,410.41,418.09,416.35,415.85,413.05,413.97,418.34,418.13,422.72,409.19,431.38,423.41,413.31,397.81,409.37,413.66,408.26,399.04,422.42,441.56,425.93,430.61,462.48,481.86,495.42,,L7
2008-05-23 21:55:58+00:00,432.83,428.74,428.02,,451.69,421.86,426.77,421.44,416.74,412.53,414.02,405.96,408.00,408.60,408.99,453.71,450.21,,407.28,402.68,420.69,420.89,426.90,428.78,442.11,427.48,439.63,456.59,461.87,467.61,,L7
2008-08-27 21:55:06+00:00,412.50,414.06,411.09,409.68,435.13,421.86,419.72,415.09,411.81,407.18,412.19,410.39,411.61,413.10,414.34,424.28,424.13,,407.28,420.37,417.36,426.88,431.24,427.70,426.81,414.83,422.21,432.43,443.11,452.04,440.23,L7
2009-03-23 21:56:15+00:00,423.11,417.56,420.92,422.20,422.03,,,433.42,429.73,426.66,431.72,425.06,427.46,432.93,428.90,430.43,433.01,433.47,,,435.24,445.02,448.03,445.30,444.51,427.28,412.53,427.40,434.40,433.85,436.94,L7
2009-04-08 21:56:20+00:00,414.51,408.28,416.36,414.32,413.58,409.02,412.85,424.06,420.92,416.20,421.16,425.06,427.46,417.34,417.00,420.23,422.88,423.67,427.69,425.25,426.44,438.54,439.53,434.13,444.51,427.28,412.53,427.40,433.75,435.24,441.82,L7
2009-09-15 21:56:11+00:00,414.51,408.28,416.36,414.32,413.58,410.38,418.72,425.81,421.82,419.60,423.80,421.62,427.46,417.34,412.86,414.06,417.00,416.97,419.40,418.43,422.70,435.74,439.26,434.34,444.51,427.28,412.53,439.07,443.40,447.14,449.93,L7
2009-11-26 21:56:28+00:00,397.24,407.69,414.78,419.48,412.38,412.50,422.54,427.42,429.43,425.85,425.24,415.13,413.59,396.43,399.69,396.58,401.57,400.41,407.36,409.77,416.41,425.20,429.56,425.62,398.91,380.34,381.43,419.64,444.32,458.14,454.26,L5
2009-12-12 21:56:37+00:00,393.44,399.44,408.82,411.15,407.65,409.48,417.38,421.65,423.83,419.97,421.01,410.47,405.90,396.65,397.94,396.05,399.70,401.01,406.57,408.63,414.81,420.67,422.32,418.41,397.60,379.33,378.94,410.87,437.98,451.59,454.26,L5
2010-01-05 21:57:24+00:00,401.65,399.44,408.82,411.15,414.16,417.74,425.97,430.61,431.47,426.25,426.10,416.31,412.91,406.17,406.56,396.05,399.70,409.13,409.88,411.24,416.79,426.71,431.49,425.24,407.09,388.83,383.07,402.35,426.42,451.59,454.26,L7
2010-01-29 21:56:53+00:00,404.82,400.37,411.47,412.97,416.12,418.97,426.30,430.98,431.50,426.28,427.34,416.73,411.55,406.47,406.39,400.44,404.31,412.45,414.53,415.21,415.91,428.89,431.52,425.93,414.87,397.49,387.03,404.61,427.01,448.86,458.78,L5
2010-04-11 21:58:15+00:00,404.82,400.37,411.47,416.71,419.02,423.15,431.13,435.91,436.55,430.45,431.71,421.84,417.65,413.41,406.85,400.01,409.35,414.36,417.92,420.11,419.16,428.30,424.75,420.15,415.05,397.50,386.23,392.22,415.98,441.50,455.09,L7
2010-05-13 21:58:09+00:00,405.35,399.70,410.02,413.95,416.99,420.36,431.13,435.91,433.38,426.51,427.95,419.31,414.29,411.81,407.22,402.92,410.27,413.26,418.24,420.11,419.16,425.25,422.10,417.05,413.20,396.38,385.20,392.52,414.71,437.90,453.32,L7
2010-05-29 21:58:09+00:00,409.94,401.93,411.85,415.05,420.36,421.78,433.78,438.51,433.01,426.76,429.26,420.75,414.43,414.88,410.32,406.75,413.37,416.46,421.17,423.16,419.55,426.25,422.24,416.98,415.40,399.58,385.96,393.31,412.46,435.41,458.80,L7
2010-09-02 21:58:18+00:00,409.92,407.01,413.90,418.62,423.35,410.61,428.06,439.93,432.72,427.38,429.47,426.89,417.58,415.81,398.12,392.08,419.70,410.45,418.27,432.55,430.14,418.38,411.64,407.83,410.60,406.94,379.79,391.39,407.96,427.08,449.77,L7
2010-10-04 21:58:17+00:00,407.68,406.23,414.87,418.62,423.35,411.19,428.17,436.11,433.51,428.51,433.33,429.32,418.38,415.26,400.61,395.29,419.70,410.45,418.06,429.85,427.73,419.76,417.13,413.95,413.21,406.36,385.78,393.75,403.56,427.08,412.81,L7
2010-10-28 21:55:51+00:00,406.81,407.17,415.62,418.40,421.25,410.04,423.75,435.59,433.33,430.84,436.28,432.07,420.72,413.15,403.27,397.68,409.85,406.01,414.55,423.62,429.19,428.88,432.37,426.44,423.00,409.30,386.70,396.22,401.56,437.62,410.23,L5
2010-11-05 21:58:37+00:00,406.81,407.17,413.73,415.20,418.13,410.24,422.10,433.22,433.24,430.48,434.66,430.57,419.39,413.15,403.27,399.43,407.97,407.33,416.53,424.01,426.35,430.47,431.45,423.76,422.76,409.38,389.63,396.22,401.56,437.62,413.35,L7
2011-01-16 21:55:58+00:00,403.34,407.92,413.70,417.78,418.59,414.88,424.82,434.50,438.21,437.06,441.66,435.69,423.56,414.99,402.70,397.55,403.81,404.85,414.66,422.52,424.89,433.32,435.06,427.94,428.73,414.87,400.84,398.46,394.75,446.91,408.99,L5
2011-02-17 21:56:00+00:00,400.33,404.63,412.10,414.02,418.48,414.14,424.95,434.47,437.55,436.38,440.30,432.90,420.55,412.56,401.67,397.97,402.31,406.92,416.89,424.27,422.59,431.04,428.44,421.60,422.54,409.54,395.64,395.28,400.93,434.15,411.12,L5
2011-03-21 21:55:52+00:00,404.66,405.84,413.21,414.79,419.03,417.47,428.06,436.42,438.55,437.52,441.53,433.17,421.22,413.62,403.64,402.66,401.99,406.84,418.65,423.15,418.52,431.62,426.46,418.94,421.28,404.25,400.73,406.43,412.88,436.83,417.54,L5
2011-03-29 21:59:38+00:00,405.03,405.41,411.91,413.88,417.15,417.47,428.06,436.42,436.17,435.73,439.79,430.98,419.33,411.70,401.44,400.39,399.50,404.38,418.65,423.15,418.52,431.62,426.46,418.94,421.28,404.25,400.73,406.43,412.88,436.83,417.54,L7
2011-08-20 21:59:26+00:00,397.17,408.03,411.43,413.61,414.49,412.76,426.05,437.57,429.82,429.96,432.50,424.88,412.60,404.91,393.92,393.71,393.88,399.32,417.46,422.28,404.41,431.50,430.96,423.41,419.19,400.71,385.50,395.89,417.88,438.17,456.02,L7
2011-09-13 21:54:33+00:00,394.50,399.23,407.21,406.31,402.87,398.59,406.33,413.19,416.29,429.96,432.50,411.05,403.04,398.99,392.19,394.24,392.68,394.78,404.82,402.91,388.78,421.51,430.96,423.41,409.91,393.35,380.68,390.30,403.32,422.08,442.29,L5
2012-03-15 22:00:09+00:00,423.08,423.09,414.57,413.48,396.12,380.67,379.07,,,415.94,436.11,447.28,,,,418.29,406.05,424.73,400.34,,,,458.64,454.82,431.71,402.54,384.76,371.67,376.68,397.01,394.65,L7
2012-05-02 22:00:31+00:00,423.08,423.09,414.01,411.18,396.66,384.75,387.45,393.25,388.97,408.32,422.90,428.59,413.47,414.29,,409.08,399.35,409.23,396.65,395.21,401.42,413.43,458.64,440.08,425.18,404.38,385.49,379.14,376.68,397.01,387.83,L7
2012-06-19 22:00:29+00:00,412.69,406.82,414.01,411.18,388.74,385.46,387.60,385.32,385.79,397.66,410.74,413.81,395.63,395.96,382.05,409.08,399.35,401.20,393.59,395.67,393.54,409.70,458.64,425.67,420.16,402.85,387.57,387.03,389.44,403.22,387.83,L7
2012-07-05 22:00:41+00:00,413.22,401.47,411.14,409.24,391.25,387.64,390.06,391.97,392.45,397.66,410.74,407.81,391.48,393.06,384.67,403.79,397.50,400.33,397.59,404.18,397.72,409.70,458.64,425.67,421.62,406.79,387.57,395.64,400.03,412.26,401.35,L7
