,dates,usa_CA_0299-0000,usa_CA_0299-0001,usa_CA_0299-0002,usa_CA_0299-0003,usa_CA_0299-0004,usa_CA_0299-0005,usa_CA_0299-0006,usa_CA_0299-0007,usa_CA_0299-0008,usa_CA_0299-0009,usa_CA_0299-0010,usa_CA_0299-0011,usa_CA_0299-0012,usa_CA_0299-0013,usa_CA_0299-0014,usa_CA_0299-0015,usa_CA_0299-0016,usa_CA_0299-0017,usa_CA_0299-0018,usa_CA_0299-0019,usa_CA_0299-0020,usa_CA_0299-0021,usa_CA_0299-0022,usa_CA_0299-0023
0,1989-11-22 18:21:12+00:00,285.9867937675998,305.81194901258516,307.04702317666363,320.48491750652676,325.0516724318227,,,,336.6562587982999,344.3709607709652,342.4667131927499,349.69382624953505,346.77272095421637,345.2247477440645,348.2460336210041,348.7056589750094,344.33676986315766,340.6973107837523,333.76996880776846,317.04936900700204,309.98020957884745,292.878945280034,,
1,1990-03-30 18:17:19+00:00,279.81685964114234,304.39737862046513,316.06149427143555,313.4998388102632,310.8248842017443,326.2829939400216,312.437239692903,307.03183494559477,309.9547168354685,325.3869748520007,326.2187155495146,331.55345786688343,332.09331092262005,330.24979055392726,330.9695140195589,324.548759657032,321.7000848064688,328.38761805852647,325.6703712656144,307.1866006563246,313.76515405591067,334.3428032066503,335.5970378278241,332.276562006083
2,1990-05-01 18:17:19+00:00,289.63817026496076,304.03147016064116,315.36484200866346,319.0693391445048,319.20357904889624,328.3952055737394,335.03251478393975,330.0588212921893,331.70249766666916,329.85131772940287,332.99643203816527,335.4273808463753,338.9212814131111,346.9634401080177,340.00031762045455,337.7799810690989,337.3396164960567,323.395970403694,331.4549282910502,332.12862607973835,324.8386692385084,335.0736393032193,333.95820777952514,332.8862293191391
3,1990-09-22 18:17:00+00:00,281.80383384751076,306.03746325654356,316.07039350097557,315.74129743136217,317.92596426459403,319.2829471024254,324.188046009607,323.59214913349837,321.3540369973013,316.18677400224726,323.89656206840687,326.490144836489,334.9118983409484,324.64100042529503,321.8674845040916,325.6918790239037,316.25059115142693,314.92467799526054,314.4531504016115,315.9434128398072,309.94862962592566,314.5764965902044,318.48101967934394,307.39377098439576
4,1990-10-08 18:16:50+00:00,284.83730761201195,299.2588051516451,310.55184510765264,312.8707960713094,306.1975506433441,320.31074175460117,319.0614960692345,323.219201350624,320.2961945321198,326.3970514777607,317.73781477180034,322.14066756503473,315.78770841935864,312.4645563127693,311.45635236593694,315.50796442912923,315.23299117038323,313.012418090449,315.1904120126332,315.55402912413666,304.6207897070797,313.5740696447339,311.2978927162507,299.2601959095993
5,1991-06-05 18:20:01+00:00,280.2580354646164,284.91192459705195,284.13567655825807,280.33697910664904,275.258852629255,271.96536983337955,254.19340434963593,264.23065077920705,271.8122018393779,270.28721348528705,267.05897778823316,262.3289363026324,269.72108200836465,264.1118703449167,260.24199704137305,265.60856434448425,276.0537074790932,277.1099877538111,280.1633308895949,,,305.9640857138496,347.91591164543553,363.4012130221292
6,1991-06-21 18:20:13+00:00,283.96812262129873,282.931393836696,298.53670432907194,284.70597457361794,274.5373205548514,279.7511182480012,276.53584025421856,268.81053871133525,274.79711585757656,271.1570667308067,266.0118678594849,267.68044552684745,264.3119937071135,270.81714692741735,264.90459009032634,259.1380902925189,268.6340844910365,255.44338901393866,252.91951498081298,,,266.9729050294591,369.3366063671077,359.8392989637028
7,1991-08-08 18:20:45+00:00,298.0819380835154,253.9463043252697,269.1593374156127,270.58766274219124,257.54285223369357,243.0147130275061,252.02867170375157,246.82559980819903,254.81405568363826,242.26927833594448,244.62693556553975,237.58116491270889,236.28107146199596,239.985472977878,229.1462604427652,231.75549605784917,235.1539851899737,224.27526136082673,205.33393237279338,,,278.22905287372026,325.93559984223896,318.44762329996354
8,1991-09-09 18:21:06+00:00,281.29372543842123,283.1295918305947,286.32230252903287,284.13949064246583,276.89324541638973,269.15400146487565,262.9265275539971,265.55495648372255,248.02407021529515,249.709113285826,249.83077654942645,243.48051293912062,236.86627926218256,241.41578460556673,232.8842537833716,236.21316443153398,231.28962921333834,217.03032804471474,218.55813467845758,311.9136439725749,315.4031221072028,328.9883839104637,325.1995687504997,314.2635753286177
9,1991-10-11 18:21:19+00:00,250.97610540214617,232.04063197148,262.8000327115436,257.480736056408,253.71464669078094,253.10619074350203,252.83906096475377,249.2821020220968,247.5779880401476,249.10459331307294,255.13984090129028,255.15787401998995,242.76103312026856,253.42477579652638,255.5838136987124,202.0583873434881,,246.91577858280118,259.2718836857516,273.803419502485,285.88453142915273,302.55882473988606,301.76240817588433,290.27042595480094
10,1991-10-27 18:21:23+00:00,235.34904042809995,245.02813685791727,244.4795855686159,235.09332051668554,236.88077154912696,235.92786741634984,234.79148639353497,225.55440449062382,218.46809463949268,236.9132439258379,241.2945337521456,245.9407897432552,249.29246966678886,,,164.41455094137223,,,,242.1106912831526,253.16437790698808,268.86231864089774,286.5122542669874,283.000512926925
11,1992-07-09 18:20:18+00:00,,,227.78641890141176,230.14820941825337,246.1866380348572,277.36195363719446,,,,,,299.82391632734635,306.9540020761084,298.6018874316024,320.10599100528924,,,,,339.8448244155102,337.01601696259434,329.94885503080246,329.9872194225939,318.4414088478735
12,1992-12-16 18:18:33+00:00,235.8618196084318,,,,,,,,,,,,307.09619162401685,323.06833306641363,311.09322015495,,,,,313.864149534417,310.82210614560773,297.8947583801862,297.3852831193147,274.8374019549153
13,1993-01-17 18:18:54+00:00,227.39299680724938,,,,,,,,,,,309.91912891250894,305.3882293570237,309.6364545994488,314.4378609270306,,,,,313.1382114058446,310.55558878008713,292.4731496490728,282.44194225482966,266.37079765231897
14,1993-03-06 18:19:21+00:00,281.17721827368666,243.5228889092883,283.3094178339396,298.3976408191824,283.45138606819455,302.0726636143268,,,173.70175144828795,69.40109493261167,,,,,,217.95697889923414,230.55211487625016,244.64341468639728,252.37083299668598,,,275.46799774886637,260.0946206024648,240.93052347278936
15,1993-05-09 18:19:42+00:00,293.2621214893481,260.8759143253126,288.35471415443953,307.57668404666083,295.41783865342734,265.81165636209914,207.37344894723753,174.1360894609977,140.65450136088893,102.75920122656811,,274.710077496152,283.0281798778396,299.2662892337768,304.24107791990576,309.7419765873227,310.96163027089364,309.5773055788757,308.1769392221446,318.25123320026745,318.5495267091618,310.5173334469652,298.4303667980253,280.2024213560802
16,1993-05-25 18:19:45+00:00,280.56912673332795,248.46449111600845,281.43815304416677,288.1032861532009,290.28503121123606,265.57171356091965,212.8709295310602,167.72177829243563,126.65816594572729,94.86225330635418,263.6149371629362,273.83057643788794,284.5410697160962,289.2885909225094,297.57304537951114,300.34440393004326,307.59196340838525,314.28004425612784,304.46912602831605,314.36502946794224,313.12127825431156,311.0671861349102,290.27222687125754,277.7242246415971
17,1993-06-10 18:19:46+00:00,284.4409536197379,242.6509390698405,287.045089662802,309.6798083305631,314.093727992465,270.7148356938244,220.79704694579124,169.99060974905666,128.26718887181363,96.90812303531156,253.56040885531746,266.2665601359054,281.95810232842723,284.66904827794974,300.9861688684979,299.2031643368233,311.59994269352603,322.0079056366511,323.95142745186774,319.96470704928225,312.6807255088017,311.4060440465595,290.7233281292168,267.9971465644123
18,1993-08-29 18:19:37+00:00,273.08361096820795,271.6408523624733,283.39296419805567,297.35517984824025,308.216553484835,,,,286.7736118350511,,279.50660786087576,273.25824907881946,285.43080085222726,283.78916462235367,282.5918333942535,298.46347965517884,296.9721501225346,301.8105891391584,306.6307781516777,296.5209855576906,285.0838405410051,276.7714226954134,267.6334789837344,255.31568298428445
19,1993-11-01 18:19:19+00:00,251.22281925596167,,,,,,,,265.05282577901465,,,244.41450601525244,273.009221297848,272.9293833565791,278.415232229997,277.3791963106006,277.3456556924718,283.0862687674725,280.6358735726811,280.17566533751426,268.3824665642269,266.6138528386633,258.0886152584226,223.6235264364654
20,1994-04-10 18:17:23+00:00,272.70300237564584,250.11635498866698,271.79106003740594,301.66363212510566,305.708453262474,299.64769075428086,,,234.82596725936895,,240.4048610782502,250.9827241459553,258.66575390100394,263.54689292817005,266.84062972220113,267.14360977659953,271.48273614988346,267.3789188163672,263.6921558409812,254.48940553864006,246.82484425613183,234.1460994410913,226.31256900349408,211.8271395882152
21,1994-04-26 18:17:06+00:00,265.38440033645173,,,,,,,,,,,,,243.65385765369598,246.81646958226233,246.60248942403533,240.7475691251242,250.57526431908542,244.29325196542092,238.07176970821865,224.01583004868533,215.036214602111,205.68060727218958,180.6667430363663
22,1994-10-03 18:13:15+00:00,273.3143135957819,,213.84280141552227,,295.4619318735435,296.190552248055,,,,,,,288.2604992442064,,,,281.21439992450246,277.23774735833103,268.2717345583149,254.4061343512545,247.15562321354716,246.82191202526258,222.7992500583106,203.59364305702803
23,1995-02-08 18:08:51+00:00,,,,,,,,,184.76942234006205,104.49562582835937,,,,,,,160.6914424559897,,201.24148121994426,206.45268871871724,208.75654054117766,233.8108464258096,236.57985674782614,225.10034448920138
