,dates,per0153-0000,per0153-0001,per0153-0002,per0153-0003
229,2004-01-31 14:49:48+00:00,235.6279880147661,,,256.57392279774405
230,2004-02-08 15:00:27+00:00,,,,
231,2004-02-24 15:00:02+00:00,218.67161214025307,,,
232,2004-03-03 14:50:21+00:00,,,,221.63228919805042
233,2004-03-11 15:00:11+00:00,,,,191.61441469383425
234,2004-03-19 14:50:03+00:00,212.86360251875828,203.18938649613258,181.60918868274666,151.09541109639707
235,2004-04-04 14:50:18+00:00,208.70556517275796,203.11724649552312,204.46912556239883,
236,2004-05-06 14:51:14+00:00,,,,
237,2004-06-07 14:52:10+00:00,,,,
238,2004-06-15 14:59:57+00:00,,,,
239,2004-07-09 14:53:07+00:00,,,,
240,2004-07-17 14:59:54+00:00,221.34226305603792,234.23971667297235,,
241,2004-07-25 14:53:30+00:00,,,,
242,2004-08-10 14:53:49+00:00,,,,
243,2004-09-11 14:54:41+00:00,,,,
244,2004-10-21 15:00:04+00:00,,,216.5518910216683,210.71892840759452
245,2004-12-08 15:00:30+00:00,,,,214.7253342125154
246,2004-12-24 15:00:14+00:00,,,183.82795871245494,224.18751510563357
247,2005-01-01 14:56:53+00:00,,,,
248,2005-01-17 14:57:05+00:00,208.6398952048997,200.36918822814775,,198.7360735066983
249,2005-01-25 15:00:20+00:00,,208.30894705693328,210.6895749052574,208.86930058624458
250,2005-02-10 15:00:31+00:00,220.31263011881626,219.227652812123,222.87018506249024,222.01273997498535
251,2005-02-18 14:57:58+00:00,222.7344492255144,224.35489233191262,222.15558997122582,228.08030162861346
252,2005-03-14 15:00:39+00:00,,,,
253,2005-03-22 14:58:22+00:00,220.53528285988287,224.2078659367679,218.6268314097264,213.2246747434743
254,2005-03-30 15:00:37+00:00,,225.72761001424297,212.31694484754053,210.2922167694888
255,2005-04-07 14:58:02+00:00,215.13693028560778,212.9438065838645,211.368291312892,208.78195577266447
256,2005-04-15 15:00:54+00:00,,198.4094531306636,197.97469104406733,204.91794414907395
257,2005-05-01 15:00:56+00:00,223.74676692390645,,,
258,2005-05-17 15:00:33+00:00,219.30763742067225,214.18081817091527,,
259,2005-06-10 14:58:28+00:00,,,,
260,2005-06-26 14:58:33+00:00,,,169.32042015302875,
261,2005-11-25 15:00:30+00:00,,,,238.6041968663923
262,2005-12-11 15:00:58+00:00,,,,234.03580648113854
263,2006-01-12 15:01:12+00:00,,,,
264,2006-01-28 15:00:55+00:00,,,,
265,2006-02-13 15:01:00+00:00,209.9795079298978,175.96943958515055,167.89541105498074,
266,2006-03-09 15:02:21+00:00,207.70149347023874,209.39644983982149,211.14506378728615,207.47307285630242
267,2006-03-17 15:01:03+00:00,,223.81456639887423,238.58898786853612,208.3721129195908
268,2006-04-02 15:01:01+00:00,,,,
269,2006-04-10 15:02:33+00:00,216.8627404011631,212.43220653105368,210.84946319493147,206.27127553798488
270,2006-04-26 15:02:48+00:00,217.18015477928455,218.19196459575576,219.78766240686403,217.81713663935025
271,2006-05-04 15:01:00+00:00,,,,
272,2006-05-12 15:03:01+00:00,219.0040248813454,218.6653814039078,218.50453152853743,219.88832064451321
273,2006-05-20 15:01:25+00:00,,,,196.12342036904144
274,2006-06-05 15:00:59+00:00,,,,
275,2006-06-13 15:03:30+00:00,,,,
276,2006-06-29 15:03:45+00:00,,,,
277,2006-07-07 15:00:48+00:00,,,,156.01720194207277
278,2006-07-15 15:03:59+00:00,,,,
279,2006-07-31 15:04:11+00:00,,,,
280,2006-09-17 15:04:47+00:00,,,,
281,2006-11-04 15:05:17+00:00,,,,
282,2006-12-30 15:01:09+00:00,,,,
283,2007-01-07 15:05:47+00:00,,,,
284,2007-01-31 15:01:41+00:00,226.660124830013,,,
285,2007-02-24 15:06:19+00:00,216.59865099099719,223.02654516781055,217.71655327711855,
286,2007-03-04 15:01:27+00:00,,,,
287,2007-03-12 15:05:53+00:00,,,,
288,2007-03-20 15:01:29+00:00,220.84404960596896,219.66251597128,215.04003275826005,213.10692905064778
289,2007-03-28 15:06:14+00:00,217.53318960617955,209.32885128734392,207.35362983240054,213.2977200419348
290,2007-04-05 15:01:52+00:00,233.06559061583533,222.39642361707763,207.70276521274144,206.59378120525025
291,2007-04-13 15:05:45+00:00,,,,
292,2007-04-21 15:01:50+00:00,,,189.58675557254762,190.20586497057462
293,2007-04-29 15:05:38+00:00,,,,
294,2007-05-07 15:01:22+00:00,,,,
295,2007-06-16 15:04:58+00:00,,,,
296,2007-06-24 15:01:12+00:00,,,,
297,2007-12-01 15:01:11+00:00,,,,
298,2008-01-26 15:01:51+00:00,212.33979406769473,214.64037024895325,212.1818079454207,211.55929705067456
299,2008-03-06 15:01:07+00:00,212.25810944124476,216.36332372905366,213.76347911743173,206.55918813981617
300,2008-03-14 15:00:59+00:00,223.37863029383558,212.22897297521513,209.87000022409882,203.03268318107155
301,2008-03-22 15:01:05+00:00,211.82050612380226,,,
302,2008-03-30 15:00:38+00:00,219.30516790942465,218.56027385140277,215.60780417647717,207.1059657915687
303,2008-04-07 15:01:05+00:00,,,217.54715416132987,214.36032495264473
304,2008-04-15 15:00:40+00:00,211.98924411871246,216.41349097859057,213.21356303136682,203.95227998295104
305,2008-04-23 15:01:03+00:00,,,178.88985376010547,231.04335166768448
306,2008-05-01 15:00:14+00:00,214.8389664262055,201.9536595766103,203.93965430633588,197.83239774065643
307,2008-05-17 14:59:24+00:00,,,,
308,2008-06-26 15:00:34+00:00,,,,
309,2008-07-20 14:57:38+00:00,,,,
310,2008-08-13 15:00:07+00:00,,,,
311,2008-08-21 14:56:43+00:00,,,,
312,2008-10-24 14:54:43+00:00,,,,
313,2008-11-01 14:59:54+00:00,,,,
314,2008-11-09 14:54:04+00:00,,,189.36768278329538,
315,2008-11-17 15:00:08+00:00,,,,
316,2008-12-27 14:55:56+00:00,220.70397459128054,175.46655690836963,184.7848688807867,183.6407270359056
317,2009-01-04 15:00:59+00:00,198.45223183744793,,,
318,2009-01-20 15:00:40+00:00,,,,198.32699754402793
319,2009-02-05 15:01:09+00:00,208.49020925327622,204.42773846789595,,
320,2009-02-21 15:00:55+00:00,,,,
321,2009-03-25 15:01:10+00:00,207.801101151832,203.77660450275292,200.25217311182683,197.14800344172184
322,2009-04-02 14:57:53+00:00,218.17702977294843,185.79576567587895,198.25895492127273,198.98931484028114
323,2009-04-10 15:01:16+00:00,,,170.44046170097064,181.53201766237973
324,2009-04-26 15:01:20+00:00,,,,
325,2009-05-04 14:58:30+00:00,,,,
326,2009-05-12 15:01:23+00:00,,222.10660968058548,,
327,2009-05-20 14:58:48+00:00,,,,
328,2009-05-28 15:01:23+00:00,,,,
329,2009-06-13 15:01:22+00:00,,223.16541550630467,,
330,2009-06-21 14:59:23+00:00,,,,
331,2009-07-07 14:59:40+00:00,,,,
332,2009-08-08 15:00:10+00:00,,,,
333,2009-12-14 15:01:33+00:00,,,,
334,2010-01-07 15:02:21+00:00,220.42847289042487,,,
335,2010-01-31 15:01:48+00:00,206.66395475753222,200.52681939948903,190.28301598126973,189.0590936201271
336,2010-02-08 15:02:47+00:00,210.5180017070663,,,
337,2010-02-24 15:02:57+00:00,,,,
338,2010-03-12 15:03:04+00:00,,173.76371360060216,,
339,2010-03-28 15:03:08+00:00,,,194.8535872207814,195.71775482397936
340,2010-04-29 15:03:08+00:00,216.9784802592205,201.01445662650255,194.18480085575672,197.7103937240927
341,2010-05-15 15:03:04+00:00,,,,
342,2010-09-04 15:03:14+00:00,,,,
343,2010-10-30 15:00:45+00:00,211.9192975729345,193.5997172631175,196.22381212522185,193.34258806195416
344,2010-12-25 15:04:03+00:00,213.3524169815534,210.07493818270302,207.09674435547225,191.5047736416923
345,2011-02-11 15:04:22+00:00,,,,
346,2011-03-07 15:00:53+00:00,205.68830426060742,197.21417046085145,196.36990525324154,194.05166358105907
347,2011-05-02 15:04:58+00:00,211.68372217650412,,,
348,2011-05-26 15:00:27+00:00,,,,
349,2011-06-03 15:04:57+00:00,,,,
350,2011-06-19 15:04:31+00:00,202.67315273464436,,,
351,2011-07-05 15:04:28+00:00,,,237.99302924892808,
352,2011-09-15 14:59:27+00:00,,,,
353,2011-12-28 15:04:55+00:00,,,,
354,2012-02-14 15:05:04+00:00,215.5095051814828,196.47495692660434,,194.08472402769345
355,2012-03-01 15:05:04+00:00,,,,198.4068609578735
356,2012-03-17 15:05:28+00:00,209.65545311922548,192.25373444845863,,
357,2012-04-18 15:05:02+00:00,,,,
358,2012-05-04 15:05:29+00:00,,,,195.15281806619362
359,2012-05-20 15:05:37+00:00,,,,
360,2012-06-05 15:05:15+00:00,210.21942048851452,,,
361,2012-10-27 15:06:47+00:00,,199.33126262419051,195.04025368678654,193.74845686021936
362,2012-11-12 15:06:52+00:00,,,,217.7634127342511
363,2012-12-30 15:07:06+00:00,,,,
364,2013-01-31 15:07:33+00:00,248.39684429329398,215.71964501953582,,
365,2013-02-16 15:07:08+00:00,,,,
366,2013-03-24 15:12:16+00:00,,,,
367,2013-04-13 15:12:45+00:00,,204.4491090287269,199.14850488445293,200.5912451982119
368,2013-07-02 15:12:55+00:00,,,,
369,2013-07-26 15:06:14+00:00,,,,
370,2013-08-03 15:12:57+00:00,,,,
371,2013-08-11 15:06:10+00:00,,,,236.12109576698788
372,2013-10-30 15:07:01+00:00,,,,
373,2013-12-09 15:12:33+00:00,,186.84433404393454,191.74542455940832,176.83754333319976
374,2013-12-17 15:07:15+00:00,,,,170.2960141112414
375,2013-12-25 15:12:47+00:00,217.80655924659914,214.5848758428615,208.10099839942447,206.4506622417158
376,2014-01-02 15:07:23+00:00,,,,
377,2014-01-26 15:12:27+00:00,,,,
378,2014-02-11 15:12:13+00:00,208.80777994178024,210.70310938863906,203.5094241491354,200.05186330883583
379,2014-02-19 15:07:38+00:00,,,186.79387905726887,189.85891150359072
380,2014-02-27 15:12:01+00:00,211.5053851867092,213.09183588101462,205.70954289677914,203.04336500250196
381,2014-03-07 15:08:09+00:00,218.63608876780512,202.1170632056895,201.43839344129367,202.69707369654037
382,2014-03-15 15:11:51+00:00,,,,
383,2014-03-23 15:07:52+00:00,217.82579437451736,200.24523171072215,202.51217986917086,200.11056566129622
384,2014-04-08 15:08:19+00:00,,,,
385,2014-04-16 15:10:53+00:00,,,,
386,2014-04-24 15:08:32+00:00,,197.52436070337342,193.50193974550953,192.80416611627666
387,2014-05-10 15:08:13+00:00,,,,
388,2014-05-18 15:10:28+00:00,,,,
389,2014-06-11 15:08:21+00:00,,,,
390,2014-07-21 15:10:49+00:00,,,,
391,2014-07-29 15:08:34+00:00,,,,
392,2014-10-09 15:11:09+00:00,,,,
393,2014-10-17 15:08:57+00:00,190.49227711269612,194.85809928605784,,
394,2014-11-10 15:11:11+00:00,199.27645223657234,194.2331885670485,190.5451895113853,193.0514604712183
395,2014-12-04 15:09:20+00:00,201.81821146973067,200.39879900471536,198.21105976255743,195.83367081464505
396,2014-12-12 15:11:01+00:00,,,,
397,2014-12-20 15:09:29+00:00,170.2262720216443,187.80920317987162,186.01335669676743,
398,2015-01-05 15:09:30+00:00,,,,
399,2015-01-21 15:09:30+00:00,,185.49071647474625,190.79623660440808,189.20949801258945
400,2015-01-29 15:11:18+00:00,212.04121631544047,211.42040017008532,204.12480950687333,201.69996909227274
401,2015-02-06 15:09:38+00:00,,,,
402,2015-02-14 15:11:09+00:00,,,,
403,2015-02-22 15:09:45+00:00,,205.49558878891096,205.5895524020804,204.32893871633505
404,2015-03-10 15:09:50+00:00,,198.85792837011604,,
405,2015-03-18 15:10:32+00:00,214.81823550943605,212.36554915240183,206.67681212068695,203.00982046816114
406,2015-03-26 15:10:24+00:00,,,,
407,2015-04-03 15:10:19+00:00,,,,
408,2015-04-19 15:10:19+00:00,,,,
409,2015-04-27 15:10:14+00:00,,,,
410,2015-05-05 15:10:29+00:00,215.44653483196223,207.37693719892783,203.62433054107763,203.5711523451594
411,2015-05-13 15:10:22+00:00,,,,
412,2015-05-21 15:10:00+00:00,,,,
413,2015-05-29 15:10:26+00:00,,,,
414,2015-07-16 15:10:41+00:00,175.6611567787918,174.10257241358323,,
