,dates,mex0477-0000,mex0477-0001,mex0477-0002,mex0477-0003,mex0477-0004,mex0477-0005,mex0477-0006,mex0477-0007,mex0477-0008,mex0477-0009,mex0477-0010,mex0477-0011,mex0477-0012,mex0477-0013,mex0477-0014,mex0477-0015,mex0477-0016,mex0477-0017,mex0477-0018,mex0477-0019,mex0477-0020,mex0477-0021,mex0477-0022,mex0477-0023,mex0477-0024,mex0477-0025,mex0477-0026,mex0477-0027,mex0477-0028,mex0477-0029,mex0477-0030,mex0477-0031,mex0477-0032,mex0477-0033,mex0477-0034,mex0477-0035,mex0477-0036,mex0477-0037,mex0477-0038,mex0477-0039,mex0477-0040,mex0477-0041,mex0477-0042,mex0477-0043,mex0477-0044,mex0477-0045,mex0477-0046,mex0477-0047,mex0477-0048,mex0477-0049,mex0477-0050,mex0477-0051,mex0477-0052,mex0477-0053,mex0477-0054,mex0477-0055,mex0477-0056,mex0477-0057,mex0477-0058,mex0477-0059,mex0477-0060,mex0477-0061,mex0477-0062,mex0477-0063,mex0477-0064,mex0477-0065,mex0477-0066,mex0477-0067,mex0477-0068,mex0477-0069,mex0477-0070,mex0477-0071,mex0477-0072,mex0477-0073,mex0477-0074,mex0477-0075,mex0477-0076,mex0477-0077,mex0477-0078,mex0477-0079,mex0477-0080,mex0477-0081,mex0477-0082,mex0477-0083,mex0477-0084,mex0477-0085,mex0477-0086,mex0477-0087,mex0477-0088,mex0477-0089,mex0477-0090,mex0477-0091,mex0477-0092,mex0477-0093,mex0477-0094,mex0477-0095,mex0477-0096,mex0477-0097,mex0477-0098,mex0477-0099,mex0477-0100,mex0477-0101,mex0477-0102,mex0477-0103,mex0477-0104,mex0477-0105,mex0477-0106,mex0477-0107,mex0477-0108,mex0477-0109,mex0477-0110,mex0477-0111,mex0477-0112,mex0477-0113,mex0477-0114,mex0477-0115,mex0477-0116,mex0477-0117,mex0477-0118,mex0477-0119,mex0477-0120,mex0477-0121,mex0477-0122,mex0477-0123,mex0477-0124,mex0477-0125,mex0477-0126,mex0477-0127,mex0477-0128,mex0477-0129,mex0477-0130,mex0477-0131,mex0477-0132,mex0477-0133,mex0477-0134,mex0477-0135,mex0477-0136,mex0477-0137,mex0477-0138,mex0477-0139,mex0477-0140,mex0477-0141,mex0477-0142,mex0477-0143,mex0477-0144,mex0477-0145,mex0477-0146,mex0477-0147,mex0477-0148,mex0477-0149,mex0477-0150,mex0477-0151,mex0477-0152,mex0477-0153
0,1986-04-21 17:30:52+00:00,264.7615803338848,253.98097241122446,256.36926684035905,257.82586752895185,258.5628744438397,242.54422522019695,233.4455719437824,228.68229151321106,229.63164783182802,226.92158334845305,231.08221384777616,236.87660762366795,249.5563714439788,256.1120084696523,266.19460750996825,263.6989256815674,263.59836696042174,263.8840453818269,260.9574055839719,254.25961804849914,244.38681291850907,246.20795935764724,248.7938200220957,255.3748780207248,253.36165264451387,259.36605376405134,258.6874906498296,254.48985590561784,265.95658225780477,274.447650954054,284.75682137214085,293.792561654916,297.5935594584776,301.08747263688605,293.65579050341654,293.99402216084826,299.7058836805378,296.35725598500414,300.5095050425271,295.76825113597033,296.48042274352997,288.8706941803205,285.5483516704015,289.75152122587826,293.4802848969863,302.08812202630736,311.0607321034396,322.2118164780943,329.38484658392764,339.94747033897175,339.21614611921666,337.06754442447544,321.49089828834144,302.9992714888881,293.92134013056534,275.76983636175737,255.04694750881612,242.08304000884527,229.8748219091752,224.05866635817057,216.46094127453426,218.55862864488253,213.75429149840178,215.3961951336792,213.48278340134962,206.65522926390344,204.97584284780984,225.7651171208646,238.81968060923202,246.5517489784754,255.3969617860164,258.57229712015237,256.15586604071086,250.4255930861719,242.95975355838203,234.95661474027025,232.4241120694452,227.15031350823435,223.8082892658901,224.304481911965,233.01960789422264,239.91967938948056,243.69759291608278,249.3202146810521,246.259587163603,245.37531274795646,240.6266171838651,236.3894657915804,224.25812718581764,223.59609093804738,225.28312144094292,222.6393951146784,225.95782965079366,226.18202535476902,229.29582027395548,234.84513940688484,238.5553350660996,228.64163118321255,224.92401725193187,220.54174629891958,216.14576726391994,216.76288030139256,229.2504702505376,240.98982490523258,255.8100034014525,267.87225579928224,271.59853214013754,262.29555590575904,243.18489836945514,230.50928363898032,218.7875573010852,214.49670465777945,214.73610668175843,211.69314337329496,212.84253375048385,214.92781836586613,205.47979563816529,199.49573161089614,195.64120152963534,199.79969167399116,214.6421657829,250.7815786154028,274.8701022968587,291.69474810537304,300.59048107298236,307.2835057236079,298.62764042795106,297.6543207939033,294.02534770827515,,298.0212749006733,286.6273850978285,268.80642403599535,262.5813412266588,263.11337682732545,258.496722628053,258.7532058730036,265.244346648716,275.805249160516,279.92766009864476,285.66644090993987,283.3117723570733,284.3535663844969,283.1065592788717,273.47147316926555,274.8330086329907,279.7210167528417,277.2384812248123,285.9284877858368,300.8172969975285,312.5386880492447,329.9945801551943,321.5895260845533,312.0939147772009
1,1987-06-27 17:30:26+00:00,264.7675325080177,260.64894788464284,255.71987938894037,255.60645494947087,256.50874033578646,244.35965130479596,241.60080647116797,227.55278926198537,220.8352961438502,221.84991733361957,227.4898528303268,225.0735779681245,222.81707263952057,230.72090234578042,239.14419087704758,245.11422296037415,252.33860273543095,251.45226093047444,252.91299545430348,249.568190592525,246.28143630663138,245.69977267014895,242.95997190222903,245.40472306494044,246.2055252775105,253.35614255919663,260.2623434198138,255.07391554864384,260.17891360147416,275.44292511372953,291.44410043357834,295.87658083326403,296.87236935352746,293.6718831821033,299.77947233045893,295.58132491915677,295.9792174280331,297.85140457872325,302.10989695840544,300.0695967351037,301.4211697404115,296.7145635498623,289.46393249938103,292.42327166122436,304.15727988433775,308.98125917443076,309.164569003472,316.01695037320354,316.40636304248216,329.65584265815676,325.3835521621829,322.146026617898,311.11352302120656,304.75758092457886,292.15026889683946,272.42233303792443,258.94846931023517,248.29712559183713,241.8708495799064,234.52994800579373,231.6540945628341,227.11514816233296,217.78811410642038,220.93924931205166,212.249874523927,203.43749715042924,192.3260054351733,211.12973128719432,226.37472961435031,233.7795798598106,246.7733890064766,254.2893304013299,258.3802031790565,258.6500046137539,252.14418153421423,252.65679585010668,248.60230830452736,240.2759193384179,226.5103991015523,224.19954200414884,232.9008754988889,241.46244556034122,251.1706017985831,249.31049913082973,249.45573434316935,251.06843778412983,241.6469920384746,237.9811918855125,239.35766795618974,233.56594257203764,229.41816669454255,225.96621559754814,227.74804497128625,230.72600189548191,235.8773983044431,237.89034954190475,237.1615888088666,233.36940303749415,232.49129248578228,225.09825702301532,224.00373924617764,226.8079086575131,237.60765648449473,249.89713732359743,252.41816983314527,256.3319858949974,264.5064613922731,261.2172265726607,250.4033553271319,241.6979792195608,237.25501891222873,233.52140964414727,230.49615877588377,230.81706688420354,230.5596093202661,228.6979606649079,230.2458071887096,225.8848464033693,230.4071934164112,226.23005263359804,237.52219523133473,259.83479278963364,276.53818885117715,288.84688122073015,295.553553535683,303.3439009810308,308.3215763909276,318.0990409064253,331.22093425202206,335.0186070655399,332.27755153337876,322.16507138954455,306.65485649183927,293.2679628658737,283.7101358638971,275.2619831764794,278.2781820169101,279.3254895844272,287.70485361788474,293.25546787982387,291.1912892018799,289.8144594851773,280.2370857263448,279.50745750570826,270.3292254188739,268.09794360506316,269.57942011210275,279.92117739588264,276.9171673109954,276.37570516897387,289.1408618519763,303.3573478080632,296.9922630144224,295.4469111776641
2,1987-09-24 17:26:52+00:00,224.20022572659568,222.1857713721692,221.13744988773828,225.94339418053988,225.52328746023582,222.29458663643487,215.16438345514862,215.42564040571466,213.5052109167607,204.55723953026285,206.3339506865935,204.71208935681295,209.76447843075206,217.25591739276464,226.53951671804325,227.65891050750173,234.5136603176307,237.9980076873948,235.86252222832513,233.43899680904758,228.00840693878274,228.14777911969932,232.40872346436612,234.480059400439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1990-03-24 17:20:03+00:00,259.46909841206354,252.0937443846645,250.55985275516795,245.06900986474193,242.53604146224902,235.50659611734963,230.5185718143655,231.00934628461926,226.02868429352122,225.88681416122247,221.7436106072717,217.617362965181,225.14815718538034,230.01900840390277,233.1040930703704,248.35266386077055,254.55476936562425,259.31443060148075,263.40188732251556,260.58925135484196,255.8552417861324,256.9110757575004,257.6671155826642,255.79774356717218,260.67986637728825,265.79739059138024,269.9339102731235,273.64350903946644,273.5477369727901,274.7353380689791,285.3817610605752,289.2923363286319,292.8081880132852,293.3342521577502,291.0744453645136,283.9563729490131,291.24920819413234,291.3593684289265,295.5138164073585,296.3421257160298,297.60168273215544,305.3071418251294,299.97113693473347,303.3961031480624,298.83131009906754,303.50051568887886,302.3844804509504,306.2403079208539,308.56437698644015,315.0204069350442,317.22493615319695,316.25800182553746,310.956521367504,304.83349487303485,300.3389461004177,291.8727938756765,279.45667734001734,265.8576921812658,254.68139400918966,239.67275004702483,229.40410897145046,221.8344615232524,,211.6409414464043,206.79267523409194,211.3465373799815,192.41962202787812,199.95149834198855,201.236366341024,204.11825079750372,211.53496827065095,223.4153797824103,224.21393483290575,228.0118324092163,227.29396723890972,224.0585474908821,222.32943002931748,216.49152809301665,206.98912441067654,212.7002835077547,222.62262544221335,228.2129784860442,232.79666570116427,238.71787909197036,243.15228014595323,240.46144583557015,238.83679181907647,234.96282783454524,231.3771907812464,229.03420788603353,226.5377698830339,222.77150939719428,230.72211093797148,237.43882837745122,245.74839070308593,250.85368132297987,251.93439644167174,247.53476702082554,250.04515334126864,253.3171262501508,257.7351766176829,260.3365760867986,264.52070374256044,269.8836844615364,273.5378614068913,279.04162884035384,287.5450873739261,284.51003049155906,275.2844127908989,258.7351049231348,249.1049352785164,239.95532835066473,239.6047920526724,239.798880056192,244.4860385733346,249.46674859598465,249.22498871058684,247.41320931756997,238.89368362436136,232.6838154459376,227.72226585385707,240.64666841618094,248.57673850348863,257.6797174839468,268.7354396355127,273.18310252223324,276.3087241361332,282.6503756797773,294.47570374776376,305.4654113776208,313.8741878698831,305.9286467394906,,,,,,,,,,,,,,,,,,,,,,
4,1990-04-09 17:19:58+00:00,243.59113463937928,238.25800097053417,238.756095870602,234.22737131207404,238.40207485803344,227.58141127328275,216.8520336725664,221.2693366652936,219.37116061823392,216.91546937323324,220.45615285421258,219.1644464951156,224.4259137725178,229.57624790495277,240.40247734302653,248.76309415022314,252.7658261578098,257.2284945680793,250.8043084485183,253.07139552318526,253.44911612251266,251.14821813043793,249.56353620577372,249.97760132123716,254.37139764011786,260.39122721453055,265.27747685844224,261.7623473996881,272.09631571262923,275.4536486032232,279.7521132674477,284.54121728019516,290.64482788534747,289.6527806461661,282.94115668764334,280.1259736337176,281.90066855034945,286.56581228911364,290.8896127390763,289.0631194162414,292.3439881538991,291.88858268641167,291.9230795814534,291.89785466090217,295.5918324197788,292.07749341045576,295.2296919725791,295.6285507921406,303.3504525117237,306.6449338967485,312.0405837849563,311.1131172695784,304.1391766964779,304.29153809160437,291.1506175035179,281.1741724332812,272.4348135064808,257.64113909825574,246.15705175023447,236.67605947699423,225.49064786905484,219.2754693467189,214.47351602967942,209.58869236161001,213.76626690874463,195.76393526766856,182.08983583594545,190.06763877729304,199.17794110763037,197.67693985006053,211.36192382503896,220.42194784178082,225.71169553376683,224.8203791463947,225.66829202173452,223.2621698262717,222.55765688028146,217.68259551094945,209.4300029272228,210.6427591801881,216.3039084820708,222.04862797435288,229.16985731334157,233.894810656086,237.90429552282376,239.54318142645795,232.8313241630597,233.54908192752117,227.90919018866995,228.5136447791803,220.4096854370516,217.48845390754255,226.62921823440288,235.3749245155433,238.16945892657725,241.70515256438506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1990-05-02 17:25:42+00:00,,292.4309394313992,277.24967403411017,275.03036614459785,272.1755573808247,259.6639710322399,260.2901277106415,262.66566394760923,250.03167187658977,247.44725591647648,249.96433043674358,251.89055949182247,260.8480967199527,266.86588253141025,,,278.73811133330116,275.6305761921422,280.70744719039766,276.1292979395788,277.0982679852169,279.0391245648787,277.2284988001302,278.9171659538215,286.98494349135575,293.82500945791094,298.50003353128676,287.9095511675957,296.65765459408044,301.81504527983435,315.692593882622,315.60559834707874,317.4982753330642,324.45818592733553,315.9544482027178,307.6228971921626,311.22760279939706,311.50576754697073,312.2540661422354,311.0843890714051,316.6326576627494,317.6123346202403,310.1208407904736,310.6526383379571,305.5795792314755,307.5800586477686,320.98513784620013,328.4490055087555,332.09902411517487,341.060362861276,340.0693294441238,336.71841132487896,341.9702027184944,327.8501681127391,321.2740817479277,302.413075396348,294.0972439244099,281.87526606531793,269.8649753219641,272.32509025673374,,,,261.7835405194186,248.7782795152987,222.79155676995632,207.879724087063,234.22731884983307,,248.621791394828,251.97776779538088,253.37160571909033,251.68399299038754,252.22977297730233,255.35197450621456,255.8040251382199,254.26439461809346,,,,,260.7787492135845,274.7373446774453,274.58814217560376,275.8302903110306,286.51241471516425,271.6955207449264,262.3095830951868,258.1161667463621,266.24989593368207,251.23557141477664,260.77307784128504,267.44240692339804,271.849934018805,268.05474548659345,277.0127533302111,281.97098003158925,290.4264055970003,276.3037066335079,297.6236222554458,298.4835333227947,300.6259253190526,295.7579215315965,301.3879164706405,311.23223257922643,322.4594924858827,324.18518062304554,323.5468729807203,311.5156330436113,295.55493044854745,282.0117860195892,283.21355254304274,287.64533510306944,,291.30908653206495,,,286.80748333475583,285.1364192918551,,271.1241821358818,279.9504635015379,287.5282818148904,297.4609314426328,302.2289417216399,302.35407661881436,307.3660670529108,321.97993640915166,339.0036262586393,348.41435008010285,355.69118791429446,349.6337228025818,336.8031940624865,322.82773390215266,310.5717133656115,308.18799093261424,309.11879960023623,311.64396642644584,316.6707916957773,,,,,,,,,,,,,,,
6,1990-05-11 17:20:04+00:00,261.01947917459825,264.4759505523955,257.8774070059827,254.53721137860475,247.9547148657856,240.7403976172036,241.5113647145412,237.63347500427176,233.56555552937567,225.16285856774886,226.69152384566397,227.4895505882963,233.23538372678328,242.69502837684254,247.73574908186043,254.1341276744511,254.67088228424998,259.12090846817205,258.25329209371387,254.29946437172694,253.08355344782788,256.3694692111691,256.3469906512597,254.64431693837795,261.5579643760212,272.8300462459728,267.5421721040136,266.12833248872687,267.33222294726704,281.63428590808337,289.6018846741263,293.57961266246485,294.2334710983285,293.1512381224542,293.68383352448,289.6013349148844,293.9657606018957,296.3270440606767,298.2932933622535,299.7994891029495,298.23883453894166,299.1871115239865,291.83075740637906,299.3421274973857,292.61607484501604,297.5192415407456,294.70816965510403,300.5619693824816,316.040999496073,320.3748629962072,323.08620815139824,318.1934793332746,317.6597779294617,308.7273878945779,303.06270680502064,288.9558027084694,278.3912666904388,264.7035466942002,254.53209204143943,243.33615189477422,237.8482675235,238.40816497443518,234.7409919570418,229.52480123096225,216.96708170880484,203.43363631245228,187.1008450071622,195.33756758687164,202.97197133581722,212.59734688030176,223.7671385472767,228.4928160079367,229.44397049330345,233.29965151064198,237.83799282229128,231.5628824892285,231.2434313658641,225.13505074188055,213.52951010620222,213.47720995488237,218.70641101957477,231.23509157363333,238.5498260367621,245.14376951674382,250.2396199551337,248.12387687540365,246.15613490539897,241.9874696222621,235.48690146657057,236.52695540924026,229.6432897355039,233.55880396273514,240.37897858842155,242.38614106433394,246.27355266323667,250.22863053355226,261.9883647398919,256.17048692664486,255.37306669693683,258.244806163206,262.42722341056583,262.9112205159279,267.2942428415373,274.83672745112926,279.87540616425804,283.5757981460523,287.4191340398221,284.9412280389196,273.16626695782145,257.881863550087,250.0712094415592,244.8837312061607,251.95700589223944,250.55615808374054,253.65205924298655,256.5937552748653,251.18544867130348,248.92760388987304,245.95092225625442,238.04877863889106,232.8478039171792,244.8086784977836,253.7805300119106,262.03564013864445,268.4792099465981,271.63960830929227,276.66751265853236,286.34296852994817,301.6164267795279,315.4701220980547,321.33483328369607,313.9161146441292,,,,,,,,,,,,,,,,,,,,,,
7,1991-04-03 17:27:15+00:00,235.52110979643788,226.04358841949215,231.6717000644394,233.7466177476458,241.70694973496938,231.9939738794553,221.25535568164264,221.4665334682865,217.56647407450214,217.09589991288095,223.86476006041246,218.34474884293775,221.1150521013264,229.78025108808671,243.6913384280634,252.53643931563658,256.89593557490497,253.49207282277692,251.47653448216144,249.08391904824828,248.38351781066626,250.37234913562986,250.69167792445597,258.28915842917036,263.28828500046916,266.99008173308596,264.07633523310733,267.77630447239534,274.46479598070175,286.4686104984152,288.3925526026562,291.05551337229656,287.328596084069,284.69759965374845,281.8488093841398,278.20476219649726,287.4244817217357,283.8252372437085,288.17798015260763,290.81233442816745,297.3126287442608,293.0943461338369,294.35473681659863,292.8245875491141,297.13115869353703,294.04559889340527,298.9869792194356,305.78249168606504,312.8612931632938,321.29590300858916,322.8888152054413,328.8298002545115,316.0522624921033,303.36174456303075,297.36938588563794,295.01269646949413,283.8175972831415,274.25423902828516,264.6097500717825,254.83174599154185,250.13305078595448,247.38094977712188,250.6680108128807,246.20240377956762,237.94424664206704,226.67938410633667,220.60723984605204,228.98466084314825,228.52439867969255,231.87997925815674,237.37737340710154,233.16785886820793,231.01435234651575,226.24166456351037,231.4271551697643,231.89224353424606,227.06751642093008,222.70740379223776,217.06754806786756,217.61108917630492,228.08862081618514,234.54389165015314,238.91074156547808,242.52789193622777,242.1208315574279,238.6152666587031,234.9666002316785,234.10866592186943,228.55540620261223,226.51577327161718,223.32057012823165,224.2880511073484,232.54164521246662,240.38236600169654,244.86682077174703,255.51578793808446,261.88778239639953,257.255568796977,260.1545411431441,257.2197076249383,263.1038135068028,263.4455350902665,268.92735418723123,279.9999102614836,285.05062948845773,291.8011387391898,298.2013068776373,291.21582630540087,280.25148482633983,261.6636826665873,249.4129721256195,242.93085627488165,237.75358933718297,244.69877257826778,245.9247668640178,254.04363590999924,250.53910095638042,241.39202553319973,237.46198310381087,230.32311547615683,229.0081708878776,246.38046892603188,265.5718262117168,271.6613877759801,276.72964966648163,284.8243464010228,289.45761817230294,290.7449192756336,294.90823150072515,295.1631213283386,301.8388495985048,296.03984290743927,280.4393940551836,270.39911334663753,277.8609543886778,278.0305067650018,281.4657861113234,287.35687799806965,293.0837044715108,298.22376444986776,299.41078677284395,297.93904113942637,300.8083559862025,300.27459483184185,302.70105950647735,304.02925962814595,300.9164715254752,304.3301438583702,308.05150578768513,,327.4185550315011,339.915418213415,335.58052609113906,324.98885628582275
8,1992-08-27 17:27:58+00:00,216.11228090971514,212.31262736328958,206.013261757896,210.9939898245941,217.60813169404685,210.14064684168184,202.83112421583886,200.6352982510296,200.72570579935035,195.14171822426528,193.76901044623702,189.26945203852972,192.82609259150485,200.52275018934452,215.45682450923888,222.71411269079533,232.38255504722258,233.36154019498878,234.1888279763682,229.92442924971675,238.4117019610461,242.65539417257014,243.59607391660796,245.45675278098904,240.81685986601582,245.00596841466654,238.93877867755097,238.87808684982002,244.87359015447515,262.5504645735908,266.84977385020306,265.25664570452955,266.99712533249925,265.1923181804191,262.7825804441135,253.78004024991705,261.3236946980621,260.01615598039047,263.32527932663993,265.87730014006854,270.7742747403398,276.2154219834206,277.3006934019946,272.4255994963521,273.38480610148144,270.1427230375694,273.07169297537,275.5049523108913,278.45551020130165,284.65318885800883,279.41631976391625,280.88507952202724,278.87934310799574,276.19213365340545,272.27861801464934,269.6792356384119,250.33077408795484,239.64295147985385,225.77127687929882,211.21046328232177,199.62078494191582,196.38361839027573,190.92883076121788,187.94897624161024,180.21645591832504,168.9029951482283,163.1901708877136,181.48213865226,185.67955928671935,189.108527972457,199.33138206195878,205.6977327005607,213.68499457131696,217.97563359518165,218.20389162008237,213.2046033593433,213.0061217869852,206.826762820836,206.41506425589913,207.20611259434196,215.1964302746685,223.17325606748466,222.61709369811894,226.11720137890268,231.547986639491,234.7760265127503,233.37945720275778,238.02333566427228,230.32899409969818,218.6234395589315,213.6384051127879,210.193590704193,210.7903760674003,217.20209522681012,222.97311345229167,233.1592756088751,241.8565891543468,237.67785602026416,236.1469421100577,234.68266189952635,234.28661382521256,239.3770762204431,241.66411687665806,249.76313376611202,257.4755531110426,264.0943680847216,265.6750391760407,259.91312525441344,244.4445118950314,232.47741156603678,219.0768236964911,214.20910974594582,207.97278572693943,199.70005464994813,200.669313103175,198.68998558006223,202.54903958120215,199.78933786484708,204.1081108694751,196.83430239838407,198.1924913097816,217.35578043705064,229.31657116251026,244.80999944171816,253.5907299906893,258.51426623143925,263.83961149293566,277.1411407840943,283.73605873517715,284.72378543082846,285.7763722415735,279.48458928835703,268.4088136831908,256.1234821623883,247.58299014615486,243.04165262969855,245.4982026652392,247.9862493515537,258.6638908840889,264.3536341414613,269.0123738956862,270.8292834814049,270.0135372677847,273.22047167848206,268.2398937667769,270.7207697124938,265.73093626157277,270.4906770511157,272.83103179480304,273.6954274440632,,,,
9,1992-09-05 17:22:03+00:00,233.96790222493877,222.74879358233085,219.84071226727687,221.33555196255372,225.25363575183428,224.68734846339578,216.39588726626758,218.6881558843251,208.5302961666912,202.387399277983,199.07248944430734,197.1061495739254,200.19276164492265,217.09260564576235,228.4858993707808,229.55702767177695,232.47162590545156,248.12793989087214,244.8789554705843,238.07716153668244,243.0183958859218,251.39686166791853,249.90351391162332,250.02449096990523,254.82260132373202,249.69754093501885,245.58934772888517,252.03200106301622,257.37233643718946,261.606113442083,279.22451376842434,284.1432929665642,275.86722533386944,272.3605956934971,270.3737722063679,264.14423422524465,271.6510274937668,267.56904049225915,268.9696837969133,274.4001202324606,287.7126352709084,291.2323972222076,287.9801367199488,289.49040116814933,282.01808725555605,280.3664997447345,280.1182260102777,284.98314125500315,286.75323445543404,288.33574403503764,289.487880164022,290.2683195079993,288.97827536619667,284.779817224986,285.24404882548043,274.62600745399664,261.9102021268842,251.67995887457226,242.8243414681872,223.42318334341616,217.8341718653886,211.85971749500698,202.771558807599,195.70645872216127,186.46344496205802,185.9079840913428,175.10487928516704,190.18213043925758,194.15168978298016,201.77761478779615,203.96787803307888,216.60652478096512,224.05415410706473,223.97719681626455,227.54538626177867,222.99505704991842,221.72672709145712,214.02331258585866,211.50897113545514,217.32297477964386,227.79811034349996,233.40445705695456,232.62111238483737,240.36936045552196,244.65913812993912,245.98265070557414,246.0215166882203,244.7337945645054,241.2224564699111,228.54797526946192,224.3257822571402,223.85382909691447,227.08680534915078,228.775761529591,228.50737763179242,240.66672945079762,251.88981245898322,245.24469491809208,245.79063781179656,249.8257081492241,249.3781171716021,252.44445178304176,255.54513203843237,256.8308655719469,268.3540160331189,271.36827834811106,278.8170667339555,273.080468619645,258.5135637422072,242.7273413588972,230.90720564563452,223.44131734582086,216.2066809517085,210.64082370151345,209.93116939469832,209.9284185655872,218.3253036346519,216.39939043300495,215.5617313185152,212.53284379192075,209.93582810640754,224.817983210332,246.14124038881067,253.4089116451026,265.9866454758176,277.10498429502445,284.3455409360025,287.9471770805029,292.3642762056648,296.39446821922166,295.49309518583493,294.53303602498937,280.4639067970578,266.89597015015397,255.3757069162317,251.15885439797134,254.13234264370845,257.1928156899263,261.9122997456042,270.1216946993667,272.2732112169299,277.2562036636633,289.54675457168327,287.01537826939165,284.3023797900812,281.00276451570653,280.43998214535054,276.594527845388,283.7070064910729,,,,,
