,dates,chi0493-0000,chi0493-0001,chi0493-0002,chi0493-0003,chi0493-0004,chi0493-0005,chi0493-0006,chi0493-0007,chi0493-0008,chi0493-0009,chi0493-0010,chi0493-0011,chi0493-0012,chi0493-0013,chi0493-0014,chi0493-0015,chi0493-0016,chi0493-0017,chi0493-0018
0,1985-01-25 14:06:03+00:00,,182.09065314411652,182.3882430672629,207.15284919237644,232.55617799572735,230.679999634394,227.15181873668917,224.04379616424222,218.27554484694167,219.68526925556029,210.66406466363074,205.98726651839914,220.98108345425186,211.73916869454223,196.85474230073413,199.74647103685288,195.80079323954507,176.62377165967482,173.71024290563153
1,1986-02-04 14:08:47+00:00,,,,,,223.38633288751885,226.40577921692054,217.8354400814271,222.09963927318682,232.53856604842122,227.96069794284787,221.71377211006893,206.64130456083353,233.5909597426973,204.97769332883843,205.74381277405456,202.04320211952322,190.0958229397283,191.31580258503567
2,1986-08-15 14:03:29+00:00,237.5632094118876,158.32651568293477,167.7070718216122,179.9736412690896,205.55677786845126,203.57137203741163,204.13722138042147,188.21668579849614,175.6585269598342,175.26789107458202,186.09569992245434,202.08990204008165,191.97884327047475,185.53291042989156,187.1971369575611,202.00203150872647,176.1168888168274,166.51425153626494,182.65467637937195
3,1986-09-16 14:02:21+00:00,220.29993871642995,142.06894768265468,151.26012484678603,166.09953105798445,195.39209842956512,200.09829942228293,190.4836854688491,181.57130831650898,179.74962960611012,183.81263451296567,188.9230117436723,185.67982416397086,182.67946642046365,180.03188538479498,201.77532403323983,186.13478810520107,171.6403092333089,164.59438141809363,182.73801482818936
4,1986-09-25 13:55:54+00:00,240.76205413359492,158.89066825463266,178.18330477990207,183.32561766809403,217.05210005367974,219.708235474528,203.33961921903966,188.4418049002285,193.96044276928856,189.66575680700083,211.0426287053071,191.51207275296971,182.51870913222058,201.2304065821156,224.54078632429142,189.59029206931453,183.4593555279208,193.40397153474748,195.00147740644533
5,1986-10-02 14:01:51+00:00,,129.81028139335342,137.3846710299335,161.49537652402924,179.13205316180603,177.5441771874988,161.20761319731145,154.88173791049425,159.10344320855702,163.68791691075455,171.3672137588565,167.32701110416284,154.6742463930543,,189.54672819934433,167.97481919892363,144.29969800390842,156.31818627940734,156.84849596495067
6,1986-10-18 14:01:19+00:00,220.3699252531717,153.10333550078627,163.9723447054376,188.81873441227737,200.46768571837214,198.08136457434466,181.67192346806317,183.844850321582,182.45738462068175,190.55543513285934,201.23121682856632,186.9417194849823,178.36493338837633,193.9935453921474,209.39585531740056,197.38114878051937,184.124122420813,191.28392078597398,184.929320907757
7,1986-12-21 14:00:49+00:00,222.9711012227906,174.0284217344321,182.98635225487106,201.8748058636268,219.22717134934624,217.5645629632199,205.6695563632444,212.78163705651178,203.7681496810627,219.84674773121932,225.57776317695715,215.23632652804557,221.68198208555228,228.40487130623004,225.66146431431991,201.45458147586888,210.53612012378986,206.32851374189295,208.63678804020765
8,1987-01-06 14:01:18+00:00,220.9808216511375,161.31922476639312,182.32910917972174,197.6008722963461,221.07645558101825,216.00869427924414,211.49743223993426,214.8794726947609,212.23954966153718,222.26864270490856,222.2525462137952,209.99874705384715,232.64495151220137,222.72832662752757,223.4263014602697,198.89831990690618,217.78337419165535,207.21981146712454,208.82363400255426
9,1987-01-22 14:01:45+00:00,237.76395733573014,168.59689214082607,179.5794387690117,208.02317252170423,227.34361211610195,225.2601191036034,225.26065025330848,216.4691210523467,223.6041729699848,233.85138889097033,215.87542152967532,227.14238940583715,229.31653366808223,220.7822468193508,228.13235602021143,213.4048822411646,208.4442463544412,215.06244638438187,202.1391555632222
10,1987-02-07 14:02:20+00:00,,,,,232.9963291948079,221.87524871998824,225.46578232623892,222.13893936154358,235.96578368308244,242.74264238713343,226.0615060789534,237.16605250210404,227.92998163638,226.4141701571678,233.75253534664515,210.0426978882531,210.68975063374597,217.47368680748312,195.2228294058978
11,1998-02-14 14:11:47+00:00,200.17241278643965,151.47396700075677,172.70599497165745,188.32980598030846,209.8676993874035,202.8432962787379,211.63490737419104,205.09749570594778,207.66676599356856,194.54141626834863,201.63429695687833,203.65610471000068,203.40857063925463,205.61635698732135,193.08444617624812,186.8120199967772,185.06458716439948,192.99029854704781,183.4289926343244
12,1998-08-25 14:14:16+00:00,220.4947947745007,156.21796927879592,161.4658704610683,182.51110653465145,205.61733204547085,195.4516094782452,194.33870010272204,199.39727466981606,203.86563546818493,176.11003913992482,187.15884656787458,198.19095160806444,210.24499149499462,214.9707313262476,219.92651619873908,204.15862767126106,158.21808712059607,178.9959549575916,211.96472084910795
13,1998-09-01 14:20:31+00:00,240.6074169569901,165.1598549572227,169.157810010175,191.44515852110322,212.95434730426868,208.01365885409567,208.84472554791628,210.4042964896697,200.6502476257396,189.52692361845138,195.53191078729586,216.49951713243092,221.30340767094094,233.23606179870413,220.0655176894922,215.0250575099144,171.7150751359925,175.91165046327993,223.3220628064765
14,1998-09-10 14:14:22+00:00,,,,,,,,,,,,,,,206.00322117292768,209.22393860834683,182.94387247031963,146.02208769368357,
15,1998-09-17 14:20:38+00:00,220.15197890273794,166.47861693226253,183.76256247682167,195.14943698318365,217.3628077499497,207.22276307966848,211.2410605391736,212.77047722182505,208.43467961797876,196.28734597280143,205.6802397120219,230.8684562717911,238.50017894008636,233.86801823377465,220.79493294569917,220.9685910260132,193.60336664914038,180.7221150590525,213.6066869699272
16,1998-10-03 14:20:40+00:00,,,,,182.5789449827152,167.67782646985535,180.64751169478848,192.11088778237334,,177.18048301008722,,,,,,,,172.51590758998435,171.79318634989338
17,1998-11-29 14:14:40+00:00,180.69058734348272,174.34546990459515,171.65714560273315,203.17401668101013,221.74553686940678,222.9177304004959,217.39568537895417,214.54739483341237,230.79781538123,228.99558423969546,239.59124868553087,229.1726810108373,254.39914384912365,241.1650133667153,217.1420673343908,210.78728833946565,208.99769874646367,209.63622489016925,203.90465383591777
18,1998-12-22 14:20:53+00:00,219.91896078837067,186.4920258878631,191.93860295312993,214.92623917116086,235.06430792205612,237.53391411230314,225.15866591669638,231.76331874091673,243.24919431279972,241.8356475394986,243.51461589172553,251.5022078813954,245.53731092569328,245.23088622023175,228.52553804899415,218.84153788658037,219.6668222405104,224.7368764517958,209.3288889435833
19,1998-12-31 14:14:46+00:00,177.8592286284317,173.71391935258387,180.71331623333612,210.95094085199253,232.13117816619047,236.8213964686189,224.37906317753192,223.32163156645458,239.5533794254946,235.03609042361376,238.76178869670304,234.81946997119,244.35968676884283,237.74519360507918,226.13304831503604,217.9249249859898,211.34461648403638,212.12624181826368,207.39224109701007
