,dates,chi0500-0000,chi0500-0001,chi0500-0002,chi0500-0003,chi0500-0004,chi0500-0005
0,1985-01-25 14:06:03+00:00,,150.51724434898875,123.1157722271191,150.08870506778396,133.8470065280207,
1,1986-01-12 14:03:06+00:00,229.56191562046862,157.94809093203816,142.60628440984595,165.14184585116283,150.51403782262025,153.32455021260472
2,1986-08-15 14:03:29+00:00,262.63750620489543,,180.11491670480441,180.31593403346304,162.5578240524266,132.89236234986356
3,1986-08-31 14:02:52+00:00,244.64468632951557,171.6277823659645,179.81581289205093,180.12896041797626,147.97215096166684,147.87442918304612
4,1986-09-16 14:02:21+00:00,265.847798590912,167.35690745359727,176.34502744944828,172.26961810341027,149.70334910282753,159.95278799137114
5,1986-09-25 13:55:54+00:00,243.91377464614197,184.19820046636772,189.78510824597438,183.72770700940913,160.5372355558464,161.50022898098484
6,1986-10-02 14:01:51+00:00,219.16291101359042,179.04991102827356,181.6276602179691,178.62585742565935,158.57317032674015,150.71055962814648
7,1986-10-18 14:01:19+00:00,244.28614838935928,188.42497599547647,174.84592197474788,179.72031644195755,156.76700106112872,155.34013743495586
8,1986-12-21 14:00:49+00:00,261.8308241366547,163.25742211239202,164.75870757088956,195.9098358202374,175.08483877055687,179.0553137548547
9,1987-01-06 14:01:18+00:00,268.8474787323456,182.77192916118477,204.33332636118274,203.1719274899972,192.85313130333662,203.43849759676297
10,1987-01-22 14:01:45+00:00,268.29903232878024,168.61292135403713,,174.75461256066032,160.80288524608397,150.9072492979557
11,1987-02-07 14:02:20+00:00,269.38784498588365,171.43185765597357,197.42604276300344,204.21081887069306,180.0094072877728,173.05121125418214
12,1987-03-27 14:04:09+00:00,,151.3641829023865,,174.0839389118006,149.44620220002918,
13,1998-03-09 14:18:21+00:00,,,,160.73525487797508,170.53824998351834,
14,1998-08-25 14:14:16+00:00,260.3916648587352,172.960840665074,185.77139344089383,181.35171607602018,192.7330447537183,170.89366309816168
15,1998-09-01 14:20:31+00:00,244.88751973752858,172.22317761903497,182.43758188484668,180.7438358488221,170.97390155237693,164.3220556983416
16,1998-09-17 14:20:38+00:00,283.8631139476908,165.8338639651437,171.81765260168976,189.80127215087208,198.45535059020077,184.98849064874477
17,1998-10-03 14:20:40+00:00,,165.97368991743502,173.99510200350335,178.50475977145618,169.7974000351056,174.53238249005656
18,1998-11-29 14:14:40+00:00,,168.64422457318426,174.7576733050061,169.38762397407737,158.06711559850396,162.47353884516988
19,1998-12-31 14:14:46+00:00,,173.5488180651249,173.4315448624392,183.5055196704014,196.8033225401325,192.66990074508635
20,1999-05-24 14:13:53+00:00,292.04850028726753,192.32051950552497,198.70812306367984,217.86906497419938,214.35956343632418,214.19737268120753
21,1999-10-07 14:28:42+00:00,246.07937612669838,207.12636685513388,200.02024853853507,193.88702524729229,187.248072970208,173.8006825789062
22,1999-10-14 14:34:50+00:00,240.80950926113186,,184.7903280976847,169.27157160823091,167.60680641764964,171.57492027377717
23,1999-10-23 14:28:31+00:00,241.441114867775,185.9108422848879,200.49895994197166,206.06837204697894,205.0370660399817,184.92228913716085
24,1999-10-30 14:34:44+00:00,243.60105114929922,195.95335155310644,209.89340947578023,204.52545531211018,201.57625067794018,
25,1999-11-16 14:11:19+00:00,229.4586826404245,186.02096065955033,175.21378334430204,174.74558878154045,173.39902840205133,172.13119182335592
26,1999-12-01 14:34:38+00:00,268.2937157061537,180.6271704213844,172.20734652543206,165.0698437603919,151.82729414054285,158.1579200691329
27,1999-12-10 14:28:36+00:00,286.45223984059106,191.58985782273015,194.33964130604573,207.88553266592083,,187.45129854223399
28,1999-12-26 14:28:29+00:00,266.46890147066466,193.5325531210594,204.75159212122014,215.56067596405788,,205.45736571632463
29,2000-01-11 14:28:30+00:00,,170.6857884660171,189.68546263219315,187.26857258774638,164.33448643501978,
