,dates,nzd0072-0000,nzd0072-0001,nzd0072-0002,nzd0072-0003
0,1999-09-27 22:04:48+00:00,183.52453634245268,169.95535981499015,166.2387329184548,168.92693180422432
1,1999-11-14 22:04:42+00:00,178.3823791949585,173.59224499084127,160.57339260713172,166.2802650028918
2,2000-01-17 22:04:35+00:00,166.65653426519353,166.8047144027297,157.6576001888294,157.33840479006332
3,2000-05-24 22:03:46+00:00,173.77963622465063,170.9415359623067,165.67460108787512,168.1653034007892
4,2000-07-11 22:03:17+00:00,,,,
5,2000-08-12 22:02:54+00:00,138.762868386529,124.83029996370223,129.7133550602196,144.7543291737769
6,2000-09-13 22:02:26+00:00,172.54978826394438,142.56797141577576,133.50415725438936,137.7377954970816
7,2000-10-15 22:01:56+00:00,176.1596412936876,162.59988965082815,159.70438566260515,171.78205812055788
8,2001-01-03 22:02:12+00:00,170.09452820915664,162.34796930081248,153.65834829916903,151.18921011445872
9,2001-05-11 22:01:45+00:00,175.99417497084215,163.78375496851714,153.7923342428531,165.67038610146034
10,2001-08-15 22:00:38+00:00,188.4813536494069,176.16366437391162,168.1284777768974,173.8283008587311
11,2001-11-03 22:00:10+00:00,142.42606498314254,169.1814549742492,165.08215200496002,171.50185837973504
12,2001-12-05 22:00:18+00:00,155.3353061156034,169.41803493147404,158.18930102197638,164.0718520140218
13,2002-01-22 22:00:40+00:00,173.38412585552143,173.8381673312783,167.12954489616197,177.51876937014148
14,2002-02-23 22:00:43+00:00,182.16657463256462,173.4779112134645,167.2121827108131,175.36564874223888
15,2002-03-27 22:00:37+00:00,169.5548522751151,165.6806207346797,158.90964714734415,161.84912256316997
16,2002-06-15 22:00:19+00:00,173.75735060347705,180.64640713098234,174.32570636211622,184.31191568427212
17,2002-07-01 22:00:15+00:00,172.0445759519418,170.22129754446613,169.16219642173783,179.25849277171287
18,2002-07-17 22:00:08+00:00,180.110359706422,172.01370512664536,164.72958457849637,172.5116497864644
19,2002-08-02 22:00:01+00:00,,,,
20,2002-08-18 21:59:57+00:00,173.37258178449076,171.22485331228742,165.3264158168577,172.45882374143585
21,2002-11-22 21:59:57+00:00,177.0739213292633,170.13883449486886,168.68439359919415,166.73276394077695
22,2002-12-08 22:00:03+00:00,174.66667762779426,165.12230277414233,161.9506678802624,164.14647556875283
23,2003-02-10 22:00:29+00:00,178.59777834737793,169.71531698037887,164.43504659542253,161.60092366888463
24,2003-07-28 21:48:28+00:00,159.8341441976103,151.69295979977926,144.3782198096943,155.60574936819998
25,2003-08-05 22:00:11+00:00,175.90961003568447,167.40054407525514,154.59169345994633,157.54327495658177
26,2003-11-09 22:00:18+00:00,176.59727900784802,174.3089954273945,164.24696290162643,166.93992735764488
27,2003-12-19 21:50:27+00:00,181.25567913464886,168.64025707217522,163.42322952504497,164.96161600381146
