,dates,nzd0278-0000,nzd0278-0001,nzd0278-0002,nzd0278-0003,nzd0278-0004,nzd0278-0005,nzd0278-0006,nzd0278-0007,nzd0278-0008,nzd0278-0009,nzd0278-0010,nzd0278-0011,nzd0278-0012,nzd0278-0013,nzd0278-0014,nzd0278-0015,nzd0278-0016,nzd0278-0017,nzd0278-0018,nzd0278-0019,nzd0278-0020,nzd0278-0021,nzd0278-0022,nzd0278-0023,nzd0278-0024,nzd0278-0026,nzd0278-0027,nzd0278-0028,nzd0278-0029,nzd0278-0030,nzd0278-0031,nzd0278-0032,nzd0278-0033,nzd0278-0034,nzd0278-0035,nzd0278-0036,nzd0278-0037,nzd0278-0038,nzd0278-0039,nzd0278-0040,nzd0278-0041,nzd0278-0042,nzd0278-0043,nzd0278-0044,nzd0278-0045,nzd0278-0046,nzd0278-0047,nzd0278-0048,nzd0278-0049,nzd0278-0050,nzd0278-0051,nzd0278-0052,nzd0278-0053,nzd0278-0054,nzd0278-0055,nzd0278-0056,nzd0278-0057,nzd0278-0058,nzd0278-0059,nzd0278-0060,nzd0278-0061,nzd0278-0062,nzd0278-0063,nzd0278-0064,nzd0278-0065,nzd0278-0066,nzd0278-0067
0,1999-07-09 22:05:23+00:00,99.93181437067959,81.98246149653095,72.8705633878819,66.86560020033444,49.34777914350163,43.627912391047715,46.82493256941799,29.02286637913231,18.103800961715336,25.67565074509633,26.05832968452828,18.100462783945936,34.18663317314256,39.59375255748821,48.9940600464203,67.84027238973819,84.9054822791886,97.58720833882087,95.24574342202236,87.36110747473037,85.65770878021998,93.92354902175735,108.34609856006462,,3.724827774760856,,-17.18699834490204,-46.55047319591559,-51.09526189788792,-25.03154477385188,,,,,,57.78405909153331,,97.21995844872541,98.56397600966795,96.62625523826894,102.60069922847424,116.76876803435992,139.43529714972482,145.64459934037583,147.03583336470493,152.16361180915035,158.86717945072897,171.64994947783387,161.47790729747865,139.49026229682264,129.77928389940692,128.2816003064636,127.84302271089872,128.00886851095248,124.18078135341835,124.02827146808563,123.59792717113045,122.31359012790875,117.61038938306477,117.81080676543328,135.43509148334888,145.13677018713923,150.9574734848193,,75.23803915434992,104.0081141518108,108.74989234153352
1,1999-07-25 22:05:27+00:00,87.86409523638144,76.91578009291507,72.54629184839246,62.04078480114809,48.28169519993558,37.15451103090661,37.08114647332348,29.65493066452764,23.452692739219234,27.243097441255518,27.658198792957222,31.81133226059815,42.80780129001995,51.52371797689487,62.37159580246196,73.82870756562014,87.35874712301514,87.83856643844699,89.57568631131474,82.76102548700631,81.34807393872816,91.92083752837794,104.10090990675361,74.80935847819279,-17.269036934628495,,,,,,,,,,,,,67.92179082229781,84.98607782418483,89.11970099674795,87.81889599066909,103.87531576787637,129.07838150895228,128.63296650306677,138.346244598997,148.0450437528095,149.37412927838676,159.934531144984,147.15212888039156,133.9735077000166,130.65001789385346,130.34689120349373,128.92152333650066,128.9825276817474,121.56896744303207,122.5555979620315,121.77331450074826,120.41236540698708,114.03501853035559,115.29849257231244,128.5334383244665,143.13855644625158,141.59055387885917,100.49155661350696,84.4792782218866,,
2,1999-08-26 22:05:32+00:00,92.34794481318156,80.99385949346487,76.72536895011021,65.94454561330735,52.87555207477928,38.74572302193979,36.234783132457814,29.61679050929171,19.112033585628705,21.876929101207516,24.643326497523073,30.6313595381937,37.35982773563225,46.58766115411463,58.24126987618066,67.8446847352854,79.11851906293192,89.50121481225787,90.3465517328236,88.49190018039062,86.29677702000927,98.52083121250965,109.93162792349463,107.70825183039474,-12.300591361968241,,,,,,,,39.29518735301252,32.9264634194164,35.87844340008987,50.24709020644798,83.23355601712674,90.3802622580709,92.54256478358795,96.46753147879727,101.21158937276803,115.1163436917519,,,,,,,164.01952186924188,142.19005501707866,131.195413189965,133.52713361520318,130.688345512023,134.4098537945759,126.64807443013339,128.0484917358332,128.12182910732108,122.53935934818205,121.28868221917566,123.31634393774226,136.48951569401248,146.98139095593504,151.86348225056508,85.83430782126584,81.55090920442814,99.18088134780203,113.84966896829641
3,1999-10-13 22:05:36+00:00,87.8785769221599,70.09210187325272,66.42827471143943,54.78245584273351,39.02789958175836,33.41736314101371,26.69814458060763,18.105302876322348,10.673101053469203,16.090029081654578,16.263891934053632,25.225330150320268,28.50831424304444,41.51245356863022,57.43525543184374,66.05339817775761,74.21002618292697,87.94177096857548,90.879777408885,83.69540288061667,82.10370999282215,92.63722818290194,101.69630980176989,91.41101299881299,-16.337553629504864,,,,,-35.58170732731762,,3.314088324399732,21.06820547023286,20.57924990388675,19.378133670376393,31.035736580723864,67.05297976005174,73.825844796562,79.24061906602623,81.09591957384357,86.85014626733935,103.06844013652727,122.31237462615576,130.1774235749216,131.5149825685854,141.706187497577,151.40806571701617,157.42046610543125,148.75953722980913,129.95671850843917,124.49579867448972,125.40969707587834,124.93645168458771,125.28854793391525,120.08260063851102,119.3830442035088,118.72828477783689,113.92995591405642,109.45843248874752,113.04220216440446,122.38341610144573,133.2778060205856,126.0480562601292,72.69899156352432,69.5855193226567,89.5831870430493,95.56036207248496
4,1999-11-30 22:05:23+00:00,72.37509384632783,51.083564773364365,48.01540818048451,37.97342141137714,29.045784211279674,12.838125842269962,8.269221114397839,2.868211138101165,-8.371979571298013,5.099767397321331,1.3974970243539975,13.741025952628165,,,40.46169520719902,51.692870738755346,63.67406555572183,68.34700340669653,74.64694873934116,75.38231918057554,75.96111488621435,77.25353987304504,94.09755726794026,90.35019725735694,,,,,,-44.673092854756504,,-5.383416470802583,9.530187516801622,9.400759651836301,3.342047296465699,24.488017842588093,54.878598519619715,72.28965998046203,67.23786832328516,67.11811269388271,73.23622405249286,89.1776584204438,114.87639901055744,123.38833399348952,129.7502744247986,138.0496742657361,147.99897624607235,151.96903453151188,136.28214357884443,119.23074663220842,113.6138489823013,115.46690127905568,110.0247606854483,111.84248833386904,108.57982450864061,104.02919265815538,116.59265791020725,105.587734666746,103.73280447816346,106.60119380985019,123.45835567812068,130.0459976497373,,63.43136417237923,61.78836916962135,,
5,1999-12-09 21:59:21+00:00,85.38105449674654,69.58507846525809,64.46117140960618,52.88549160095838,41.95280050336613,34.12903273211285,24.220035639628332,18.65782492408351,14.030156160233677,17.08127282413698,20.1204926102113,28.11008483653341,34.811724392855105,41.969222045396165,52.621144571283885,61.654652048989114,72.94820426791208,80.25504571328668,81.30525170819703,79.97083425943225,85.01001567946965,91.11362632089806,105.509655327393,87.21739746780605,-20.539005640587508,,,,,,,,24.986447847988146,22.287136997231443,26.784390747424958,36.57580107118195,69.59345790168346,80.69087682016777,85.06947880838226,86.03503474284051,89.26525190816626,103.33893681671665,126.39707632339663,131.19222484325866,138.2676300488102,144.72733102781322,155.07039367967172,159.39186728391516,154.36839874050742,136.1492021809214,128.3620578068667,129.4959796410082,125.26222956322528,122.62910538613315,120.44886884965284,120.68261078489492,121.1400221498132,113.58630337142469,110.9522925682624,114.16368276024184,122.65767190627047,141.2120165602089,143.85916856252783,81.50834026470208,73.93460912943235,88.24813697466398,101.94790270919603
6,1999-12-25 21:59:16+00:00,91.19909144941312,71.73876690891758,68.70117934735237,61.27850412657525,50.63770362912245,40.2888336815605,30.743541210097547,24.119571908783414,19.738522925334344,18.144626783115648,22.61346371760521,31.585628629861525,39.21825587346668,46.183348513794265,60.27115912588855,67.98421467176362,81.14383692937885,89.88118658467286,90.39116802487277,82.144658274196,80.000256493988,86.88348998474561,108.45612557078861,81.65439859452756,-12.857146130709776,,,,,,39.16112342909481,32.94909275201054,37.56257525445268,21.555157589977615,25.895514166953145,39.05703903887845,71.75906568438849,78.63981754537052,83.74831972116736,83.42383280007901,89.42161713228009,106.75197254959474,127.22422083514083,132.9544809533716,137.37142023863714,144.83073969447963,156.72874249916936,161.70578443806207,152.78778177405886,136.5359096973362,124.80210956545524,126.94842159153022,126.41038820768742,123.81373837596506,119.26487484824617,114.11560323771577,118.30102124782326,113.51779004121111,113.45410271324279,117.62008889423338,129.15869797571835,139.70794537196934,137.61178453640827,79.18205456005153,73.6102289937458,87.52900916055125,97.02411596387864
7,2000-01-10 21:59:16+00:00,95.54672471845325,75.75201833910548,75.04584275784855,70.38875980238227,58.08748347293529,48.27416673481388,32.030548451595436,29.20577944075172,16.68657719911091,20.28796322140838,25.441999306561257,33.54696162673906,42.29282600698406,51.0334375458107,66.63981255200363,73.60071584623817,82.49741871569155,98.88844931284233,96.48222257708392,87.73888356540672,88.03486337839475,91.13206235831277,102.84694130764537,113.23449339799367,-4.8023836898738965,,-32.440879222316866,,-50.061927142421055,,36.234963679825896,50.18831071207853,30.526770650457696,26.78296802394665,26.21541201135325,37.9058481263128,77.8432536779022,83.06554281359126,81.91313285381868,81.6592770974048,89.58576676501103,104.10892409769207,127.43006496308972,133.3666206176269,137.98214185542747,147.58704690593694,154.46838143582679,164.89283943920395,153.89872639872297,137.23175634773216,129.0285397967211,129.06540401079596,130.97369807910937,129.73371071007688,123.91444621072812,118.17258456048748,119.06646666071316,115.30951312525683,112.77712263509436,117.6937590123932,125.15355598556097,137.86991558623237,138.32771224659885,80.34680083872031,76.32227464750613,92.93586696721029,99.2268312928961
8,2000-01-26 21:59:14+00:00,,67.08566355163948,102.61593661427135,95.71276306657008,70.48617786880105,53.705494111070706,56.949120522295416,51.146599042750054,,14.61895122255739,,77.12606111883025,71.42774682698466,,84.50051079075266,99.83997785806304,,110.66566053494546,89.64100951422525,83.90004621970692,82.69715901565722,95.09980905167424,105.60632088290714,103.3456935592426,,,,,,,,,,,,,,76.4652078349981,89.64099828598893,82.75658500477874,86.18636473605844,118.42171503609333,144.03614975278833,139.89446252793078,146.60873292296387,152.229290716422,168.06498142447631,186.11615247158238,160.26466776611613,145.7286224245083,137.74639850106308,137.1856949669818,149.27618029073534,145.77921289183777,137.71442986379253,112.86423435015205,141.50012441957418,,112.40889025746914,121.81064764230257,136.58007591361533,161.18597586717124,158.42534219951858,83.67147023568371,79.64651802764881,,118.28575837662065
9,2000-02-27 21:59:04+00:00,90.69801190736689,70.40029486252999,69.77850611076944,62.33861068852343,53.65991361500605,42.367724012817625,28.989811047026706,27.644966249460964,18.661266963009933,17.90859653186234,27.015460661268797,45.533654937607935,63.493607740076556,72.99425827476972,75.61894251098798,67.39433304412648,80.97421692689386,93.83305124769251,92.61596846428364,88.39741321073066,92.12209909385999,96.85292326307722,111.36216442725465,112.50786294566771,-9.843656968027492,,,,-62.289142663611685,,,48.81519153095218,,,,65.77829606111644,,81.5321097822067,90.23843049303856,88.24927348068996,93.75965936580837,105.53642205454624,123.20796477909481,130.4663463010528,132.53297558390938,141.00384938883622,150.02376110494657,162.9850023976681,153.3952842681059,136.47581210232576,133.74598003642717,134.4509448758045,138.20279941566685,135.8609204248924,127.95138331872796,114.92354341831928,119.35336094792764,115.67972572934082,107.1629177609582,112.82166821319149,127.94528934569577,143.9719321461174,148.0724996783351,77.6347327171324,73.96849361295644,,107.35332900741957
