,dates,chi0253-0000,chi0253-0001,chi0253-0002,chi0253-0003,chi0253-0004,chi0253-0005,chi0253-0006,chi0253-0007,chi0253-0008,chi0253-0009,chi0253-0010,chi0253-0011,chi0253-0012,chi0253-0013,chi0253-0014,chi0253-0015,chi0253-0016,chi0253-0017,chi0253-0018,chi0253-0019,chi0253-0020,chi0253-0021,chi0253-0022,chi0253-0023
0,1984-07-08 14:07:13+00:00,186.1580316081409,180.65555112842821,180.92773056982088,174.32590361414958,172.85921238392172,182.8221519885154,178.6609020349154,187.06811105422017,190.3409019746766,187.22014178160484,195.85868100091915,191.6321576659003,182.94979457748104,189.50814177241494,191.0943208703197,185.89965510717138,183.23851996827972,184.6951294678473,191.7674969022891,194.02038643814694,191.56603397545226,203.1363844185295,201.6026611405714,
1,1985-07-27 14:08:29+00:00,186.53744503905386,189.65126077560953,196.4824636423877,185.78949715563604,185.6430120688395,200.0040756683249,196.55393736837163,192.4969148874893,198.6117218882757,202.7501168230542,201.72857742334503,202.74019531373244,195.7138516566283,193.1484226994339,189.0578169483215,188.35544950218986,190.60138364267763,191.70083320758556,196.79900238115056,212.4237955102637,209.06276032224275,198.76191227989665,193.0016660209671,191.7899151994981
2,1986-02-04 14:05:35+00:00,196.44520223523446,205.93441545370425,200.7246075155521,191.3540812489171,189.5041656762716,202.35358785076744,194.47061809819547,199.45031460280225,205.4113474298909,202.5333878362846,213.32277115690488,208.84294508102562,202.67286979940573,203.89106744292715,207.1122261574841,211.29220577976494,209.56205477422105,200.68241813024156,214.14328314694424,211.784380880343,234.36809089652195,229.7358094973202,229.74227987544572,220.99969696127158
3,1986-07-30 14:00:52+00:00,189.97169721598272,190.6098835520827,198.04974285199648,184.48364259944154,185.332003878795,200.1690625496933,191.887568806322,197.20094719829143,206.33605713763416,203.94137873955071,206.57038593726259,205.57855412846862,199.66931594882396,201.84686751839908,199.33996993908212,198.16070365136915,189.59383513774765,192.84966638848772,199.41805329557093,206.21227591618276,200.08164999408223,201.91330197125558,187.80869628071747,193.9061667973795
4,1986-08-15 14:00:17+00:00,195.54893924345305,197.26082091389802,196.40950859556386,183.9289981949698,183.01973221237344,193.99371069407616,188.0240118340335,192.92390335664945,200.85279395711794,199.80848506029247,207.36443971803953,205.2441822897946,198.52768054999038,198.83217698984294,201.37395162392647,200.37779480476965,190.59020275161666,191.28584642523168,196.5462472806422,202.65653864794078,200.04320008084574,203.0581287619612,194.71002713327962,191.53000931750609
5,1986-08-31 13:59:41+00:00,181.1158123953307,185.53135859822925,185.71694275855293,181.2532430979352,178.1429960952952,185.96967479053342,184.96255884043822,183.8704336522521,193.87564642797446,199.15767454500053,200.65454083529093,193.75267342879124,188.61122885516642,189.48421969797448,183.6888875563879,183.52203294258248,183.92440039902118,192.91542212597344,194.94677419756195,194.09743332318013,194.6877004721971,201.7076723713776,192.68690029675048,191.5755761902667
6,1986-09-16 13:59:10+00:00,207.28632578817326,196.68232358579172,200.71529774709586,188.19221350994547,182.148655668159,188.9250192224135,192.2620859259387,189.52398820528143,201.83498395290854,202.40700948861524,198.4810244371249,197.97955989425253,192.89312891419416,196.50047303901275,191.40651798453706,183.67224699457046,188.77484917166973,188.3594891908311,194.8163068472175,198.83943999969026,190.3004548113658,202.67783009424977,196.301385198658,192.10249820252199
7,1986-11-03 13:57:34+00:00,193.3365630374298,198.73976693461856,191.73852661893486,183.3046063526451,174.12253894637064,183.6429774715717,186.81943290953245,183.4677298837765,191.4255943116916,197.57921444095686,202.15720698479538,196.64033518056428,196.34771503667622,186.64981343805192,185.22668532660336,186.7309053596461,184.21086851157025,183.02220552703113,193.49388262141227,201.28377247487026,192.65399026404475,198.21714368793312,192.39321262573233,185.7378086934028
8,1987-01-06 13:58:06+00:00,197.954753394534,199.50910011616733,197.04011834624905,184.87943586142072,188.93209599885984,199.20058311757958,193.2292163158481,196.53423786225704,199.51142085549708,202.63191554299277,203.64304370247982,204.71887401910504,197.32114247908686,198.7755221301731,203.63763225875422,202.85140972651544,205.12374830451915,194.60280617734253,207.07276645968557,209.39297713573347,209.64600087043547,210.66997752205876,202.6658553220483,198.68137802266986
9,1987-01-22 13:58:34+00:00,187.79251193455144,192.7237051713831,187.84831108140082,184.21997021036753,182.94202131629237,190.29875552224743,190.2977369424729,192.62503294274313,194.40313908676146,208.30217594832268,200.1620097680626,202.3535312270634,191.12049312255678,199.08935724236608,207.03616189867097,204.51585975847829,197.65105490457466,197.8758111524053,206.71140242362299,218.2618175765908,218.83623664206613,209.9678891414493,198.14486018193867,191.35257854891904
