,dates,chi0253-0000,chi0253-0001,chi0253-0002,chi0253-0003,chi0253-0004,chi0253-0005,chi0253-0006,chi0253-0007,chi0253-0008,chi0253-0009,chi0253-0010,chi0253-0011,chi0253-0012,chi0253-0013,chi0253-0014,chi0253-0015,chi0253-0016,chi0253-0017,chi0253-0018,chi0253-0019,chi0253-0020,chi0253-0021,chi0253-0022,chi0253-0023
0,1984-07-08 14:07:13+00:00,185.55786325790297,179.7928091249612,179.94173970871572,173.51391114029826,171.9964703804547,181.671829317226,177.7406438978839,186.20536905075315,189.68357473393982,186.6199734313669,194.99593899745213,190.820165192049,182.02953644044953,188.44630546045553,190.2315788668527,184.97939697013987,182.3757779648127,183.88313699399598,190.9047548988221,193.20839396429562,190.64577583842075,202.32439194467818,200.452338469282,
1,1985-07-27 14:08:29+00:00,185.777523469188,188.55887351892736,195.23402106332236,184.76136797287634,184.55062481215734,198.547559326082,195.38872429457732,191.40452763080714,197.77942683556546,201.99019525318835,200.63619016666286,201.71206613097274,194.54863858283397,191.80394607582505,187.96542969163932,187.19023642839554,189.50899638599546,190.67270402482586,195.70661512446839,211.395666327504,207.89754724844843,197.73378309713695,191.5451496787242,190.20098828068765
2,1986-02-04 14:05:35+00:00,194.02348269480467,202.4531936143364,196.7460682705603,188.07763716480622,186.02294383690378,197.71195873161034,190.7573148028698,195.96909276343442,202.7589879332297,200.1116682958548,209.84154931753704,205.56650099691473,198.95956650408004,199.60648671755138,203.63100431811625,207.57890248443925,206.08083293485322,197.40597404613067,210.6620613075764,208.50793679623212,230.65478760119626,226.4593654132093,225.10065075628862,215.93610155855475
3,1986-07-30 14:00:52+00:00,189.21146350864586,189.51704759778596,196.80078747565736,183.4550911130446,184.23916792449828,198.71194794396433,190.72187712173883,196.1081112439947,205.50342022007473,203.18114503221386,205.47754998296585,204.5500026420717,198.50362426424078,200.50183865157234,198.2471339847854,196.99501196678597,188.50099918345092,191.82111490209078,198.3252173412742,205.18372442978583,198.91595830949905,200.88475048485864,186.3515816749885,192.31658722749336
4,1986-08-15 14:00:17+00:00,194.96724735840831,196.42463882914623,195.4538719272761,183.142003291674,182.18355012762166,192.87880124774043,187.13208427696492,192.08772127189766,200.2157028449261,199.22679317524774,206.52825763328775,204.4571873864988,197.6357529929218,197.80302980860998,200.5377695391747,199.48586724770107,189.75402066686488,190.49885152193588,195.71006519589042,201.86954374464497,199.15127252377715,202.2711338586654,193.5951176869439,190.31374446695804
5,1986-08-31 13:59:41+00:00,183.15800373314013,188.4670086463303,189.07197138495414,184.01620784908914,181.07864614339624,189.88387485466816,188.09391889174603,186.80608370035316,196.11233217890862,201.19986588280997,203.59019088339198,196.51563817994517,191.74258890647423,193.0973274494835,186.62453760448895,186.6533929938903,186.86005044712223,195.67838687712737,197.882424245663,196.86039807433406,197.8190605235049,204.47063712253154,196.60110036088523,195.84561262386825
6,1986-09-16 13:59:10+00:00,212.10647204221556,203.61128382597755,208.63410945016537,194.71358785364978,189.07761590834482,198.1636328759946,199.65297684880358,196.45294844546726,207.11419175495487,207.22715574265754,205.40998467731072,204.50093423795684,200.28401983705905,205.02842410385685,198.3354782247229,191.06313791743534,195.70380941185556,194.88086353453542,201.74526708740333,205.36081434339457,197.69134573423068,209.19920443795408,205.5399988522391,202.18098582461045
7,1986-11-03 13:57:34+00:00,196.63648095733714,203.48339894448534,197.1598203444969,187.7692011854609,178.86617095623743,189.96782015139408,191.87930705339036,188.2113618936433,195.03979012873296,200.8791323608642,206.90083899466217,201.10493001338008,201.40758918053413,192.48812975788798,189.97031733647015,191.790779503504,188.95450052143704,187.48680035984694,198.23751463127905,205.74836730768607,197.71386440790266,202.68173852074892,198.7180553055547,192.63763707139086
8,1987-01-06 13:58:06+00:00,193.83940382346037,193.59328510774898,190.27918690805666,179.31160997114463,183.0162809904415,191.31282977302178,186.91901364020188,190.6184228538387,195.00413323003548,198.51656597191914,197.72722869406147,199.15104812882896,191.01093980344064,191.49451904288898,197.72181725033587,196.54120705086922,199.2079332961008,189.03498028706645,201.15695145126722,203.8251512454574,203.33579819478925,205.10215163178268,194.77810197749048,190.07655619224317
9,1987-01-22 13:58:34+00:00,184.90160147794674,188.56802139001385,183.09895818840738,180.30873841613766,178.78633753492312,184.7578438137551,185.86500757567904,188.46934916137388,191.23690382476585,205.41126549171798,196.00632598669335,198.44229943283352,186.68776375576292,193.9746695114501,202.88047811730172,200.08313039168442,193.49537112320542,193.96457935817543,202.55571864225374,214.35058578236092,214.40350727527226,206.0566573472194,192.60394847344634,185.30794759420013
10,1987-02-07 13:59:09+00:00,196.52985459852792,197.9344618580293,194.86925298563486,184.04494901026752,179.39318410669546,193.72666787916629,190.7712940834839,204.39403162502128,203.58629205882096,218.99679782824887,208.84699084848125,203.7663091162363,195.34367492944074,198.34560867321423,198.89367196083066,200.11334247076334,183.53028380611457,195.89602449599562,212.06957438289848,226.67479167447118,227.5314175528395,227.9099083779037,209.23034403878592,201.62703075545585
11,1987-03-27 14:00:57+00:00,204.7481624279361,202.15109102131225,195.35282785590252,192.3359719816043,188.0747367300858,203.42418017946767,214.62883355046404,226.25322316895137,220.77587180402094,229.41818747811004,221.4934299966697,213.59133785147867,205.11147451520014,207.99918472470605,211.69234729754118,217.053349748027,221.77089247040098,227.21537152385525,236.3550697936817,242.57614783335808,244.47941627000756,238.06180805047802,223.5289474997082,226.97052147436017
12,1987-11-06 14:06:32+00:00,191.60098871018593,191.60928297032106,191.35355923161342,181.42311895756703,178.72541272101049,193.93716777572442,194.07990420896482,190.87707235849004,198.06312165598425,197.95749827780844,198.8231848625407,197.46628124059575,194.67217276406024,194.4487206781079,191.30452221159155,190.2847557466405,193.6029304330609,197.914347971468,196.84776713286684,200.52856597014411,202.543671168168,202.14416124760848,196.4979448433653,191.44744572115306
13,1988-04-30 14:08:52+00:00,187.3539418732036,194.74683813854654,194.12345610276859,181.72491259784798,178.67576029939804,190.8602687252601,186.1983146384773,187.9365797623223,191.5592340211859,193.24249348110044,194.70070281294417,197.86738521868966,196.85050687833683,196.12798894161915,191.9265306867925,196.8703052676162,190.5747736261336,196.06842728512365,207.34118881480165,198.59323569962427,205.8178403755003,213.684373304351,215.00497974426068,208.4750377280619
14,1988-06-01 14:09:09+00:00,188.55763298771615,192.0201313339639,188.6248625126764,181.90020680299605,173.85144879452002,193.1340183568485,179.40914397931846,188.02905482270506,196.85632129697532,197.64855282804055,199.96050977950733,199.89588223521017,195.8861946684974,192.98843020844606,188.700647269992,187.02487003537627,184.7033961454447,194.9619650081285,201.16624582690844,202.4405930751881,196.28820814681515,209.1310472645323,213.6302946112756,210.2821873433335
15,1988-06-17 14:09:14+00:00,189.88698391238657,191.80288261352175,188.28469077969115,182.46554751325914,177.28439212111564,182.35839539381172,175.20753790432897,183.96617093293037,183.88747357188336,187.3608393459836,195.1956621127953,192.07342671020484,182.82512472531752,184.89517477460325,181.16300358015044,176.54698418310838,180.86832525564407,196.39833710861208,190.34680045585097,191.2783415532029,201.72996605273988,214.31511206232747,215.402339638293,203.94958008409372
16,1988-08-20 14:09:24+00:00,200.26101238145557,197.77669936618736,189.82247359452327,187.33776263421464,186.473993727608,196.27944778316913,194.7044122660956,200.34688897785446,203.1620535762263,196.74721254493312,208.74427300436787,210.75176986617078,197.777025044494,199.99597228257082,198.77848494789362,195.6218125866235,187.03981803682453,196.9967855712083,203.3046339443998,198.22469214191452,196.49209839463188,199.7542065932623,194.0417765445314,203.0479038480805
