,dates,nzd0236-0000,nzd0236-0001,nzd0236-0002,nzd0236-0003,nzd0236-0004,nzd0236-0005,nzd0236-0006,nzd0236-0007,nzd0236-0008,nzd0236-0009,nzd0236-0010,nzd0236-0011,nzd0236-0012,nzd0236-0013,nzd0236-0014,nzd0236-0015,nzd0236-0016,nzd0236-0017,nzd0236-0018,nzd0236-0019,nzd0236-0020,nzd0236-0021,nzd0236-0022,nzd0236-0023,nzd0236-0024,nzd0236-0025,nzd0236-0026,nzd0236-0027,nzd0236-0028,nzd0236-0029,nzd0236-0030,nzd0236-0031,nzd0236-0032,nzd0236-0033,nzd0236-0034,nzd0236-0035,nzd0236-0036,nzd0236-0037,nzd0236-0038,nzd0236-0039,nzd0236-0040,nzd0236-0041,nzd0236-0042,nzd0236-0043,nzd0236-0044,nzd0236-0045,nzd0236-0046,nzd0236-0047,nzd0236-0048
0,1999-08-05 21:46:35+00:00,173.96600930214555,169.98366525556798,167.0141647818216,172.34297627238547,166.83498502696023,168.61751886566097,171.0981436485782,170.71500513434154,173.76027239105707,180.3681151843373,178.10714765287014,181.9438775529648,181.65033396982813,184.89621680185334,181.057953061359,181.9495495692289,185.7211249984061,,,184.95067484678754,185.78361542171604,189.55940956934475,189.90506692121156,190.8082716714627,187.40695399284516,184.84929726669446,183.42321283760492,179.6049318671267,171.5361031346485,173.26164853629356,172.58959687112858,174.67008554967992,177.26780842677994,175.91311524502436,178.64158468024223,174.8278161694503,176.32787708224868,180.28985052449616,182.10973363855175,179.86579030099801,178.29094994798317,171.2448095626866,167.52943590293143,159.19128196896182,151.31771783978363,145.01935153452123,148.07650535337115,137.00767509372702,153.21732363029565
1,1999-08-12 21:52:44+00:00,,,,,,,147.62751996587906,150.2209551315609,148.08940576384242,146.9842249922161,139.50885115821995,145.7101034977455,154.43619438054708,152.25160878560678,142.60275173117995,146.18560465235208,147.91562039875504,,,156.98999149031934,161.91980139061351,160.3732862607539,153.91453518926087,161.82141893116773,155.346902866954,155.44943604879083,146.74940251337776,149.39537794949902,146.5484712694592,141.74268319078675,142.39705159955415,145.05752201337657,147.03986136962567,149.10880460734697,147.88985568228074,147.25245423731735,,,,,,143.32205600691566,145.91771198671827,133.9977773663162,128.3611549211818,125.72513610381664,125.05206699064097,128.98697061319814,131.71842111348872
2,1999-08-21 21:46:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1999-09-22 21:46:36+00:00,174.52117098446595,170.16876365430988,170.14625037186875,170.17647539615214,167.36690176679002,164.5616734757677,169.62773872501998,177.75373898019464,180.2851469322614,178.54003398786762,181.01527821621102,185.0280004604752,182.91755180459654,183.26340815020768,184.38119710588447,186.06241025574786,188.0254670647313,187.27597453629744,186.95997420041277,189.28726940153712,192.1888708737806,192.51605691733988,191.88285293653468,195.71481087202037,193.81952466654778,189.56133458510374,185.22772385593427,182.51151938274293,183.0487060940725,179.22586483937025,179.68858446473882,178.32737539291463,182.97803195118047,182.97272601982309,185.97209109030518,182.3453080608728,185.08963143303504,189.0093950781809,185.7944434788567,181.11392258973126,182.08434214068654,178.0385184113318,169.0778093882649,162.66821724166624,159.3535750586791,154.30939298182528,157.8899434106881,146.01241030201794,152.67492876267292
4,1999-09-29 21:52:52+00:00,165.41753420728543,159.19097545884244,159.3350185832908,159.53232876776187,157.3163249063863,154.4952336973372,159.67404591970705,162.9085994793171,167.40693381916194,165.38480412858752,167.47045618671217,167.81852570325904,168.33152735857874,168.2292537092486,169.59913027213983,171.6805182284272,170.7019851438321,172.613800496226,174.79615619707286,175.59111264499379,174.71147878443236,174.42954718972712,173.46049446619043,176.3421246899989,176.27345138850282,174.01526817626356,170.05874829048332,165.95688234776617,164.28310051355675,166.14365240939838,165.03418836263302,165.16971355891198,165.79980851572063,163.3437047278441,165.12136796921203,164.77888036471472,166.75321394549331,171.362617436475,173.21100725288278,168.3399412084796,162.39747248365427,161.8818209238775,158.19497990756068,151.7568874201838,140.23789343898883,139.1537849367824,139.17830262366266,131.72496862128105,138.77891167989813
5,1999-10-08 21:46:42+00:00,138.25203822943735,143.29706458663156,140.07419191995731,137.48756365965806,134.63811959681345,132.98268271472,135.8682687953386,134.91288153744563,135.95700294533822,141.0985833833766,143.12753377365303,148.0555421739449,149.62148757323553,149.06113807664508,151.75019033775015,154.66707571147109,146.41697665832606,149.62116226248014,145.35139755630726,145.0721777430072,150.52614612246487,158.54555686273912,158.26553441088458,157.48761058668666,157.27294473250487,150.45060972671945,145.59337310172998,142.36629832297905,139.2219924083517,145.1520991789977,140.45073322654667,139.95208803198997,146.19522406690442,148.60383646908303,150.29156651025835,152.41471351150355,150.4658158188218,151.14479872522688,153.22739264332506,152.5616183212323,144.61990132622688,131.63526302828816,131.55897950629597,122.239882763331,118.69377502053759,119.82172585977243,116.05799381323182,103.90795407266825,136.06314466215167
6,1999-10-15 21:52:49+00:00,168.1621576999407,166.82855260511386,,,,,168.70566631786915,,,,172.44090315540313,174.12369724246224,171.64512389903157,174.24170686627912,175.25549057977514,177.60416188286706,179.14781707677298,178.97583456228608,179.0474555470068,178.28616949583855,178.61719875761406,182.3497543154628,183.54943425345994,183.55029008750506,181.28986255188795,181.17645143402524,175.69936191804618,174.3724808392747,170.03827408486546,169.464572459213,168.82290885584752,169.70216468245243,167.71149737132134,168.55693787339442,170.0858641195607,176.34840293208416,155.5844985115825,152.24273581842544,152.7225925352872,146.45121764167277,146.18391450399326,141.6249574053224,140.1944570153335,132.1813079726752,123.1298212921701,125.59671939801316,126.17229174292038,113.13978651325115,127.36763344089229
7,1999-10-24 21:46:32+00:00,162.55713692256012,162.3227569511685,163.3367627499169,163.77930084734908,163.1619510345703,160.92629314819732,164.12455922401568,165.80248383226484,168.37737108758017,171.71726247637852,169.98157807965816,172.4118444333224,174.82362183509645,174.0873219958018,174.95269365449812,178.64624076699556,181.22490956356233,180.40461916430417,182.23380952426703,183.97821899692835,183.77059770838065,180.9251769989143,182.50502882211674,188.0959596009332,184.5127892691733,181.5565492230554,179.1506645099547,176.49140599019069,174.08697029114154,171.90466099288943,170.5019613712965,168.38978888432052,170.93887582257048,171.584227677512,175.76379105984364,176.47902105754986,177.8100434414829,177.91193186781402,177.92631377683338,174.19427019462262,171.09770127717476,168.0084194955882,165.11486732090657,156.00328565775843,151.52762960241597,150.63089129735425,154.77599264147932,145.51907048299674,151.6187871391221
8,2000-02-04 21:52:37+00:00,156.85508385875963,157.87551317389068,156.18593475699538,155.56859001365916,152.57389870878015,153.47721514054786,151.90008605447457,158.01795950232318,161.88110106829802,161.3916580771838,164.59204424207377,163.23646470242522,165.6152945327626,164.91692689930667,166.25241158733303,167.07703449216172,168.95329974467836,172.33474959120585,171.01831146710612,169.23037102896598,176.3603318028069,176.52253648173883,174.08592900110156,177.80505802077795,179.5116381421003,174.75153531248682,170.58253221261276,163.44838445477725,163.80566068219272,159.20150159457202,158.66323885616646,158.57165615949432,156.84949026625276,159.56016391665588,160.97251329231116,162.3323079013075,164.12010853593785,162.56603592538653,167.3463810669233,161.29674442253216,158.87792504087787,153.27980593880795,149.3054698655434,144.67302945725282,139.80801683195426,142.03002872919072,148.30586436799348,142.84086995112628,149.31088180468072
9,2000-02-20 21:52:29+00:00,158.0791174155005,157.3260046531012,157.21498588199626,158.31739146568404,154.51430508341272,153.24838662265793,154.66476563160484,159.91572995241452,161.43337912366917,160.98625323724613,163.73761838781476,166.01049511050832,160.9135505907172,161.56601053733465,165.44213597310662,169.54404052906727,165.3045148367974,164.56175219173247,170.02046986880478,173.86273542396424,171.14288313427375,173.55480186748153,173.17469752153931,176.5190198583763,174.3254368107565,170.1819151476382,166.7238616264548,164.26317863482095,157.8698145945837,158.5014724290779,159.11130642388864,158.23127009689418,159.05109286283118,157.89544229316618,160.64484058528373,160.79265016234137,159.42070743549516,163.06544986984989,163.69940750862105,155.3879254603569,156.2507658841316,149.67323210585258,146.39015257140636,142.2967260611621,135.81994616934054,135.83263955368358,146.14573839923779,138.19498650441523,147.16529549046123
10,2000-03-16 21:46:15+00:00,168.99344409463365,161.5406474453734,164.18955017066224,166.93808894255162,169.17745374600358,160.15294341287006,163.24790516809605,172.4813120727791,173.07311448295445,175.2104648486208,174.3283519004718,178.77021994290862,175.2600345755728,176.9805161591682,178.924497627577,181.0782490689748,181.04856552719116,181.72154883952854,184.06760960596137,183.43636374288005,184.45999999748233,188.0664942184386,191.92393519412457,188.95029639415554,186.7891931613301,183.92570254802467,184.68550239338146,178.01941149966547,173.70254384736933,169.1344554447466,169.7973599572607,171.18944429597005,172.14355286648103,175.36354847955806,174.26256902872723,176.07323540775798,173.72298440900056,176.8383314305035,177.70347275291704,172.6054024996629,170.56577767450852,165.68420096198724,162.61974170369723,156.65325984252877,152.43075377241422,152.50931761423368,159.02627004406418,152.11485927047318,160.92527918956023
