,dates,jap0178-0000,jap0178-0001,jap0178-0002,jap0178-0003,jap0178-0004,jap0178-0005,jap0178-0006
0,1984-07-15 00:44:31+00:00,100.29254495398371,112.49612705112044,118.57507188982753,133.52458443512518,149.9802129741443,149.5743930183454,131.30619831896786
1,1984-07-31 00:45:05+00:00,,126.19885977012072,134.3041154024162,141.768731698559,148.9257377325588,158.05202252658628,137.74553044306526
2,1984-08-16 00:45:37+00:00,131.29128337258828,139.54174889620788,144.88694084438197,162.9586241915941,168.5764193170639,166.9243115233667,138.9453896134229
3,1984-09-10 00:40:08+00:00,149.38124601680448,155.46967866575977,159.22458831318417,162.21918050300462,158.67116384783702,157.1879396411382,132.95328939381773
4,1984-11-04 00:45:46+00:00,155.53619248480805,156.34541585889397,152.42321457718728,165.3150935188257,158.97130495987858,162.54116087565413,121.86934953693
5,1985-01-07 00:46:06+00:00,143.76124396901716,150.84269974214249,154.68192495834091,166.1497280315775,164.2094426013285,159.65364771150666,129.19071863647935
6,1985-07-27 00:39:53+00:00,149.47616921799343,168.77797212113273,173.7863992652476,182.45054323935392,181.27188281581135,168.267378707197,139.6421876408732
7,1985-08-28 00:39:33+00:00,145.54608045183497,147.83875099118282,166.68118709862438,190.34472515205107,196.6702248336164,,
8,1985-09-13 00:39:21+00:00,176.01005783826974,183.781956466814,177.1095369114277,185.72115492960756,171.70824782944413,173.40777933375998,146.5378928968084
9,1985-12-09 00:43:54+00:00,139.39059402343847,136.50435779567798,151.11990855039653,159.76700889687362,156.46994376945673,143.38290209011768,124.83674308366217
10,1986-01-10 00:43:19+00:00,153.36946359486126,156.65777700049057,168.9394083979579,176.27722195917485,172.62791315327473,169.68058722349565,146.4862878474743
11,1986-04-09 00:35:37+00:00,160.64787468671926,173.99695507316648,185.7958933430969,182.86045550680814,178.7069686584668,164.43413622664565,137.7098814414987
12,1986-04-16 00:41:14+00:00,,,,,127.11963233019709,128.39066910978013,119.52493751124106
13,1986-05-27 00:34:23+00:00,148.09515613304853,153.55639176190363,168.0210752050162,161.6345547784005,147.6009880334722,143.71855905903092,121.27946995617933
14,1986-07-30 00:32:17+00:00,166.81742774255167,162.7801166851961,165.74653360029302,166.78865410872555,155.43933715032026,149.37244628116173,134.07004240440398
15,1986-10-09 00:36:01+00:00,,,,,,,
16,1986-11-10 00:34:53+00:00,127.56056453122201,124.9941825463043,142.12400534113124,141.9346840904918,137.30098476786563,138.06353464770098,111.57408484402798
17,1986-12-12 00:34:30+00:00,117.85180921213723,151.38122748743478,,,,,
18,1987-01-13 00:35:28+00:00,129.83888418190446,140.16915133659464,141.31388062717622,145.00679262859822,135.31470994660444,132.60868713178186,113.97215484478583
19,1987-02-14 00:36:34+00:00,148.58329259293885,153.2858421319056,154.27512705365584,162.12979201243786,155.96419253178865,148.9188033777702,125.9385573196963
20,1987-03-02 00:37:11+00:00,150.44307402731368,149.68167427715736,159.0603898921775,165.3015253254714,160.5697379706151,158.8208525244727,137.70182266571848
21,1987-03-18 00:37:47+00:00,,,148.2467431871034,131.40415634415433,127.15825983718656,147.6433282435612,125.01457024008083
22,1987-04-19 00:38:53+00:00,137.88121301969704,132.59311174115334,141.03601187288837,151.3651172900793,150.91795834857146,136.4939484536355,111.17293722998261
23,1987-05-05 00:39:21+00:00,138.78788818872113,133.29880514379582,137.29820945518267,144.6021392678171,146.37998933888926,136.3436667275643,119.77904511108733
24,1987-05-21 00:39:47+00:00,145.8836692577814,136.18688951383203,136.73938767553156,148.1225810705497,146.11107993260288,135.87756848426926,112.07948241628188
25,1987-06-06 00:40:10+00:00,139.91407993424951,143.48143466414558,134.72706645922005,146.38704068254924,145.63386058639404,136.5600106452718,117.82684584474569
26,1987-06-22 00:40:32+00:00,146.51609656856635,142.84784473876778,141.75381929143015,152.9620577295154,151.6464713443791,,
27,1987-07-24 00:41:10+00:00,153.71311914201536,151.45483835236462,148.23436119009733,163.42098980301094,167.89354335244587,173.00692276283175,157.58716407608011
28,1987-08-09 00:41:41+00:00,125.15047731702333,126.3771145955885,164.13194707611422,,,,147.12173850460582
29,1987-12-15 00:44:22+00:00,121.6402772597945,111.31605229722709,130.70906958597593,139.86600142456277,132.44113305958194,124.89305708595519,107.09981089300044
30,1988-02-01 00:45:12+00:00,135.07045704347235,139.55491184634997,152.61629817908567,161.93785729139827,155.19347991801655,142.13966772844594,124.83008396780059
31,1988-11-15 00:46:49+00:00,,167.1017425430341,,,132.72774799993056,117.138386519078,102.11223399412859
32,1988-12-17 00:46:33+00:00,126.21174875830751,140.22259278967675,141.6871478287821,144.58380662113944,140.64646473521947,138.4716320068206,117.00473647985154
33,1989-01-18 00:45:52+00:00,,,,,,,
34,1989-01-27 00:40:00+00:00,91.47555838581114,110.89491980129738,118.6599406629624,122.69410531141997,121.9323977871083,124.67198838978298,107.95236621715345
35,1989-03-23 00:44:46+00:00,72.51642799587538,90.50295031025901,,,104.54909852424727,97.2449565802345,85.01890481867338
36,1989-08-30 00:42:13+00:00,153.80121836382875,157.00258270647788,166.4997612547846,167.10422625704314,158.1309912526409,154.1452823358063,124.30289582559715
