,dates,chi0291-0000,chi0291-0001,chi0291-0002
0,1985-07-27 14:09:17+00:00,169.98164576795887,176.27572100972768,180.38060973959796
1,1986-02-04 14:06:23+00:00,180.35007674891673,190.57307399167107,185.54270296353533
2,1986-08-31 14:00:29+00:00,174.5899644119517,177.5696049534049,160.6819506463781
3,1986-11-03 13:58:22+00:00,194.75010229979475,193.64763089107316,185.09341280816534
4,1987-01-06 13:58:54+00:00,201.28500141502536,209.10083253196032,190.8352039732367
5,1987-01-22 13:59:22+00:00,184.21422125531743,,
6,1987-02-07 13:59:57+00:00,209.34560922473966,215.24234255704403,207.15181913322806
7,1987-03-27 14:01:45+00:00,226.0613924791744,226.17719691600914,203.89415624049593
8,1987-11-06 14:07:20+00:00,184.57183446932078,195.9741850490635,192.9563887423933
9,1988-02-26 14:09:12+00:00,183.63818060124214,211.27295744639295,209.65722045054994
10,1988-03-29 14:09:29+00:00,200.7120399971301,217.23259738066383,203.94039922844055
11,1988-04-30 14:09:40+00:00,195.6662528730564,205.40419236766996,195.59199977265965
12,1988-05-16 14:09:51+00:00,191.12748566631709,201.82305868742324,191.94512514647764
13,1988-06-01 14:09:57+00:00,194.42811064362056,200.8140985541021,190.97553706053907
14,1988-07-19 14:10:09+00:00,185.66388325927517,194.42767949408295,178.52085718574273
15,1988-08-04 14:10:11+00:00,196.53601624324733,201.4116391841117,193.49029207969815
16,1988-08-20 14:10:12+00:00,195.1011702646967,193.146258572351,183.48690486526735
17,1988-09-05 14:10:15+00:00,193.98776051873196,187.77134136747975,177.84600809131476
18,1988-10-23 14:10:00+00:00,185.52246676657643,190.90665469654488,185.3489721115692
19,1990-05-22 13:59:40+00:00,183.5906852739473,,
20,1990-06-07 13:59:38+00:00,181.29205643572618,195.114412566354,196.93281232231408
21,1990-07-09 13:59:35+00:00,196.95805625035027,201.05704430300943,204.3986515823929
22,1990-09-11 13:59:18+00:00,,,
23,1990-11-14 13:58:57+00:00,174.20291756470832,181.6944329896923,189.9912746101629
24,1991-02-02 14:00:00+00:00,195.6439855164927,199.4719557979377,197.87454478274987
25,1991-04-07 14:01:13+00:00,155.22653450788573,206.81467464614533,201.7227667084305
26,1991-04-23 14:01:28+00:00,198.6409292009159,217.60232063459878,207.02719124035625
27,1991-09-30 14:03:25+00:00,190.5364074031994,203.3123981144081,195.13515622796479
28,1992-02-05 14:03:40+00:00,219.79372744508893,226.41896332574396,214.7019858587826
29,1992-07-14 14:02:28+00:00,187.25137962220543,203.01529162462163,192.9094248952637
30,1992-11-03 14:00:42+00:00,192.80505483267967,197.5025832963351,189.60510326374646
31,1992-12-05 14:00:39+00:00,190.65764104534756,204.59320502419163,198.80176801538465
32,1993-01-22 14:01:11+00:00,199.16815616609563,208.01870228609653,199.38020533653156
33,1993-02-23 14:01:25+00:00,195.50605837666282,215.3641605658085,200.89767859808492
34,1993-04-28 14:01:53+00:00,191.38288815078732,200.55430584097033,193.88948598961173
35,1993-11-06 14:01:29+00:00,203.55097677475877,206.71290387676325,201.1745592089486
36,1993-12-24 14:01:09+00:00,194.995701680755,211.18430458762757,200.28003007954337
37,1994-02-26 14:00:18+00:00,196.71680858604105,212.96487673986226,208.93029090462792
38,1994-05-01 13:59:14+00:00,181.90834799727156,,164.12974040801794
39,1994-07-04 13:57:53+00:00,186.68492336193395,195.20400836508642,181.723057035121
40,1995-04-18 13:48:16+00:00,205.98835517132736,213.5920228191958,198.90067895709345
41,1995-05-20 13:46:50+00:00,186.55040373256472,189.69043101202607,175.41386057873342
42,1995-06-21 13:45:21+00:00,196.3951121706575,201.00085750365577,189.4516270298847
43,1995-07-07 13:44:37+00:00,192.42160257950482,197.09918764225807,191.53095710655916
44,1996-01-15 13:42:45+00:00,214.00143088119816,222.70240849302945,216.6269531708012
45,1996-07-25 13:54:23+00:00,202.92444974436432,217.95898229719407,204.6787188019594
46,1996-08-26 13:56:05+00:00,217.1157510973674,221.5145437812148,207.26525039198722
47,1997-01-01 14:02:30+00:00,204.75884094569398,222.7858784169009,208.12099406119924
