dates,nzd0352-0000,nzd0352-0001,nzd0352-0002,nzd0352-0003,nzd0352-0004,nzd0352-0005,satname
1999-09-20 22:00:08+00:00,,336.57,341.07,326.23,321.16,420.69,L7
1999-10-22 22:00:04+00:00,360.27,342.91,346.20,333.73,331.64,429.84,L7
1999-12-09 22:00:09+00:00,353.13,346.59,346.53,331.23,331.66,430.96,L7
1999-12-25 22:00:04+00:00,346.19,347.46,347.61,330.98,332.09,430.91,L7
2000-02-11 21:59:57+00:00,347.17,350.32,351.03,335.65,333.26,431.27,L7
2000-02-27 21:59:52+00:00,346.94,351.55,351.72,337.35,333.99,431.85,L7
2000-03-14 21:59:47+00:00,325.84,349.84,350.88,335.52,333.03,431.93,L7
2000-03-30 21:59:45+00:00,312.13,350.55,352.28,337.37,335.11,433.48,L7
2000-04-15 21:59:31+00:00,300.70,348.69,351.54,337.81,336.72,432.88,L7
2000-05-01 21:59:30+00:00,279.87,348.61,351.32,338.17,337.91,432.27,L7
2000-05-17 21:59:19+00:00,270.37,348.61,350.27,338.21,337.00,432.17,L7
2000-06-18 21:59:03+00:00,249.49,347.72,348.80,337.12,333.86,432.18,L7
2000-08-05 21:58:20+00:00,234.00,347.25,348.45,338.45,333.01,432.66,L7
2000-10-24 21:57:29+00:00,184.75,351.88,344.73,336.11,328.83,432.73,L7
2000-11-25 21:57:34+00:00,175.50,351.44,345.99,334.80,324.28,432.29,L7
2000-12-11 21:57:36+00:00,175.50,351.44,345.99,334.80,326.51,431.87,L7
2001-04-02 21:57:18+00:00,215.56,348.55,352.57,343.95,339.31,431.94,L7
2001-05-20 21:57:04+00:00,206.32,346.89,347.51,343.45,340.03,432.31,L7
2001-06-05 21:56:52+00:00,195.59,342.76,343.14,342.68,340.46,433.31,L7
2001-07-07 21:56:36+00:00,195.59,353.41,344.29,343.95,341.84,435.36,L7
2001-08-24 21:56:00+00:00,205.16,353.41,343.34,338.59,338.31,435.20,L7
2001-09-25 21:55:40+00:00,210.76,351.42,345.31,339.34,337.03,435.38,L7
2001-11-28 21:55:47+00:00,213.72,353.55,344.94,336.93,332.08,433.99,L7
2001-12-30 21:55:49+00:00,233.52,351.14,345.34,335.48,329.82,433.62,L7
2002-01-15 21:55:59+00:00,233.52,345.29,344.03,329.81,327.36,432.16,L7
2002-03-04 21:56:09+00:00,237.56,344.83,345.05,331.45,329.55,432.06,L7
2002-05-07 21:56:03+00:00,218.00,344.18,339.99,324.61,325.15,430.80,L7
2002-06-24 21:55:40+00:00,218.00,342.52,336.01,321.42,319.48,432.74,L7
2002-08-27 21:55:12+00:00,214.72,342.99,334.12,317.24,316.31,433.14,L7
2002-09-12 21:55:07+00:00,209.68,343.13,334.81,318.05,315.37,432.86,L7
2002-10-14 21:54:55+00:00,240.95,341.58,336.65,318.97,317.61,432.56,L7
2002-10-30 21:55:01+00:00,262.91,346.33,338.48,323.06,319.53,432.89,L7
2003-01-02 21:55:34+00:00,295.46,347.96,346.59,330.25,328.48,434.53,L7
2003-01-18 21:55:42+00:00,302.58,346.59,346.62,330.35,328.40,433.81,L7
2003-02-19 21:55:54+00:00,304.55,346.62,347.15,330.80,329.43,434.28,L7
2003-03-23 21:55:52+00:00,322.19,346.95,349.59,336.93,331.35,434.15,L7
2003-04-08 21:55:59+00:00,308.35,343.63,347.61,333.82,329.74,433.39,L7
