,dates,mex0520-0000,mex0520-0001,mex0520-0002,mex0520-0003,mex0520-0004,mex0520-0005,mex0520-0006,mex0520-0007,mex0520-0008
0,1986-05-14 17:36:04+00:00,124.49584959947494,113.56881388403053,107.12460080115709,114.59189732434291,120.69662433261936,172.1449308225408,146.51181687525522,145.71228731060373,196.3952753546698
1,1987-07-20 17:36:38+00:00,160.27798905402423,154.64959780692016,150.50030613258488,148.80068538659845,157.16088805004168,184.6836660976716,156.9379316704686,164.02474755351608,201.7238405341302
2,1987-09-22 17:38:24+00:00,157.65235948115884,154.05871842334176,148.94567172367448,149.33393269931477,158.90228583214483,178.62869585468619,157.229086285026,167.6215259790199,190.35163304539628
3,1989-09-11 17:37:23+00:00,155.58273088477725,146.61978601654934,142.00237718509206,144.63348509587755,153.40091968074825,172.66411575770155,148.9159933132126,156.32315283389687,183.91053130232532
4,1990-04-23 17:31:37+00:00,145.37240055351677,139.34130676197458,131.2242822331984,131.46740926881876,133.67954292439265,180.53997278050426,148.9139748445683,144.79804885348642,197.24955168481776
5,1990-05-09 17:31:36+00:00,160.9533845085247,153.91307045747877,143.8865272438665,149.31488073361905,154.3570524322507,184.16614198507688,156.26090644493803,154.79512289355202,201.01660018040468
6,1992-01-23 17:35:38+00:00,135.39167714178186,129.975179422119,132.1215375585945,136.34048713271142,137.0600984656385,174.44489963613745,152.4676085607601,141.4556414824366,190.23484538860802
7,1992-02-08 17:35:34+00:00,121.3934351006804,116.97455599062403,,,,,133.993348268748,136.16241970283596,187.3806135081217
8,1992-02-24 17:35:34+00:00,124.82496035889885,129.09034495088557,125.09836856435824,129.334343264824,126.90302239685441,178.88311237240072,140.79690815922658,132.37485190806055,187.85209084129144
9,1992-03-11 17:35:33+00:00,125.88775740298931,121.77657980066824,127.00877006328548,128.77423738585728,123.1035753946772,175.1281163891369,137.70745065679162,129.70883657924503,195.02404692900376
10,1993-01-09 17:32:57+00:00,133.10878531563324,132.37694348766388,135.13586334371038,135.35639534888193,132.300681758309,162.0220803985853,140.3794782624078,149.53134697601317,195.7848525244814
11,1993-02-10 17:33:18+00:00,126.8009193145329,121.81940422658153,126.19369593266401,133.53862373772475,131.1772353118358,161.2925287025325,135.52340239688002,133.82408886507162,180.5898669399309
