dates,sar2395-0000,sar2395-0001,sar2395-0002,sar2395-0003,satname
1984-04-13 09:26:43+00:00,179.42,192.23,212.38,237.64,L5
1984-05-06 09:33:03+00:00,184.97,197.67,220.77,236.85,L5
1984-07-18 09:28:22+00:00,181.23,198.07,219.61,239.84,L5
1984-08-03 09:29:20+00:00,180.44,191.65,212.93,,L5
1984-08-19 09:29:27+00:00,181.77,194.71,217.91,240.99,L5
1984-08-26 09:35:45+00:00,179.71,193.43,215.06,237.37,L5
1984-09-04 09:29:37+00:00,179.92,192.45,213.66,232.64,L5
1984-09-11 09:35:50+00:00,177.66,194.14,209.99,232.22,L5
1984-09-20 09:29:40+00:00,184.03,194.73,218.66,240.9,L5
1984-10-13 09:35:49+00:00,170.49,187.34,212.29,,L5
1984-10-22 09:29:36+00:00,178.43,197.99,221.83,240.93,L5
1984-11-07 09:29:29+00:00,179.66,192.38,212.22,234.11,L5
1985-01-17 09:36:05+00:00,182.17,192.85,212.04,221.46,L5
1985-02-02 09:36:09+00:00,182.26,190.04,211.63,227.96,L5
1985-03-31 09:29:55+00:00,180.17,186.49,211.61,,L5
1985-04-23 09:35:59+00:00,174.38,186.09,211.87,235.56,L5
1985-05-02 09:29:43+00:00,183.63,192.11,214.94,,L5
1985-06-03 09:29:40+00:00,179.05,186.39,206.93,234.16,L5
1985-06-10 09:35:50+00:00,177.18,184.85,207.95,,L5
1985-06-26 09:35:47+00:00,175.45,185.8,208.32,227.76,L5
1985-07-05 09:29:33+00:00,178.5,185.8,207.0,233.74,L5
1985-08-13 09:35:25+00:00,179.46,187.51,205.52,,L5
1985-08-22 09:29:08+00:00,186.67,197.96,218.7,245.84,L5
1985-10-09 09:28:35+00:00,181.51,187.94,207.73,,L5
1985-11-10 09:28:33+00:00,177.75,186.73,213.87,231.43,L5
1985-12-03 09:33:55+00:00,183.82,196.24,214.99,231.75,L5
1986-01-04 09:33:20+00:00,175.3,194.38,211.61,235.61,L5
1986-01-13 09:26:58+00:00,180.86,192.19,212.97,230.48,L5
1986-02-21 09:32:17+00:00,182.29,200.9,226.68,239.08,L5
1986-03-18 09:25:34+00:00,178.56,199.57,222.64,231.42,L5
1986-03-25 09:31:37+00:00,181.06,189.44,218.58,240.4,L5
1986-04-10 09:31:17+00:00,179.41,190.18,211.42,,L5
1986-05-12 09:30:29+00:00,176.17,187.82,212.38,,L5
1986-05-21 09:24:03+00:00,184.16,194.73,214.32,241.89,L5
1986-05-28 09:30:02+00:00,177.56,186.76,209.92,234.85,L5
1986-06-06 09:23:35+00:00,180.3,193.01,213.38,238.23,L5
1986-06-22 09:23:04+00:00,178.27,188.19,211.99,240.3,L5
1986-07-08 09:22:57+00:00,181.64,189.19,211.71,236.89,L5
1986-07-24 09:21:59+00:00,175.35,188.4,207.95,,L5
1986-07-31 09:27:55+00:00,183.06,194.38,213.1,,L5
1986-08-16 09:27:20+00:00,180.61,194.89,216.83,,L5
1986-09-10 09:20:15+00:00,182.64,194.63,215.3,,L5
1986-09-17 09:26:13+00:00,180.67,200.88,213.55,236.53,L5
1986-10-12 09:19:14+00:00,184.25,198.5,216.53,,L5
1986-12-22 09:24:45+00:00,161.67,,211.78,,L5
1986-12-31 09:19:14+00:00,178.67,183.41,211.47,,L5
1987-01-07 09:25:13+00:00,178.01,190.67,212.74,227.75,L5
1987-02-01 09:20:12+00:00,179.27,189.76,210.76,,L5
1987-02-08 09:26:15+00:00,182.27,194.37,215.96,,L5
1987-03-21 09:21:38+00:00,180.16,194.73,214.57,242.7,L5
1987-04-29 09:29:06+00:00,179.78,189.88,213.52,233.22,L5
1987-05-08 09:23:11+00:00,180.82,195.21,214.43,233.05,L5
1987-05-15 09:29:33+00:00,170.93,187.4,208.17,234.88,L5
1987-06-09 09:23:59+00:00,180.4,192.42,212.9,,L5
1987-06-16 09:30:19+00:00,177.01,187.76,212.39,232.07,L5
1987-06-25 09:24:44+00:00,182.7,197.27,215.9,242.18,L5
1987-07-02 09:30:39+00:00,179.8,189.03,209.58,,L5
1987-07-11 09:24:39+00:00,182.89,196.05,214.2,,L5
1987-07-18 09:30:57+00:00,179.07,191.91,212.56,234.09,L5
1987-07-27 09:25:01+00:00,181.66,193.25,213.92,231.9,L5
1987-08-03 09:31:25+00:00,181.42,194.56,212.61,234.24,L5
1987-08-12 09:25:31+00:00,183.89,196.68,215.11,,L5
1987-08-19 09:31:54+00:00,180.65,192.13,213.71,233.55,L5
1987-08-28 09:25:57+00:00,174.46,190.38,213.24,,L5
1987-09-04 09:32:19+00:00,,,,223.86,L5
1987-09-13 09:26:45+00:00,177.71,187.02,211.79,237.24,L5
1987-09-20 09:32:42+00:00,180.28,192.24,212.36,235.71,L5
1987-10-06 09:33:02+00:00,176.61,187.63,211.34,225.51,L5
1987-11-07 09:33:38+00:00,181.06,197.7,216.27,239.09,L5
1987-11-16 09:27:39+00:00,175.71,191.32,211.89,230.79,L5
1987-12-02 09:27:54+00:00,179.93,190.78,214.65,232.05,L5
1988-01-10 09:34:42+00:00,171.72,189.63,212.74,224.75,L5
1988-02-11 09:35:17+00:00,179.52,193.21,215.73,233.65,L5
1988-02-20 09:29:38+00:00,185.57,201.25,217.64,242.75,L5
1988-03-14 09:35:39+00:00,178.85,195.07,213.79,235.56,L5
1988-04-15 09:35:50+00:00,184.77,208.78,228.09,226.68,L5
1988-05-01 09:35:57+00:00,181.36,194.02,212.98,235.91,L5
1988-05-17 09:36:08+00:00,173.36,189.43,210.88,238.6,L5
1988-06-02 09:36:14+00:00,174.76,190.63,213.08,235.16,L5
1988-06-11 09:30:05+00:00,185.3,195.54,214.59,246.07,L5
1988-06-18 09:36:19+00:00,175.98,187.48,211.24,235.7,L5
1988-07-04 09:36:24+00:00,179.1,188.95,210.62,,L5
1988-07-13 09:30:15+00:00,180.77,188.34,211.95,,L5
1988-07-20 09:36:27+00:00,161.87,187.42,211.3,236.81,L5
1988-07-29 09:30:18+00:00,179.68,195.55,211.92,229.91,L5
1988-08-05 09:36:28+00:00,180.24,192.58,215.25,235.21,L5
1988-08-14 09:30:16+00:00,184.34,198.04,206.81,,L5
1988-08-21 09:36:29+00:00,168.85,190.19,213.29,,L5
1988-08-30 09:30:45+00:00,177.5,192.05,212.45,235.5,L5
1988-09-15 09:30:41+00:00,183.56,199.66,214.58,236.18,L5
1988-09-22 09:36:26+00:00,179.1,206.14,222.05,239.12,L5
1988-10-01 09:30:10+00:00,178.94,192.31,212.98,236.61,L5
1988-10-08 09:36:21+00:00,185.48,202.94,220.04,235.69,L5
1988-11-02 09:30:10+00:00,177.15,186.96,208.87,,L5
1988-12-04 09:30:05+00:00,183.59,185.81,212.5,,L5
1988-12-11 09:36:09+00:00,173.59,185.35,209.86,232.79,L5
1989-01-12 09:35:56+00:00,176.57,192.36,208.47,222.13,L5
1989-01-28 09:35:43+00:00,180.64,193.22,215.07,226.95,L5
1989-02-06 09:29:35+00:00,177.72,190.69,206.79,231.87,L5
1989-02-22 09:29:52+00:00,179.32,187.91,201.66,,L5
1989-03-17 09:34:52+00:00,175.99,188.66,211.24,235.9,L5
1989-03-26 09:28:53+00:00,193.06,203.04,221.5,245.54,L5
1989-04-02 09:34:48+00:00,179.71,192.44,213.4,243.54,L5
1989-05-20 09:34:09+00:00,168.54,182.41,205.64,236.79,L5
1989-05-29 09:28:17+00:00,172.9,182.25,206.71,,L5
1989-06-14 09:27:46+00:00,182.91,206.53,219.9,233.98,L5
1989-06-21 09:33:31+00:00,173.52,187.7,206.18,233.35,L5
1989-06-30 09:27:15+00:00,182.49,199.68,215.93,240.54,L5
1989-07-16 09:27:19+00:00,178.09,185.59,213.66,235.33,L5
1989-07-23 09:32:57+00:00,173.31,194.77,212.05,233.57,L5
1989-08-01 09:26:59+00:00,169.82,183.38,199.02,,L5
1989-08-24 09:32:15+00:00,166.49,184.91,205.59,231.67,L5
1989-09-02 09:26:17+00:00,167.25,182.07,207.91,,L5
1989-09-18 09:25:44+00:00,177.95,189.39,208.87,234.17,L5
1989-09-25 09:31:28+00:00,179.13,194.81,235.53,254.1,L5
1989-10-04 09:25:12+00:00,171.87,186.13,197.04,213.22,L5
1989-10-11 09:31:06+00:00,179.7,187.62,208.0,233.82,L5
1989-10-27 09:30:27+00:00,180.07,187.04,212.48,234.55,L5
1989-11-12 09:30:07+00:00,179.29,187.09,210.68,226.47,L5
1989-11-28 09:29:40+00:00,194.11,204.87,225.82,233.26,L5
1989-12-14 09:29:14+00:00,180.34,192.78,212.54,227.66,L5
1990-01-15 09:28:33+00:00,183.3,197.27,214.54,224.92,L5
1990-01-31 09:27:43+00:00,183.74,195.94,226.39,230.44,L5
1990-02-16 09:27:12+00:00,181.52,191.0,215.45,231.31,L5
1990-03-04 09:26:38+00:00,192.73,205.23,224.2,224.32,L5
1990-04-14 09:19:47+00:00,178.33,179.55,198.73,,L5
1990-04-21 09:25:58+00:00,177.06,187.39,206.65,,L5
1990-05-07 09:25:55+00:00,185.85,197.13,218.14,,L5
1990-05-16 09:19:49+00:00,181.68,193.83,222.95,255.69,L5
1990-06-01 09:20:08+00:00,198.3,207.75,229.47,256.42,L5
1990-06-08 09:25:55+00:00,180.58,189.89,207.57,226.82,L5
1990-06-17 09:20:06+00:00,178.6,185.73,209.87,,L5
1990-06-24 09:25:54+00:00,168.49,185.92,205.95,,L5
1990-07-03 09:20:06+00:00,181.09,195.0,211.26,228.16,L5
1990-07-10 09:25:52+00:00,170.56,177.09,196.89,,L5
1990-07-19 09:19:37+00:00,186.65,198.41,216.83,235.02,L5
1990-07-26 09:25:48+00:00,180.53,190.92,209.94,,L5
1990-08-04 09:19:56+00:00,182.58,186.46,205.04,,L5
1990-08-11 09:25:43+00:00,180.65,190.75,212.56,,L5
1990-08-20 09:19:54+00:00,182.6,194.67,212.57,233.4,L5
1990-09-05 09:19:23+00:00,175.95,184.2,199.59,,L5
1990-09-12 09:25:35+00:00,179.04,199.82,211.78,208.57,L5
1990-09-21 09:19:19+00:00,171.0,185.14,205.69,,L5
1990-09-28 09:25:26+00:00,185.12,199.21,217.44,241.04,L5
1990-10-14 09:25:20+00:00,174.01,187.76,211.97,234.55,L5
1990-10-30 09:25:11+00:00,183.52,192.73,212.87,234.61,L5
1990-11-15 09:25:13+00:00,181.25,190.05,209.77,,L5
1991-01-02 09:25:37+00:00,177.08,192.52,208.7,,L5
1991-01-11 09:19:39+00:00,183.11,197.13,214.38,230.11,L5
