dates,satname,sar2395-0000,sar2395-0001,sar2395-0002,sar2395-0003
1984-04-13 09:26:43+00:00,L5,179.42,192.23,212.38,237.64
1984-05-06 09:33:03+00:00,L5,184.97,197.67,220.77,236.85
1984-05-31 09:27:59+00:00,L5,,,,
1984-07-18 09:28:22+00:00,L5,181.23,198.07,219.61,239.84
1984-08-03 09:29:20+00:00,L5,180.44,191.65,212.93,
1984-08-19 09:29:27+00:00,L5,181.77,194.71,217.91,240.99
1984-08-26 09:35:45+00:00,L5,179.71,193.43,215.06,237.37
1984-09-04 09:29:37+00:00,L5,179.92,192.45,213.66,232.64
1984-09-11 09:35:50+00:00,L5,177.66,194.14,209.99,232.22
1984-09-20 09:29:40+00:00,L5,184.03,194.73,218.66,240.90
1984-10-13 09:35:49+00:00,L5,170.49,187.34,212.29,
1984-10-22 09:29:36+00:00,L5,178.43,197.99,221.83,240.93
1984-11-07 09:29:29+00:00,L5,179.66,192.38,212.22,234.11
1985-01-17 09:36:05+00:00,L5,182.17,192.85,212.04,221.46
1985-02-02 09:36:09+00:00,L5,182.26,190.04,211.63,227.96
1985-03-31 09:29:55+00:00,L5,180.17,186.49,211.61,
1985-04-23 09:35:59+00:00,L5,174.38,186.09,211.87,235.56
1985-05-02 09:29:43+00:00,L5,183.63,192.11,214.94,
1985-06-03 09:29:40+00:00,L5,179.05,186.39,206.93,234.16
1985-06-10 09:35:50+00:00,L5,177.18,184.85,207.95,
1985-06-26 09:35:47+00:00,L5,175.45,185.80,208.32,227.76
1985-07-05 09:29:33+00:00,L5,178.50,185.80,207.00,233.74
1985-08-13 09:35:25+00:00,L5,179.46,187.51,205.52,
1985-08-22 09:29:08+00:00,L5,186.67,197.96,218.70,245.84
1985-10-09 09:28:35+00:00,L5,181.51,187.94,207.73,
1985-11-10 09:28:33+00:00,L5,177.75,186.73,213.87,231.43
1985-12-03 09:33:55+00:00,L5,183.82,196.24,214.99,231.75
1986-01-04 09:33:20+00:00,L5,175.30,194.38,211.61,235.61
1986-01-13 09:26:58+00:00,L5,180.86,192.19,212.97,230.48
1986-02-21 09:32:17+00:00,L5,182.29,200.90,226.68,239.08
1986-03-18 09:25:34+00:00,L5,178.56,199.57,222.64,231.42
1986-03-25 09:31:37+00:00,L5,181.06,189.44,218.58,240.40
1986-04-10 09:31:17+00:00,L5,179.41,190.18,211.42,
1986-05-12 09:30:29+00:00,L5,176.17,187.82,212.38,
1986-05-21 09:24:03+00:00,L5,184.16,194.73,214.32,241.89
1986-05-28 09:30:02+00:00,L5,177.56,186.76,209.92,234.85
1986-06-06 09:23:35+00:00,L5,180.30,193.01,213.38,238.23
1986-06-22 09:23:04+00:00,L5,178.27,188.19,211.99,240.30
1986-07-08 09:22:57+00:00,L5,181.64,189.19,211.71,236.89
1986-07-24 09:21:59+00:00,L5,175.35,188.40,207.95,
1986-07-31 09:27:55+00:00,L5,183.06,194.38,213.10,
1986-08-16 09:27:20+00:00,L5,180.61,194.89,216.83,
1986-09-10 09:20:15+00:00,L5,182.64,194.63,215.30,
1986-09-17 09:26:13+00:00,L5,180.67,200.88,213.55,236.53
1986-10-12 09:19:14+00:00,L5,184.25,198.50,216.53,
1986-12-22 09:24:45+00:00,L5,161.67,,211.78,
1986-12-31 09:19:14+00:00,L5,178.67,183.41,211.47,
1987-01-07 09:25:13+00:00,L5,178.01,190.67,212.74,227.75
1987-02-01 09:20:12+00:00,L5,179.27,189.76,210.76,
1987-02-08 09:26:15+00:00,L5,182.27,194.37,215.96,
1987-03-21 09:21:38+00:00,L5,180.16,194.73,214.57,242.70
