,dates,per0003-0000,per0003-0001,per0003-0002,per0003-0003,per0003-0004,per0003-0005,per0003-0006,per0003-0007,per0003-0008,per0003-0009,per0003-0010,per0003-0011,per0003-0012,per0003-0013,per0003-0014,per0003-0015,per0003-0016,per0003-0017,per0003-0018,per0003-0019,per0003-0020,per0003-0021,per0003-0022,per0003-0023,per0003-0024,per0003-0025,per0003-0026,per0003-0027,per0003-0028,per0003-0029,per0003-0030,per0003-0031,per0003-0032,per0003-0033,per0003-0034,per0003-0035,per0003-0036,per0003-0037,per0003-0038,per0003-0039,per0003-0040,per0003-0041,per0003-0042,per0003-0043,per0003-0044,per0003-0045,per0003-0046,per0003-0047,per0003-0048,per0003-0049,per0003-0050,per0003-0051,per0003-0052,per0003-0053,per0003-0054,per0003-0055,per0003-0056,per0003-0057,per0003-0058,per0003-0059,per0003-0060,per0003-0061,per0003-0062,per0003-0063,per0003-0064,per0003-0065,per0003-0066,per0003-0067,per0003-0068,per0003-0069,per0003-0070,per0003-0071,per0003-0072,per0003-0073,per0003-0074,per0003-0075,per0003-0076,per0003-0077,per0003-0078,per0003-0079,per0003-0080,per0003-0081,per0003-0082,per0003-0083,per0003-0084,per0003-0085,per0003-0086
0,1985-03-27 15:04:03+00:00,119.31800371894292,138.5301726895132,158.53396679072586,151.21256634278456,150.97894213199316,153.44157386500174,179.29515466807504,202.33229606266056,205.94209120941397,200.62034862116073,194.36982757164003,197.32192853296996,184.94627534866075,151.86770067614614,111.37178917158623,100.55837075201275,100.3088566408452,68.28850882982344,45.81304969372653,48.674166997235076,41.05741400173451,58.41588769711797,77.77417393208111,103.81565316958807,122.1279366672265,144.53159037546897,165.38379052923526,141.51393909224794,99.61061234720141,71.14125026594775,49.77353215052453,36.19443143175676,31.340930271829095,33.07252927849888,46.27694765440984,54.30475660249711,49.26295207829527,53.282556900936186,49.55142689363547,61.839197540633,66.38318921774925,70.02999838254141,81.4447962851261,79.37422734254852,83.10033517973488,92.36942339771083,90.65039824866453,98.11104608812158,119.62658628981113,130.72302070965546,135.69880358084387,133.42457253557725,130.07321356386763,131.91646522303301,136.7034486815539,151.05293572522012,151.8095763711808,148.3811752097885,147.77378502507744,157.06971700486125,154.17384379116103,165.01355465247966,167.2156985929956,165.14289946516018,170.15899336010645,176.63295394477444,187.9220880714359,199.42416140002612,189.65043942093155,191.77474316774854,188.6722537312011,185.76612897847156,173.31589624390935,190.01289238778668,239.04910170605697,276.1595337143561,287.2950651537512,282.52375307675135,263.62397936445115,243.44277109570046,188.58653749258107,184.41580469583621,198.7099760340622,197.91703121904362,187.99365278738807,186.52435689895358,166.85120899384614
1,1985-09-03 15:03:06+00:00,147.1127559413838,148.48308869636946,147.17135730021207,133.67404529333308,128.48176874004878,138.49966733233737,159.76620871835883,201.59020269464952,209.25156670219604,203.12382522042716,195.44866886409812,204.5059555315678,204.90526546097516,174.3458258120997,118.11111250241325,91.10083587213549,94.77554955328931,77.00356704166754,42.07073630968465,42.678758705914774,29.155541569213927,50.56190546392375,85.45143839288154,108.41229209572202,115.23050332096794,136.54052818464797,169.00452939858212,154.6382102150444,113.56769221272614,72.82724853087531,39.44246241974097,30.70293265470762,24.546474259289273,21.82003732457454,29.3607689163901,43.321090590180525,61.814117700215355,58.02204727624897,49.8969297024282,48.49854382921895,57.73446579097033,66.36410643488969,72.95016546060234,77.89182047121821,83.57251995733253,90.4674839699554,100.61701997505725,116.27588769494277,130.12331911667553,132.0490998411932,128.8657924174785,134.34359226161433,132.40480736186393,125.60901233731228,131.2390735336223,137.8895417407942,146.24891864544168,151.1082652713144,159.68872550938053,161.08263682962166,162.63165473207278,167.5397376635274,170.93957020345087,173.24555118566076,171.45649461143068,177.33978252115554,186.39778712380206,198.20055228011572,190.91942680897228,199.98456864730173,192.5818795932789,191.97102496931015,195.99655584963847,212.9617605830917,248.47760576390306,281.1967202973081,293.4495061850731,289.730086795626,278.8497537261399,265.1809798465882,200.5338037642755,163.7598573347419,173.49142365238703,190.4330988206911,180.23950968740866,183.04926493160045,163.90882613930006
2,1985-12-08 15:01:45+00:00,,,,,,,,,,,,,,,,,,81.34209679580279,48.531692979629604,37.44411462845566,27.674727778406304,44.779352734154436,72.85070933929593,93.21492160817189,112.43119462832394,131.38093977876636,166.22890772624044,158.38332082457185,105.14507950582158,73.0557231095307,37.2313341108354,19.410264928885663,21.302325126444188,12.272431336787799,21.338639154556915,37.790111865288985,44.801778853130784,42.3194072813214,39.73969566652087,41.62605434974299,47.65003814921198,54.81013484368326,64.56029761757225,70.14966181313055,72.60729348736167,84.14781939332362,86.29875155152975,100.7150355283769,118.79071584290604,136.11358834999393,128.96233298382012,121.82265430375034,123.28682985744175,115.88698534027226,128.79231251007002,137.03426496390185,135.53969994568655,139.2999220885461,144.64405557013984,149.34303371807653,153.4538211979723,147.18588056853568,160.4632947873445,171.92270247523592,163.60552034476254,165.89733401460538,184.0157136411107,199.93784454941218,195.52985298820064,198.10831021384868,194.81452459024405,196.8211288728266,194.83436227673894,222.9890837984847,258.7252622900114,287.7461925951369,294.5215406486828,289.81733204501234,277.25676687324443,272.8425797678525,220.27542583378752,183.40350044012752,179.08202089562423,187.957711687946,172.78454060066775,183.5529504533574,157.70686994238955
3,1986-01-09 15:01:10+00:00,169.12028401342707,,,157.3961813704336,153.19342984319547,158.26103067823166,189.99096894158953,218.46071535803557,222.1625135858615,210.50926416893853,198.6924064810596,210.2471353843789,196.72301839639775,170.4651658335571,140.04697975538315,129.2634273609733,135.38119780980992,105.11159419836467,61.43196955512822,60.12412166728965,58.57937358847267,73.45584630132464,94.82901945560252,113.1677844104384,132.08823159154673,157.76632940213543,182.8183195121698,161.43778833871102,114.57305963813991,84.02851117759623,59.60092348297817,50.350838035741496,41.90097031318656,47.49116829358838,54.712788727190706,57.33694601322117,66.11142836349308,63.64654999840847,60.58340926072312,66.22119001884397,74.14838480897095,83.56923384876421,91.60080231950177,93.78545104245104,102.33965504022945,111.07882409373651,123.49811772685948,150.67733690490076,,,,170.317381332427,160.0040103730175,147.18538841636052,153.25094261315135,152.1436058528179,150.96027620868364,162.41523784255128,168.41051604387064,165.06155211340075,163.0078404481,172.38633071518336,177.46037838982315,180.09959037023864,182.94405915319427,189.94299651549184,197.9479415129719,205.57903469135118,205.857681995802,219.24216957855103,212.49620014396925,210.34939497271043,191.28085185188016,204.5882363102942,252.4965835773009,294.49264223244194,314.23010918610015,313.1417533009283,304.9022985187139,301.055333309519,261.51774170789633,226.11416343200526,211.45597864200278,213.8577340032883,197.7939485256633,211.32838441002252,167.846857227379
4,1986-03-14 14:59:22+00:00,117.18469711980634,109.20522574363281,128.83688075766298,125.40498627958762,134.02098352311015,151.46852351016872,188.9269006957022,215.31076780779955,222.1280070330967,207.19229443550373,202.78285379019175,213.26127246940325,204.28405807496017,166.6689547299905,127.39824814616458,113.28319349726657,111.53749903315702,79.69336845270296,49.86296354779229,58.836076012096,59.91615849701277,71.8425004987068,93.781967054988,112.02281124348089,136.75674536471664,165.63161652783523,189.13245887049007,175.26874795904527,114.42704844618208,68.15322673338723,48.68189306180472,40.66121596787502,38.304155333153076,39.62065791896921,52.005700480544974,61.80017875142169,61.98010598636633,58.51452733262961,59.63212018208504,65.34812317083765,69.1412521121666,79.27595309074805,87.82591785215425,86.72268535546557,88.32161537369089,96.25817973544336,101.08828914517136,117.29671341248208,132.43532506024778,141.0473342976363,141.87876717189587,142.04108874485416,135.75247151024672,137.68581352123633,141.44869903541024,153.00913103481065,158.00729167247425,159.0863283066486,151.59684066752274,151.1183416542979,147.17358057428282,155.7746018844301,157.32247277447533,155.0907429430742,158.67785590534118,171.2667077958643,178.33899574743003,190.21207144087185,197.3592076511265,212.49776669943722,199.86555886573987,195.13572573752506,175.2415094204644,169.01313582073294,175.58412602580484,216.41782559737035,,,,282.9722843373693,254.4777556730519,244.03928052267688,248.65024345674723,241.78658021140006,227.80957947481772,219.4785221376731,181.1695511983427
5,1986-05-17 14:58:17+00:00,106.50978231158719,84.74891154485248,104.21142000823069,104.66667527156831,113.21728767340056,141.77046307348178,173.81096336500957,210.28420323979526,214.70872477176775,196.44236620897183,191.2724369046681,201.50375106835963,189.33167814478887,151.33921520573884,111.22897154947316,104.25711862149387,102.70108538740973,68.89472330669405,37.69985293666451,48.03685773328922,38.408811195189664,65.30727732903257,89.39116605712364,111.45601624824563,127.23632785107996,143.76907021348907,169.82877446455112,149.1532820772116,104.64392164029286,57.15052823567727,45.44984881116215,35.41156980700147,32.49798208469078,40.01184016488844,47.01624923368982,54.96276489223541,64.02544606495795,65.68115540891614,57.52913284384293,51.87126733598591,57.786156790795175,66.65785903199469,82.06895583915522,80.36465579900906,83.28678517014174,93.34306118356513,101.62322373591292,120.6456350750876,135.39213424285288,139.65192533701406,130.5041044977049,131.6484798952673,129.93512886562635,128.72780380154464,130.7790977148012,140.1034359221311,139.9259594350695,138.41146676979446,143.99696699515087,145.59464474573488,149.398933652663,147.70845032561354,147.28821492012318,143.31067892231945,146.65946443753816,150.78944893201722,160.3426576549184,177.80768304141395,179.8602568814268,187.9233823353375,191.1597094714284,189.5172795079459,169.16779332800607,163.40296651310092,157.0334959380311,178.48050389093643,203.46126431598975,221.04904540376228,238.86174511497222,259.709029253048,250.17238950682457,245.96430594052183,242.60928566063419,239.04472012946923,230.4383326810027,222.50655404939064,203.01925165997235
6,1986-07-04 14:56:48+00:00,106.18668665733944,97.90743277333488,107.3986089471563,101.25392049719144,108.73642876052001,132.43754995392274,167.99447281981745,207.46577887239695,212.46821918786773,205.80099699210538,192.76997846542073,205.79623531586833,192.55713494384096,158.69764566418345,115.07177337888062,103.69857384992015,110.00299258700431,77.33933193010935,47.14910197425155,48.192169077944214,44.9453890232016,69.90461123434983,97.17434669540994,112.75155356627195,128.4486100125356,149.52642668823626,169.34162083960365,154.39856103935313,120.3442587670793,73.41140301995709,50.4287763030872,42.01957590507221,40.425480574998765,42.90214309006335,44.2175742645776,52.53552260687233,66.42528920171958,64.50397215650213,58.78534586047232,57.47503621752885,61.39987395831839,73.89123157865309,87.45960817070466,86.98566565438372,88.32416227189226,95.25253860624795,108.53412096760758,115.6953060490195,131.11590758435912,134.10420586544333,134.27319926215543,128.6366651311098,129.91847021215946,130.74959166639832,132.41169529376086,139.31585439551606,143.24665344946374,142.21374120937767,142.7155341598198,143.80035567245625,144.59160386599834,151.02582255093526,155.36488527584203,154.59187531361428,159.26083475873372,167.66568512828144,172.80032968895736,185.00101942440324,178.55811006320576,187.8992904762318,183.3288053863882,178.24150213817876,171.21198652321615,175.63054434738666,179.51485742525358,185.54660305216373,206.21449657632982,218.22543419556592,238.9852810276535,260.26093374290616,246.5550232944484,240.21090106078097,234.1217964480904,232.84425437798959,220.02207489562304,210.46078918107148,202.44124686149303
7,1986-07-20 14:56:15+00:00,118.6747230245843,108.39878880965584,114.69003448550157,108.26057936846719,111.14104500961236,130.18509957378677,169.80354787024356,203.7066576817956,210.31163079484196,212.8290275937514,198.42671134570844,214.05112310110812,197.85216975594534,160.54010934319302,120.85061717958266,113.40974970881324,116.94875935324187,82.85885762456128,53.27572062284789,59.09611139064007,49.834268798698886,72.63912213226403,103.26516635363427,115.32548274000142,128.5291252672243,149.799033650195,177.47978539321215,156.19644468328642,128.64311807625083,86.49292650006542,54.83024758782457,41.86100438513733,37.64357935632646,42.18031240402987,49.43445492079985,57.57327291330254,70.38452361144665,64.0538720185073,53.94154104667175,55.358914912400984,65.59167617249521,75.71131172608632,87.4674500630275,87.22803337991233,93.18676848449499,96.09239642778647,115.26251250037136,124.02516652093813,133.9750548832958,132.58574749891824,137.54556831398412,138.64973979672857,138.0198374807891,136.8620832026453,141.88912131116268,143.45159413092938,146.7865059380178,150.18804744705747,154.3516003284982,153.186211209366,155.45836122599837,162.56785500584346,162.0393712715992,164.41959846788515,165.67990796258658,171.76649162702768,177.60755466446648,187.3295632260563,183.03856564974092,199.2732293500632,192.91391188407852,190.60987216232587,177.16655749884,184.48456154499493,188.4160681833851,193.9209032959477,213.8755744715116,227.40133223292406,246.71682179943974,266.1441199837837,245.53007622382287,237.1153622201186,227.57101762558818,226.2111380332845,215.99690614415968,206.8419639806473,197.8384985013574
8,1986-08-05 14:55:41+00:00,,,,102.5776150952195,106.67278631633482,124.58856304568098,157.29881756673453,193.95988469829584,203.68353050776545,197.79067166168383,192.63536554590655,204.90210710803694,198.71584427836282,159.97615966609217,112.61467782548497,98.05983726624267,109.78785150630465,78.02609059490551,44.88294244736337,47.097525042489,39.85592742553865,55.56483794578719,87.58970428482955,109.59561775222927,119.76921793614474,140.6041612744317,170.41059341640562,154.20397211783117,116.84400963163503,77.51983204204282,44.60647519179198,29.057202443634655,26.341701118443613,28.26204222978334,37.00095045957316,43.72949743672537,58.34318121138706,56.66028853697595,46.168585249910976,49.52519495257776,51.32244012349918,64.41703759692156,80.18177762239029,81.70472168206776,83.8355930676245,94.71966214228145,104.67973199137808,119.19188214286186,132.89919050483573,132.72571157774192,125.02885385985448,,,,,,,,,,,,,,,,,,176.16665107926718,187.62276888602983,188.6104684198206,187.0925903290165,170.04858228259616,176.46954688738134,190.65890375856245,194.94452197684646,202.3581526048226,215.89474861417102,232.82842620016888,256.19501512304254,236.54694692333698,224.03106703287688,220.89123454881178,219.737980989679,210.52028846952285,202.86208624688345,
9,1986-09-06 14:54:29+00:00,137.5017340993971,120.05677009069038,124.48858495222721,108.94180973590885,112.15354547236193,127.88762617421183,157.5620154427832,195.77649000642995,209.7901984898227,204.54253220195923,193.53455713674254,215.7812699012353,206.93710675156842,174.29591939656044,126.73052491906213,110.5397819540047,118.33267185265943,90.02148963163009,55.37625755271664,60.11196245733202,44.2291144329245,66.4333763378757,99.59579951905056,116.59088966426124,125.02996253446798,149.38182886645868,180.92081947570557,164.14141379895176,116.63009207726896,86.35703923810888,53.47919686931151,34.571732910145286,30.63726930598849,33.371442082984736,42.027862249736884,46.888721052512594,62.90811986793079,65.38799745695974,53.46885715231332,52.292544852762084,56.6526390453957,72.94516253721811,83.82189508622433,85.81775907512416,85.56082255981283,100.22927500414333,112.37425855653828,127.93791953600433,142.41600440421993,145.11341258400256,137.57963219030978,137.45913085772793,146.88760652182887,140.99653283118818,136.6816622052806,142.01877064569229,146.00964172773038,148.83201600487075,152.9730149330662,156.81846211235998,159.06637674327735,167.84968630447793,170.6845154639346,174.76358628665423,178.7339725368679,176.96668651148178,183.3181967966356,190.27987890969098,188.6625503749766,199.42602854525,197.14146706776452,199.89059255240355,187.85600037271453,191.25350988305587,201.4987194776701,210.54236249765728,221.2634488467153,224.61271139367886,240.44525590885172,260.22086045051384,245.16377670490078,238.62731147409332,228.14960566109272,231.36938411712867,219.2531826541867,211.47380419459026,197.52628908040592
