,dates,per0133-0000,per0133-0001,per0133-0002,per0133-0003,per0133-0004,per0133-0005,per0133-0006,per0133-0007,per0133-0008,per0133-0009,per0133-0010,per0133-0011,per0133-0012,per0133-0013,per0133-0014,per0133-0015,per0133-0016,per0133-0017,per0133-0018,per0133-0019,per0133-0020,per0133-0021,per0133-0022,per0133-0023,per0133-0024,per0133-0025,per0133-0026,per0133-0027,per0133-0028,per0133-0029,per0133-0030,per0133-0031,per0133-0032,per0133-0033,per0133-0034,per0133-0035,per0133-0036,per0133-0037,per0133-0038,per0133-0039,per0133-0040,per0133-0041,per0133-0042
0,1986-04-19 14:36:16+00:00,98.77193366931512,106.79082484142947,101.74104305057442,97.7855302676914,97.79894560571354,112.80906847051436,,117.50651109503633,115.42830607491776,,113.09107690029225,100.88626486608621,98.17513468084954,89.59429559081366,100.14930751374902,99.37075025886625,106.20156145930414,98.74781743895029,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-05-05 14:35:53+00:00,77.98489275424862,81.61212175947028,81.77439219500769,78.7670025223207,76.79246698033847,82.9481060497434,79.83705660198238,83.15696734036432,85.34415689499201,78.43755354241878,81.50526394056484,87.53703853105111,82.68979555607211,69.99575432528373,79.03722219078249,81.12395087045857,86.4046019472755,86.42745518160399,88.8676027762929,87.33580645398547,71.4470833905149,36.151063963909756,72.90925969678476,74.72746869972642,79.38451729601648,78.56453193987637,82.79140038555246,83.43977112696987,83.84165183893927,85.84844518623296,97.17721715237917,93.37220009814203,103.16332303207773,113.714191328489,,,,,,,,,
2,1986-10-28 14:30:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1986-11-13 14:29:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1986-12-15 14:29:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1987-02-08 14:37:40+00:00,102.91918124560206,90.62753681817512,106.78788366703765,80.2288261126881,85.75074599349693,118.39760667153664,113.40380270525047,90.51999693725344,89.90772062310617,87.72221096597886,93.53936503935654,85.43044481398074,,95.09884532795054,88.77600807185281,87.49987051341486,92.0372257493578,118.26734468734563,119.27098544161682,78.11813165747267,46.30171361884803,42.036806628401465,84.67246471814914,74.88908837809112,84.20098899803924,72.40454372549479,78.97335314231393,90.06401812955542,86.30842446835194,75.04549606713982,94.81870462700832,91.61426966082033,107.14918364263994,111.51216718657813,122.7725855766149,129.60868134827228,137.24768394746303,130.1531964369333,126.50995722836669,126.46146903928542,111.7112425085633,89.79625781314869,
6,1987-03-28 14:39:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1987-04-06 14:33:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1987-05-24 14:35:00+00:00,82.09173711373406,66.15800940006481,,76.2584830414441,92.3911018614042,106.63925984835046,78.76558711200099,80.93436600953129,104.27892670045719,83.09883475031742,62.07444037039666,68.9486362692589,79.17692987314192,88.09606134380064,75.02669784376324,93.10914436640871,82.73974030184378,,75.51595490107238,77.47693747692136,90.22748530564562,80.25764487683347,,,,,,,,,,,,,,,,,,,,,
9,1987-06-09 14:35:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1988-01-26 14:46:24+00:00,66.80886558313617,99.91326514629219,101.41843505095835,112.4292410868495,75.2894640545866,82.20968479131908,118.89446937718878,,121.0215631103125,103.56225446429414,89.69910185526399,81.94940109958762,70.19580921019183,68.6269643582471,86.47731250158466,108.64044556802594,102.08252039826122,118.05436608963569,115.2097609304539,127.75183499923115,97.43130002269089,68.05309650872064,87.58326928000889,93.38693744779351,85.01437395999162,84.8754055749458,92.89854268244278,103.10120223392036,100.5358848258568,92.6202458166579,97.8828524131499,101.39486403832065,115.98458425199482,121.30823826094269,128.3972494493018,127.65460519515979,135.29066386824468,137.1127439514985,133.0940757620238,129.64181142943664,124.8359467394283,119.9846993919864,107.6565386248208
11,1988-03-30 14:47:10+00:00,,99.10195462525658,92.59947975130433,85.49159339428579,88.84676986289767,104.06131216527314,94.02346473065572,85.43681330844427,91.4238939138929,89.88525892093111,90.60644561228273,87.46254121898343,66.5976408603137,62.45929668221593,65.75112338498516,67.15600677494672,99.54598521990596,90.3582410557728,74.15937263895968,,72.05652898377161,50.69238757067741,50.48548930979378,73.07824252201428,81.69987123753455,117.41604443929711,89.54467272931245,90.53185035183594,78.03337312855331,58.35688816369682,58.49683585472748,80.49154229664492,,,,,114.50852711227334,,,,99.58561442269266,83.43166896813588,82.34255530441605
12,1988-06-11 14:41:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1988-06-27 14:41:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1988-07-29 14:41:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1988-12-04 14:41:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1989-03-01 14:46:53+00:00,100.45507759193998,111.79307548141583,110.14234930992762,91.04479610612772,79.10376902971885,93.72430822886955,106.21770603425249,112.04272130572642,86.18583350882326,77.87182891102267,92.44822914317248,96.98841881285117,95.36150758317916,88.14673227292967,90.64543335216177,106.97752912361176,112.50230414766405,87.57056378244775,89.62516780610544,89.68911010511127,80.93257101126052,69.34420587694022,88.18822440586376,90.2756402945744,82.47986914579855,84.08595980574049,91.00804701386517,94.19568357941768,105.95008406481834,98.05585226277827,100.17317055724101,97.23707924187336,110.07936277491626,118.17769740835615,122.2392365559586,125.56854763572692,130.72229892738153,129.82044036457256,128.94064772120495,120.13002141932876,117.62545512813412,106.25734427624327,77.52817809079869
17,1989-05-04 14:45:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1989-05-13 14:39:30+00:00,76.2545586121075,61.773778889576356,77.4120554958513,75.68027212715813,88.5616577658369,97.58612214122493,88.35705146786248,88.93779080338037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1989-07-16 14:38:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1989-09-02 14:37:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1990-02-09 14:32:37+00:00,68.73819248196634,81.25502841964321,89.12191523670113,81.50706771308509,90.23271799963987,71.48398434184995,94.82916895989518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1990-02-25 14:32:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1990-03-13 14:31:33+00:00,68.45496767998128,64.22514668841333,73.58489604632975,64.53079511921537,63.41864810895573,85.54152077965088,104.03371784882094,84.3861247928667,91.99917581272399,90.39711388927122,66.53291691921208,68.53400744080649,68.7430020799699,59.23861102861389,60.026699045617256,79.08347199199662,82.6807966108945,68.41288682824242,65.93097712768487,64.81098544096824,65.34865115999293,55.01980408825351,66.38922024065029,68.48592204674623,63.999090846515664,62.98267249448186,80.18578813769676,86.66040083580737,83.51390728319822,76.39156705049658,75.51110586729473,79.81013879345201,91.92719816289842,102.32834604806621,102.924479100269,115.24603921405817,107.73657736401299,,,,,,
24,1990-04-14 14:31:10+00:00,64.88283289456967,74.14081394283805,82.81624814680814,81.94031004574192,93.29047750820148,82.1532058548498,79.99658680547617,90.75396945587744,86.93378281755506,89.82484989296168,80.58966231223411,80.86756994661891,85.08248799937341,72.36153638191026,66.31437543282104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1990-05-16 14:31:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1990-06-17 14:31:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1990-07-03 14:31:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1990-07-19 14:31:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
