dates,nzd0093-0000,nzd0093-0001,nzd0093-0002,nzd0093-0003,nzd0093-0004,nzd0093-0005,nzd0093-0006,nzd0093-0007,satname
1999-09-27 22:04:48+00:00,437.02,391.48,379.53,368.47,375.35,365.18,372.95,376.46,L7
1999-11-14 22:04:42+00:00,400.87,384.68,377.79,370.04,367.88,361.10,371.35,373.95,L7
1999-11-30 22:04:35+00:00,441.11,370.13,366.55,354.12,354.46,352.75,350.79,363.71,L7
2000-01-17 22:04:35+00:00,412.75,365.49,362.33,355.44,352.30,351.75,356.55,365.64,L7
2000-07-11 22:03:17+00:00,412.02,369.99,359.92,347.29,339.02,344.32,350.46,,L7
2000-09-13 22:02:26+00:00,381.72,379.39,364.73,361.42,360.17,357.41,358.41,369.60,L7
2000-10-15 22:01:56+00:00,,369.99,370.46,363.74,368.82,,,376.27,L7
2001-01-03 22:02:12+00:00,,363.39,364.67,359.00,359.58,356.14,364.74,370.39,L7
2001-06-12 22:01:24+00:00,395.72,367.83,366.78,354.09,334.61,,,362.52,L7
2001-06-28 22:01:09+00:00,444.11,370.54,366.73,356.10,339.84,,,370.11,L7
2001-08-15 22:00:38+00:00,418.72,369.14,368.83,360.23,350.53,354.21,,,L7
2001-10-18 22:00:06+00:00,419.37,381.36,372.18,366.73,361.99,359.57,,,L7
2001-11-03 22:00:10+00:00,414.74,380.12,376.20,365.25,367.66,352.64,361.85,366.04,L7
2002-01-22 22:00:40+00:00,442.85,374.86,372.11,355.95,359.52,356.25,362.43,372.47,L7
2002-03-27 22:00:37+00:00,413.44,371.91,361.78,355.89,346.34,351.74,362.07,367.19,L7
2002-04-28 22:00:38+00:00,420.17,379.52,360.14,349.76,344.15,345.24,363.25,364.12,L7
2002-06-15 22:00:19+00:00,423.53,382.62,373.65,365.18,352.14,361.92,375.58,375.52,L7
2002-07-17 22:00:08+00:00,450.93,375.09,372.58,367.82,349.54,357.73,372.81,377.84,L7
2002-08-18 21:59:57+00:00,423.39,375.91,372.89,362.09,356.03,357.22,363.94,364.67,L7
2002-11-22 21:59:57+00:00,415.84,386.37,382.25,370.54,373.70,361.45,364.12,371.51,L7
2002-12-24 22:00:09+00:00,420.42,386.75,379.38,379.52,370.69,363.98,368.55,375.28,L7
2003-02-10 22:00:29+00:00,408.54,374.15,369.46,354.29,358.03,354.36,360.03,366.47,L7
2003-08-05 22:00:11+00:00,445.57,368.08,359.06,,,,358.29,354.14,L7
2003-09-14 21:49:18+00:00,,,,378.51,364.07,364.96,370.39,377.60,L5
2003-09-30 21:49:30+00:00,415.25,376.55,373.72,370.12,359.13,362.22,377.02,375.33,L5
2003-11-09 22:00:18+00:00,392.30,368.76,374.30,363.76,368.47,361.09,363.58,371.07,L7
2003-12-03 21:50:19+00:00,455.66,390.14,384.77,368.84,368.26,369.09,362.36,372.28,L5
2003-12-19 21:50:27+00:00,431.85,366.64,364.19,357.63,352.39,353.08,358.43,361.12,L5
2004-04-01 22:01:04+00:00,439.87,374.40,370.87,369.18,365.25,359.53,370.78,370.39,L7
2004-04-25 21:51:47+00:00,392.41,380.00,379.35,366.46,367.07,354.79,363.90,368.59,L5
2004-06-20 22:00:50+00:00,400.48,364.49,364.18,351.25,339.96,348.20,358.66,365.11,L7
2004-07-06 22:00:48+00:00,410.90,371.60,378.73,363.94,351.90,,,370.60,L7
2004-07-22 22:00:44+00:00,,366.83,365.64,353.29,337.77,338.23,362.54,360.90,L7
2004-07-30 21:54:28+00:00,447.30,377.72,375.76,367.11,354.41,357.09,364.68,373.13,L5
2004-11-11 22:00:45+00:00,445.92,376.24,370.31,361.91,356.31,352.18,358.17,363.97,L7
2004-11-19 21:56:55+00:00,,389.30,382.65,368.54,362.63,360.35,365.96,371.35,L5
2004-12-21 21:57:36+00:00,424.87,367.79,365.28,362.94,357.38,356.73,364.96,364.98,L5
2005-01-14 22:01:13+00:00,,398.36,393.31,377.06,378.39,366.20,371.40,377.70,L7
2005-02-15 22:01:25+00:00,,382.12,375.00,371.93,364.75,360.25,368.67,371.41,L7
2005-02-23 21:58:31+00:00,400.01,383.65,373.82,360.70,360.46,349.61,362.11,367.71,L5
2005-03-03 22:01:30+00:00,442.26,380.20,373.43,372.97,364.89,360.08,371.16,370.46,L7
2005-03-11 21:58:44+00:00,431.00,393.09,365.90,329.39,323.65,,,,L5
2005-04-20 22:01:20+00:00,,,,,,358.08,371.50,371.71,L7
2005-07-09 22:01:14+00:00,,,365.94,359.46,346.97,359.89,365.46,,L7
2005-07-17 21:59:35+00:00,421.14,375.38,370.94,359.50,341.61,349.03,357.31,359.14,L5
2005-07-25 22:01:13+00:00,400.04,372.38,366.83,363.23,362.60,361.47,372.93,370.93,L7
2005-08-10 22:01:10+00:00,,,365.17,356.45,344.18,343.80,359.58,,L7
2005-10-05 21:59:53+00:00,412.10,384.44,377.27,368.25,369.61,359.57,368.81,374.22,L5
2005-10-13 22:00:54+00:00,415.63,373.82,373.01,362.05,352.16,353.61,356.28,367.24,L7
2005-11-14 22:01:17+00:00,450.91,,,,,,,,L7
2005-11-30 22:01:24+00:00,,365.49,358.30,342.80,327.40,344.34,354.24,357.55,L7
2006-03-22 22:01:54+00:00,,371.66,362.63,357.94,356.87,359.78,368.73,369.20,L7
