,dates,mex0268-0000,mex0268-0001,mex0268-0002,mex0268-0003,mex0268-0004,mex0268-0005,mex0268-0006,mex0268-0007,mex0268-0008,mex0268-0009,mex0268-0010,mex0268-0011,mex0268-0012,mex0268-0013,mex0268-0014,mex0268-0015,mex0268-0016,mex0268-0017,mex0268-0018,mex0268-0019,mex0268-0020,mex0268-0021,mex0268-0022,mex0268-0023,mex0268-0024,mex0268-0025,mex0268-0026,mex0268-0027,mex0268-0028,mex0268-0029,mex0268-0030,mex0268-0031,mex0268-0032,mex0268-0033,mex0268-0034,mex0268-0035,mex0268-0036,mex0268-0037,mex0268-0038,mex0268-0039,mex0268-0040,mex0268-0041,mex0268-0042,mex0268-0043,mex0268-0044,mex0268-0045,mex0268-0046,mex0268-0047,mex0268-0048,mex0268-0049,mex0268-0050,mex0268-0051,mex0268-0052,mex0268-0053,mex0268-0054,mex0268-0055,mex0268-0056,mex0268-0057,mex0268-0058,mex0268-0059,mex0268-0060,mex0268-0061,mex0268-0062,mex0268-0063,mex0268-0064,mex0268-0065,mex0268-0066,mex0268-0067,mex0268-0068,mex0268-0069,mex0268-0070,mex0268-0071,mex0268-0072,mex0268-0073,mex0268-0074,mex0268-0075,mex0268-0076,mex0268-0077,mex0268-0078,mex0268-0079,mex0268-0080,mex0268-0081,mex0268-0082,mex0268-0083,mex0268-0084,mex0268-0085,mex0268-0086,mex0268-0087,mex0268-0088,mex0268-0089,mex0268-0090,mex0268-0091,mex0268-0092,mex0268-0093,mex0268-0094,mex0268-0095,mex0268-0096,mex0268-0097,mex0268-0098,mex0268-0099,mex0268-0100,mex0268-0101,mex0268-0102,mex0268-0103,mex0268-0104,mex0268-0105,mex0268-0106,mex0268-0107,mex0268-0108,mex0268-0109,mex0268-0110,mex0268-0111,mex0268-0112,mex0268-0113,mex0268-0114,mex0268-0115,mex0268-0116,mex0268-0117,mex0268-0118,mex0268-0119,mex0268-0120,mex0268-0121,mex0268-0122,mex0268-0123,mex0268-0124,mex0268-0125,mex0268-0126
0,1985-01-04 16:48:49+00:00,241.07438847920523,237.79256111410643,233.0478211635076,231.30215356165834,226.1132241227612,225.91138981890896,223.69115112983621,218.2676420416901,206.0016544636944,206.81587665599164,217.23576705823547,217.0235339386125,220.16446299902793,230.38500089771557,233.20801655799195,233.6423137838719,238.37081662595534,235.14863845004953,223.35893708691498,218.6087867766692,211.32673005232814,205.46172069560814,207.659562052581,214.20024597985397,217.21156827785663,227.36174632713536,225.6614610578715,224.947244746809,215.9129627197221,213.12258872735697,212.2790963392933,229.06813758406898,214.18734067613244,217.61222498777,211.70130181620246,207.28879654940843,208.6381781639067,213.8472887323399,211.00720300820188,219.6746343595534,213.28674190820507,218.03566874600543,213.29729793895427,217.52410600846736,217.04725022668052,217.5251501573948,215.4800711549872,213.73080925552142,212.04922967790142,210.6409575722107,213.5141173418938,210.45205537331586,214.03421234125636,212.74129667886095,209.61550796101807,212.5968480013024,207.27371490635153,207.14310733086717,211.68543680666482,209.50589328489775,210.43882147318175,207.57429221773262,205.00528637597506,200.96096433713518,201.51260255010308,199.3903090267363,202.12058835060859,200.37466447486696,197.9935796062608,198.1394745173918,203.92472259236823,198.80169273426282,202.30940512604556,196.35404977736005,,193.32535965536516,198.76864903726556,190.9755151840146,193.06433814932876,191.01770553390978,189.52471582601018,186.18716330888194,183.65661421796136,188.9961326062041,191.29549567646217,192.87498789989428,191.89836237993512,189.652077298932,190.17041739777324,195.31873752456048,197.0057820338903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1985-01-20 16:48:54+00:00,251.22289180318836,242.82371017624195,242.360337160219,235.36942654644884,224.5266777250256,229.07899633307346,226.64544119397402,213.60654490298418,208.22218798499046,217.6679171701614,225.91394652038196,224.9347246337491,230.12858918915884,231.81469852391146,236.44123852518726,234.57925835074442,241.30061739724968,233.82451235579182,225.70384776234,218.08217439106724,216.9344602892677,211.80831863357207,213.50108456717706,216.2304713768274,221.81666437723055,229.49532396208886,225.32624006894875,221.0912509419753,219.8798073700946,212.432454134917,212.1542613866873,235.3082242172261,222.1150275489527,217.89657266803886,216.72588749896215,222.09439443345863,218.93809378259084,222.7118114790621,220.01639043438325,226.8101651712141,226.65893879076668,224.6784786907558,221.27169918071235,225.0260092265783,220.67238981996104,222.28117933067688,216.99110933761344,221.5558184980588,219.17245177067392,221.98437717603124,222.02762516606373,218.2288177633561,217.79931710932675,212.1471015665182,211.45751375345904,212.09581391369682,210.15281464526413,208.1447249426138,205.6006733202881,204.43948937399443,206.08725438973124,203.94992728538992,205.79521233638727,202.80117107854514,202.39155194061635,205.6349851916712,202.29586946884567,202.42502547389225,208.39839029501712,208.16093037988674,198.25874655960942,205.2093815239695,208.16884036820693,197.59665719878709,,206.24911873821884,196.7427568613569,198.09105543746392,199.40411637989314,197.76989655021185,199.1551737772593,188.52365815625257,190.26141886994085,198.96361403046566,194.96585430329637,196.6191850730355,197.4859300178051,196.55170262106012,202.04075950382878,205.8762496951609,205.82119975500498,210.2069135393501,210.48386307592406,215.43560341426115,216.30814691283442,211.96687435661542,218.49498991936647,222.23625440002155,227.32376688159357,220.76714406492852,221.10695265164233,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1985-09-24 16:53:54+00:00,,,,198.11145325925264,194.03425494294373,198.99759107255775,201.54859911313875,189.38075028588284,191.98375061124005,187.88036885826995,193.40000458221635,191.22858066010718,189.39460101598036,197.7763424822692,202.72118184732406,208.22200658739266,202.02228699999722,201.5510786314359,193.60886967325308,188.90284738314756,182.96225955687487,178.78167241350306,184.2596082524878,182.08522247246043,190.7105725634351,190.415975735026,188.50345770536293,181.73187980591769,,171.24779539204104,174.57609165325005,,184.84546300931012,180.01383329320726,,,,,189.159213734154,,190.89486748419705,189.92542747158245,186.02628121100452,190.42089886908377,187.67715931246673,190.4665876587627,190.30669325420652,188.55640876220852,182.06665057582023,176.40143246160193,,178.40178728237552,,178.06643604411565,177.56611365309197,177.68331563737186,175.75055813574795,179.48096438984342,168.88396300924558,170.44195804417708,174.11815732439447,172.5890030229512,171.70961401196416,171.6993027958561,168.16960684826893,172.33951689428864,169.228688008106,170.71537147317989,170.16635945992846,169.44665030526502,163.29498561349982,169.45176470436664,165.3867665486248,161.45639209550697,,163.85440907746016,161.72998495611552,168.70654840628146,162.58124546575465,161.49508241956244,163.76982228916683,164.4424363173656,155.50823684332485,163.8905654576045,166.999544219191,166.72394353736985,164.2302823690162,171.03087413210747,166.03252943181695,173.6895971586867,170.7583207992614,175.43779174159485,176.5123588840087,181.2791566115845,179.9659665953296,179.93094409951635,184.81202593956303,194.1465425479365,188.2635489314238,194.02143971361994,189.94246058922354,187.4751058921768,186.11432668896853,188.36469718429558,184.45864371262937,187.4353140366317,188.80782446296826,195.40627298878542,194.91418862784482,194.07157369456806,194.74178375493034,196.17275213825644,194.42236065373137,193.99674791963267,197.35008945705255,200.59958087105153,196.90367583612596,199.0079094257358,199.60197323737307,196.77756574875397,196.27012610741872,195.78683961915337,199.03302758324872,203.64731960955416,199.62598891218087,191.91418283718875,198.8268717559575
3,1986-01-07 16:46:05+00:00,240.61248654539503,233.01679439381925,234.68844943337544,229.57639939066303,227.8446776373432,219.23930899941936,221.64975976566294,213.88900326603786,214.466896533041,213.77636358171983,215.14420098951973,215.37444611738582,218.58674709073367,224.7771734312893,224.11242897926797,226.8320333313968,229.5206809285484,235.75138097681204,225.6003741197432,216.58651611659027,207.46477898711822,201.77145760488924,200.48764654954678,205.6896555549414,216.94257714896958,221.57611655899612,227.71503467794548,214.36935019596856,214.54463326687684,206.85406285939038,208.59371991191003,221.67390599109333,223.48501168352894,216.82328937120454,212.76309178922588,212.3498849647242,218.63103626093007,217.26682218195526,223.98786945036252,223.7751140619533,217.2511519940118,220.73516795204543,220.07591870869754,217.89128552568965,215.7178120009089,215.3431172054581,213.09219842581888,212.30058743883325,207.86954478845823,212.99629927189693,214.9976381310527,210.3995460534733,210.2373290871734,213.9201669648166,212.00890494005787,211.7878979509733,210.0028628513448,211.1747846518239,206.82497347711492,207.45963958782824,206.7960892706026,202.77533629164205,199.56499904285366,199.35507914845232,205.55775160809182,203.72169786474333,205.68069311291248,201.92207142906034,201.0775841934622,198.12074679587727,203.8011889462118,204.3210991581004,198.3383969926601,200.6500729721596,203.2354864786901,194.82566642232635,199.79563104101155,194.81034601750937,192.73920445064738,186.8727725671425,195.0435239624052,194.86895514333673,197.4051298665367,197.7152107746168,193.95767186364077,193.59507393915734,193.4084004692175,193.78985444329834,195.22991794332236,203.77327850487805,203.12178017061981,208.21306518268503,212.1897241106726,216.25828793778948,218.60938774187701,216.22424725856092,217.44900995953753,228.55575794288717,222.92349175414174,224.40087090523903,219.28741662438216,220.48301027967796,220.61549743770905,219.6003239204826,221.1340028102089,219.15298938645253,222.1303772352955,220.65535819109192,228.20789658089913,230.09848142505726,227.82462373362046,224.9667417845847,218.51840424439166,220.11981421600433,220.97740744009286,213.20317030509494,218.15563572871682,218.0960711105549,220.93588587068004,213.7803235626308,214.25710354191236,209.91450959544397,208.73521582535463,207.83076826051698,206.60171346642372,212.78364748862938,212.8156478967745
4,1986-03-12 16:44:40+00:00,295.5537618848994,277.9761722296449,262.15241117502296,249.56048121532532,233.7806777626081,237.15250551411413,232.34674045432945,216.67092213821218,209.91714069269278,209.55027537672473,209.9544578886849,210.77284317231644,210.58874861865996,214.72237785515236,219.01896407805668,218.83055063079425,224.36787100224157,220.90993144996048,217.42010052473978,207.61708470866438,202.61442848998976,202.65857839290547,205.44052288384998,216.15511880062363,224.96921189205548,229.41694930844645,225.92614027394777,222.25226956733343,217.87734023957745,212.35612155091,,238.08628566483384,231.13633075548807,227.82143415844982,216.75582925710208,226.77982788423046,223.9329963841884,229.0638758497464,227.73189811639048,228.9829929054806,230.35259782232217,226.68353779288927,225.20741686029214,224.65528642935033,222.01575707918354,223.00291233623764,218.14377139774345,220.2014717316882,225.1824467227988,220.44615318470974,221.14078046001387,217.89271857974484,219.09167081904744,217.78967401936566,217.0585786319755,218.67942073024741,217.6406960118092,216.6588620950953,214.10697936249534,219.9335530659781,209.11791572066738,210.88928980032892,207.15294859162063,210.9107342464067,205.53192989051453,208.84233097452963,204.96090584201906,203.3820973741608,209.78527608633829,208.08211232433462,215.45890082359134,210.9523921270821,210.30864252738868,207.2746266047603,207.3593106873831,206.7811280313048,205.70158048270224,202.14656319765862,191.50748545107885,193.67246491586477,213.3679016508434,210.12691666417837,205.8969551777418,206.36142616122277,202.94799879477634,203.2312177740162,204.11026540578158,202.68864133708206,199.84977305662923,205.24760776362564,207.7345275545064,209.97863781311216,215.0651756785569,211.72172659613682,219.41606238695263,218.6139611697065,224.11757995123136,219.18874606345005,225.47357610401932,223.02285521924594,211.98941371482346,216.82025164944483,218.73701369033716,218.82497091948076,217.57688419781215,221.94382579410484,219.53213371373528,217.8324253879041,215.91312850522232,224.1478588994885,222.38894031955934,227.64062942389302,221.89066348588625,224.85474151709033,219.4468286632606,223.79811377145506,222.0579623028025,225.4738321654766,227.7722851093493,227.41324930684084,224.39038589563668,217.93325112208987,214.97273297806126,218.89762429928604,217.61440859794345,219.25433683466866,221.1461265239455
5,1986-03-19 16:50:43+00:00,287.87796565731435,263.885631576065,247.8889120474882,237.33349674629983,222.88508283602752,227.5685481809125,223.2686903194801,210.30562984052756,206.34233004230734,204.4730811132915,199.96569571789774,202.8017725953394,199.73833011200716,209.24953067081123,208.86158342523987,216.65678260965888,217.1274122302556,218.73200996441892,210.87703038551822,206.4676828141259,197.9196345839602,198.2395272797373,194.5110103325491,207.009651814892,215.7342558872745,220.00536134802178,215.40571704120208,214.8106135134639,211.1308120094279,212.36146017937781,206.98081244795395,228.91931151753448,225.91444922097128,216.51616084857648,204.56366681386723,214.21535489694418,215.27863817015603,215.62108454758666,215.86540493026038,221.87662748130654,216.3509849694101,219.73739925341368,216.83965479572345,214.95181341040595,214.38267386286475,211.73525850838945,211.56672032724978,214.17797929697292,210.44293147264545,213.4582264800789,205.75412363480774,212.04678971647752,209.16293414135254,203.900930314358,201.37049888566187,204.23294352200884,206.38140836829987,206.25882070197653,203.1350920695378,207.58945015166628,201.43932480719647,205.50064554853546,202.97955368221963,203.49270219846935,198.4996298360835,201.83919644593118,203.72054021631817,201.19146160180227,197.89583799814682,205.38519977347048,206.41035494741678,201.47540614372042,200.60158084877102,205.03152232748343,203.87994439281255,202.94026690264687,191.66254420163517,193.68317186091096,188.74318193113967,184.52069813689255,206.81794534634483,196.53524771935875,194.39001832746393,191.73393669301822,192.61535931793682,192.78682226717723,193.99529502680716,197.3445664859815,192.01501942514244,201.8029839967157,196.63238341488295,202.56552486486683,200.64465404737456,199.60819327589545,206.05215737605047,208.34481430253783,207.33868695322892,212.4565828433475,217.5908351672002,215.8512669914958,211.19446206864333,209.71336374016863,209.10006199991187,208.46139859199891,206.17999910585243,210.03607232762621,213.07553051890855,215.73313872819304,221.81191852139176,221.21380078265432,214.07181560992706,217.6290662942088,217.01642329772034,217.08057383041978,218.36159555936436,217.45189494708504,222.24523142289712,221.97790544777882,224.10643075471214,218.68378160024338,221.16806845237332,219.73571302805593,215.52622832573388,218.29764816767067,226.04779405046693,221.03369801896898,229.26757360487437
6,1986-03-28 16:44:21+00:00,288.1307816253684,273.8221846870257,258.1034293255409,244.09955916818427,227.41373503606206,229.91604057799344,223.7409651900562,210.71858478010773,204.4866711269796,199.7236776144634,203.050104723664,201.06072038451578,201.76107491594516,207.37952093520434,217.40044536725603,216.10549170044328,220.583578765912,217.92998977243747,210.55578984955025,201.5670719086962,199.09368311903984,202.27828118458658,203.49176303499846,209.78877235719776,217.7266209839447,222.08172596779877,219.92365186874906,216.10305722585153,210.98312520355282,205.6571350791868,198.46227124329482,219.18463211923094,213.11502207251314,204.3616925564494,200.52555449232284,206.9538371095684,208.89644087835288,212.98000587923804,214.9366166203615,219.29872863766903,218.21490260634693,217.46845552408897,213.86396577177052,213.65073071263672,213.817396897822,214.97018571399488,210.38061237699364,210.5604658681768,210.80096997627123,208.5902816970269,207.28824849916612,204.92771069002293,206.344041283644,208.0999515883559,209.21623527790734,206.7919236366263,206.00009810765604,206.8132388365871,202.35313917867308,203.436584504746,204.40113556868354,202.6020390344162,199.39944230730384,200.648440864665,197.75433982845135,202.0935989033862,196.20632480763206,200.41513817666163,200.0276647866964,199.04732891992919,198.85022139623075,195.75844922177723,193.91911722529846,196.62265783152304,192.4639199032098,186.22726921446497,184.64662436005122,181.8860118694891,182.81998352493846,186.40897073708373,193.99047266023103,191.21118236255873,192.21530411966418,195.03725110241405,196.50542409270392,197.49140302348863,198.03837652065198,196.90459204848065,196.63503671360607,195.918443626858,199.03538636726782,200.02925835703465,204.4780082798816,200.2645748478889,200.99514575495414,204.93412322905326,210.9280137867269,212.5117317892052,210.12589669132456,211.04792477790775,209.08853708505418,204.78359349071908,206.4203915041343,205.69194964075862,204.8110833310378,208.64639870658348,208.09100608265814,211.5720772134658,211.14527860276573,220.25092597467062,218.12740431510636,217.7601443634808,211.95805240112892,208.89567351551497,207.31704313487137,208.5495672186093,211.57088780228418,212.75322967328353,214.9832606431862,213.97125376102156,208.88993731141383,208.07549663964627,213.06463836667783,209.64956697375956,209.81176246698598,213.6461898245333,216.18531701010423
7,1986-04-20 16:50:02+00:00,264.51936444441276,258.56576390689486,251.11837543736794,236.25278264163097,226.02086577080385,214.92167776849135,211.20546877714517,201.38058502281922,194.8472169440319,194.86701627576218,204.0996794748156,198.0622696815214,196.79139725070792,196.47227265829525,200.37818958635074,204.45914260557038,206.58965511372563,204.556491866839,198.98345094013078,187.9244158506424,185.02432199255907,178.19084457990886,180.04987070798973,187.35864070782296,201.2084734940179,210.50163031591123,207.30957111389392,196.9474078344176,192.1457370040509,187.633552639358,186.2315759630337,206.48007352028995,200.53833390711952,189.2852620162105,182.32267457987805,184.65463844475624,191.22120314397947,188.7054925426021,193.27842449701555,190.41313613190368,189.28525002631466,190.16699679854267,190.0997970788525,190.61321163053222,195.63028337031247,191.28341071555255,194.70297049208767,189.78311854734056,192.04065502858967,191.59559115260228,194.42309216583732,191.94610456005717,189.6435823378748,187.76219699632793,186.62997112790828,184.94640362899062,189.39905839874567,187.7671533066789,191.32822838481553,187.98938843290375,189.69771166994306,184.5316369629137,186.59540424975646,189.35288380633307,187.5862401725161,183.34933886243837,187.29256307174862,185.38180378376765,187.47518166917897,182.08274009300092,179.8942218803706,177.77734164648643,180.9849612591073,174.58151963922415,177.765189961931,176.1432627138255,173.6913527670044,168.8728273806461,170.5357489298541,166.170446973831,173.78202051932715,170.5143813220826,167.46379598045726,166.4860905667375,170.26012976739673,169.8767213457271,169.73963694870815,174.0403460270878,169.80589253563525,181.72890659654826,181.47059307935126,182.96017734496223,183.6821002393251,183.51499477445358,189.80615145560932,193.67210664177372,193.79879225367495,202.30663208709194,198.5327705954049,197.76049086059277,191.84446364743337,188.04538747830568,187.45911243610206,189.5660251000368,188.67796026820278,192.94761499672168,194.09578228497094,199.08991636906902,198.5481715111237,198.98642283878132,199.0651098119207,200.9629362740502,199.48442719121994,201.1636920798497,204.77725150754952,207.74635265413946,206.4052285355185,210.86543195320374,208.1846030963409,208.1595777418179,203.46322417852275,201.23422524463936,205.9490305050179,205.23699950169816,204.47148635837874,206.8356842844475,205.98064830129402
8,1987-09-14 16:51:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.9930965180606,,161.994528474532,169.7391426187107,168.52943505251767,173.5158293948364,169.40224149551162,173.17291836039922,174.1729761902661,178.21679054547656,176.2109077633459,176.6808537128445,177.94550270122542,184.25565677418274,174.5147724433054,177.40301966293575,174.9597690878235,176.93628651267198,167.23675963097483,164.36279180743415,160.8440056119023,161.9036878853299,166.32008579429385,173.5927559315102,169.03981525061695,169.72743893031455,168.43211642144144,164.63847458184725,161.05315313756392,164.44993076960816,166.38737162431434,164.23373151607038,,,,,,156.2936201840699,148.89823478666975,165.7495925464187,148.44578657049323,157.1050159376106,155.76709330866262,153.37161643737934,152.4479434986762,158.02618155548015,156.43183223974023,157.8762539057405,138.93140848032047,141.30083716144847,143.50286342298446,142.89781079499497,143.45133674732682,149.4203951162882,155.2993070550673,148.74608656328098,,152.8630245543305,164.22990913449513,157.71809392508294,166.70690866641453,171.81744054525691,,,180.96177667086442,175.9373374699897,,,,178.9125411688034,175.21003707329447,174.8763115611805,179.9388867632625,180.0416608575214,179.89520636240402,185.87560198870776,188.6935703499471,186.09523805477488,190.08062949011227,185.25987174970538,188.37153308266696,187.14137702997587,183.01801292590028,187.37761370655284,188.08548249252826,194.9235331044625,189.67060020030607,190.1491149339214,182.1981820534807,174.29495751515654,175.68724616034618,175.627060569275,174.77453557442269,176.9550289441987
9,1990-02-10 16:46:22+00:00,228.17913978034395,226.51722666474603,224.27516370432102,220.82148625104452,222.6050026240632,220.1153723516288,218.5034960299456,214.10549830300127,209.564077657974,208.54299150873393,214.02833583052737,215.7941617447171,209.88351724366856,214.4289905422606,203.6957217738862,191.97789281398374,194.45782672455056,191.58449187264955,183.22678856127968,186.31737260670963,180.76599442940523,198.28231016961286,203.016354987015,213.4452136314195,219.91397086352094,226.4621729833585,226.7069952416834,220.5095638985039,214.49503259493048,208.25372043456255,,230.62837440171072,219.06542492038255,216.4225784565029,209.27622439829906,211.34716376541888,210.97532474595386,216.1218365746969,215.05459919451604,213.4097099975892,213.86204700086145,216.7967198956809,213.0677774815839,216.99086614745886,209.78506843515453,212.28873258073332,208.33398784087225,211.98943863053762,211.42160805747463,209.94847346527337,208.5433991374215,202.17721581611224,201.88141007096178,199.6743523364858,197.80352692952843,208.55325969321018,210.0863114063819,207.60307241809414,205.1151586801067,205.37384277215995,198.31903342657316,203.84959965445404,200.15829882605647,200.16060520471717,204.16559698572493,206.2794995446946,202.6412871891969,201.5959156794311,197.8610034907327,199.89262866033934,195.6533993550915,202.22153318170155,201.97376945151797,199.60879907458371,198.37734683646374,199.03350525267686,199.87177343088695,199.09665813551337,195.7759404996877,192.6115920204322,190.47541490064214,198.9404605204643,187.27776777094823,192.45688123629776,191.34556023567367,190.49077786832436,190.49117371158874,191.02614963487994,195.3922321866338,203.7547267801173,201.72232992777685,204.17874786492274,209.80307865268557,216.69535468175985,214.4509038226461,211.8115185653995,216.80179680743132,223.3854228512404,225.02843291575175,223.1981064159143,225.90421406695478,220.27597090574946,220.03732853463944,216.8989487406682,229.11115873764004,231.50751969602206,233.1532119968011,234.0176933169339,237.17074420764865,242.4217418692086,237.82742125900415,233.49498687164535,232.89972001843864,233.42335943207857,233.6215352389846,240.09548000727776,243.8098548759352,236.61283432165627,244.7988973730416,240.98217460776377,239.80153054132668,237.03297805249736,228.9888471845875,223.09095898843646,225.36328643777637,224.1439547032778,233.26065312666898
