dates,satname,nzd0149-0000,nzd0149-0001,nzd0149-0002,nzd0149-0003,nzd0149-0004,nzd0149-0005
1999-07-18 21:58:25+00:00,L7,,,,,,
1999-08-26 22:04:44+00:00,L7,363.00,361.65,364.53,366.42,369.88,374.12
1999-09-27 22:04:48+00:00,L7,362.55,362.93,361.09,352.30,359.41,362.60
1999-10-13 22:04:48+00:00,L7,,,,,,
1999-11-14 22:04:42+00:00,L7,357.62,362.40,358.39,359.38,359.19,360.66
1999-12-09 21:58:57+00:00,L7,371.01,366.28,361.33,357.51,356.93,357.68
1999-12-25 21:58:28+00:00,L7,360.74,355.37,343.18,340.08,338.01,344.91
2000-02-11 21:58:45+00:00,L7,361.11,363.74,360.17,355.03,362.01,365.23
2000-05-24 22:03:46+00:00,L7,357.23,353.95,361.23,359.95,,
2000-07-11 22:03:17+00:00,L7,386.05,393.19,392.55,391.55,383.09,384.71
2000-07-20 21:56:59+00:00,L7,350.77,347.59,345.18,346.37,343.11,357.55
2000-09-06 21:56:46+00:00,L7,370.68,359.40,368.91,378.21,,
2000-10-15 22:01:56+00:00,L7,360.39,361.34,355.28,349.27,355.64,355.66
2000-12-11 21:56:24+00:00,L7,365.15,365.59,360.57,355.08,362.86,360.90
2001-01-03 22:02:12+00:00,L7,363.66,364.25,364.28,363.56,365.74,367.71
2001-01-12 21:56:30+00:00,L7,360.71,359.50,356.45,348.43,353.26,354.81
2001-01-28 21:56:08+00:00,L7,366.10,363.42,356.20,351.09,356.33,360.13
2001-02-13 21:56:03+00:00,L7,365.67,364.24,359.92,355.01,361.84,363.03
2001-03-17 21:55:52+00:00,L7,374.60,371.89,370.83,366.79,370.89,374.18
2001-03-24 22:01:59+00:00,L7,361.73,364.40,363.48,362.28,368.80,368.95
2001-06-05 21:55:40+00:00,L7,353.66,347.93,362.06,352.05,363.23,366.58
2001-06-12 22:01:24+00:00,L7,353.76,351.99,361.81,356.45,365.40,368.99
2001-06-21 21:55:05+00:00,L7,358.20,355.43,360.86,347.81,361.10,368.48
2001-06-28 22:01:09+00:00,L7,371.01,378.35,369.87,366.39,366.57,363.65
2001-08-08 21:55:01+00:00,L7,357.60,358.68,354.04,350.87,358.52,362.36
2001-08-15 22:00:38+00:00,L7,395.30,396.30,399.74,395.68,384.82,391.39
2001-09-09 21:54:12+00:00,L7,361.64,363.48,361.38,358.26,365.11,366.34
2001-10-11 21:54:09+00:00,L7,385.36,387.45,387.80,385.95,375.41,384.21
2001-10-18 22:00:06+00:00,L7,355.62,361.50,354.48,341.06,342.59,346.12
2001-12-05 22:00:18+00:00,L7,347.76,344.53,338.13,332.18,338.49,341.61
2002-01-06 22:00:31+00:00,L7,362.87,365.08,364.02,365.52,367.29,371.12
2002-01-22 22:00:40+00:00,L7,371.18,374.61,372.56,376.05,373.92,376.24
2002-02-16 21:54:54+00:00,L7,354.44,348.14,343.56,343.12,345.14,346.62
2002-04-28 22:00:38+00:00,L7,355.13,353.26,353.31,349.04,350.87,356.33
2002-05-30 22:00:25+00:00,L7,356.40,350.29,360.00,353.29,362.26,366.32
2002-07-01 22:00:15+00:00,L7,363.01,357.63,361.25,361.30,366.36,368.86
2002-07-17 22:00:08+00:00,L7,367.69,378.30,378.58,381.40,382.33,380.32
2002-08-18 21:59:57+00:00,L7,390.98,396.24,396.90,397.54,395.32,393.75
2002-08-27 21:54:00+00:00,L7,357.72,354.78,353.73,349.40,352.85,359.08
2002-10-05 21:59:31+00:00,L7,,,,,360.08,378.07
2002-10-14 21:53:19+00:00,L7,382.56,385.51,384.98,384.36,386.62,386.97
2003-01-18 21:54:06+00:00,L7,374.62,369.15,364.78,358.74,364.53,364.06
2003-01-25 22:00:18+00:00,L7,371.20,368.82,367.11,374.80,369.45,370.22
2003-02-26 22:00:28+00:00,L7,368.36,371.44,365.91,361.05,360.38,369.20
2003-03-23 21:54:40+00:00,L7,359.46,358.34,350.48,350.37,359.65,358.47
2003-04-15 22:00:34+00:00,L7,356.30,354.87,357.57,353.68,356.21,362.26
2003-05-10 21:54:22+00:00,L7,384.49,386.73,386.35,382.08,382.84,381.49
2003-07-21 21:42:33+00:00,L5,381.53,385.57,384.49,385.88,391.74,385.78
2003-08-05 22:00:11+00:00,L7,,,,,,374.26
2003-08-06 21:42:51+00:00,L5,392.08,401.09,395.81,400.34,391.16,383.22
2003-08-13 21:48:45+00:00,L5,360.46,359.91,359.61,347.05,352.61,354.34
2003-08-30 21:54:22+00:00,L7,,,,,,353.18
2003-09-30 21:49:30+00:00,L5,358.91,355.39,354.01,350.80,352.86,357.84
2003-10-25 21:43:40+00:00,L5,372.38,367.50,361.59,361.52,361.46,360.47
2003-11-17 21:50:09+00:00,L5,359.28,360.09,356.77,364.54,366.96,385.86
2003-12-04 21:54:43+00:00,L7,384.70,389.84,392.09,389.72,391.60,395.96
2003-12-12 21:44:34+00:00,L5,363.47,361.11,357.02,354.25,366.16,368.39
2003-12-19 21:50:27+00:00,L5,373.96,377.94,381.97,377.30,375.73,378.79
2003-12-27 22:00:42+00:00,L7,,,345.68,341.98,349.12,351.01
2004-02-13 22:00:55+00:00,L7,,,364.29,366.44,370.56,372.30
2004-02-14 21:44:57+00:00,L5,378.40,379.28,372.02,380.42,379.43,379.43
2004-02-21 21:50:47+00:00,L5,354.84,359.51,356.34,353.90,358.04,364.20
2004-03-01 21:44:38+00:00,L5,381.30,384.62,380.24,383.88,385.02,389.14
2004-03-09 21:55:15+00:00,L7,355.30,,,,,350.56
2004-04-02 21:44:54+00:00,L5,,,378.15,378.79,375.19,377.55
2004-04-18 21:45:25+00:00,L5,357.67,357.00,352.84,356.69,365.22,369.06
2004-05-03 22:00:59+00:00,L7,,,369.59,371.34,366.78,372.97
