,dates,mex0195-0000,mex0195-0001,mex0195-0002,mex0195-0003,mex0195-0004,mex0195-0005,mex0195-0006,mex0195-0007,mex0195-0008,mex0195-0009,mex0195-0010,mex0195-0011,mex0195-0012,mex0195-0013,mex0195-0014,mex0195-0015,mex0195-0016,mex0195-0017,mex0195-0018,mex0195-0019,mex0195-0020,mex0195-0021,mex0195-0022,mex0195-0023,mex0195-0024,mex0195-0025
0,1985-09-26 16:41:55+00:00,,,,175.7103133063832,172.66500782591353,176.2733641190572,177.26697098355214,179.03055183927287,176.12909352018073,170.37282899447575,177.19578615790067,181.9778286186784,185.59523912243182,183.4762487801459,189.5284016070641,187.79649641937425,185.10161069612394,189.21972421286233,,190.7149956265995,193.1510411935435,194.58097975814582,193.51717850863062,188.0521189703494,186.0251831115838,195.4863293929786
1,1986-04-06 16:38:23+00:00,206.73805323059764,206.03606442390554,213.1844492986308,208.8535659667299,206.62898433034962,203.34007657895629,204.0792414696945,205.50059527301042,196.18114387074715,202.27664173419896,197.91013285761198,206.36570631607702,209.41338137360046,213.14103664485629,215.34058773409765,214.0709670629123,222.43325379615413,224.62344496758317,231.4796851544467,228.32948817368796,228.19007223114866,230.68888011235913,223.6018469468892,218.0336357736339,217.3760591187833,222.74007914922205
2,1986-04-22 16:37:37+00:00,215.02031434465007,215.3852932240921,213.54839544389586,211.72148778604077,211.12632456063892,210.05332224887871,211.3543196286335,210.16205192247767,207.4837499603787,203.9328191333053,203.90826868723664,210.86844715497452,215.5141384562396,219.74692063632605,214.92263143185346,221.88688019523784,224.36767960452403,230.62100405545124,232.04852662854097,235.23863544435454,238.75938766361588,229.50929543370975,228.5746128632124,223.20994427206114,222.18105112974294,227.87572151134617
3,1987-02-20 16:33:22+00:00,187.727194751726,187.8987017340095,192.17075791903082,191.55416050199477,190.26418168778534,194.5320471218053,193.8124669464175,197.3738261554585,190.59633229471314,194.8883307480748,186.12005496068852,203.84149253901262,200.28754645550254,205.76891684706038,202.746016454617,210.66221954048152,217.7282852871109,223.92264350941585,224.1830903360836,222.9121268248108,228.31976823403573,225.11508378740507,230.09667103691964,225.5179256647811,221.27354678848434,226.310316584932
4,1987-09-16 16:39:15+00:00,155.3390387459764,171.97393225320624,173.74391181982108,168.75691500697204,173.46438314207876,176.23449272256016,173.92236500024381,181.18208200220428,176.64697839547233,175.64835678677872,179.77065167233727,184.4838157865622,187.32236940122553,187.67135038552843,191.08220347472576,191.3178539768519,195.15709996329096,,,,199.69770457698758,201.20554822567436,199.06258342162647,196.94709657454507,199.8550019294402,200.7316973581741
5,1990-01-27 16:34:27+00:00,170.92507617340186,180.51129346976018,185.13166417383027,184.97974139975094,185.40867488088125,184.80411475993682,192.46832267021517,190.88644921088405,188.24651192176557,191.661041728811,202.38485189402638,206.6700125276196,209.53392914846773,208.68242265239883,208.88094625727715,207.57298994058738,207.58213661739143,208.2812375478099,211.66352342315955,215.38213185229222,213.72041589396918,219.3825935108784,216.80088382286976,212.15828903705824,207.70141280488184,216.80947870349607
6,1990-02-12 16:33:57+00:00,181.13470733390722,186.9821824595973,187.84401596070433,195.8664065702156,192.27530736449722,199.41967883932415,196.86720548561124,201.8602585984871,192.79178479967175,196.6235212666253,198.43992051169502,211.19786700825438,211.66458408938578,217.66190883227512,215.50354803247336,213.59825665993714,216.25436773209412,215.61434080062247,220.45930424026548,223.6638716264857,229.28014748150872,227.0417254954694,227.7701202965696,217.50716406023486,217.3879174759491,228.0673796656897
7,1990-02-28 16:33:25+00:00,179.7821417479527,184.75840335027962,184.03703198708246,186.41018527494455,184.9848070898553,187.48247371078693,191.35959597471623,193.4188156696527,197.74465444885823,189.94334595625492,195.85264584554182,196.06127309193596,195.25761696868977,198.75459374070454,207.03580654305136,206.73485881862356,206.30326347989362,210.4622851967598,208.05124939297136,213.4683315638144,214.0109973963705,218.3984017689275,213.65940690613118,213.27910235131418,209.93137144777768,220.48015547715798
8,1990-03-16 16:33:16+00:00,193.25232547318447,197.94256254701475,198.03740102152685,200.5006918452538,198.00358133595796,207.01773405574266,208.61936160635906,211.1967611828867,209.10249799718633,209.02606432268146,208.99931869438564,218.2313817223492,220.53415156496078,214.03652973678288,218.18239379079844,213.33716325247673,210.7232225925781,214.0110266018907,224.63218633269457,228.54528501727285,225.7976610340246,231.8460279316639,235.28506029797217,236.75634558044084,223.4894654020075,229.22549673278903
9,1990-04-01 16:32:48+00:00,186.27605395359686,191.29486872313157,187.20754981775383,186.40902801015696,187.50663044032075,190.8145567256442,190.9924480713798,191.21851062019857,191.46539551506095,194.25695385102577,196.29387173883276,192.07951106299691,187.91243054221272,195.36213310666184,210.15599569488796,198.07490892403285,205.92252732250395,211.4606837194318,213.44540505200482,208.07616737448205,219.90596438858233,225.07664848034864,217.77325846044923,214.29730802383528,216.33028724963216,221.68889821393083
10,1990-05-03 16:32:29+00:00,201.67306339163696,207.4685170763329,203.594741330714,202.43277151288748,208.81053932499546,212.4363528888227,211.78459240199055,216.58751137411812,217.50136230962883,217.88624878396703,216.11397281857754,216.15149305032747,226.91397600508662,217.44472720253867,216.93423745252431,220.411520094795,223.64705943091735,219.03188260878278,225.38821314404416,229.11870977605807,223.16320521833654,229.0228397023515,227.10516665315942,229.5675159485355,223.62868554371278,236.37349630415582
11,1993-01-03 16:33:52+00:00,192.9083525396996,185.24890695004532,176.6902353894858,176.07961252388247,176.2742979795317,178.20468975762665,179.42434349723868,179.27242495770892,179.77688122588765,176.86220514666738,180.06341498304087,186.4401432929486,189.8138875765481,191.74377289996434,193.23878456015362,194.80613836266855,198.671268901431,201.0633092198194,214.19873151617554,215.84474814933955,217.14215094503794,220.5716014353288,213.6176398993797,212.52249168121108,209.76313280849712,194.990050551977
12,1993-01-19 16:34:03+00:00,193.53119818566176,190.8396226624086,188.0635048052394,181.88116966825874,181.97066479120076,177.11979540956548,180.86066023802775,188.05816546800995,182.88952213784899,186.4394465035324,183.14503849227833,192.3071011049921,193.46087584029908,198.70038497064257,197.4393078926824,202.09777247699188,202.24409799913388,210.58448032999527,216.67019954360734,213.44550665891586,218.10896670713402,219.5175849861389,215.07607592709195,212.903447566612,206.69142768440057,199.35850349089108
13,1993-02-04 16:34:14+00:00,205.14048456080752,197.4978005578151,189.65945970991334,184.59332620905403,186.9906599299503,181.71414047029262,186.90408439310403,186.49392564024697,191.00426375686723,188.57844639121492,190.3281728951064,191.08570511532287,197.9505961545576,199.57061609294152,203.88562531273652,202.6061579054791,208.82143134358566,218.94277071443048,211.30749355405092,212.16120870613685,222.87217844715911,228.84444367765025,220.9817726434775,225.67518324558336,214.8583211440482,222.36726393216765
14,1993-02-20 16:34:43+00:00,198.80813471503367,195.27162410906433,186.38474042798407,183.35704136968687,180.69149394107666,179.34015328966015,184.62992898251247,183.76688969604504,181.2469197096164,183.9606246168903,186.576664487278,192.78158585747818,191.6691417683794,195.91906353045584,195.7734905331129,196.3342035280709,203.99837787465452,206.71860934657147,206.64512444463702,212.1081997667651,212.8139274543047,219.2933316653145,211.57734915965875,208.2331831153792,202.35594973725765,202.64434976653527
15,1993-03-08 16:34:54+00:00,203.40833776348728,197.21136307686305,191.1075026803677,189.1013794061819,183.75577893018442,180.2019743587955,186.31088335488403,184.09170895627503,180.35690530552955,177.8627338390472,175.333873316087,186.83531148937487,200.66192752411536,199.34832925909342,208.21957717252494,205.31167209351392,212.79983151936784,213.8290851509468,207.93230115297962,216.2585820023909,220.34621466784046,219.29766112239605,217.30323497722094,211.274802927285,209.9651536052043,205.59584897940118
16,1993-03-24 16:34:54+00:00,206.5344145612933,200.40887828903135,196.31821057137475,184.50327534739654,182.73884991097745,183.47729946726867,183.28027063471404,182.3881851713347,184.75596510691054,185.12156302325639,186.2609896666013,195.3425693546426,198.27676236338039,204.31609168667188,207.3049932174398,214.53457528466612,210.2425972727907,213.12415032205558,219.15504549467462,223.16379577761026,224.88815060801997,228.73889942232168,226.9855312349925,220.70315019524645,215.29368401007935,223.5254373317493
17,1993-04-09 16:34:38+00:00,213.8437565795038,206.4842334701729,194.42452638619523,186.7590458606681,186.9914035069782,183.88012589566125,184.37460226715655,180.84822037859027,182.92713963674132,196.5969750303144,197.87452666388253,201.33689150546584,204.13557467525524,209.58277352633783,213.1388943230122,218.10936016407624,216.11425444786943,223.50445374589873,220.7699380357799,226.17108333093995,227.33387135916672,230.4993997773447,223.38352907518612,220.0454494601347,216.22405006851466,225.09750786360075
18,1993-04-25 16:34:47+00:00,209.49983603882058,202.7233345959717,195.22076407444763,190.5380847529544,188.72543478825634,190.4605682823306,186.62939706860604,192.4747797028136,186.77909783388031,187.90385679090133,191.2287107116357,196.7666116615642,202.68758153000346,201.14865388917497,210.1903001996381,206.32223535732305,215.50877543082035,213.4272573289677,213.11795873360882,222.07820929140559,235.97638839720196,226.8629512747714,227.40336952056924,222.93594371038057,224.76814405625254,226.63504220341247
