,dates,mex0195-0000,mex0195-0001,mex0195-0002,mex0195-0003,mex0195-0004,mex0195-0005,mex0195-0006,mex0195-0007,mex0195-0008,mex0195-0009,mex0195-0010,mex0195-0011,mex0195-0012,mex0195-0013,mex0195-0014,mex0195-0015,mex0195-0016,mex0195-0017,mex0195-0018,mex0195-0019,mex0195-0020,mex0195-0021,mex0195-0022,mex0195-0023,mex0195-0024,mex0195-0025
0,1985-09-26 16:41:55+00:00,,,,178.16052674526625,174.62517857701997,178.45133162028657,179.33030861629575,181.33663507586868,178.74265452165596,173.38847630387028,180.46273740974473,184.59138962015362,188.04545256131487,185.43641953125234,192.32864553721615,189.85983405211786,187.06178144723037,192.01996814301438,,192.41949193190942,195.01787048031153,196.7589472593752,196.31742243878267,190.85236290050145,188.47539655046685,198.50197670237313
1,1986-04-06 16:38:23+00:00,208.78838893973835,208.2727942884227,214.82471786594337,210.39131774858544,207.85918575583406,204.70696705171676,205.37419033862548,206.94789106769798,197.82141243805972,204.1692593118673,199.9604685667527,208.0059748833896,210.951133155456,214.37123807034072,217.09801834193254,215.3659159318433,223.66345522163857,226.38087557541806,232.8465756272072,229.3992285436744,229.36169263637194,232.0557705851196,225.3592775547241,219.7910663814688,218.91381090063885,224.6326967268904
2,1986-04-22 16:37:37+00:00,217.48941497886437,218.07885755232587,215.5236759512673,213.5733132617015,212.6077849411675,211.6993893383549,212.91375160813726,211.9049464878054,209.45903046775015,206.2119889495031,206.37736932145094,212.84372766234597,217.36596393190032,221.22838101685463,217.03900340403715,223.4463121747416,225.8491399850526,232.73737602763492,233.69459371801716,236.5268618622055,240.17030231173834,231.15536252318594,230.69098483539608,225.32631624424482,224.03287660540366,230.154891327544
3,1987-02-20 16:33:22+00:00,185.6159086115892,185.5954804902239,190.48172900692137,189.97069589689215,188.99741000370327,193.12452302838076,192.47902306843633,195.88350652712663,188.9073033826037,192.93945123410236,184.00876882055172,202.15246362690317,198.70408185039992,204.5021451629783,200.93634262021402,209.32877566250036,216.46151360302883,222.11296967501286,222.77556624265907,221.8105862299568,227.1133190111004,223.70755969398053,228.28699720251666,223.70825183037812,219.69008218338172,224.36143707095957
4,1987-09-16 16:39:15+00:00,159.38047896840436,176.38277613221857,176.97706399776345,171.787995173793,175.88924727553552,178.9287862041788,176.47485356177725,184.03486333568284,179.8801305734147,179.37891699209683,183.81209189476522,187.71696796450456,190.3534495680465,190.0962145189852,194.5462950939497,193.87034253838533,197.58196409674773,,,,202.00709898980355,203.899841707293,202.52667504085042,200.41118819376902,202.88608209626116,204.46225756349222
5,1990-01-27 16:34:27+00:00,173.72636693958478,183.5672470328688,187.3726967867766,187.08070947438813,187.089449340591,186.6716419373921,194.23755894359385,192.86383092818963,190.4875445347119,194.24684858990292,205.1861426602093,208.91104514056593,211.63489722310493,210.36319711210857,211.28205262829107,209.34222621396606,209.26291107710117,210.68234391882382,213.53105060061483,216.8436748607355,215.32115347464512,221.25012068833368,219.2019901938837,214.55939540807216,209.80238087951903,219.395285564588
6,1990-02-12 16:33:57+00:00,182.58781223350877,188.56738780461717,189.00649988038558,196.95623524491674,193.14717030425814,200.38841543905852,197.78495594851748,202.8859797040882,193.954268719353,197.96484886625748,199.89302541129658,212.36035092793563,212.75441276408694,218.53377177203603,216.74906651784613,214.51600712284338,217.12623067185504,216.85985928599524,221.42804083999985,224.42201331323434,230.1104931384239,228.01046209520376,229.01563878194236,218.75268254560763,218.47774615065026,229.4087072653219
7,1990-02-28 16:33:25+00:00,180.14595345053422,185.15528884400493,184.32808134914768,186.6830440518807,185.20309411140423,187.7250148458413,191.589371786873,193.67562393029849,198.03570381092345,190.27917214325325,196.21645754812334,196.35232245400118,195.53047574562592,198.97288076225345,207.3476451452641,206.96463463078032,206.52155050144253,210.77412379897254,208.2937905280257,213.65814636516126,214.21888979784566,218.64094290398185,213.9712455083439,213.5909409535269,210.20423022471383,220.8159816641563
8,1990-03-16 16:33:16+00:00,192.20909117553938,196.80448876776558,197.20281358341077,199.71826612202,197.3776407573709,206.32224452397926,207.96047678679375,210.46036050219604,208.26791055907026,208.06307881716293,207.95608439674055,217.39679428423312,219.75172584172697,213.41058915819582,217.28819296424552,212.6782784329114,210.09728201399105,213.1168257753378,223.93669680093117,228.00098886197975,225.201527149656,231.1505383999005,234.39085947141925,235.86214475388792,222.7070396787737,228.2625112272705
9,1990-04-01 16:32:48+00:00,181.7511713264484,186.35863312987868,183.58764371603505,183.0153660397956,184.79170086403167,187.7979683075452,188.13462746475972,188.02447582456435,187.84548941334216,190.08013911827334,191.7689891116843,188.45960496127813,184.51876857185135,192.64720353037276,206.27752487161786,195.21708831741276,203.20759774621487,207.5822128961617,210.42881663390583,205.71535904727415,217.32031717306893,222.06006006224965,213.89478763717912,210.41883720056518,212.9366252792708,217.5120834811784
10,1990-05-03 16:32:29+00:00,201.2578937296998,207.01560471785598,203.26260560116427,202.1213942664346,208.56143752783316,212.15957311419794,211.52237998392496,216.29445043628013,217.1692265800791,217.5030152498712,215.69880315664037,215.81935732077775,226.60259875863375,217.19562540537638,216.57837774229245,220.14930767672942,223.39795763375506,218.6760228985509,225.1114333694194,228.90209951765607,222.9259654115153,228.74605992772672,226.74930694292755,229.21165623830362,223.3173082972599,235.99026277005999
11,1993-01-03 16:33:52+00:00,191.20735000885827,183.39326782549117,175.32943336481276,174.8038606257515,175.25369646102692,177.07068807039911,178.3500261093389,178.07171728887977,178.41607920121461,175.29204896435232,178.36241245219955,185.07934126827556,188.53813567841712,190.72317138145957,191.78078239086108,193.73182097476877,197.65066738292623,199.60530705052685,213.064729828948,214.95726856803105,216.1701494988429,219.43759974810126,212.15963773008716,211.06448951191854,208.48738091036614,193.41989436966193
