,dates,per0141-0000,per0141-0001,per0141-0002,per0141-0003,per0141-0004,per0141-0005,per0141-0006,per0141-0007,per0141-0008,per0141-0009,per0141-0010,per0141-0011,per0141-0012,per0141-0013,per0141-0014,per0141-0015,per0141-0016,per0141-0017,per0141-0018,per0141-0019,per0141-0020,per0141-0021,per0141-0022,per0141-0023,per0141-0024,per0141-0025,per0141-0026,per0141-0027,per0141-0028,per0141-0029,per0141-0030,per0141-0031,per0141-0032,per0141-0033,per0141-0034,per0141-0035,per0141-0036,per0141-0037,per0141-0038,per0141-0039,per0141-0040,per0141-0041,per0141-0042,per0141-0043,per0141-0044,per0141-0045,per0141-0046,per0141-0047,per0141-0048,per0141-0049,per0141-0050,per0141-0051,per0141-0052,per0141-0053,per0141-0054,per0141-0055,per0141-0056,per0141-0057,per0141-0058,per0141-0059,per0141-0060,per0141-0061,per0141-0062,per0141-0063,per0141-0064,per0141-0065,per0141-0066,per0141-0067,per0141-0068,per0141-0069,per0141-0070,per0141-0071,per0141-0072,per0141-0073,per0141-0074
10,1987-02-08 14:37:40+00:00,94.45128894973456,119.99232756545851,76.30209995382096,75.19823834725736,77.33032593989591,80.08159086290955,86.23434800293985,99.78034738135662,88.5901734742412,63.837083816157914,80.07609044227942,89.40792495722808,90.8288382116523,101.32968290396515,98.0297403879071,93.77336779718696,118.83292564850753,120.50998819063479,113.60203402715511,112.35583040250158,98.84347542307957,84.24823305497168,93.3065122076125,94.2867325986558,98.19999564121537,79.25162185416352,88.75887828489226,92.4464535599923,86.13684310845905,77.48216720941461,81.00894312019034,76.28971946620102,77.93039127482335,68.02470848053972,61.03753226233799,61.82759977670878,59.40057954681442,63.4612768624011,56.95331331784109,51.98559188244012,55.96677553140838,46.56805247171177,44.29016433931291,33.33991427952041,51.79712917625735,37.68746994534052,35.36613313046834,43.714079681982795,46.98951403967643,40.95464492682783,19.219797982518692,20.999860902754037,32.191650332999764,33.33839907013056,37.910932011814246,20.341230196188537,5.403060943276838,26.68436479918732,6.8543297795538685,2.5950736531906555,10.876392329311816,5.628158439403775,,,,,,,,,,,,,-1.0683401582704617
11,1987-03-05 14:32:27+00:00,,136.55942650969462,83.190255178694,84.93036174208359,85.42829102833544,96.85583225718501,100.30229836980517,94.18851388574103,84.82787834968708,78.6147781130447,79.96310776788522,86.74914422418149,85.03409564817484,106.00686476081201,94.97066933764948,110.74588370137921,130.0699739946134,123.93306993462103,113.04105546961391,104.9683197384781,92.76301721408399,85.53290217975922,100.82271251804778,92.08113778254189,94.42298936973245,86.80463603317698,91.98719490488905,88.67875584806703,81.76534364484542,88.78588736031685,92.89919684556907,77.01124105265333,77.21921433896804,65.84304429270227,68.0598773134259,72.69395308981983,75.98795681248754,74.59347640049657,61.04237566868309,65.50626937701367,69.52542366912802,60.23955601950447,51.81262765535344,40.77220783200834,56.28447793423729,51.909969866502294,62.58505306691689,59.416041491149514,50.626311385071716,47.101814424702255,33.42213145109611,37.02177848990168,44.12052687418556,45.36649375838117,38.551006235484294,20.531074585123307,24.225860966412533,36.4953772910322,39.864335564112366,28.180102164393002,16.85295734481165,,,,,,,,,,,,,,4.078971948841941
12,1987-03-28 14:39:28+00:00,,,,,,,,67.58655101062548,37.44069565463401,55.496418434279,56.17024328123957,79.3457717292288,89.96507484900576,81.46839139275662,104.75694060139269,105.07521153757335,86.66654424695709,102.81972325508633,99.72171905109515,85.28399434969612,94.44826907044254,98.780256210487,94.80494986592532,74.14640891331507,83.3941337050799,98.92458334615091,90.22513404566584,80.3488650335856,70.82151567401903,84.12171967991635,83.31336243868034,77.55696720574083,68.14466425678545,52.40004497796657,26.61704672921313,33.726312877791564,37.37205638705541,,,,,,,,,,,75.57187179280396,51.758240548467114,,34.44006743606887,23.079911078305678,15.875295510977285,18.306055405968515,16.14890605083677,37.27063720100407,30.07816140164349,,-0.8515736060366184,5.126236665501498,1.2597833252087867,-3.55086246481142,,,,,,,,,,,,,
13,1987-04-06 14:33:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1987-05-24 14:35:00+00:00,,104.86842230980443,44.25968526440172,51.05884718944176,42.58343163039673,61.43879149001791,60.14898405475593,57.60187789005586,56.8403721802214,51.169504932891684,61.78631062249804,69.95194754296601,75.38034395613148,77.7760804723732,85.2676451869127,91.72707840060758,93.05184172859477,98.7146375026988,88.16840862645388,88.98551904782077,92.55837733137976,85.37679787743308,81.66455983092817,79.33992661261267,79.14341601344587,75.97752162544309,74.93443952524566,72.45596711761061,68.63587873378539,72.86019284059239,68.01284702016238,61.451109892767604,55.70608324270682,51.18670976201709,52.756955676555535,44.29471627571212,40.1497901176856,49.18641112735227,45.91134822645724,43.36579283581195,38.17323927036819,33.446837827364995,18.701033272749022,22.538675750905377,17.560954203215076,22.74005948947882,16.53591109023374,10.508798315611411,21.04841704329828,15.083067368301013,8.662181379403913,13.047168603196363,13.165974581730294,9.500595279307966,,,,,,,,,,,,,,,,,,,,,
15,1987-06-09 14:35:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1987-12-18 14:39:32+00:00,,112.6580597492157,47.02135830177404,78.10929162833676,85.28116574957915,61.72050641958346,60.3257005138213,37.78643673765648,-4.330571583724399,15.42562561278326,59.02099036490244,72.57475477959406,81.13281293393449,86.74046822312025,92.74843511831472,85.51476078441956,101.78002573836724,97.22733177321972,104.17812785052138,105.5612788647314,88.04853227868219,94.61435532781273,92.61034949541771,92.92982408663562,86.80944105927722,78.27667485159778,83.53809776875154,75.34442343891092,81.03689255688438,73.4373975946427,76.41479172601174,49.98953318804627,63.41436008268308,59.92134334639186,37.85621752443514,41.40334968045484,47.45977388319412,43.69868696968465,52.38561715384345,52.25288640311889,41.31421089038379,14.285697179827357,14.610470281716847,27.48701090286631,35.16982125141817,18.37950741434878,22.48225722252863,18.60645287619323,-13.230772607475458,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1988-01-03 14:39:48+00:00,,116.7956520957404,58.94985387603592,90.30153506138693,84.00676402896607,64.49015604407586,66.86830389217235,47.74425894602088,4.847049480165985,24.798777271535663,56.8166388887975,72.62054414375001,77.99552614240105,94.22579768849143,95.57856589827698,92.36776200778144,97.44281731524254,109.51892563140518,116.23708865766719,118.77095956693115,94.01247630814481,105.45535494216202,101.88382549034424,105.58372305978268,85.75405917336006,98.47441474420964,94.60115499309242,83.52860473394477,99.72306865905755,86.83221361284133,87.12937496719026,69.33709678837768,79.50882320895484,77.09738614022312,53.37483848634636,59.157575696739414,67.23734421564032,47.86916133092215,60.59967181059544,60.11980369269628,59.07774632778801,20.80720233699781,29.201279446086737,43.759123893375076,49.74183630616625,32.71789061741341,25.269290556645863,25.644903438387736,-0.29057215286068505,-6.894595300191487,32.20165287832474,12.885103211345456,-3.535903950806464,-3.983710625529241,9.432391405969454,0.8185479055834897,-6.270127200039923,21.145816377475875,3.697626215018424,-6.4309384092653055,,,,,,,,,,,,,,,
18,1988-03-23 14:40:56+00:00,,134.24288159449264,66.0767363256006,64.0469344401877,75.71865898949297,74.21566241792009,70.46123955280393,59.161349067437314,50.267718829892615,57.9067227588693,71.26521414309639,87.41592198915133,95.56748793158958,96.0293650887103,98.63248950145886,98.6639399706948,113.82190729327588,117.24547526320545,112.6684206222097,114.24266096905616,113.41644059471916,99.45387222775379,104.69338259167044,95.0331511187422,88.97755996301738,90.313167357385,89.16256504709338,87.09801510538405,83.13087210765967,86.60574911667466,83.98703010780031,73.59066203088129,71.29923238989478,66.01101591611018,68.33118372856725,59.077526295279036,61.10649760604478,54.29974910372097,53.54957716001463,61.20336006003371,58.47876792177934,45.37173152052097,43.174725708918935,45.73136481522204,50.91315515072348,52.643383254425885,39.303067055685446,40.363454329161826,28.77014749280525,38.33189326496647,29.7897512654054,30.697283586683174,22.63296001678817,26.69844200511845,27.264781558206654,29.859965734333002,24.033028539838096,16.113505108591003,,,,,,,,,,,,,,,,,
19,1988-04-08 14:41:02+00:00,,131.53201432665958,62.374723562447976,70.29273440501544,78.65370115668615,67.33680895874991,62.64803275058225,72.11932183660927,64.68864053433767,64.46379833512782,65.1399951206373,77.51616724818014,99.03429270560795,96.96520177599274,100.08612607760084,100.94714873456711,117.44122859551386,116.17759133851541,117.17916255233,118.72601654256506,113.06453984945291,111.92079256134396,105.18741256762783,98.79529196307226,99.00531886427714,98.12580974569829,93.31190081361065,93.23441013291723,86.3674460172109,91.3782772345082,96.58194212221764,88.1115837891225,78.74207972836527,76.67523985914272,74.96967830915031,69.07528872198903,66.76918520321098,65.00825225938331,57.970658020536156,52.74679093307987,62.7162663868688,61.4995895000183,56.44677213972238,45.60427889199711,53.10038823647701,58.26577134229508,44.454591204235705,38.21805162116203,36.04008600181438,45.488867531321816,32.53119420391659,26.250026860600585,35.321647098503774,30.764025433576982,31.66931268778177,33.14146281069489,35.76005643211051,28.755950221270925,,,,,,,,,,,,,,,,,
20,1988-05-01 14:47:21+00:00,,,79.10208712152485,58.950044333752,41.881611180674895,61.94058821450567,55.283846073927144,,,62.93562916984481,59.82514328130659,56.34997759244599,85.87517551498284,99.80824033211505,99.57767008372764,97.6762999936746,105.25201087698287,109.90198068528414,120.94567107437527,106.04976714474336,112.33771109496672,98.59169705704241,101.35694029615371,86.07103524791098,101.76470155794321,90.97758713490212,82.09669001472493,85.58477714772712,85.38965756240125,81.43410673969748,86.29510169064066,79.81575635872711,72.17738409144201,62.57834103354709,65.58959911584688,70.94145377063599,64.18795698727847,48.93330984601721,56.637334269652364,43.63490524657498,55.470260798071514,52.12363689868342,41.001594840788364,32.74027799535126,58.400892958343185,55.26233655390179,23.306136685069177,29.47912344110983,38.610595391114636,37.00269299017731,24.535824519470076,25.93597253392665,24.995617862720163,13.868022553886394,27.434844065298034,27.71630220714053,21.940975953458295,18.053050955840188,,,,,,,,,,,,,,,,,
21,1988-05-10 14:41:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1988-06-11 14:41:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1988-06-27 14:41:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1988-09-15 14:41:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1988-11-02 14:41:33+00:00,96.81880168841853,124.30312695252104,82.73708797283855,82.35630081096305,60.466547431298665,80.0577121638614,82.67254199663704,74.50993661687583,74.29482078112724,67.94642729939177,73.9738859971556,82.0511978743851,88.39936680608643,92.70626874189243,96.79111985570911,99.33248351831394,109.1318712418969,110.82352252952849,104.37723110717572,102.45028234247819,105.55808595818009,105.58348886286088,105.39593906125108,105.08201229542207,107.38834526555885,103.43780047053356,101.62132753130162,93.3785576480605,85.7887588757481,79.37654848717892,84.32754852841465,77.06631554950077,78.13487900375866,74.03231360206449,72.56277877143654,67.4156087890368,68.72222716645715,63.182207936030096,57.12431791495691,64.65184291882125,52.26453332914141,55.56883161587716,47.529510304462306,45.28619177277042,50.35557427729248,37.095086041800215,31.33009634327361,38.76475732802135,33.27326848790087,34.1453553290804,32.459836129319584,24.042463193439637,14.667357732376285,10.78213746191863,19.21291600011576,13.402399486969376,9.044408724506159,13.203255253713365,2.312099972460154,,,,,,,,,,,,,,,,
26,1989-03-10 14:40:26+00:00,,124.70157051175482,73.0010053182295,79.68754525569707,77.9210096645697,68.59168942811326,65.19955025316864,76.0555309634292,67.48168457176695,65.60654083881181,79.95147021029497,78.79493489575609,91.25018343467454,98.05116519973205,111.84834993655856,110.38861263173024,105.11189387785222,113.54311248569954,107.70198409144356,113.69626945518712,118.47353527198317,112.58810685372426,113.1699799518588,103.47276459956454,102.83742291962758,102.46224327924038,93.22490229686134,90.26974363539242,89.66178873760708,83.5923241624157,90.52418845842321,86.74291030843436,84.70085667811794,74.6991769744847,65.20212877833225,74.78824611458614,71.41793027974761,60.50361577454155,66.02202389910818,68.62807243516798,53.527183157570896,57.60593243407622,58.86041269508018,54.05945864415376,51.023805682836475,44.047324200692,49.688981444510596,44.77756078942499,51.193232808652034,48.27035765295303,37.98459097795583,30.348581403724083,32.080736033883475,26.03138814486515,35.22108518153551,25.2216481391933,17.424655492204792,25.947700031263093,21.548539612451712,,,,,,,,,,,,,,,,
27,1989-04-27 14:39:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1989-05-13 14:39:30+00:00,,126.18234577064867,59.82147417843024,73.55400986632701,70.27654828947308,70.06223659468837,70.48738568795251,61.268946353756284,65.77247158569271,70.68653957797,74.23535067049156,91.95057270352382,104.47250849839922,102.51517400024231,95.8545985014396,96.7684663281877,105.75435800360653,113.96744457527487,116.47088844983259,113.12415973823376,114.30016314957273,108.94450488146376,101.5944753611796,106.40645878105968,102.0220930927064,87.79339835632464,85.48870464949131,84.42639772029102,89.46549567408012,81.1787173207501,77.01585815544742,74.3117333766215,79.5334857580518,69.412799117878,71.06622591473922,59.601224511069034,56.020900296128666,51.0486853348589,58.22818072698443,55.49035662138816,44.176572997717415,46.55474478243874,43.67501396071701,41.56633786976307,41.968531477499326,41.09804086470577,39.478200946619125,38.54592874800155,40.071667887569426,29.90489218166554,24.8717586525368,26.716158775447305,22.075787939427762,21.209746300410558,21.178963908192582,17.96518341078149,13.35119795318183,10.698527051069215,10.683870587423423,5.9662966065965115,,,,,,,,,,,,,,,
29,1989-06-14 14:38:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1989-07-16 14:38:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1989-12-23 14:34:10+00:00,,106.46187368154797,52.39658180709678,76.35985098406697,53.25979206335879,46.26437184133798,57.05520409520516,42.320944953108835,32.367295469139165,41.78278437842494,30.5984388522889,44.56356745100753,79.24285019253053,79.21663974292204,74.12260674786302,92.21734669699765,83.02328187755253,97.38290371529128,93.35550570562941,101.56884060888493,106.86832373300598,104.94472231024903,106.34586001930086,107.61569959633691,105.21716196147067,104.62766281986751,108.46191334636111,105.35656990434532,102.08541045879258,87.98541712810992,78.72606883724622,74.50332773002944,64.77172857403198,62.41124416481942,55.26833031471745,45.28382150436252,36.53796142431108,50.34319277350045,46.21637335927155,40.72859871080465,29.523207549310435,25.543896803897944,29.339699521830077,20.291630556892557,25.296677928884456,20.290876523224796,21.380415329668985,13.648345114183863,12.00268888224049,-0.5854780692175012,1.8655235048807288,13.873541912611143,12.924240560347792,1.8498122080350985,-6.944298396342681,,,,,,,,,,,,,,,,,,,,
32,1990-01-24 14:33:08+00:00,89.28857729028013,112.38219733008911,76.58000119232399,92.69339142352145,66.63183165284487,57.95618149064182,81.87775173222136,68.5993221641593,81.69232906228626,55.46500382169604,56.90797581689749,89.79633975703999,79.1604826747519,81.4324262237834,106.91128975344014,94.28841435810266,104.45171707891419,102.35126357665825,106.802012412157,112.15697879728096,116.40552450101002,131.40502561299746,111.93885487771269,114.58292686731863,127.48990457212004,109.87385810254563,112.90092789476947,118.81045773435373,112.01231239559516,100.8421743973002,90.59431769880831,77.6617008831727,85.45011788470384,86.57267020366479,75.6072034706946,57.32602414448334,66.29697723420966,67.3921031884742,56.50686140286568,46.25886100333755,49.973607211575704,49.72891511309312,43.29211895381149,50.1930490276398,41.33734011785648,47.78168478051815,24.638295927645263,38.21160464672082,28.115303194108513,20.606866604158526,23.774460297650116,42.195112238356714,23.01444663337425,22.85368245962068,3.2522622293575303,29.340867743085617,36.80563480185271,18.584382188297674,5.614970420674815,1.3580018361699242,13.962111398096624,9.958637191383767,,,,,,,,,,,,,-8.765573348191952
33,1990-02-09 14:32:37+00:00,,110.47350745159233,68.05355746223978,89.97917473398391,68.14732693152561,52.57943726699976,72.56554497581614,62.680723221122676,72.46966034448641,59.86473751481435,50.77180964158442,81.77734866538535,75.10344352311446,88.63905479340372,102.11971324424383,96.27126610637391,97.40390370882372,103.75283800672806,107.5275576104036,111.96534412217879,124.1171845398414,122.69731534973012,123.80058978878313,118.57784519779446,122.40588217518402,114.8489618515683,115.85837802894642,109.33815249980032,104.61024135367076,98.12691695834648,97.41282485436916,88.9102695408793,82.99622879036443,80.66760146398497,70.83870310202371,72.20588648143826,69.58406401204383,62.34964344962094,58.15552366446082,61.85332938648714,54.43608026310693,54.6953633060601,49.86792610986383,49.861903915738665,47.39132599209162,50.04380430029399,36.238682290853475,41.09562503209903,40.046066395430046,32.58259231162776,43.256666239312736,45.30237537958742,32.11641021116949,29.936820965383333,22.67660661863315,39.74999706025227,41.6759617563028,28.229093431491776,20.41871690586189,22.7233174680861,16.61368757414698,15.82085901392451,5.592294721488344,,,,,,,,,,,,-10.20132345540236
34,1990-02-25 14:32:08+00:00,,132.6257466087382,77.47539857611764,103.40760575926421,78.88504065695828,70.93214036477049,88.90399119352593,99.79011959672287,,,,,,,,,,,,145.96496320853473,163.80555915783557,,,148.51982239925226,141.56949536697908,137.6048909243121,123.50104276463395,125.0249357151092,116.5490252790548,107.6480162804496,106.34612815828233,96.86920126256605,85.09475542779865,80.05612995067058,85.92872325354483,,,,,,,47.84170504377746,64.58869577838904,58.284544757915846,61.94596952804336,59.99293379644054,38.79619840630469,25.584492601781683,11.151885747866782,2.1820391052953614,27.43468120877217,40.025685728325485,18.939154142108467,7.5510563455935245,3.1223330914359675,25.245359195658153,33.73684867511628,45.847161314923646,,,,,,,,,,,,,,,,39.94276403978628,
35,1990-03-13 14:31:33+00:00,84.89729586639437,121.11481319215443,41.167619175357046,77.50825256984753,69.31953297880874,73.14761309935777,75.58920330446004,73.13238343083289,77.89449986250112,73.51581812715871,76.60254465725902,87.66833141133985,83.50488712384687,96.67253002585466,96.01513427586119,103.19164552124629,110.15503857631865,110.61655069968252,121.30120645980512,117.0084028277899,110.85707030908759,111.31157619532286,121.64962418236466,117.68839279071754,114.01782255345658,115.49755646677995,113.42671742514996,110.97593293949394,103.23533968287116,100.66634502407577,98.72517157206734,84.87936648455705,75.57025665981095,82.16175758911923,73.77633424653393,66.92244259377522,59.103772477453916,74.77777984545483,67.25767000834122,55.590630432928485,54.5934054702467,59.6519113244312,52.88196432812058,48.69996940025385,49.91567452025883,43.72008655740349,47.15104443030429,49.394042969726385,42.09058642721329,47.46128398128914,44.02952541979162,31.925651477405868,29.856287019363197,41.34349142817223,34.47760846757694,23.325986553105384,33.837006356228514,24.775435657352254,20.00811408729693,21.319069354624414,17.230880216603193,10.320530594633421,,,,,,,,,,,,,
36,1990-03-29 14:31:02+00:00,,138.7111962633705,69.00897764005667,107.72286969240184,90.82444790534795,75.75435512038462,94.5372808833331,82.000043027637,82.91917783866566,83.25440167988276,72.4311640565835,95.52316776470381,100.22772137587816,99.32360303734754,106.17031450851033,111.72263401209298,125.2804714462919,119.5580543166848,119.42387486306512,123.69426069404842,123.38746078475258,117.92767507643507,128.31827690132206,118.01195802413208,118.28337411549806,117.76836320383559,118.1763026678996,113.66974497752899,115.83027630648945,120.4718946092919,110.10084527271246,96.4129155974594,93.81518479476837,83.46900320249215,86.16466223459284,80.8871841857138,78.74699448364586,80.20596973991381,72.60691663641674,72.23216686338088,63.61846685375919,64.94019238826188,68.80121434809764,60.42636063270358,61.72224340250773,55.6593887653704,56.961548098735115,58.18281615922246,54.4217591771201,55.25147589605916,48.20892206758729,43.23312094318274,40.14480798836776,48.611933622802134,56.54922257058534,43.08667788262092,40.83296633008674,38.20014596194302,31.273149391080103,30.281863411724103,28.221237405597098,19.423776487728475,,,,,,,,,,,,,
37,1990-04-14 14:31:10+00:00,,138.96617401542423,77.93342887038648,99.3453022056297,89.84730382110169,82.10575139357523,94.11426117888278,94.94467182070375,78.13247115313314,82.67393089481111,82.17303262551513,83.17138428078815,100.38402243791407,111.95523228187109,109.76096421714296,114.62448052428122,119.71242915037747,123.44581528224441,126.56479385689397,129.4297940957066,126.45897687362185,115.02997598437379,126.40568315832053,117.1041909678711,120.98314717489778,115.15813438812361,114.4273363194155,101.10951767587656,114.0007916834748,115.38361697922018,105.8589647166628,98.18977455956991,92.61083933373477,87.46070396352302,92.10677349776645,81.10641368324316,84.9867628735442,81.23775964741807,71.64936229981069,73.65978004236658,73.32888208585392,64.02078042992642,64.27103604379998,64.37422289612823,61.07471696181915,60.73466874262975,55.12079315566075,54.81957221497409,53.18064521199119,53.25878649667788,50.26127286655388,53.33031593783357,41.54205418450592,39.18179973947368,48.26398462971274,49.93619281754454,44.01742368067377,37.513032212923704,36.04423184622816,24.572472948366688,18.57673308478914,,,,,,,,,,,,,,
38,1990-04-30 14:31:01+00:00,,132.41183617728032,74.86183028529638,89.94312785330304,83.11314159468384,81.60029090140634,74.76630797589077,93.84579129964585,67.38369987861891,63.17061918277674,87.65916866759551,75.15097720337843,81.86608709852496,104.63123411666739,93.54607876736195,100.66033071917458,107.40803910034928,109.0056544810333,116.15370413060336,117.72252521518482,114.148012966918,115.10162932277238,109.35778329602802,106.84130270353268,109.61552188887866,104.2530636641711,100.46964033751782,91.61142756072562,95.08977181988583,104.87119124416091,99.49447540334586,86.10837805692988,88.38070234388269,76.28776577743525,77.41320141545236,63.56438756865582,80.60785624859423,73.2885190371363,68.110908183063,60.319845139724585,62.17325366195256,55.68265306398479,42.01617721817135,63.90995649542819,49.99724389048941,56.70390435993501,46.998122900003914,43.22181690560336,40.632359257700344,39.32496854258952,30.165510070929827,44.81756436778204,35.355722851868464,22.03753199843682,38.050360587536225,47.670432941671685,34.394851435163666,32.8514409559499,34.235875200335066,15.832667798532778,,,,,,,,,,,,,,,
39,1990-05-16 14:31:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
