,dates,mex0394-0000,mex0394-0001,mex0394-0002,mex0394-0003,mex0394-0004,mex0394-0005,mex0394-0006,mex0394-0007,mex0394-0008,mex0394-0009,mex0394-0010,mex0394-0011,mex0394-0012,mex0394-0013,mex0394-0014,mex0394-0015,mex0394-0016,mex0394-0017,mex0394-0018,mex0394-0019,mex0394-0020,mex0394-0021,mex0394-0022,mex0394-0023,mex0394-0024,mex0394-0025,mex0394-0026,mex0394-0027,mex0394-0028,mex0394-0029,mex0394-0030,mex0394-0031,mex0394-0032,mex0394-0033,mex0394-0034,mex0394-0035,mex0394-0036,mex0394-0037,mex0394-0038,mex0394-0039,mex0394-0040,mex0394-0041,mex0394-0042,mex0394-0043,mex0394-0044
0,1985-01-16 17:12:25+00:00,121.86826457061719,135.4559502865267,131.11380524964505,133.15926273797209,125.04595914563907,113.97643507027665,110.77676258796845,115.3559566892338,102.66579250429733,79.54590789649923,73.4001595410597,66.07335844563345,65.42829637568228,70.63837498065612,81.65575445950263,95.76265866965291,109.75141329693167,121.3227546513906,122.21574119839978,130.9361277365884,141.1043925549838,148.16808143291186,150.51294279695904,157.7173345826854,161.5818870494632,168.39273387980109,163.20107955312525,166.4065395527058,164.98194856634925,165.42573996180937,167.32196842265142,169.69594867862486,170.78582783338945,169.8392020114023,168.39509841053587,168.41856078868966,175.476661500242,178.28844341984743,177.930331516304,183.54985432721452,183.96490683168625,175.75143486845784,176.93403673533584,176.60825757535926,177.11028162583548
1,1986-03-15 17:14:19+00:00,140.3574704064648,149.19562631795256,140.79716742723238,146.25222952591176,140.77767167493417,137.62795913547544,122.57739821596908,121.75245919902174,115.33767829525789,107.33438340795007,99.53492016624071,98.53040532605183,96.69174353001843,90.98387021641219,99.37421901199977,100.96175173058575,115.142630590002,132.6764155135613,151.19324030890974,158.53376107723753,161.80208786101684,158.76121117232535,154.82191991646135,158.3305579425041,155.1634303716139,168.20135740830446,167.9228187916539,172.3001925200052,172.86320123341588,173.15829949233384,178.61332977108142,178.77175559174574,180.40092607588346,184.58852599175512,186.90875549434853,187.79235941576195,183.6230577653166,179.81355741099608,179.9989151316723,184.03598728572607,183.40274027711962,184.78038572679947,185.8703042241006,183.66648906546789,181.77861851274363
2,1986-04-09 17:07:37+00:00,127.65855863566111,134.14126107475784,137.1493371068866,131.9829901304845,129.6009822850766,123.46900860604306,121.8176665571965,122.10443546727815,111.6837115396392,102.2471865369053,99.763954964452,91.77502531427417,88.06670586530252,81.89734604110119,89.77793306586744,100.64934976823291,109.51892696500495,122.64355659746971,136.35924434613835,142.0231769476331,151.79492862520348,155.11630085629866,153.8403913690375,147.14646391829316,142.61279881220327,167.35853011731498,174.66546822723296,173.95968698723087,177.31446530511883,172.3785252649644,168.52063677324188,169.56430632303946,173.50054797385903,172.0472219469515,173.51751921719205,175.36285229173546,180.32909036266634,183.87660312456856,182.7983867831073,183.62891558136306,191.58887158668668,188.13790436910966,188.42481538124034,183.46149227765795,171.0643463920937
3,1990-04-11 17:08:26+00:00,148.33202107372648,134.53648338642995,123.14004413113972,120.74479121611063,111.8014389580321,113.45738639581795,110.13828753595291,106.71206488435082,98.57826140398403,97.32532850506654,97.11601561074625,89.75502247253957,92.36268865064918,83.91862054535842,83.14417230882026,85.80569001643819,98.7789758722034,126.95930273014294,130.3566912801465,131.671553241621,148.84206626808702,159.40890056413855,159.53560645809225,159.43241943969778,163.9540703742607,163.52717169560455,180.5837175787366,182.55600593739743,183.55891537163083,178.039454595065,165.0266892391948,167.95783567948567,170.18684179470094,171.2264839160383,168.94611760272616,181.2552387674606,183.735786853146,183.01741318621967,183.14330689273572,184.14587911646075,181.12322359594432,186.5871555230414,188.63111576661402,186.83606424829983,170.59400397699434
4,1990-04-27 17:08:25+00:00,138.1141342128161,144.4227540824603,137.32269475019217,129.24679960827598,112.56067767282337,108.3039744480883,111.94390071718558,98.50773936985088,105.1839476249043,91.29007876308285,78.07637871076103,81.69909755992161,81.84468258904302,77.9857347877265,84.93890789084328,96.35777293355738,105.73068576948032,126.24002990942076,119.64543946750736,118.59977175639143,131.14039316013896,140.00530781469598,141.56566947470125,140.61837133434682,147.50672100282844,154.70457725047137,153.61840485278128,161.51094855301682,167.16400784305426,168.6046761559064,171.86919633525147,176.11396280739172,175.0227225821358,170.98371962341903,163.8696367227885,166.42187586149313,159.57508264021135,167.09353055294784,164.7593734598046,169.6586298842379,181.202496671251,180.94170437070073,181.1824290235586,177.33334466849678,171.79961364018223
5,1990-05-13 17:08:31+00:00,141.36184237744897,144.16854587716023,141.27686581602256,132.32467502228178,124.59257576636043,125.73862173895421,124.27131527555932,118.05565044937435,101.74212551421675,96.95104202299615,92.62027521407748,84.39224912584889,90.6992735877254,88.09196411015941,97.54955987410918,104.17302611076514,118.6685651565226,134.07931385648396,135.58158929877146,153.5728495564717,161.24367350104865,163.55987146197833,159.2880071041738,161.55376966369084,163.26019610702406,165.52849000571555,168.0541351589983,175.8983610777334,181.61159855896366,180.72949286403687,178.47423370638091,178.6631907871078,177.94094484530018,182.17659095812556,178.2328899789993,182.26654032776284,192.77259269628217,185.2540768132609,183.500955030617,172.42433090753877,178.44182527378754,194.9364822391264,184.00662251310828,185.27824365939782,183.9620886226157
6,1992-08-31 17:04:23+00:00,126.2724961891741,129.30945326400524,123.3330171896862,123.50797353817936,113.83561853744114,110.34690641635116,108.97653379504737,104.36042078379414,93.87312374518886,68.10517841666939,76.55970898160139,76.12292213571162,66.7441266133573,54.94815370393306,68.06744918674269,81.57623631497289,85.26520444933463,110.57781307735293,115.46850314171984,129.63140570523638,140.66210234549624,145.31597717654662,138.52219139759256,144.98002392014973,150.14396742607724,156.94527900967245,163.492731213037,167.86228232241905,166.30108704828376,163.00067713668713,162.20839171706618,165.60245264694703,162.46579979109836,166.37474784235874,170.0288427533168,170.2982074103925,170.90553382633613,170.2933498678707,169.56231069745155,175.3954164948848,177.98984006807,178.56530627075864,183.36487738815552,181.36791553747221,174.17636477218886
7,1992-09-07 17:10:28+00:00,118.71015730130686,125.06702321737603,118.73216826898995,117.89970439414303,101.8243979247516,100.21760133804328,100.69983318474046,85.30197067295032,72.09347949390272,65.56859946953668,58.642120045342715,49.41821513017795,46.85341071616644,36.99612846240127,47.96559264039539,68.34570378383455,84.66551040754351,98.1926069035111,91.93323637700271,101.77032630120885,107.091172453348,118.7354841669174,119.0307891957978,121.64685442778105,125.79093628677859,129.09559362499752,135.96935738418628,142.54509464833316,153.90072150259348,152.1823487409267,157.1655039230765,153.1611134796891,157.42726775938894,147.5773989513164,147.2649671218388,146.2339573960838,150.62345715630377,153.7594220018587,161.42563160176658,151.56429493101737,153.0668760514898,165.70773316912866,169.8983689510941,169.06623771960298,173.2857688673183
8,1993-01-13 17:09:51+00:00,141.2820945991527,144.7141800485203,148.27157736377353,143.27657541572142,136.4454622473497,135.05734212708944,127.07969916205501,120.13554906390009,98.4236403969808,90.71371984717159,80.42610370527873,70.33696110233329,69.68468357703537,70.05766034810487,76.6948495321047,88.92421571662892,103.20928162615445,116.40785993413368,126.09629697093192,137.1644626209258,149.38058836438023,151.0625363208737,160.02827559915752,161.5384138476356,150.39243863319334,157.7698741461277,164.8755798883543,171.64360520071497,171.3504283779686,165.47336409673986,170.3117861433027,180.10555306893352,176.79619685621074,176.05996818904836,174.6091860783466,181.28938512820724,185.6800735929417,191.3861141240395,189.4804731966026,180.05420836946962,181.53415871311486,182.3645725465489,186.822331650079,185.84454674114016,183.45330014513874
9,1993-01-22 17:03:47+00:00,143.64097026259716,144.294796165504,141.51714719952767,143.12818294635792,134.3594716890569,133.77124152412284,122.84566763552,118.70393019721921,110.2366114559189,94.10887996661167,86.21468039600606,79.93596842298562,78.00237501373117,69.57120034745098,78.31731439165426,93.71843879980881,99.76527750395871,111.90129892306071,125.07349524156734,135.43811012328516,148.94422648631885,150.32544871904614,153.5795532900392,155.20337726927647,154.94842728089,169.4103319047847,173.92959470373427,182.19301257068392,181.02055893702158,179.53538585926137,171.7789053909885,173.76147836343603,175.74007054286588,172.21733944786294,179.27526464236198,181.4387669733284,184.4371847246669,187.96647879449637,183.75794536347524,185.24755859431735,189.57155007706675,188.4331246862254,190.82950178020212,191.37997785879386,185.84457694293573
