,dates,chi0524-0000,chi0524-0001,chi0524-0002,chi0524-0003,chi0524-0004,chi0524-0005,chi0524-0006,chi0524-0007,chi0524-0008,chi0524-0009,chi0524-0010,chi0524-0011,chi0524-0012,chi0524-0013,chi0524-0014,chi0524-0015,chi0524-0016,chi0524-0017,chi0524-0018,chi0524-0019,chi0524-0020,chi0524-0021,chi0524-0022,chi0524-0023,chi0524-0024,chi0524-0025,chi0524-0026,chi0524-0027,chi0524-0028,chi0524-0029,chi0524-0030,chi0524-0031,chi0524-0032,chi0524-0033
0,1986-01-21 13:58:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-08-01 13:53:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-09-09 13:58:23+00:00,,175.31361766076293,154.46690766105192,146.85027347898225,141.05296388098685,159.32848357523775,154.4166931794083,179.06110127171334,182.05768719218008,178.2330911124576,176.6712527689024,187.08639855603263,196.56939489493584,185.83435407155747,211.18940481724513,219.243245710139,202.38064666406217,182.1135996512875,187.78640001428627,197.45718461452066,199.0184787988871,200.8829802265114,203.20440580091815,204.4725904820299,205.30579606841735,211.15473101916297,207.5496281852258,203.74523765074557,214.55969922201444,212.7965867160322,210.72781629674614,216.1482167651747,208.77269334299416,196.3764158677913
3,1986-10-27 13:56:50+00:00,223.07544847103543,175.57582303945915,145.631922275713,140.441384011659,141.58406855492393,151.4860305714538,161.6339039680257,171.26084684632488,169.48903116912703,167.56752694234154,172.58067708201818,176.7840596290591,190.10131984642013,190.70617840784342,201.15276418618123,205.1607505651208,187.67742681362571,183.24272185998012,188.23977298623288,194.8729930036511,186.9231057754185,185.31827841999663,184.12924658696286,182.7360577862785,191.67170772424217,200.9329698828539,200.83252588106197,203.99798247426116,204.21163126617103,206.80020630082538,204.31241330245547,198.2274155499535,184.34343731673687,183.77459398785666
4,1986-12-23 13:50:31+00:00,222.7711625806069,159.6998979426676,137.18085260823577,125.50170152560517,133.72594112216154,131.9658778166122,128.57082203817808,155.13031493020202,164.5953402017734,,,,,,183.2006180795678,186.35544906203796,170.93277175637328,167.5850189250071,177.41761911924658,178.12768121488202,172.2902404200047,172.7960033054805,176.12199762777777,177.4893595770898,179.65317212237838,188.39816848201292,180.34632562685516,179.68297264800913,186.35324452014962,197.49425606300687,194.68721156853786,189.21535459739653,173.80102001053098,168.50659581317757
5,1987-01-08 13:50:59+00:00,200.7476994573602,157.92099135329823,123.20181248230102,111.60946993898904,113.35914815663781,127.42656138292108,131.62973621564566,148.96265996063707,153.82182252681935,150.24633307203996,150.5591198615217,158.61232960003608,167.02530645433026,166.83951181231677,173.10722948674433,177.98445794478243,160.09750536565454,161.46905097767234,166.92167513188897,166.43529291917355,164.79217922218123,166.21496117190145,176.9480921375122,168.868270536793,177.10999801695277,174.50741578242116,183.1028937144333,180.3058416505209,189.65591250207143,195.9256516300818,187.690381287097,184.86557418670208,176.64835543552687,170.1299948176022
6,1997-02-04 13:56:05+00:00,216.80661833297955,177.50715215565037,162.16741952641803,154.62701751341484,,,,151.66533647630547,,,,,,,,,,,,,,,,148.88670472843225,179.7763938235254,193.12839418334949,196.35817204021708,186.45138751432927,193.47004180040102,195.11521334796922,199.01618473122502,189.8903260461451,181.35505976771447,178.4845984480431
7,1998-02-14 14:13:47+00:00,,215.08440340666357,197.50441728329878,189.75228562867505,,,,,,,,,,,230.90869177763517,,,212.20930062067225,213.1226068645891,225.1471548734093,225.81823328833931,,,,,,,239.5533588312735,244.73557515113538,246.41719326357247,246.51436038930183,246.30294240767768,235.6761891925498,228.6920087090393
8,1998-09-10 14:16:22+00:00,,176.07989624752173,140.4547179723247,,145.8057846244145,,164.55579205987266,163.02446699904831,157.51741258431946,158.7899486750838,166.6166910103596,170.36673578024784,175.83678080649366,180.34133028696525,195.51761750088465,189.71699670624344,183.58881958513356,183.66945148996317,183.41423780380939,189.15899510049354,188.12609986334536,188.63177942926802,187.30785335242524,193.35780228634545,204.29230196154072,201.65301126465607,199.4569411565611,205.15457513775436,215.18800780914393,210.31320033266098,214.42310249372665,214.5781031566213,203.13589747077665,199.24441569230828
9,1998-10-28 14:16:32+00:00,218.815082646267,191.1273532380555,157.581274089189,,,,158.03027506209162,148.24739426758578,162.66188738822734,153.40646265543822,153.92932052792992,164.82372596101504,173.33776419751433,171.95654284051233,182.87300827640829,179.490188071064,178.55933231818182,176.87674329205987,178.09265352176442,183.38158627585074,174.92391831581583,172.13948755056668,176.63120519251441,185.72166338358508,194.52206782750864,194.7062010090437,191.1908547642774,191.61113242576968,195.41362237408117,196.6428299180709,203.1566814402878,215.2120175615498,197.1821599409025,180.17089278329777
10,1998-11-22 14:10:31+00:00,189.63445075737326,174.56541529066482,157.36168894961617,,,127.85201895864324,133.37581268007978,161.0688549492743,153.6525355885234,150.0778297532658,156.13270955939163,160.01567823326718,171.61142747997897,171.95269455729584,178.20655071033045,177.8635765213188,170.91296527141063,174.99908378089077,185.11938725256385,187.1254753920382,179.84129928119998,185.81629974562748,175.88219359432787,178.27821012001817,192.41803408806493,201.77967101135306,192.4513194579066,193.07526601527485,199.70658497956072,209.3491189217342,200.77268139304817,218.244530083273,191.25429725539544,193.17818489347712
11,1999-03-05 14:16:49+00:00,,193.49899411824904,180.64398519270898,164.25463477519799,170.61939012328952,165.98639623876983,166.96797830112592,166.41579577668745,165.20655016298176,168.6601014414269,169.49836873611602,170.3858567174251,171.5686107654159,168.94776600588386,186.8522837252179,188.2854235581445,166.8184932407113,158.29739067681177,170.86255389711476,180.1832242957338,176.3296036965756,185.27371123927162,180.81211056502053,179.84594555046982,185.80360999818032,201.12543011311806,198.740653126533,190.47481556100325,196.9359091476603,200.8132627948582,204.97736771157514,199.86736567814626,189.43966860271752,178.00896440608642
12,1999-07-12 14:24:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1999-08-12 14:15:18+00:00,184.62145024067604,175.7694356689498,162.92871547335284,,,,165.59506004974497,168.9533523132782,149.5569214929161,145.06807518077667,143.47665185971385,141.46061187845004,146.67883410162906,137.60870907246982,168.01892339856408,175.06189987335537,171.6539749667116,156.24701222818712,155.1265394065763,166.99647985967584,174.34961241334835,173.32894963451125,166.59735925638654,175.73549789373573,180.6045427480988,183.15040426803233,187.02716418422693,184.05111778540493,194.34946011773968,201.8804757150691,201.5935609587803,196.53880909036639,184.22601194273585,175.46839714890518
14,1999-08-20 14:30:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1999-09-30 14:24:30+00:00,,211.06057470511422,195.7040826886041,,,,194.65057316466346,179.90791703838903,172.21825643606127,165.4336860391926,166.39986708965876,174.3836382760336,174.91034983483934,173.4828193291963,192.32998608860785,203.79749244254162,187.8641555351304,164.9742750504185,172.28654594208123,184.58920626561624,192.9074894005944,190.34949740377644,167.60712305429095,191.9424451738458,196.069484393035,200.609544976843,206.47511864752292,206.5806667554882,211.98794754142403,213.62900605073793,216.4470319177422,214.64255569859947,204.26008913067596,179.2109558653506
16,1999-10-08 14:08:06+00:00,224.76205934365572,188.73355939869242,171.480427706556,161.3016374190883,170.50974268263434,174.17688238099703,173.34781634980652,166.70003640913228,157.38645215226023,147.32111607596124,150.30828791291805,163.6807139101337,168.20809733365675,166.90929585737115,179.546430991892,187.46428275209217,172.81894431871058,159.80114631408384,164.13418025853463,164.35443370094475,180.5794146353238,178.58683280477138,179.96534679597102,181.4146148633884,187.39223642438265,193.0815361572315,200.3724734087929,193.5072985071173,198.31736165669588,210.17032815761596,197.29170454122695,191.18185725137943,186.69639773345062,184.27318874729514
17,1999-10-31 14:13:54+00:00,253.3774813232019,205.60403383751373,188.8540978266758,190.9092593839249,188.67659119589018,196.57284566187263,193.29798251172713,194.05438061604397,182.0907457435781,179.4393021778789,176.35743980188403,175.51954864080568,177.4169432598295,181.102621614256,191.08234769760236,198.51871805743224,190.76697201880813,186.71904161859442,189.32825395399433,193.6245932895153,194.46784628240218,196.10923241554477,191.44423292250713,197.48272673309012,205.00214227875716,204.51214573351072,206.2105654721168,207.07889608136912,213.95241810932828,217.92989885892382,213.82787870348415,205.0173369251747,199.5935335623687,200.12475466144707
18,2000-04-16 14:29:57+00:00,242.2532230623135,194.88138166923687,180.36259283922698,175.88072107358278,181.5243627970993,191.28857742147653,194.70321015359062,189.3985920093569,179.12903051538177,167.76181833375017,158.33076080375588,166.96078176499535,169.01007689540242,159.04257009036644,177.70370674269134,187.4672252610145,174.57079525261344,165.46346191308834,164.6348609852301,176.48183533701638,180.9630479591766,176.94743476779104,172.66830507895008,170.61224977317096,185.68395247282325,186.19283260560525,189.91289338059727,187.61646370215226,192.4725732009527,192.31132984882007,191.34294505761156,191.97848020795135,179.83810301812858,168.79205086376862
19,2000-07-14 14:22:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
