,dates,chi0524-0000,chi0524-0001,chi0524-0002,chi0524-0003,chi0524-0004,chi0524-0005,chi0524-0006,chi0524-0007,chi0524-0008,chi0524-0009,chi0524-0010,chi0524-0011,chi0524-0012,chi0524-0013,chi0524-0014,chi0524-0015,chi0524-0016,chi0524-0017,chi0524-0018,chi0524-0019,chi0524-0020,chi0524-0021,chi0524-0022,chi0524-0023,chi0524-0024,chi0524-0025,chi0524-0026,chi0524-0027,chi0524-0028,chi0524-0029,chi0524-0030,chi0524-0031,chi0524-0032,chi0524-0033
0,1986-01-21 13:58:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-08-01 13:53:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-09-09 13:58:23+00:00,,162.30776587275568,141.46105587304467,133.844421690975,128.0471120929796,146.3226317872305,141.41084139140105,162.80378653670428,169.05183540417283,165.22723932445035,163.66540098089516,176.24818873269325,183.5635431069286,176.5444599372666,198.18355302923788,206.23739392213176,189.37479487605492,169.10774786328025,176.9481901909469,184.4513328265134,188.1802689755477,187.87712843850414,190.1985540129109,191.46673869402264,194.46758624507797,200.31652119582358,196.71141836188642,192.90702782740618,203.72148939867506,203.50669258174133,201.43792216245527,208.01955939767018,199.48279920870328,188.24775850028678
3,1986-10-27 13:56:50+00:00,256.00152424787296,188.74625335019417,158.80235258644802,153.61181432239403,154.75449886565895,164.6564608821888,174.8043342787607,187.72388473474365,182.65946147986205,180.73795725307656,185.7511073927532,187.75941822133828,203.27175015715514,200.113628629797,214.32319449691624,218.3311808758558,200.84785712436073,196.41315217071514,199.21513157851206,208.0434233143861,197.89846436769767,198.48870873073164,197.29967689769788,195.90648809701352,202.64706631652135,211.9083284751331,211.80788447334115,214.97334106654034,215.1869898584502,216.20765652277896,213.71986352440905,206.4589344941629,193.75088753869045,192.00611293206606
4,1986-12-23 13:50:31+00:00,204.68596071695094,152.4658171972052,129.94677186277337,118.26762078014279,126.49186037669917,124.73179707114981,121.3367412927157,146.08771399837406,157.36125945631102,,,,,,175.9665373341054,179.12136831657557,163.6986910109109,160.3509381795447,171.38921849802793,170.89360046941962,166.26183979878604,165.5619225600181,168.88791688231538,170.2552788316274,173.62477150115973,182.36976786079427,174.3179250056365,173.65457202679048,180.32484389893096,192.32705553053376,189.52001103606474,184.69405413148255,168.63381947805786,163.9852953472636
5,1987-01-08 13:50:59+00:00,212.15918291861996,162.48558473780213,127.76640586680492,116.17406332349293,117.92374154114171,131.99115476742497,136.19432960014956,154.66840169126695,158.38641591132324,154.81092645654385,155.1237132460256,162.416157420456,171.58989983883416,170.099935658391,177.67182287124822,182.54905132928633,164.66209875015844,166.03364436217623,170.7255029523089,170.99988630367744,168.59600704260114,170.77955455640534,181.51268552201608,173.4328639212969,180.91382583737268,178.31124360284107,186.9067215348532,184.10966947094082,193.45974032249134,199.18607547615602,190.95080513317123,187.71844505201702,179.90877928160108,172.98286568291715
6,1997-02-04 13:56:05+00:00,238.2676913780543,186.09158137368027,170.75184874444793,163.21144673144474,,,,162.39587299884283,,,,,,,,,,,,,,,,157.47113394646215,186.93008483855033,200.2820851983744,203.511863055242,193.6050785293542,200.62373281542594,201.24694850370486,205.14791988696066,195.2555943074138,187.4867949234501,183.84986670931178
7,1998-02-14 14:13:47+00:00,,202.9860263787589,185.40604025539412,177.6539086007704,,,,,,,,,,,218.8103147497305,,,200.1109235927676,203.04062600800188,213.04877784550465,215.7362524317521,,,,,,,229.47137797468628,234.65359429454816,237.7754953864977,237.87266251222707,238.74145676523725,227.03449131547504,221.13052306659887
8,1998-09-10 14:16:22+00:00,,157.92273269271112,122.29755441751408,,127.6486210696039,,146.39862850506205,140.32801255553505,139.36024902950885,140.63278512027318,148.459527455549,155.235766151239,157.67961725168306,167.37192774781482,177.36045394607405,171.55983315143283,165.43165603032296,165.51228793515256,168.28326817480055,171.00183154568293,172.99513023433653,170.4746158744574,169.15068979761463,175.20063873153484,189.16133233253188,186.52204163564724,184.32597152755227,190.02360550874553,200.0570381801351,197.34379779351056,201.45369995457622,203.22987593486468,190.16649493162623,187.89618847055166
9,1998-10-28 14:16:32+00:00,215.8915169155223,189.9579269457576,156.41184779689112,,,,156.86084876979373,146.78561140221342,161.49246109592946,152.23703636314033,152.75989423563203,163.84920405076682,172.16833790521645,171.12123834601385,181.7035819841104,178.32076177876613,177.38990602588393,175.70731699976199,177.1181316115162,182.21215998355285,173.9493964055676,170.9700612582688,175.46177890021653,184.5522370912872,193.5475459172604,193.73167909879547,190.21633285402916,190.63661051552145,194.43910046383294,195.80752542357243,202.32137694578932,214.48112612886362,196.34685544640402,179.4400013506116
10,1998-11-22 14:10:31+00:00,158.945044386588,162.2896527423507,145.08592640130206,,,115.57625641032914,121.10005013176567,145.72415176388168,141.3767730402093,137.8020672049517,143.85694701107752,149.7858761096721,159.33566493166487,163.18429273707147,165.93078816201634,165.5878139730047,158.63720272309652,162.72332123257667,174.88958512896878,174.8497128437241,169.6114971576049,173.54053719731337,163.60643104601377,166.00244757170407,182.18823196446985,191.54986888775798,182.22151733431153,182.84546389167977,189.47678285596564,200.58071710150983,192.0042795728238,210.57217849057668,182.48589543517107,185.5058333007808
11,1999-03-05 14:16:49+00:00,,182.22303976294376,169.3680308374037,152.9786804198927,159.34343576798423,154.71044188346454,155.69202394582064,152.32085283255583,153.93059580767647,157.3841470861216,158.22241438081073,160.98922808800404,160.29265641011062,160.89351289495153,175.5763293699126,177.0094692028392,155.542538885406,147.02143632150649,161.4659252676937,168.9072699404285,166.93297506715453,173.99775688396633,169.53615620971524,168.56999119516453,176.40698136875926,191.728801483697,189.34402449711195,181.0781869315822,187.53928051823925,192.75900968392585,196.9231146006428,192.81989420608045,181.38541549178518,170.9614929340206
12,1999-07-12 14:24:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1999-08-12 14:15:18+00:00,209.43570616907573,185.69513804030967,172.8544178447127,,,,175.52076242110485,181.36048027747805,159.48262386427598,154.99377755213655,153.40235423107373,149.73203052124992,156.60453647298894,144.69849648058403,177.94462576992396,184.98760224471525,181.57967733807146,166.172714599547,163.3979580493762,176.92218223103572,182.62103105614824,183.25465200587112,176.52306162774642,185.6612002650956,188.87596139089868,191.42182291083222,195.29858282702682,192.3225364282048,202.62087876053957,208.97026312318332,208.6833483668945,202.7423730724663,191.31579935085006,181.6719611310051
14,1999-08-20 14:30:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1999-09-30 14:24:30+00:00,,194.6240931552155,179.26760113870537,,,,178.21409161476473,159.3623151010156,155.78177488616254,148.99720448929386,149.96338553976003,160.68657031778466,158.4738682849406,161.74247536498294,175.89350453870912,187.3610108926429,171.42767398523168,148.53779350051977,158.5894779838323,168.1527247157175,179.21042144234545,173.9130158538777,151.17064150439222,175.50596362394708,182.37241643478606,186.91247701859407,192.77805068927398,192.88359879723927,198.2908795831751,201.88866208652456,204.70668795352884,204.36975472991276,192.5197451664626,168.9381548966639
16,1999-10-08 14:08:06+00:00,269.30059964944894,206.5489755210097,189.29584382887327,179.1170535414056,188.32515880495163,191.99229850331432,191.1632324721238,188.9693065620289,175.20186827457752,165.13653219827853,168.12370403523533,178.5268940120648,186.02351345597404,179.63459308759778,197.3618471142093,205.27969887440946,190.63436044102787,177.61656243640113,178.9803603604657,182.16984982326204,195.42559473725487,196.40224892708866,197.7807629182883,199.2300309857057,202.23841652631373,207.9277162591626,215.21865351072398,208.35347860904838,213.16354175862696,222.89562538784259,210.01700177145358,202.31649232782775,199.42169496367725,195.40782382374346
17,1999-10-31 14:13:54+00:00,246.4305082951699,202.82524462630093,186.075308615463,188.1304701727121,185.8978019846774,193.79405645065984,190.51919330051433,190.58089410202797,179.31195653236531,176.6605129666661,173.57865059067123,173.20389096479502,174.6381540486167,179.11777217767545,188.30355848638956,195.73992884621944,187.98818280759534,183.94025240738162,187.01259627798368,190.8458040783025,192.15218860639152,193.33044320433197,188.66544371129433,194.70393752187732,202.6864846027465,202.19648805750006,203.89490779610614,204.76323840535846,211.63676043331762,215.94504942234326,211.84302926690359,203.28059366816672,197.60868412578813,198.38801140443908
18,2000-04-16 14:29:57+00:00,287.26782884996726,212.88722398429837,198.36843515428848,193.88656338864428,199.5302051121608,209.29441973653803,212.70905246865212,211.90589490318376,197.13487283044327,185.76766064881167,176.33660311881738,181.96565036087992,187.01591921046392,171.90388602969608,195.70954905775284,205.473067576076,192.57663756767494,183.46930422814984,179.63972958111466,194.48767765207788,195.96791655506118,194.95327708285254,190.67414739401158,188.61809208823246,200.68882106870782,201.19770120148982,204.91776197648184,202.62133229803683,207.47744179683727,205.1726457881497,204.2042609969412,203.2321316548648,192.69941895745822,180.04570231068206
19,2000-07-14 14:22:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
