,dates,nzd0558-0000,nzd0558-0001,nzd0558-0002,nzd0558-0003,nzd0558-0004,nzd0558-0005,nzd0558-0006,nzd0558-0007,nzd0558-0008,nzd0558-0009,nzd0558-0010,nzd0558-0011,nzd0558-0012,nzd0558-0013,nzd0558-0014,nzd0558-0015,nzd0558-0016,nzd0558-0017,nzd0558-0018,nzd0558-0019,nzd0558-0020,nzd0558-0021,nzd0558-0022,nzd0558-0023,nzd0558-0024,nzd0558-0025,nzd0558-0026
0,1999-09-18 22:14:03+00:00,187.1051376974836,,,180.16390530780208,168.48422008508152,167.04170562193627,171.46866658719438,172.65509378789255,172.6285464784028,168.87723811860192,160.72380462094262,,166.6552149652366,,,,,,158.0887103768495,158.03883507732323,158.0994260224735,,144.62016022547454,143.41727266798847,165.82250244976456,,188.89390188767754
1,1999-10-04 22:13:49+00:00,187.66199776462943,,,183.23610420758152,171.96385504658912,,164.32897379076397,155.04427376607555,153.6692634977318,150.4394136151273,128.69500469051442,,138.113533610064,133.45596336294847,131.05757732225777,136.46177418563724,133.06723486936448,,138.64808981688927,170.6569801144278,164.09991669999442,158.69744581538424,138.10517270842755,139.9929217773307,137.02212719682467,,
2,1999-11-05 22:14:04+00:00,212.64353406440986,203.16464980744885,,213.44156072250453,,181.67427188773007,180.0851624055142,182.41684668207543,181.76213118745198,184.77617608249187,173.22595487745718,163.43213367943628,165.61277113449756,150.98136581886067,140.53273539141625,148.24817984869574,154.43091545091454,,,179.22251115810795,183.46182774926783,176.61110559514495,,179.20299988743292,184.78565526664337,181.3959268549194,183.79328267623833
3,1999-12-07 22:14:05+00:00,210.4227249790958,200.27203490755008,,,192.54835686668693,,183.01330816521016,181.59025458657663,188.62671324725966,190.35869674634029,185.31728746344388,174.90302897698842,186.49327929797073,169.8575474298165,152.88138339630584,162.36053623757417,164.2853490795923,170.53115947219095,,197.32388613452443,204.77222183919045,182.74186529314974,,184.72560423019908,196.88030297729267,187.19121583120958,190.96738427894252
4,1999-12-30 22:19:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,195.63067556616735,195.86695440604626
5,2000-01-15 22:19:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2000-04-20 22:19:15+00:00,197.49631470837053,196.83873897848187,,203.70604873327238,,193.13101379057142,183.41495652233775,186.71390955615618,183.9715798781873,183.82899829642972,187.7802256070295,173.50030128219282,178.2310267727641,168.29086206321588,165.61405761417865,162.7519649819372,163.80760417503006,170.91868018824147,,175.65105588859808,178.71589608678502,174.63572772877086,,183.29591370474543,194.6362352140456,185.5616469797176,188.03978480216873
7,2000-05-15 22:12:54+00:00,223.13651546534987,207.3254725675888,,,185.99857708094382,,169.74041920810026,157.09288505871828,137.1148452238986,140.16476492612375,151.55293363593645,138.48510739768372,136.85172571643767,,,,,,,,,,,,,,
8,2000-05-22 22:18:57+00:00,163.82559798912368,,,,139.14616419623167,,127.26626839033642,119.87281995076216,139.42140028642365,143.98266304715114,138.88405910698995,128.63739602513684,153.8874858967027,139.84564828060405,,,132.83371784824962,,136.0309353091958,158.94960656338316,174.32418562122302,,,174.711907303849,173.47825190817397,161.09201293045632,
9,2000-06-07 22:18:48+00:00,211.94517770116968,,,193.7889309968075,,,153.38599268818226,,,,,151.1639335624647,165.6124394949898,,,,,,,,,,,,,,
10,2000-07-25 22:18:09+00:00,,,,,147.90974395939736,,128.62914904498734,125.9981265220066,131.45640248814067,,,,,,,,,,126.27949339617794,143.78150953218193,,,127.72138435774693,,,,
11,2000-09-04 22:11:34+00:00,216.76655780843154,197.5251805197333,,194.95080516981162,,181.33969628292718,175.0839166397396,,177.16306113177615,179.28398624304668,,161.1223633421806,167.1068201176577,162.2104242953333,,151.6762222606473,,159.00367376576924,157.507649150992,162.51316615367304,172.42639520980023,167.15128922999816,156.74220497573813,164.41109647555277,169.09101118352007,174.68130298821237,193.9856344863963
12,2000-09-20 22:11:38+00:00,202.68888259744514,191.88897579239003,,,,191.17021717530216,176.49325106694934,170.90737321454145,170.26635357061312,166.57004010535908,168.774292052234,165.0355542205554,168.2681522379693,159.65499362916202,,148.98826176036494,151.05822525904546,,,180.064247015999,171.5797657555312,173.90353385254323,,166.56599122514328,184.9925217672774,183.1588234800823,176.89256457839207
13,2000-09-27 22:17:24+00:00,193.6473492332318,,209.93334005612118,193.85583516115653,,182.0046456572912,170.151107528937,159.7490969770267,168.2784091423115,177.41640726266036,167.86385761225046,161.4816098805937,167.2189639387059,153.7337862932152,153.57570478547174,160.26321966758675,167.7743616850954,173.31612923738965,175.8400793842675,172.3032582462717,179.72026628034953,167.8133058847633,,176.01408968071374,192.83561150504954,180.53291944892192,182.81632398105822
14,2000-12-25 22:11:38+00:00,189.28773916554687,190.36948090053488,204.13528126934057,187.4667744193663,188.1943173443038,177.7493674965014,180.34931920612306,174.15030020740716,176.83980423931015,177.76428910721063,169.6754111340731,161.77137199948982,151.56047091514623,143.36841156069607,137.67057469879447,137.87585932189825,141.33653563900123,156.04403914548857,160.9350162764108,186.45635657692634,183.8094851202162,176.58356420416635,166.3828384749047,155.54794376254267,157.26222057028863,141.61523097537633,
15,2001-02-11 22:11:36+00:00,202.50682197098007,201.71087498890984,,,211.48300821383972,207.75969156902212,193.40650496487976,185.76138801883428,186.5324854706642,180.87296180349145,169.59112262353122,165.11400842463746,174.59039269477114,155.20911373540815,138.7837088428189,154.05106233319407,149.35399443392254,,169.28120041924944,173.85097673193678,176.92889632919685,168.5827145185589,160.54052235468623,162.65581343074462,175.27170381959195,167.57446632184434,168.61069456167812
16,2001-03-22 22:17:09+00:00,,,,,,,,,,,,,,,,,,165.63255865203922,171.3692391424986,190.83893055849555,,167.38100533373006,170.85088531471283,184.31676418104033,193.68961823167479,193.9078388329654,190.1327230914826
17,2001-04-07 22:17:01+00:00,195.37985918540457,,,201.1721487253666,190.0737851433756,192.60264887317467,185.7506157648084,178.75145504101835,174.5232626850551,177.9639761591046,174.6665865538064,162.51875303143143,165.95399809142828,151.4633891669349,,137.27831800741575,157.0389858993003,159.23922852634175,168.29374753119484,,174.0521192816865,170.43801117164367,159.8835906805553,168.87068411954033,168.68472736613597,173.77013610171582,171.28409717031892
18,2001-04-16 22:10:54+00:00,202.89513941465205,184.60003677141987,209.9146286380097,188.28485158259534,184.658772082724,178.3076431262267,171.02635592187,164.27299353642232,165.9570330195922,,157.4532112771984,151.4104366164766,156.89594202474245,148.7271580425458,,118.00704039532077,,,,,,,,,157.16590670456912,,
19,2001-07-05 22:10:33+00:00,199.1963497468633,192.40526693719045,,,,,,,,,193.96935097137492,172.32193007324523,192.61132415258,,,95.39035343292112,,,,,,,,,105.99617347720833,,
20,2001-08-13 22:15:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2001-11-26 22:09:45+00:00,211.37253050837833,208.7119822544575,,213.85388949744052,203.65564548056767,206.55532854652344,202.0215865281474,198.95700587185172,196.72799130333837,200.26607568357306,194.22439539109513,183.25895471959564,195.97171350528478,176.9321574992058,171.34769995822,,161.21425724111455,175.07614097702213,178.8293095962538,201.41236529460969,201.84891668268168,191.34886052103317,183.9292863099709,195.8781187775623,189.09421107794512,205.94463086917472,210.99455360548956
22,2002-02-14 22:10:05+00:00,,193.21324980054666,,,,194.98966497814914,182.1112937258796,186.15843971793097,195.30665953522382,193.14342135702847,194.16419076508998,183.63981481360454,186.79384192603112,174.37075088226672,,,,,,,193.18555756408807,178.41452391138722,,189.44549175223105,211.97873031968788,,
23,2002-03-18 22:09:33+00:00,151.57948023520026,,166.10119433994663,155.43675181955652,,,,,,,140.2584853880386,131.24837457383603,,,122.94595748203506,,123.9108006355419,,135.02657041215,135.2860675934574,,,126.11123096796254,,,,
24,2002-05-21 22:09:53+00:00,189.2009822390469,,,176.58219652636572,,,,,,,,139.7501531324306,142.34724211442278,,,92.63699627393255,,,,,,,129.6614120407387,,,,
25,2002-08-25 22:08:48+00:00,196.45414358090682,187.99939720195482,,175.04441875986552,164.91117770953556,167.26949878385508,156.74582517662697,,,,146.86108151592808,142.03547725622425,137.6290239466582,121.94350536325047,114.14858804642924,,131.36386265403434,,148.53055232539054,167.0910955040543,173.9300578305687,157.8997477271284,152.8079415925915,159.76751741454348,176.16518451128877,169.53577791927407,160.23974009836365
26,2002-09-17 22:14:43+00:00,,,,,,,,,,,,,,148.44983035524604,,145.9773383117811,145.48189789483718,150.00201112889988,153.75246173195004,184.5615718651551,159.65934269050535,167.321311046673,,169.14745235190034,180.647257847851,176.3516781342174,164.73558486892864
27,2002-10-28 22:08:58+00:00,203.41859570538256,198.14704839575256,,214.2296471086037,,193.3559797659696,175.90878976592666,,,,151.73494870941724,145.6018230199675,153.2780406917605,149.97387339737966,138.40545413643983,140.27604699387282,,147.59239825177062,161.11421582395843,172.56845754667899,178.78968139634134,169.21252837304715,159.33939295649822,154.5067900932821,157.75469533083063,158.00704681461644,
28,2003-03-21 22:09:27+00:00,197.09401236239486,192.8241773665326,,217.5103541224455,,203.59932266663353,190.37641011410605,193.15950901584256,198.6877110357121,195.3911559180822,,,,,,,,,,,,169.0807369380864,,,,190.73756212724166,
29,2003-08-03 22:15:22+00:00,,,,,,,,,,,,,,,,,,,,,143.18513172724565,,137.64634963902625,112.75110465052323,156.10666133928933,170.91069872332673,
30,2003-08-12 22:09:35+00:00,215.93914776065023,199.55271926016007,,,,,185.30711098728983,187.602287076135,,195.54461608038065,,,,,,,,,,,,,,,,,
31,2003-08-20 21:58:14+00:00,185.7659535216242,,,,145.28179701307002,,,,,,132.76920617134638,121.68838107661361,126.76565970216224,133.8651003735614,123.84299421929553,124.10080971463512,128.0011112242666,130.67298807017767,128.91896218718165,,139.8604332594901,,126.62653473613277,140.98926262319674,146.6897270081956,182.08011252683912,156.17210057589443
32,2003-10-07 21:58:59+00:00,218.88211468870185,208.32140292307577,,211.5122847177123,,195.1479329828402,188.2330996036805,181.27238557507334,181.46275648827518,189.00675009067535,175.37833436299792,,,165.27940617139217,150.728882229886,166.33522194884722,186.71594529225325,,176.55890634560117,192.1477385482377,201.5172158813963,187.99808680689924,185.53223205967183,,,183.216261768386,185.0475515515397
33,2003-10-15 22:08:58+00:00,214.6528871162913,201.39979530155526,,,,,187.21230858813487,180.01594781387124,184.319666821004,,177.0363160898473,,,173.3066748037654,166.64917790448487,154.7428285225553,154.7984889739099,,174.3081380153668,195.6054659161438,191.7019156287668,172.75702814002233,166.23528757041794,177.04748789235487,,190.28904614422686,187.21964408129003
34,2003-11-16 22:09:23+00:00,201.4737248160174,,,197.30228582613358,185.6782831450236,181.76236424405357,173.26293033804814,165.4713161133031,159.63897928977215,,154.1211649144396,141.21654915530974,147.15452349988294,136.3567545437928,,,128.59718448356102,133.66427215352402,,,173.6757049143515,166.15634538657736,147.0074320708357,,148.59699189418336,,
35,2003-12-26 21:59:54+00:00,,,229.57054377998773,195.9898924339067,,,177.38873781501968,169.00804374507396,162.35160246192453,161.70548883007467,149.4793215975496,155.1486090924757,173.34035084166982,149.30835591379457,157.88845314356206,156.27879497497713,,,,181.96941388970464,198.1628213882561,182.94905966555743,,,170.18781707058457,166.50702956411396,167.29009800433536
