,dates,chi0258-0000,chi0258-0001,chi0258-0002,chi0258-0003,chi0258-0004
0,1985-07-27 14:08:29+00:00,219.23385682063724,214.0831865783608,212.4630198393304,214.51133450136453,225.55337290550693
1,1986-02-04 14:05:35+00:00,225.83311066320925,212.9178866338603,202.31028484419014,218.0571923927329,218.79368055459835
2,1986-07-30 14:00:52+00:00,222.75274269833963,223.54425532096843,209.13728621793,214.945529231124,221.29214496592752
3,1986-08-15 14:00:17+00:00,223.7094423492323,202.1839489504769,192.53008077873076,,
4,1986-08-31 13:59:41+00:00,218.16512611715922,211.74020744637807,204.20277936885458,219.21173116041408,217.45720321938757
5,1986-09-16 13:59:10+00:00,223.9927666582297,210.06847992814662,205.12669098282637,215.7347494064014,214.92239972242623
6,1986-11-03 13:57:34+00:00,223.35723518888474,211.15507889981458,199.9090464243339,213.5026295681165,217.521904544524
7,1987-01-22 13:58:34+00:00,,,176.89400408853473,202.99295394962223,
8,1987-02-07 13:59:09+00:00,218.9712899147912,211.11755505725293,205.31598994925972,213.2415716133052,214.07102777275168
9,1987-03-27 14:00:57+00:00,242.95595055685067,223.6140030555348,222.58192983757525,234.29291734166574,236.94680457250607
10,1987-11-06 14:06:32+00:00,221.01965481539594,210.68494863583584,198.06500716751458,214.77245367318295,214.58512446233547
11,1988-06-01 14:09:09+00:00,202.50658836079248,197.53312330761983,195.38367684498147,,
12,1988-06-17 14:09:14+00:00,,206.94187993381703,192.4410962658486,186.81322207674697,
13,1988-08-20 14:09:24+00:00,224.62303171074066,222.87649046998595,214.98835762830183,235.2039622694669,235.2248056017
14,1988-09-05 14:09:27+00:00,223.17442731038267,207.10493614054883,204.24269746973454,215.36628430085608,220.8333382245506
15,1988-09-21 14:09:22+00:00,,,,,
16,1989-08-23 14:05:11+00:00,233.25497453684898,219.2037310160499,214.2681710081087,227.63496105977993,229.02482450190868
17,1989-09-24 14:04:23+00:00,221.65756909973524,205.9018100111668,202.41813606255792,209.43382439138145,221.56517257904792
18,1990-05-06 13:58:49+00:00,222.8250173331639,220.5488465444575,210.87858714935652,213.69202619590916,223.78001167727967
19,1990-07-25 13:58:43+00:00,224.45842844328038,218.33111257653857,205.71587149646322,213.13012712569105,220.31351310126732
20,1990-11-14 13:58:09+00:00,222.64145755503623,207.12716931137467,199.62406598439833,212.57443796703836,214.5485160327529
21,1991-01-01 13:58:31+00:00,231.46625966153272,216.93269493954136,208.46884473313352,221.1470964904233,222.2443040035901
22,1991-02-02 13:59:12+00:00,226.79280189517212,206.08090747943305,199.85052695420188,211.92232504944988,217.01019410638182
23,1991-07-12 14:01:52+00:00,,204.9240591761573,199.4206010111013,199.7441403682855,
24,1991-09-30 14:02:37+00:00,226.9119665392499,213.82588597740724,202.43302389919072,,227.13253797692406
25,1992-02-05 14:02:52+00:00,226.48006285780383,216.8140846032665,206.90667705408137,218.4098302593549,227.14749590058074
26,1992-07-30 14:01:27+00:00,,,,,
27,1992-08-31 14:00:57+00:00,,201.0627759304291,190.45148022464053,199.64666934190996,208.3887618013613
28,1992-11-03 13:59:54+00:00,210.30515604792384,208.81993702014051,195.88689168116065,204.98693444113624,217.55695537931635
29,1993-03-27 14:00:49+00:00,214.05512831395257,209.22892707146914,195.2865253067188,219.99733735127532,221.45292565969692
30,1993-04-12 14:00:57+00:00,218.05105904327965,184.96783182005456,193.7316440690971,213.07418013775433,232.3492049751391
31,1993-05-30 14:01:12+00:00,219.0940477852056,210.7014432052824,202.91746305358203,226.5081212253169,220.53537446275115
32,1993-06-15 14:01:10+00:00,,206.47658776513637,190.50065002968614,202.7463986628428,
33,1993-07-01 14:01:02+00:00,216.13455295140938,215.8046795464541,192.21668772723203,206.64597648028638,
34,1993-07-17 14:01:03+00:00,,211.57373951511053,195.56184845246378,215.8856607653689,
35,1994-02-26 13:59:30+00:00,222.26610189031837,212.2762568048185,208.08948998939942,213.1649960341843,230.87552534823453
36,1994-07-04 13:57:05+00:00,,203.98463698499475,193.95142367843152,203.05332958864292,
37,1995-05-04 13:46:45+00:00,217.93712191737518,207.09792909556074,207.94911412451026,223.39570431468104,221.51841128978793
38,1995-06-21 13:44:33+00:00,,200.22974043124157,,,
39,1996-04-20 13:48:17+00:00,220.12084932475508,223.5324578649551,206.6848474788201,213.47158530149852,225.35650983182305
40,1996-10-13 13:57:52+00:00,229.1089304003872,215.98483680784773,198.2930072302108,219.5455928930296,232.2026499873858
41,1997-02-02 14:03:10+00:00,225.3167515723105,220.63350196863203,209.87455660289518,220.06928324866274,245.88422471591159
42,1997-06-10 14:07:56+00:00,219.18937198905846,224.1471353339266,211.15649373554427,228.98353867528982,242.77726802064817
43,1997-07-12 14:09:01+00:00,,211.49737275461985,178.25798373971807,206.7808427030847,
44,1997-08-13 14:10:05+00:00,,202.93985129272238,196.67291338834355,214.3070823853159,
45,1997-11-17 14:12:43+00:00,213.65189508835226,196.4503478572278,199.72599855251354,208.43733363859664,212.2016714628531
46,1998-01-20 14:14:14+00:00,218.38943283302598,200.18969824130377,193.0716046321186,208.0352855116686,215.8875352051039
47,1998-07-15 14:16:54+00:00,194.17318264574214,195.87918436967524,180.216516091754,199.54589997403517,
