,dates,nzd0255-0000,nzd0255-0001,nzd0255-0002,nzd0255-0003,nzd0255-0004,nzd0255-0005,nzd0255-0006,nzd0255-0007,nzd0255-0008,nzd0255-0009,nzd0255-0010,nzd0255-0011,nzd0255-0012,nzd0255-0013,nzd0255-0014,nzd0255-0015,nzd0255-0016,nzd0255-0017,nzd0255-0018,nzd0255-0019,nzd0255-0020,nzd0255-0021,nzd0255-0022
0,1999-08-05 21:46:59+00:00,53.353295155493576,41.75617232638487,36.970678161345035,57.600232905904434,71.14632921032309,75.54423198552621,90.01265106275548,95.40218961725384,88.77460267094418,96.41934147140006,119.08862231838553,133.14553487875114,131.51878740011466,130.09789636598023,133.56401132633928,135.14095978293508,133.37392319641907,128.67813521590134,126.56549210852565,129.316416497801,131.42959166143677,128.3172778926095,122.68718109901347
1,1999-08-21 21:46:56+00:00,55.929638093410226,48.32270320996103,49.49211592124495,56.64775799421009,82.6472463629578,83.78327312172492,84.2575506251805,93.42962353923828,90.38953321548185,100.65568344983048,121.09099860053169,140.3452784138182,140.75985477154956,138.8134478250094,138.69163996880712,136.21532097886316,134.9741337067149,123.94234482809406,123.31452118446003,122.34110850099503,124.55148611018897,129.76415762178468,125.39058544062097
2,1999-09-06 21:46:59+00:00,70.68730147021117,57.23588353796686,52.3243602686208,83.20586392934078,96.24248948531859,83.25537586646027,93.15718440575421,104.66742939464109,99.69846417950875,100.17832263838415,118.8277430416569,143.45566841962034,145.4432222836619,143.21226230110202,139.98337146057736,136.38119996251524,136.31459484707437,131.10037037472412,130.6996751224193,129.93441167138727,133.8586450620717,133.49200507785585,134.35626367760753
3,1999-09-22 21:47:00+00:00,53.349787755117646,48.806561604599636,48.29899954487972,69.2527742453176,88.9348855355566,86.57544668543015,89.07449248825343,99.36826529236984,90.04319454381411,98.18795850765041,132.13180952422928,149.54900191203237,131.59562654782246,130.69493642795103,134.3204003922553,137.72351406484123,132.77709052523625,120.23434556970925,124.60922132316873,132.90253435659886,134.42904328064532,131.34664526613653,140.09907219918466
4,1999-10-08 21:47:06+00:00,63.24341798092687,56.07172850198669,63.74866834524911,76.11720462476856,96.25016610557343,95.6246031950166,99.84571947192383,111.47585108434205,101.41455405056588,103.8518105153849,119.63694416769756,138.67324248970655,133.03975231317426,137.40285013383473,136.32308013951197,139.07917074609534,139.99185422459843,134.73980915284082,137.9194548089616,135.3198373644763,137.39039651799638,136.0560059597257,135.42461059448507
5,1999-10-24 21:46:56+00:00,57.44069186614834,48.49496568505947,47.60593106299797,69.95352318059521,88.69058193993767,90.09387824267289,97.64351067253983,111.34160998260668,95.42224622530016,106.8912445371528,120.72964045857245,138.18699602189014,138.6127472615043,138.6407710636617,137.7908999413725,139.49267745129708,140.4459291783735,134.04896042099358,130.07179913256482,133.33537964891735,138.4533478500348,138.43814246606829,138.91861570710822
6,2000-02-13 21:46:48+00:00,37.12678824846816,34.31297967837948,33.09079893859816,52.196079221225794,78.0056175078818,76.9744803496196,79.68866905972772,85.13033444062897,87.15019369593172,94.09640477140006,116.19839143631917,124.51961995869625,124.12106272005138,121.60147822934982,129.3357865328901,134.8036026300852,125.8680355765255,122.17818692148617,123.07380603866476,129.48003489883138,129.7957335100713,131.60533163334654,132.59175679867158
7,2000-04-01 21:46:34+00:00,55.821564337212024,46.50817194593364,41.46679932496487,51.1298767554212,82.31139673756527,77.93201376938629,89.19241799676135,106.34960904399905,93.2593079986984,103.46609087631748,118.05887507427627,136.6141321959383,132.46669070275232,129.48141931135933,137.25748074001908,138.95591825617686,138.890152278479,131.50995196302577,125.05216544644146,126.04934654116937,124.84815089732741,131.18975198693516,128.02755807149646
8,2000-05-19 21:46:07+00:00,53.56780015590314,46.70013254305164,46.88273471184543,64.58749770178811,85.62900262578856,85.81794471564785,90.53411132412309,101.71625638385954,101.39075714223608,105.0001542054428,129.05884097111038,147.7070246719819,140.26190629293765,145.31085112532972,144.09370925486417,145.22636834848993,148.53292540758406,140.83434764098175,133.61595931789256,136.71097970997909,137.4261584478118,134.6670579788569,134.82609821108966
9,2000-08-07 21:45:08+00:00,54.98027106721393,52.05496364171579,48.144729035510274,65.14363525737639,89.10350676552089,89.16139255103755,93.3792480227547,98.67808832702144,94.82121841373953,104.73579798722574,126.5144405583652,143.57983851094417,135.68509447718398,130.89859975651564,139.5944446058185,143.16207044300953,145.82871148526306,134.1318987839114,130.19371099618743,129.9898050683961,133.44493269361948,132.4102374193202,133.33518763526985
