dates,nzd0039-0000,nzd0039-0001,nzd0039-0002,nzd0039-0003,nzd0039-0004,nzd0039-0005,satname
2010-10-02 22:09:49+00:00,431.26,371.93,382.40,384.14,382.91,384.16,L7
2010-11-27 22:07:24+00:00,422.46,372.32,381.66,383.92,382.69,381.93,L5
2011-03-12 22:01:19+00:00,458.44,369.99,381.44,383.95,384.55,385.23,L5
2011-03-28 22:01:14+00:00,458.44,369.88,382.32,384.47,384.51,383.46,L5
2011-05-07 22:05:01+00:00,473.39,372.53,379.10,376.94,387.38,385.66,L7
2011-05-30 22:11:11+00:00,473.39,372.91,377.37,375.76,384.72,384.10,L7
2011-06-24 22:04:57+00:00,464.95,375.44,380.74,377.35,385.79,386.25,L7
2011-07-17 22:11:06+00:00,449.48,376.41,381.01,379.43,385.99,387.46,L7
2011-07-26 22:04:54+00:00,441.23,375.85,379.57,378.58,384.53,385.33,L7
2011-08-02 22:11:02+00:00,436.99,375.10,379.62,379.30,384.68,384.46,L7
2011-08-19 22:00:12+00:00,436.99,375.66,380.61,380.02,385.06,384.60,L5
2011-09-04 22:00:03+00:00,436.99,376.20,382.00,382.34,386.16,384.46,L5
2011-09-12 22:04:41+00:00,420.46,375.14,380.43,381.76,384.98,383.60,L7
2011-10-21 22:10:56+00:00,420.46,374.08,378.08,380.32,383.39,382.53,L7
2012-01-02 22:05:25+00:00,411.45,373.85,380.09,383.01,381.38,379.30,L7
2012-01-18 22:05:25+00:00,414.51,372.65,378.93,382.46,381.25,379.08,L7
2012-01-25 22:11:35+00:00,413.86,373.02,382.43,383.94,383.39,379.71,L7
2012-02-10 22:11:42+00:00,412.84,372.33,382.16,382.74,382.57,379.48,L7
2012-04-23 22:05:40+00:00,417.81,371.72,384.44,379.83,382.25,380.25,L7
2012-05-16 22:12:19+00:00,420.26,372.76,386.05,380.67,383.42,381.86,L7
2012-06-01 22:11:59+00:00,420.26,372.28,384.48,380.58,382.66,381.00,L7
2012-11-08 22:13:27+00:00,433.97,373.67,384.58,382.47,380.61,380.96,L7
2013-01-11 22:13:44+00:00,440.33,366.56,377.38,385.13,382.28,377.92,L7
2013-02-05 22:07:37+00:00,440.33,365.22,373.51,377.19,382.28,377.92,L7
2013-02-21 22:07:34+00:00,430.19,364.55,371.62,376.05,378.59,376.39,L7
2013-04-10 22:07:26+00:00,430.19,365.95,372.00,376.13,377.71,376.83,L7
2013-05-11 22:19:31+00:00,445.22,368.51,374.54,378.76,380.54,380.67,L8
2013-05-19 22:13:27+00:00,445.34,369.86,377.71,380.37,381.75,383.72,L7
2013-05-20 22:13:26+00:00,446.29,372.21,379.89,381.82,383.40,386.28,L8
2013-05-27 22:19:39+00:00,452.04,371.12,379.75,383.13,385.37,386.28,L8
2013-05-28 22:07:11+00:00,461.56,371.12,379.75,383.13,385.37,386.28,L7
2013-06-04 22:13:16+00:00,461.56,371.19,378.62,383.10,384.65,385.65,L7
2013-06-05 22:13:27+00:00,461.56,372.69,380.11,384.17,385.50,385.77,L8
2013-06-20 22:13:13+00:00,461.56,372.69,379.32,384.98,384.50,385.26,L7
2013-06-28 22:19:33+00:00,461.56,373.05,379.72,385.40,384.78,386.17,L8
2013-06-29 22:06:57+00:00,463.08,373.62,380.96,386.34,385.37,387.36,L7
2013-07-06 22:13:02+00:00,463.08,374.30,381.73,386.63,385.76,388.34,L7
2013-07-07 22:13:24+00:00,463.08,374.30,381.73,386.63,386.24,389.13,L8
2013-07-14 22:19:34+00:00,464.11,375.17,382.17,386.97,386.07,389.42,L8
2013-07-15 22:06:47+00:00,466.08,375.17,382.17,386.97,386.07,389.42,L7
2013-08-23 22:12:58+00:00,466.47,377.17,384.41,389.39,387.19,390.44,L7
2013-08-31 22:19:38+00:00,463.65,376.81,384.89,389.00,386.87,390.58,L8
2013-09-25 22:13:17+00:00,462.29,376.38,384.74,388.40,386.79,390.12,L8
2013-10-19 22:07:27+00:00,456.40,376.00,383.99,388.09,386.44,389.81,L7
2013-11-12 22:13:08+00:00,452.76,375.78,383.93,388.00,386.35,389.25,L8
2013-12-14 22:12:57+00:00,444.61,374.95,383.56,387.07,384.78,388.68,L8
2013-12-22 22:07:47+00:00,444.61,373.37,382.93,383.48,383.23,389.31,L7
2013-12-30 22:12:49+00:00,440.09,371.62,380.74,380.62,382.56,387.36,L8
2014-01-06 22:18:54+00:00,437.20,369.18,379.02,379.24,380.59,383.82,L8
2014-01-15 22:12:33+00:00,427.36,367.98,378.74,378.42,380.45,382.75,L8
2014-01-31 22:12:28+00:00,426.75,368.03,378.50,378.71,380.16,382.82,L8
2014-02-23 22:18:20+00:00,430.91,367.83,378.41,378.44,379.86,382.93,L8
2014-02-24 22:08:07+00:00,430.91,366.93,376.06,377.01,378.83,382.93,L7
2014-03-12 22:08:14+00:00,430.00,365.98,373.48,376.05,378.01,381.37,L7
2014-03-20 22:11:49+00:00,429.07,366.35,374.21,376.50,377.93,381.48,L8
2014-03-27 22:17:50+00:00,427.74,366.51,374.14,376.90,377.67,382.13,L8
2014-03-28 22:08:22+00:00,429.75,366.80,374.74,377.64,378.27,382.97,L7
2014-04-05 22:11:34+00:00,429.75,366.80,374.68,377.73,378.20,383.19,L8
2014-04-12 22:17:37+00:00,430.29,367.03,375.27,378.18,378.56,383.87,L8
2014-04-28 22:17:22+00:00,434.64,367.73,376.45,379.18,379.45,384.91,L8
2014-04-29 22:08:37+00:00,434.64,367.81,376.57,379.31,379.33,384.73,L7
2014-05-07 22:11:02+00:00,435.48,368.50,377.45,380.13,380.16,385.32,L8
2014-05-14 22:17:08+00:00,438.98,368.78,377.82,380.61,380.22,386.07,L8
2014-05-15 22:08:44+00:00,438.98,369.21,378.58,380.88,381.09,386.71,L7
2014-07-17 22:17:28+00:00,441.97,370.89,379.08,382.90,382.13,387.97,L8
2014-08-27 22:11:29+00:00,443.19,371.36,381.47,384.24,383.19,387.41,L8
2014-09-03 22:17:42+00:00,443.19,371.36,381.47,384.64,383.19,387.41,L8
2014-09-19 22:17:42+00:00,446.27,371.59,382.38,385.47,384.07,388.08,L8
2014-09-20 22:09:08+00:00,447.19,371.54,381.99,384.63,382.27,388.08,L7
2014-10-14 22:11:38+00:00,455.18,371.78,383.56,384.56,382.81,386.61,L8
2015-02-19 22:11:13+00:00,459.41,366.95,380.27,380.85,376.44,380.52,L8
2015-02-26 22:17:23+00:00,460.41,368.51,382.40,381.91,377.83,384.06,L8
2015-02-27 22:10:16+00:00,460.91,368.51,382.40,381.91,377.83,385.81,L7
2015-03-15 22:10:22+00:00,460.91,366.73,377.42,378.20,375.69,383.04,L7
2015-03-31 22:10:28+00:00,457.11,366.46,378.40,377.49,378.60,382.19,L7
2015-04-24 22:10:44+00:00,451.56,366.52,374.56,374.74,376.23,383.63,L8
2015-05-02 22:10:44+00:00,453.09,367.63,375.43,375.51,377.50,383.15,L7
2015-05-10 22:10:28+00:00,453.09,368.55,378.12,377.06,379.32,384.20,L8
2015-06-27 22:10:46+00:00,452.12,370.99,380.26,379.90,381.14,385.41,L8
2015-07-20 22:17:10+00:00,446.28,371.78,380.97,381.07,381.84,385.60,L8
2015-07-29 22:11:01+00:00,447.53,373.09,382.27,382.38,382.85,386.13,L8
2015-10-24 22:17:40+00:00,441.31,377.70,389.59,388.68,387.86,388.44,L8
2015-11-02 22:11:31+00:00,438.13,376.39,388.31,388.37,386.24,388.66,L8
2015-11-18 22:11:33+00:00,444.96,375.28,386.47,388.18,384.66,386.99,L8
2015-11-25 22:17:44+00:00,444.96,373.38,384.92,387.02,384.03,385.88,L8
2015-12-11 22:17:42+00:00,444.96,371.88,383.88,386.27,383.47,384.87,L8
2015-12-20 22:11:33+00:00,446.82,372.06,384.65,385.91,384.30,385.87,L8
2015-12-27 22:17:43+00:00,442.54,369.37,382.91,382.80,382.75,383.82,L8
2016-01-12 22:17:40+00:00,439.94,369.02,382.79,382.54,382.00,383.17,L8
2016-01-28 22:17:39+00:00,437.49,365.57,380.60,380.69,380.66,382.00,L8
2016-01-29 22:13:12+00:00,441.74,365.28,378.93,379.68,379.54,381.32,L7
2016-02-06 22:11:25+00:00,441.55,365.34,378.89,379.42,379.33,381.95,L8
2016-03-09 22:11:16+00:00,439.10,365.35,378.94,379.50,379.44,381.85,L8
2016-03-25 22:11:08+00:00,437.31,365.32,378.72,379.45,379.15,381.58,L8
2016-04-17 22:17:09+00:00,437.18,365.79,379.70,379.84,379.36,382.13,L8
2016-04-26 22:10:57+00:00,435.46,365.88,379.16,380.19,379.44,382.44,L8
2016-05-03 22:17:13+00:00,434.88,365.92,379.70,380.39,379.98,382.82,L8
2016-05-12 22:10:56+00:00,434.88,366.64,380.97,381.31,380.71,383.39,L8
2016-05-19 22:17:11+00:00,424.89,366.91,380.66,382.34,380.71,383.52,L8
2016-05-28 22:11:03+00:00,421.85,367.80,382.24,382.72,381.48,384.21,L8
2016-06-04 22:17:16+00:00,418.59,367.59,382.24,382.72,381.48,384.21,L8
2016-06-13 22:11:06+00:00,419.80,368.66,383.30,383.72,382.48,385.57,L8
2016-07-23 22:14:00+00:00,416.61,368.88,383.11,385.19,382.59,386.38,L7
2016-07-31 22:11:26+00:00,414.73,370.80,386.34,387.77,384.70,388.44,L8
2016-08-16 22:11:29+00:00,414.86,372.05,388.00,388.92,386.35,388.70,L8
2016-10-10 22:17:54+00:00,417.69,373.12,390.32,390.51,387.77,391.12,L8
2016-10-26 22:17:56+00:00,416.66,373.77,391.48,390.67,388.34,390.61,L8
2016-11-20 22:11:45+00:00,430.50,372.84,389.92,388.03,387.48,390.01,L8
2016-12-22 22:11:39+00:00,441.49,369.56,382.79,384.79,385.57,388.86,L8
2016-12-30 22:13:44+00:00,435.81,368.49,381.15,383.60,383.37,386.80,L7
2017-01-30 22:17:38+00:00,433.68,366.34,379.59,382.32,381.53,384.00,L8
2017-02-24 22:11:18+00:00,432.10,365.10,379.01,381.03,380.79,383.50,L8
2017-03-03 22:17:25+00:00,427.98,365.00,379.78,381.65,381.45,383.53,L8
2017-03-28 22:11:00+00:00,424.89,365.50,379.76,381.49,381.59,382.93,L8
2017-04-20 22:16:59+00:00,425.17,366.18,380.96,382.03,382.08,383.12,L8
2017-05-06 22:16:55+00:00,426.84,368.05,382.80,383.03,382.92,384.20,L8
2017-06-07 22:17:15+00:00,423.89,369.33,384.92,383.51,383.67,384.62,L8
2017-07-09 22:17:23+00:00,435.78,372.93,390.50,386.57,385.50,386.53,L8
2017-07-18 22:11:16+00:00,436.49,374.49,390.77,387.97,386.34,387.55,L8
2017-07-25 22:17:30+00:00,435.60,375.08,390.59,388.24,386.50,386.82,L8
2017-08-03 22:11:23+00:00,436.64,375.95,391.62,389.28,386.61,386.49,L8
2017-08-10 22:17:37+00:00,436.64,375.95,391.08,389.33,386.51,385.80,L8
2017-08-27 22:14:01+00:00,436.64,376.37,391.02,390.33,386.23,384.21,L7
2017-09-11 22:17:42+00:00,440.29,377.14,390.87,390.54,386.19,384.02,L8
2017-11-30 22:17:44+00:00,438.65,374.92,388.15,390.29,385.29,381.92,L8
2018-02-03 22:13:03+00:00,406.26,364.05,380.06,383.68,380.48,377.10,L7
2018-02-11 22:11:14+00:00,423.84,367.65,379.08,382.00,381.99,377.65,L8
2018-03-06 22:17:14+00:00,419.83,367.50,379.84,382.99,381.76,378.33,L8
2018-04-23 22:16:49+00:00,426.12,368.48,380.46,383.32,381.70,380.40,L8
2018-04-24 22:11:59+00:00,424.32,367.78,378.94,381.86,379.71,379.38,L7
2018-05-02 22:10:33+00:00,422.93,368.31,381.20,381.85,380.41,379.90,L8
2018-05-09 22:16:40+00:00,426.66,370.13,383.14,382.88,381.17,381.48,L8
2018-05-18 22:10:23+00:00,426.57,371.07,384.92,383.76,381.26,381.90,L8
2018-05-25 22:16:28+00:00,427.32,372.66,385.93,384.40,381.67,382.75,L8
2018-05-26 22:11:27+00:00,426.89,373.37,386.52,384.18,381.68,381.51,L7
2018-06-10 22:16:26+00:00,429.19,374.21,386.78,384.65,381.94,381.52,L8
2018-06-26 22:16:36+00:00,432.37,374.27,387.89,384.97,382.29,382.42,L8
2018-07-12 22:16:44+00:00,434.50,374.31,388.28,385.23,382.51,383.04,L8
2018-07-29 22:10:17+00:00,434.50,375.03,388.20,385.03,383.18,383.08,L7
2018-08-06 22:10:46+00:00,433.77,375.19,388.45,386.03,384.31,384.05,L8
