dates,nzd0039-0000,nzd0039-0001,nzd0039-0002,nzd0039-0003,nzd0039-0004,nzd0039-0005,satname
1999-07-25 22:04:15+00:00,444.43,374.97,386.97,377.73,382.32,381.80,L7
1999-08-26 22:04:21+00:00,470.77,371.09,377.25,384.17,378.30,380.89,L7
1999-09-27 22:04:25+00:00,421.13,372.50,375.04,379.01,380.87,379.68,L7
1999-10-04 22:10:38+00:00,427.41,360.84,367.72,374.73,376.63,376.83,L7
1999-11-14 22:04:18+00:00,,362.75,366.44,374.78,373.20,376.42,L7
1999-11-21 22:10:24+00:00,448.14,363.14,374.67,381.03,378.06,375.33,L7
2000-02-09 22:10:19+00:00,485.02,370.68,380.24,384.03,386.17,390.40,L7
2000-03-28 22:10:07+00:00,,360.52,363.64,370.40,376.73,378.87,L7
2000-04-13 22:09:54+00:00,431.64,374.45,392.25,387.41,386.80,383.67,L7
2000-04-29 22:09:53+00:00,433.56,368.92,370.63,380.82,378.66,386.68,L7
2000-05-08 22:03:33+00:00,,,,371.40,366.61,366.82,L7
2000-05-24 22:03:22+00:00,,373.27,397.15,395.06,393.49,398.24,L7
2000-06-09 22:03:16+00:00,435.57,378.56,380.43,384.75,390.70,385.93,L7
2000-06-16 22:09:26+00:00,398.06,372.97,396.20,390.83,375.82,372.77,L7
2000-08-03 22:08:44+00:00,419.49,375.25,387.08,390.98,387.78,387.47,L7
2001-01-03 22:01:48+00:00,424.69,357.99,365.35,380.05,376.40,383.61,L7
2001-03-24 22:01:35+00:00,402.64,371.48,386.33,380.47,384.56,386.81,L7
2001-06-03 22:07:16+00:00,447.77,372.60,396.01,387.30,387.37,389.24,L7
2001-06-19 22:07:05+00:00,449.12,383.83,395.22,389.46,392.04,392.92,L7
2001-08-15 22:00:14+00:00,442.63,371.78,389.42,392.49,388.68,394.90,L7
2001-08-31 22:00:05+00:00,436.92,371.52,378.69,379.34,387.00,366.92,L7
2001-09-07 22:06:11+00:00,394.99,367.01,383.18,390.40,386.04,387.40,L7
2001-10-02 21:59:40+00:00,384.30,361.91,369.75,378.30,383.15,385.41,L7
2001-11-03 21:59:47+00:00,413.72,371.75,374.11,377.91,374.27,379.67,L7
2001-11-19 21:59:56+00:00,407.49,367.88,374.60,381.30,383.07,385.84,L7
2001-12-28 22:06:14+00:00,,364.81,373.82,384.40,381.37,366.64,L7
2002-01-22 22:00:16+00:00,,365.26,381.52,378.39,387.58,391.21,L7
2002-02-14 22:06:29+00:00,407.22,363.79,379.95,372.58,385.35,381.10,L7
2002-03-27 22:00:13+00:00,380.42,369.87,375.07,379.42,380.30,382.08,L7
2002-04-12 22:00:13+00:00,396.18,368.53,373.52,379.52,378.50,391.22,L7
2002-06-15 21:59:55+00:00,393.42,378.57,388.14,384.01,394.06,395.01,L7
2002-06-22 22:06:03+00:00,432.96,378.62,393.38,387.67,388.69,392.65,L7
2002-07-24 22:05:50+00:00,397.04,374.28,382.94,386.97,384.48,385.87,L7
2002-08-18 21:59:33+00:00,,375.79,389.54,382.84,385.47,389.17,L7
2002-10-21 21:59:12+00:00,395.64,369.18,384.08,380.16,383.66,383.90,L7
2002-10-28 22:05:22+00:00,,371.38,385.94,386.27,389.73,390.94,L7
