,dates,usa_HI_0038-0000,usa_HI_0038-0001,usa_HI_0038-0002,usa_HI_0038-0003,usa_HI_0038-0004,usa_HI_0038-0005,usa_HI_0038-0006,usa_HI_0038-0007,usa_HI_0038-0008,usa_HI_0038-0009,usa_HI_0038-0010,usa_HI_0038-0011,usa_HI_0038-0012,usa_HI_0038-0013,usa_HI_0038-0014,usa_HI_0038-0015,usa_HI_0038-0016,usa_HI_0038-0017,usa_HI_0038-0018,usa_HI_0038-0019,usa_HI_0038-0020,usa_HI_0038-0021,usa_HI_0038-0022,usa_HI_0038-0023,usa_HI_0038-0024,usa_HI_0038-0025,usa_HI_0038-0026,usa_HI_0038-0027,usa_HI_0038-0028,usa_HI_0038-0029,usa_HI_0038-0030,usa_HI_0038-0031,usa_HI_0038-0032,usa_HI_0038-0033,usa_HI_0038-0034,usa_HI_0038-0035,usa_HI_0038-0036,usa_HI_0038-0037,usa_HI_0038-0038,usa_HI_0038-0039,usa_HI_0038-0040,usa_HI_0038-0041,usa_HI_0038-0042,usa_HI_0038-0043,usa_HI_0038-0044,usa_HI_0038-0045,usa_HI_0038-0046,usa_HI_0038-0047,usa_HI_0038-0048,usa_HI_0038-0049,usa_HI_0038-0050,usa_HI_0038-0051
0,2000-01-09 20:59:15+00:00,203.17578947107205,212.36929877719777,211.30667999697584,218.85280234871158,226.29599172619538,224.1446096248555,223.92874940690805,209.15725184038848,200.7740992166977,191.08440836702306,215.30995097674185,216.39775406090934,217.15979631750523,235.30807183034165,221.96230497702396,217.84309967368443,204.72920623386278,213.91698437729582,208.71700815448364,212.8471628839681,199.26651425661643,212.06782072435675,217.1572911136973,203.18017653803219,202.49147707073558,216.35944873060492,215.46503062178354,212.2922939798128,203.63583660372265,198.2051654555652,219.15075178610562,229.82387032297345,220.05601966708215,215.7042347897297,200.2270199232583,191.5214648617422,208.5488108087972,208.1167846589667,204.18738116191503,202.8805236004831,199.4235389100794,198.84675416645123,200.77746268049995,188.57757645082393,182.51858374533688,176.74047713432122,175.2478696299761,201.9527296241913,202.85631375611496,206.46123554504587,217.3894896780638,215.2956519849816
1,2000-01-25 20:59:13+00:00,202.40906741927412,208.75533760140567,222.66970968749254,224.26796493177932,221.68198496872498,224.63871603892892,237.75822565197257,232.8306248090766,223.2579461075439,218.79862135150995,216.5882986942009,217.7525560135768,224.34269531675002,241.62510692921467,216.45849988991813,,,,,,,,,,,210.06680245410473,215.1382906201466,212.45318270028588,205.37486512987812,198.87935916468436,209.77544779972268,213.60800345152398,204.39727437770057,193.82920598678587,178.8682322998898,160.63711453362995,195.19322856261215,202.53953337341787,197.0663262759589,201.15198444122507,200.68687954341695,206.34734409868815,209.0200313041708,208.01653074446492,190.16839551677214,188.669570992944,193.14492978002238,200.7899789655262,201.1223593232843,209.62992399740003,219.09558948529457,213.53222006253918
2,2000-02-26 20:59:03+00:00,213.40874236097875,214.60840124905081,223.1384768300814,218.04134755315937,212.68586905605162,233.1192642600808,244.34323695317119,234.80626235339594,198.418237468745,209.9767972293205,220.94521290106036,224.18512677204419,217.80866760216935,240.68829681023732,239.51126178345103,191.89097190826334,206.24839012876475,214.06129412620612,209.547213443178,206.53910774567828,201.62678364129837,213.52532036172283,217.11199502664314,210.2727209588597,208.8460677740031,224.24859553206895,224.69761568131764,213.61165050173463,207.39746592867692,204.85906080210145,222.02005306141484,235.69348504655503,233.53468024750688,221.04354626320267,206.05419369200993,185.98757591844853,189.30690147944082,195.737155802728,196.42497576799389,190.71534703823917,190.75552299280798,194.89340211823975,192.04160497004324,186.01535654432402,182.2428162997365,169.28363480156435,187.11392883606027,194.86660910347126,208.5278177016094,213.34577565031756,218.46081510361486,209.4076892606776
3,2000-07-19 20:57:48+00:00,225.2128021881354,233.3550634981476,231.39243597578297,232.12880068439944,233.68471827707145,239.62006284422665,245.33882480960807,233.01641905122636,222.88438133810072,244.37231811308638,254.02976114285576,247.31035793564445,249.51550028890605,252.34366615678968,244.33480699207672,240.46320951126665,240.11595369094462,240.44327547805693,240.61185537247877,242.60769853364462,237.68124089213865,239.67107109184815,238.67662463429724,242.62216659263308,245.44602730877565,253.40355073946046,246.49939008566122,238.44671752352286,233.92455921795124,232.63926025170144,230.43315474747328,239.52863173882952,235.31812394972528,228.97781827937033,215.4600928310158,212.56707895957325,218.65777251640452,218.09225254746298,214.0596012477735,210.530360430531,210.12423671640835,217.65394928294558,230.1053851955725,220.93132199086594,220.3605324235509,,,,228.7944924287342,212.74354969368954,233.19306771190827,226.95835845990095
4,2000-09-21 20:56:52+00:00,,,,,,,,,,193.0327558197804,213.58573733203258,223.40783938780308,228.7741300080258,235.13262041252003,225.926914235233,217.79155089224025,215.86684370565115,214.13605469901566,216.3323219010627,215.68390024344518,219.54109966202407,216.2807411939255,213.42718892828836,216.80410525707276,219.81989086328602,234.0481721708703,224.86416732961266,223.83896383914532,210.35081265281573,198.1498642466746,207.24435332319473,211.14114971687746,211.98647270440068,208.592894567239,194.19076918801488,185.47413663792352,195.95878504094094,193.60097092043503,190.01209897509412,191.55907101117413,193.1609310670655,195.2593926218716,202.341511803807,197.59634854652683,191.5155852805114,167.44125787477032,180.9500645589365,187.65856829832381,202.39198417545882,206.02801764736384,214.1916375564897,203.9288584661491
5,2000-11-08 20:56:43+00:00,194.86110967386173,203.1657833102975,206.93836279970307,200.55838250249718,206.6426727824111,218.5221115236543,227.04477866437315,216.33059015495542,198.49818739490019,194.44529729679581,202.32907722614783,207.75492917497414,213.56457732430636,225.32151214421327,212.77542035694222,208.15534903349368,,,,,,,202.8388708705983,192.8862703953719,215.63821608494965,222.26683188786782,221.24971627660958,219.37863484384076,203.27937730744222,192.8567940903607,200.4308345256868,204.91849560100815,200.77582145366665,193.09776697555463,176.11843310670557,175.93133349865352,184.6533755810476,186.929535399563,180.88926592024308,179.8399104230895,171.2938830291875,181.56114852381953,173.99607581545808,180.7582277594014,164.83205971539525,166.78005465595783,170.5097895668292,181.33300420758508,196.55450733583234,203.39642148331706,216.77683580776622,216.04417557988532
6,2000-12-10 20:56:47+00:00,202.29296762592702,206.20758617531345,198.32315388942732,208.30131833866147,209.05109393862364,218.47647047195733,229.89507455085834,232.6794848061695,207.17760484336304,197.181862426421,210.2792077983369,218.94107860840268,220.71128146296732,225.16304261872665,219.46072673814524,216.92876913953998,208.62937646008402,210.53080424013982,206.71469518899204,215.20028587379107,203.08302665350539,219.01556923132864,194.66640647274073,202.33206080516413,220.38619030995716,232.55633547408928,227.55319852310703,219.8976613062775,206.988404092917,202.09498735845835,204.41365035197873,226.72801467049078,221.0640665490218,206.5759320751127,192.0159128768298,186.51133319078946,196.57956637801846,198.95855439803222,195.10171588505546,189.9199421283562,194.6025407813163,190.83009194800803,190.8284886065548,188.26481184768366,181.22054333476973,169.2259111225347,181.3421336559444,187.2962138625203,203.74473327160587,205.14994081384586,216.39871525182326,208.4262797475247
7,2000-12-26 20:56:52+00:00,193.89185956411166,201.21001853809156,203.95769971705423,197.32126869219178,195.40940937455494,217.6092627854593,222.65022151293158,216.3302400269057,200.17515541789686,192.11973731831404,207.7920185173383,218.47514612619437,213.4148891615363,210.82581790075088,213.7287253469608,201.9370713043747,205.63969082081434,198.20534288670223,197.8405401592557,208.03188977820767,200.35033044696718,185.73758584918204,178.58426084514824,198.1306574457399,213.1692281730407,232.423395372992,218.50721958891484,208.5742101806568,192.918477330627,194.255350113564,211.4732413351081,207.6769596538483,193.90892134243552,188.16442137190415,185.87966894284062,184.9406877310231,190.53759653733164,188.80371450601675,186.64153689207086,181.44834572453007,181.64438538242499,177.26638530033446,172.33283085945533,173.83905288560896,165.91953790742454,157.9063830586041,171.03145921014658,187.21404836009634,196.956381111338,203.77669584823883,211.37543532017122,207.19616378987382
8,2001-01-11 20:56:53+00:00,205.60370050130143,215.79265404629805,217.91156555650417,212.20937764144918,203.66624262985613,228.8216602788128,238.56368246305456,222.2151138691467,206.4773596857259,196.38395218817192,216.261626682074,238.86681950261618,212.27966909232956,214.82470541387823,226.5012241219954,225.0029548749053,199.36467557330957,202.1450018060282,224.40183825489132,236.39137175814025,191.06379755757777,188.42302790599507,204.3263854318909,215.27168167758677,236.27753846599796,249.48237407922622,224.69422208044716,217.03113387836157,206.60242746284547,195.61588574587938,214.75199250285647,226.08350881071323,220.5805970464338,208.90075802947598,202.6701986087666,190.46981956136236,204.85869789877142,210.65996601437746,206.01719058995232,200.07390700565503,199.40482939875932,191.28821257803116,181.92530658802724,187.31274148175717,175.11658922389665,157.911866638937,175.13639111586585,194.9860274822484,216.73357920979583,213.3476188247276,221.4510415325529,211.2645326653427
9,2001-01-27 20:56:56+00:00,206.9460129990622,225.65684283289784,221.05203537767548,209.0659599955735,219.5638518836589,245.62273771610035,236.4571430330067,229.24383737397977,202.86551147940398,210.3200591091269,215.40892290895948,218.75273784508508,225.8601728137379,218.50674218377213,231.51870714019117,215.72373542641816,202.89951128996694,208.37452582936305,230.36402882005342,214.92612968218043,193.95732001996626,211.64227050326218,207.68132385967016,213.173634453509,216.38903022527117,223.90659311726586,223.32864160210096,221.3519731300035,209.7391259325557,205.60073255956945,212.56603972140167,212.7420205906609,213.2742137728356,205.13843626091068,202.80475921794306,195.14625353748428,203.38878590865684,202.47539903067252,195.06497717745415,189.40790215859192,183.65217469897323,183.6931867668062,184.62154964797273,177.71596467746542,170.85426304677551,153.19262874539422,172.2419161177425,190.9411177311202,201.67404249724487,210.18597369352997,218.9144480976897,221.24253889443355
10,2001-02-28 20:56:44+00:00,202.54128804425875,212.40510220872494,219.21075938422229,203.36672989776616,227.05231477909405,234.16864676685586,239.46268238861677,233.35607955845035,210.4816876579091,207.13838173657714,210.9934830912154,219.71162213790493,223.57533833011553,213.3911274515956,237.45954261359674,205.73551454840702,217.65768358801648,213.9412109109524,208.47734386423895,226.15639378085774,204.8877117309858,207.8895939966123,199.86515326665082,215.95415664857387,217.12402756136262,229.9366027248384,222.56665077969234,212.541892263691,210.01447117372584,201.76073896355635,205.69352099910367,212.76433009269465,216.8085903548041,202.56871754114871,194.742797188531,188.02320809220583,194.4433060738966,196.63095104836975,189.51881992854493,182.86051108078033,179.73399888726186,183.80476031497352,178.46958131609276,180.6354320594198,172.08687826538042,157.43340080836475,172.200670264888,184.92953661599742,198.48994250378556,200.69733329613922,214.84575287749686,204.01348823131457
11,2001-03-16 20:56:40+00:00,205.82192635695714,215.951029876059,219.36547715431948,217.4199767081453,228.98302133383862,242.2633805540871,249.04442075038142,233.48082204648284,210.0830413844803,212.52481921929598,215.6798641250282,223.26763668389745,234.61347168328223,219.1217305062656,243.794049863268,207.49400815462644,210.45055886842317,209.7604774393035,214.8811160775545,232.86419072400668,213.60149504171613,197.36333187646827,211.7975670403123,215.92955013406592,221.32270876810384,235.20815435682718,225.88974714198568,212.770592363128,214.1807938169851,202.67973393958988,212.66410849737986,223.11384889060918,220.08424655201756,205.27768743022582,197.638714514764,190.1790838270809,205.95692495346256,205.59102567921929,190.31345802009383,188.58551609490078,188.93217187031178,188.49434865567278,184.95680520496109,178.83418895851332,181.12137614075937,162.57470721109576,174.73166718599765,188.06611774305716,204.21252090318734,209.84132213760245,218.1396709833235,208.7333012884884
12,2001-04-17 20:56:32+00:00,,,,,,,,,,,,,218.88967095622837,229.69545703744484,227.90732828346182,211.66481646182967,216.9389436649322,221.74123640530593,225.45535250317693,229.4692712682303,220.35739224056698,223.56183600176615,226.21720106872468,227.04917672547347,231.27660433274195,239.5888561851527,225.09039288669325,227.29566985960403,226.4287866992775,211.17639378766052,211.99957236931527,227.28750995241816,224.86562659391257,211.94518633582192,206.83563188923,201.13328080282847,209.94802075330432,207.05114256015815,194.40229841278793,187.47803020831506,192.04789746113167,200.23136398395332,202.1924711878516,205.24208483623607,191.2990200123311,193.9345377178479,193.57433521556015,191.08450660269307,203.5794498328221,211.12248648143535,218.08480500581538,208.8681274135197
13,2001-07-06 20:55:47+00:00,224.72315274907072,234.49352160329096,239.64676982495342,235.25699157699165,,,,,,,,,,,,,,,246.83954253196714,247.64713832821514,245.84905770511307,253.65278416636409,238.8081402820008,228.3641897634967,233.33980959813817,239.75775207116044,233.74187049658218,233.65941724980303,230.0077548145258,223.48586354757467,221.7636409316758,233.30174266077722,223.35932896945252,220.4783825823767,208.53591677117913,205.7098084853519,214.0023648987042,216.1909574572477,211.12552742627497,197.16975053647826,210.89496546107927,216.6819620632847,221.80867920446238,220.52132439586177,220.29306586192115,223.50024920956724,225.5734222041891,236.84164313009052,242.15167894333928,212.62442901532924,225.19282964930824,227.4811108922548
14,2001-08-07 20:55:25+00:00,225.0349780920589,218.06562652194216,227.59386251394483,232.57997086526814,232.871759298302,230.69133701223848,240.9292952952518,247.93063126938154,243.73528931724326,245.78746851883494,254.57587435215302,247.9883922256073,254.50637047152722,261.1951090381066,270.0101486427928,264.4390361701171,254.79649504610876,,,,,,,,,,,227.77734924279738,227.9953111925411,219.58202280986518,221.63815304362043,222.13409093560674,216.52240471298015,213.83460942296597,210.10297121919905,206.01600975779365,215.42772514047113,216.3623402540881,205.80258628348176,204.0739460797391,200.13857526835702,217.2051972836418,219.59427393613245,221.48786368549978,222.09653477195403,224.61718170116723,226.46301485006802,234.0887746309022,226.34521978513303,219.4667976588554,220.24369338639548,207.29089377623396
