,dates,usa_CA_0286-0000,usa_CA_0286-0001,usa_CA_0286-0002,usa_CA_0286-0003,usa_CA_0286-0004,usa_CA_0286-0005,usa_CA_0286-0006,usa_CA_0286-0007,usa_CA_0286-0008,usa_CA_0286-0009,usa_CA_0286-0010,usa_CA_0286-0011,usa_CA_0286-0012,usa_CA_0286-0013,usa_CA_0286-0014,usa_CA_0286-0015,usa_CA_0286-0016,usa_CA_0286-0017,usa_CA_0286-0018,usa_CA_0286-0019,usa_CA_0286-0020,usa_CA_0286-0021,usa_CA_0286-0022,usa_CA_0286-0023,usa_CA_0286-0024,usa_CA_0286-0025,usa_CA_0286-0026,usa_CA_0286-0027,usa_CA_0286-0028,usa_CA_0286-0029,usa_CA_0286-0030,usa_CA_0286-0031,usa_CA_0286-0032,usa_CA_0286-0033,usa_CA_0286-0034,usa_CA_0286-0035,usa_CA_0286-0036,usa_CA_0286-0037,usa_CA_0286-0038,usa_CA_0286-0039,usa_CA_0286-0040,usa_CA_0286-0041,usa_CA_0286-0042,usa_CA_0286-0043,usa_CA_0286-0044,usa_CA_0286-0045,usa_CA_0286-0046,usa_CA_0286-0047,usa_CA_0286-0048,usa_CA_0286-0049,usa_CA_0286-0050,usa_CA_0286-0051,usa_CA_0286-0052,usa_CA_0286-0053,usa_CA_0286-0054,usa_CA_0286-0055,usa_CA_0286-0056,usa_CA_0286-0057,usa_CA_0286-0058,usa_CA_0286-0059,usa_CA_0286-0060,usa_CA_0286-0061,usa_CA_0286-0062,usa_CA_0286-0063,usa_CA_0286-0064,usa_CA_0286-0065,usa_CA_0286-0066,usa_CA_0286-0067,usa_CA_0286-0068,usa_CA_0286-0069,usa_CA_0286-0070,usa_CA_0286-0071,usa_CA_0286-0072,usa_CA_0286-0073,usa_CA_0286-0074,usa_CA_0286-0075,usa_CA_0286-0076,usa_CA_0286-0077,usa_CA_0286-0078,usa_CA_0286-0079,usa_CA_0286-0080
0,1984-04-14 18:24:49+00:00,298.00121162260854,273.3235258697822,256.49051381729305,251.3432168665962,252.36611660690653,271.5837372787268,285.23433676765035,290.31577159421624,303.09881749203345,317.28923104110595,338.0350454058747,353.4251822427659,353.4207767704728,341.41571680751485,344.5737372283402,338.4774993050495,335.94735157893325,336.7313310582962,332.1351790832086,330.0689869682428,314.6231120540676,329.0118111283417,317.9445230465345,297.03363958730614,281.7032640560104,270.83678788073644,268.59658431454454,255.60118001443203,265.3446327241488,275.80687374425656,,290.22684322959077,293.72583701062115,289.1829590201271,274.3890628487978,265.7053284344918,260.59637307584984,256.0719799955125,263.7915559608796,257.73149662292417,251.47182366709947,244.54011999423506,245.77895054037782,243.9754830471667,236.57117588657442,247.7658676512552,247.1451500785234,238.63918489989825,228.95739304562312,227.16083673355462,215.46940905016766,202.6693685712138,200.28168310913298,201.0574353517561,198.7147392863847,214.38579807015464,224.19441050893076,214.53683170507864,209.23453418919127,215.39433716685363,232.43786895905484,232.83081228975144,210.91678782557733,197.13576594641793,207.75705502273968,237.97204427682112,262.8334694453353,255.06154503145865,239.39817861985514,231.43429638008587,224.38006283918233,221.90104120520778,213.47603912935045,215.28803456918726,,280.35725143822555,312.6679405700478,316.753727166506,288.6478098773062,277.0988905421511,270.19997221570264
1,1984-05-16 18:25:17+00:00,321.5020066083537,303.7939141230161,283.07662285256225,274.4403719426705,289.93198852302424,287.33249643699196,274.20400387759696,284.3334449117405,299.8740603733147,323.0323854856192,333.0101291958337,351.06296464578475,367.9066125906373,373.12167801671023,361.1731688677173,364.5570966659036,365.5271116028475,342.2334374272326,335.83273817582653,330.70806431087846,329.935328810216,335.6067382429668,324.5253145652942,306.3442891072839,286.6733790208308,288.06497738459217,289.74047323004504,285.27378133571176,299.3583453898876,307.84088155028314,320.51909055961227,318.6085776387151,310.28965859637833,304.85924626582687,302.8749242056197,297.9395369969132,273.4574929444974,286.61383836575857,276.48514409328857,264.70116527896914,263.0662067901204,266.92188414239126,250.22794974027408,266.67651568464873,263.8876814484046,256.8690450126188,265.1510651490188,256.65529591222764,245.10226170526497,237.69408003574134,239.20528578159463,235.76348093752762,220.42885020192946,217.16050019955128,227.78949066523168,234.14332891429245,230.984304847718,242.73729261687546,238.3316367063017,236.98388670470064,259.3343284918317,257.10732220938684,228.017899994152,220.2670354494382,229.1340392004784,255.84857884075006,285.68468102202337,285.8762546678692,263.724239152477,252.16335337557163,260.2341327081845,244.69547588367053,237.76258980752183,247.15127081124496,274.76444350967915,312.05852052726664,325.7582452392329,331.8080452604596,314.89784590563073,304.14018869590666,288.23798072615034
2,1984-06-17 18:25:59+00:00,308.78901260375596,303.073654074616,318.19375424305883,318.7838196726291,309.527030163865,298.2419069343255,281.6506420347039,280.7425883592652,302.83992036292796,329.5583324294521,350.7231454589418,363.10070134429213,367.52250881787734,355.942425771216,350.3284524829729,375.4969590576932,364.8580827194917,339.1158733057781,337.9337054354191,358.9335862896609,361.4917559456401,336.5641129326406,308.6122139118347,296.34111542275053,283.84106796665475,278.57666323153074,297.09517669668895,294.884730649458,287.6257506590441,307.89984565108415,321.0762247004156,333.64145108341955,346.7466756042253,322.43282362168713,296.98288695558085,290.48728773423926,299.25858824822507,279.0104378653002,274.3654815706937,268.7500787488284,292.38850234093707,279.4330101063388,253.15410503817373,265.39161948970366,261.0675177299253,281.74977057960626,283.5142004886957,253.409673415216,233.11837280254804,250.03438200894362,248.6488980793229,238.1996205607035,241.48263109367724,244.98870272035984,229.1947448686488,213.47605631717278,238.20655808962766,236.78086462859332,246.3928309241895,261.91903193096783,276.9443400047573,270.3127545844468,247.58935934347272,253.39275466272903,257.85201884441585,275.4914202071239,300.36658944737917,289.40732058911067,272.6732198719622,254.70906934120706,269.67177171194965,257.1431289867535,263.30040917782185,276.40150911832575,288.57048086678765,331.70676613588694,346.86546274697804,355.2309880205705,328.2637499898864,313.7292082381913,323.13055803507706
3,1984-07-03 18:26:10+00:00,331.0782824074294,334.7876264100742,329.47092738553283,311.96475979948985,291.5031382846369,289.5514248364432,281.9421458174161,291.116663251635,314.5527717260582,348.498958959128,351.82234269448645,354.32289428929914,351.1366297915488,350.989750812294,369.2563887320142,372.9521723663408,338.50257938402336,330.6094985853197,334.0855274173906,356.1609284506071,366.4511041081953,337.49265286085273,307.7635715296709,294.65583860039374,282.9661787623448,279.30434966001553,297.48749142321304,295.5324150064517,290.71024073278795,292.0070907027794,306.01227935018574,325.5835515287115,345.3132390329955,335.35914111978525,321.2367728208762,300.56533712698297,297.1204708511077,283.71890180088053,276.9094678896554,279.39905001472914,277.83404167793003,262.13127088221984,263.15787314441354,266.699121439619,266.1150965965059,280.31849952803645,260.31664441637423,253.29495296991223,255.88600312755295,263.803326912299,260.2660139162206,243.1017455358683,244.5416541383308,232.47920732150078,223.82827759528203,232.62239781616228,228.76516518122924,228.79973636930492,239.69453192538134,270.6955274740583,287.97919196675895,269.1920927828465,260.52978517929967,258.37439130163955,250.15852944611268,292.54811837989655,294.5797805576935,284.56167139237147,277.1450063781816,260.40916561696224,255.0636321838791,271.5794190030068,278.2569603897031,288.78299397568253,289.4094674025231,322.80625383474546,347.71283809294073,356.3623265020814,332.2130606845453,325.782963424586,325.3231523616069
4,1984-07-19 18:26:30+00:00,330.8732606293068,316.13078139602084,294.364992503693,285.84553948027354,278.5963145577077,272.54288909444506,283.9671936460826,302.55120476905404,318.8505862347183,333.03819886922474,334.86691973150306,359.4813159120994,374.98201164365116,368.1894137753106,350.2091324744432,331.9900658162391,329.2628067045798,326.67977531007216,346.7490276828071,367.4424962613542,342.2885126260261,317.25623055920596,285.57678332307796,259.22425953675906,263.5609535811676,,306.98592353159427,280.2954797419591,274.56125948976336,291.551653702581,308.8844896070552,319.29202535952516,310.48471220837155,313.6670251537105,304.7210204457239,277.5392606923606,267.636463528743,264.22264227700816,257.1692079657653,260.6885125657923,,,,,,,,,252.13861160757773,239.91623116639624,232.5047280446876,241.28483831588633,231.9284435905729,216.4489159714903,223.2625038798142,212.47090128177996,196.33186333121557,194.5262343054929,245.46564043415162,279.78640407697776,270.7955255406379,254.24722165915614,245.65766477544932,237.655311115886,258.0572321439374,263.5765002386801,277.2192558588643,293.16084610282746,285.39156616450674,253.01566757497693,246.0917838062403,249.03667748819166,250.97004848326316,262.5678200718378,263.933299068423,318.2527645949476,336.45807808897507,337.84285874359915,316.1322978275858,316.18987968470543,298.5977277236936
5,1984-09-21 18:27:45+00:00,319.63401918262065,292.1261784051741,277.749892488711,277.8736926098405,271.5609114820404,266.7551266047505,269.2045305741218,280.2469231380539,293.60079011954144,313.4956543444807,341.31616305060675,358.35653581176325,357.4559016956368,337.34962807931714,324.36535560425983,307.6357893349043,317.32156018169826,321.9152193229713,326.79509247863837,326.17523447933456,323.5553247108748,299.6423881641897,290.34500271321883,293.98777812288245,286.59954335234477,273.45377329259736,267.38443079791654,252.38988139412777,266.2494170493849,282.0684531441131,298.7740769327918,300.3611433220767,297.699299929719,288.9304218962346,294.8476242086544,304.0249411616028,277.7131900948287,265.4142219370398,241.57611488118494,233.8624149018174,239.46165178337955,232.88413432237326,246.67226949994767,254.4273405261292,273.81579529887074,244.29059739939694,237.16059262964268,222.24093572763485,226.49819544852178,217.04919578200264,220.86085349890766,225.42896776808084,221.62701796955045,213.97062277681164,222.3017190577626,210.32164758214228,205.8850851432191,202.8756404503543,213.5041411041404,237.1087375929296,249.8412329294904,251.05811473112382,254.67849294054415,252.25756529749364,252.5050387913264,253.17791946964994,252.18378804474,259.42570838926986,260.60596514711074,263.5174139499567,262.22302006689875,246.92870077173535,244.19212765796445,245.23457609620547,253.1840020185497,279.63415564787147,303.12226285093544,315.23571892021806,298.3119897331578,297.82069209392364,274.41368267908535
6,1984-10-23 18:27:40+00:00,309.0272541536841,293.64126194425813,280.98738755057826,273.81645490196814,264.92771354340107,269.33892924748704,281.1849069007061,297.02023341645565,309.9011428790052,323.00968205975374,329.94791199789347,333.851145191775,333.8059813902767,327.60756250102685,322.09547461889076,317.4058188206784,326.69402981613285,313.2663425873603,309.35113760294263,318.3358816482321,304.55275219664634,293.3068483905282,289.5527399131311,294.1762630105211,285.07629151736137,265.2644264617989,253.32437757964595,250.53903356346373,255.55359324840856,274.6746781676079,298.5252409060171,308.1499089106061,307.6442241783059,293.5555080355584,284.26314335171287,283.95989096249536,267.7595229849357,246.34129572686274,245.2028784113976,246.5179495040133,230.4475699056576,223.8775545491892,234.33623762653068,246.0060571758745,252.10828255506522,253.50720847773977,236.72740366626215,219.12262159941798,203.9725925334579,207.27231415008504,212.2785410577128,222.48122557970788,229.68307102995448,231.89690680742922,219.0620670380746,216.1272167223214,207.0101765617377,210.1447137047661,206.82171621463038,204.2272705046041,217.11339817093074,229.3117543424433,231.57014713636988,221.23185320073844,245.03070177028266,268.8880759802142,278.25626850328035,263.3614796772631,239.8395892073961,233.24867662889102,235.87935295908977,228.41120090072639,228.27631656651886,239.85173549320265,254.42749953663292,280.2740300654205,290.9116876718551,302.97536899945845,292.53481043448625,282.9120333168896,247.7869137942689
7,1984-12-26 18:27:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.54989019060105,261.2962169366124,255.964665800486,231.25236519526098,222.6545963610525,231.8741106746673,232.66707781325795,236.1823037788394,208.86952470563614,206.6495203017452,222.2614326751949,221.05570514207034,,,,202.07349298520828,201.03377930192562,207.95911764867083,,,,,,189.78723806500136,,,207.66665929868347,201.69607003574154,205.82284932565682,213.31926306478502,197.77783543087395,209.91649195602648,239.75355723270852,256.6523022024833,256.50746484185606,252.3558356490105,248.55269646258213,260.80913211799015,256.17574401009955,228.06804014424083,,,,,,,,
8,1985-05-03 18:27:48+00:00,317.7238712201886,322.9637425406578,315.9332598234553,308.79208951315576,302.5980297487541,292.6465519051252,291.2956503035083,289.1901210860715,284.8195644483758,285.16276805672203,294.699941371377,306.03106310103544,304.46611213899297,296.64483809765744,306.59695823140464,299.9194558613647,293.56349101908006,286.70099253798713,292.8032635886342,293.7504794717752,278.90325762754264,280.443614554423,284.204363935213,287.5020396217804,279.5946489050511,278.65826776329106,288.93684121323247,283.212093223231,274.1273504212128,290.17246347102116,307.320202181245,293.01223176660505,301.88639570853746,295.61032595806785,281.3624984307588,284.8465273305445,274.90594963623107,249.73104893093978,241.1468872076893,246.23274473157383,256.6883516717129,245.83069894510373,247.658231480074,246.6391173787898,229.4392864040576,,204.13710469882574,225.86754101678957,252.4629918214286,227.58353138281765,205.5876716460039,210.71688977963305,201.10214242663633,200.9916408531582,226.74597901330156,218.8598206160188,200.78567940374018,199.10073040090055,204.54810906070378,203.7954157817303,215.53280099374513,210.4758580371483,223.18183812623772,237.52268539075936,261.7077655403077,264.9951118120862,261.6336902992793,259.35541720784414,250.4734228855335,255.68484088455298,253.84618734908364,252.06048702697578,238.30969803863678,239.8087667369932,247.50685206345494,268.0401975462056,300.72133747735677,322.01962367469355,310.52259769632315,298.78345913014016,279.4698518013059
9,1985-08-07 18:27:22+00:00,349.29879477222846,353.6547421052071,351.02669424847375,341.4529183895652,321.51264992753386,316.1910928202824,303.04918920773343,305.53655279794486,302.11905981501883,309.4571634617813,305.8205749356823,325.76027061669754,325.5355379221278,335.0819785218485,326.4215026726944,331.109362778339,338.096535843745,314.89093034207303,313.7034318641405,305.101962204622,304.8560079018471,286.3265207334142,292.8597511049061,304.0468020231767,306.9082536576054,301.0017921054357,291.9174924269344,294.8519562128919,297.3725520554072,307.0965724874928,323.1740403716617,320.89200174288,309.55951021334147,295.4525840245477,303.44579035164077,294.26513039569113,288.8783164780809,284.72538808069396,292.906711747017,304.297402551123,302.2244052980861,282.871665196067,269.07437287605353,252.4327914608076,249.53459161106423,248.4738488624379,249.47363777898738,261.85610751171816,259.22886781870653,264.698944346644,258.59305909797337,272.33289933692004,,269.208295077893,246.15370243459543,225.52826498485786,229.5939716891656,243.97397482224773,258.5557921272495,253.28990841071618,265.7726429114929,270.80994150872885,260.30478320241633,268.57015413592944,268.7955810947017,287.20137777971695,300.774121308704,300.4208103186061,,282.4843771470415,279.1718659218819,269.7714985332427,277.74539824354235,,295.61510585597506,311.9855799901637,330.2479027319187,353.69176024143087,340.81886848669694,332.8213251849143,
